Date	Ind	Twet
2013/2/4	754	-6.2
2013/2/4	854	-5.3
2013/2/4	954	-4.9
2013/2/4	1054	-4.4
2013/2/4	1154	-3.7
2013/2/4	1254	-3
2013/2/4	1354	-2.7
2013/2/4	1454	-2.5
2013/2/4	1554	-2.5
2013/2/4	1654	-2.3
2013/2/4	1754	-2.5
2013/2/4	1854	-3
2013/2/4	1954	-3.2
2013/2/4	2054	-3.2
2013/2/4	2154	-2.7
2013/2/4	2254	-2.4
2013/2/4	2354	-2.2
2013/2/5	54	-2.1
2013/2/5	154	-2.6
2013/2/5	254	-2.1
2013/2/5	354	-2.4
2013/2/5	454	-1.3
2013/2/5	554	-1.2
2013/2/5	654	-1.4
2013/2/5	754	-1
2013/2/5	854	-1
2013/2/5	954	-0.7
2013/2/5	1054	-0.3
2013/2/5	1154	-0.2
2013/2/5	1254	0.1
2013/2/5	1354	0.1
2013/2/5	1454	0.2
2013/2/5	1554	0.1
2013/2/5	1654	0.1
2013/2/5	1754	0
2013/2/5	1854	-0.3
2013/2/5	1954	-0.4
2013/2/5	2054	-0.1
2013/2/5	2154	-0.8
2013/2/5	2254	-0.2
2013/2/5	2354	0
2013/2/6	54	-0.2
2013/2/6	154	-0.4
2013/2/6	254	-1.7
2013/2/6	354	-2
2013/2/6	454	-0.9
2013/2/6	554	-0.6
2013/2/6	654	-0.4
2013/2/6	754	0.7
2013/2/6	854	1.3
2013/2/6	954	1.1
2013/2/6	1054	1.2
2013/2/6	1154	0.7
2013/2/6	1254	1.5
2013/2/6	1354	2
2013/2/6	1454	2.2
2013/2/6	1554	1.7
2013/2/6	1654	1
2013/2/6	1754	0.1
2013/2/6	1854	-0.3
2013/2/6	1954	-0.8
2013/2/6	2054	-1.5
2013/2/6	2154	-1.5
2013/2/6	2254	-2.9
2013/2/6	2354	-3.8
2013/2/7	54	-4.9
2013/2/7	154	-4.7
2013/2/7	254	-4.6
2013/2/7	354	-4.4
2013/2/7	454	-4.2
2013/2/7	554	-4.2
2013/2/7	654	-3.3
2013/2/7	754	-2
2013/2/7	854	-1.5
2013/2/7	954	-1.5
2013/2/7	1054	-1.7
2013/2/7	1154	-1.3
2013/2/7	1254	-1.2
2013/2/7	1354	-0.7
2013/2/7	1454	-0.8
2013/2/7	1554	-0.3
2013/2/7	1654	-0.3
2013/2/7	1754	0
2013/2/7	1854	0.3
2013/2/7	1954	0.5
2013/2/7	2054	0.5
2013/2/7	2154	-0.1
2013/2/7	2254	-0.7
2013/2/7	2337	-0.7
2013/2/7	2354	-0.8
2013/2/8	54	-0.8
2013/2/8	117	-0.7
2013/2/8	154	-0.8
2013/2/8	254	-0.1
2013/2/8	342	0.5
2013/2/8	354	0
2013/2/8	454	0.3
2013/2/8	554	0.8
2013/2/8	654	1.2
2013/2/8	754	1.9
2013/2/8	803	2.5
2013/2/8	854	2.5
2013/2/8	954	3.6
2013/2/8	1054	3.9
2013/2/8	1116	3.8
2013/2/8	1154	4.7
2013/2/8	1206	4.5
2013/2/8	1233	4.5
2013/2/8	1254	4.8
2013/2/8	1345	5.1
2013/2/8	1354	4.8
2013/2/8	1454	4.5
2013/2/8	1554	4.2
2013/2/8	1647	3.4
2013/2/8	1654	2.8
2013/2/8	1710	2.5
2013/2/8	1727	2.5
2013/2/8	1739	2.5
2013/2/8	1754	2.8
2013/2/8	1852	2.5
2013/2/8	1854	2.8
2013/2/8	1911	2.5
2013/2/8	1954	2.9
2013/2/8	2029	3.1
2013/2/8	2054	1.8
2013/2/8	2154	0.4
2013/2/8	2254	-0.7
2013/2/8	2354	-1.5
2013/2/9	54	-2.2
2013/2/9	154	-2.9
2013/2/9	254	-3.5
2013/2/9	354	-3.5
2013/2/9	454	-4
2013/2/9	554	-4
2013/2/9	654	-4.4
2013/2/9	754	-4.2
2013/2/9	854	-3.8
2013/2/9	954	-3.3
2013/2/9	1054	-3.1
2013/2/9	1154	-2.3
2013/2/9	1254	-1.4
2013/2/9	1354	-0.7
2013/2/9	1454	-0.5
2013/2/9	1554	-0.7
2013/2/9	1654	-0.7
2013/2/9	1754	-2.2
2013/2/9	1854	-2.5
2013/2/9	1954	-2.9
2013/2/9	2054	-3.1
2013/2/9	2154	-4
2013/2/9	2254	-4
2013/2/9	2354	-4.2
2013/2/10	54	-4.5
2013/2/10	154	-4.3
2013/2/10	254	-5.7
2013/2/10	354	-5.7
2013/2/10	454	-7
2013/2/10	554	-6.9
2013/2/10	654	-7.8
2013/2/10	754	-5.8
2013/2/10	854	-3.2
2013/2/10	954	-2.7
2013/2/10	1054	-2.2
2013/2/10	1154	-2
2013/2/10	1254	-0.8
2013/2/10	1354	-0.2
2013/2/10	1454	0
2013/2/10	1554	0.1
2013/2/10	1654	-1.5
2013/2/10	1754	-1.6
2013/2/10	1854	-1.3
2013/2/10	1954	-1.2
2013/2/10	2054	-1.3
2013/2/10	2154	-0.3
2013/2/10	2254	0.3
2013/2/10	2354	0.7
2013/2/11	54	1.4
2013/2/11	154	1.7
2013/2/11	254	1.9
2013/2/11	352	2.5
2013/2/11	354	2.5
2013/2/11	446	2.7
2013/2/11	454	2.7
2013/2/11	539	2.7
2013/2/11	554	2.7
2013/2/11	611	2.7
2013/2/11	652	2.7
2013/2/11	654	2.7
2013/2/11	719	2.7
2013/2/11	729	2.7
2013/2/11	740	2.7
2013/2/11	754	3
2013/2/11	854	3.6
2013/2/11	913	3.4
2013/2/11	927	3.8
2013/2/11	954	4.4
2013/2/11	1017	5.6
2013/2/11	1036	6.1
2013/2/11	1054	6.4
2013/2/11	1059	6.6
2013/2/11	1146	7.5
2013/2/11	1154	7.5
2013/2/11	1254	8.3
2013/2/11	1354	8.8
2013/2/11	1454	9.4
2013/2/11	1554	10.2
2013/2/11	1613	9.9
2013/2/11	1652	9.9
2013/2/11	1654	10.2
2013/2/11	1754	10.5
2013/2/11	1854	10.7
2013/2/11	1954	11
2013/2/11	2054	10.5
2013/2/11	2154	10.2
2013/2/11	2254	8.3
2013/2/11	2354	5.1
2013/2/12	54	4.3
2013/2/12	154	3.9
2013/2/12	254	3.5
2013/2/12	354	3.5
2013/2/12	454	3.5
2013/2/12	554	3.1
2013/2/12	654	2.5
2013/2/12	754	2.7
2013/2/12	854	3.8
2013/2/12	954	3.9
2013/2/12	1054	3.8
2013/2/12	1154	4.5
2013/2/12	1254	4.9
2013/2/12	1354	5.5
2013/2/12	1454	5.5
2013/2/12	1554	5.8
2013/2/12	1654	5.5
2013/2/12	1754	4.1
2013/2/12	1854	3.3
2013/2/12	1954	3.5
2013/2/12	2054	2
2013/2/12	2154	1.8
2013/2/12	2254	1.3
2013/2/12	2354	0.7
2013/2/13	54	0.4
2013/2/13	154	-0.5
2013/2/13	254	-0.7
2013/2/13	354	-0.7
2013/2/13	454	-1
2013/2/13	554	-1.4
2013/2/13	654	-0.8
2013/2/13	754	0
2013/2/13	854	0.3
2013/2/13	954	0.6
2013/2/13	1054	0.6
2013/2/13	1154	1.8
2013/2/13	1254	2.9
2013/2/13	1354	2.9
2013/2/13	1454	2.9
2013/2/13	1458	2.7
2013/2/13	1505	2.7
2013/2/13	1554	2.5
2013/2/13	1607	2.9
2013/2/13	1638	2.7
2013/2/13	1654	2.8
2013/2/13	1754	2.6
2013/2/13	1852	1.7
2013/2/13	1854	1.7
2013/2/13	1931	1.7
2013/2/13	1942	1.1
2013/2/13	1952	1.1
2013/2/13	1954	0.8
2013/2/13	2004	0.6
2013/2/13	2042	0.6
2013/2/13	2054	0
2013/2/13	2121	0.6
2013/2/13	2154	0
2013/2/13	2218	0.6
2013/2/13	2233	0.6
2013/2/13	2242	1.1
2013/2/13	2252	0.6
2013/2/13	2254	0.3
2013/2/13	2325	0.6
2013/2/13	2336	1.1
2013/2/13	2345	1.1
2013/2/13	2354	0.8
2013/2/14	54	0.8
2013/2/14	154	0.8
2013/2/14	254	0.3
2013/2/14	354	-0.2
2013/2/14	454	-0.2
2013/2/14	554	-0.7
2013/2/14	654	-0.7
2013/2/14	754	0
2013/2/14	854	0.7
2013/2/14	954	1.3
2013/2/14	1054	2.3
2013/2/14	1154	2.7
2013/2/14	1254	3.1
2013/2/14	1354	2.9
2013/2/14	1454	3.1
2013/2/14	1554	2.9
2013/2/14	1654	3.4
2013/2/14	1754	2.5
2013/2/14	1854	1.6
2013/2/14	1954	1.1
2013/2/14	2054	0.1
2013/2/14	2154	0.1
2013/2/14	2254	-0.8
2013/2/14	2354	-0.4
2013/2/15	54	0.5
2013/2/15	154	-0.2
2013/2/15	254	0
2013/2/15	354	1
2013/2/15	454	-0.9
2013/2/15	554	0
2013/2/15	654	0
2013/2/15	754	1.3
2013/2/15	854	2.9
2013/2/15	954	4.7
2013/2/15	1054	6.2
2013/2/15	1154	6.9
2013/2/15	1254	7
2013/2/15	1354	6.9
2013/2/15	1454	6.8
2013/2/15	1554	7.8
2013/2/15	1654	6.9
2013/2/15	1754	6.6
2013/2/15	1854	4.7
2013/2/15	1954	4.1
2013/2/15	2054	3
2013/2/15	2121	3.1
2013/2/15	2154	2.6
2013/2/15	2212	2.5
2013/2/15	2254	1.7
2013/2/15	2347	2.2
2013/2/15	2354	1.9
2013/2/16	6	2.2
2013/2/16	10	2.2
2013/2/16	23	1.7
2013/2/16	42	2.5
2013/2/16	54	2.3
2013/2/16	115	2.2
2013/2/16	144	2.2
2013/2/16	154	1.9
2013/2/16	254	1.4
2013/2/16	303	2.2
2013/2/16	310	1.7
2013/2/16	354	1.4
2013/2/16	454	1.4
2013/2/16	523	2.2
2013/2/16	531	2.2
2013/2/16	541	1.7
2013/2/16	554	1.4
2013/2/16	638	1.7
2013/2/16	650	1.7
2013/2/16	654	1.6
2013/2/16	711	1.7
2013/2/16	748	1.1
2013/2/16	754	1.4
2013/2/16	756	1.7
2013/2/16	814	1.7
2013/2/16	845	1.7
2013/2/16	852	1.7
2013/2/16	854	1.5
2013/2/16	937	1.7
2013/2/16	952	1.7
2013/2/16	954	1.5
2013/2/16	1046	1.3
2013/2/16	1054	1.3
2013/2/16	1154	1.4
2013/2/16	1254	1
2013/2/16	1321	0.8
2013/2/16	1330	0.8
2013/2/16	1354	0.5
2013/2/16	1454	0.3
2013/2/16	1530	0.3
2013/2/16	1554	0.1
2013/2/16	1654	-0.2
2013/2/16	1754	-0.7
2013/2/16	1854	-0.5
2013/2/16	1954	-0.9
2013/2/16	2054	-1
2013/2/16	2154	-2.2
2013/2/16	2254	-2.3
2013/2/16	2354	-3.1
2013/2/17	54	-3.2
2013/2/17	154	-3.5
2013/2/17	254	-3.9
2013/2/17	354	-4.3
2013/2/17	454	-4.6
2013/2/17	554	-5.1
2013/2/17	654	-5.8
2013/2/17	754	-5.7
2013/2/17	854	-5.2
2013/2/17	954	-4.8
2013/2/17	1054	-4.1
2013/2/17	1154	-4.8
2013/2/17	1254	-4
2013/2/17	1354	-4.6
2013/2/17	1454	-3.6
2013/2/17	1517	-4.8
2013/2/17	1539	-4.1
2013/2/17	1554	-4.3
2013/2/17	1606	-4.8
2013/2/17	1646	-4.8
2013/2/17	1654	-4.5
2013/2/17	1709	-5.1
2013/2/17	1754	-5.2
2013/2/17	1854	-6
2013/2/17	1954	-5.9
2013/2/17	2054	-6.4
2013/2/17	2154	-6.5
2013/2/17	2254	-7
2013/2/17	2354	-7.1
2013/2/18	54	-7.5
2013/2/18	154	-7.5
2013/2/18	254	-8.2
2013/2/18	354	-8.2
2013/2/18	454	-8.6
2013/2/18	554	-8.7
2013/2/18	654	-8.5
2013/2/18	754	-7.4
2013/2/18	854	-6.6
2013/2/18	954	-5.9
2013/2/18	1054	-4.3
2013/2/18	1154	-4
2013/2/18	1254	-3.2
2013/2/18	1354	-2.2
2013/2/18	1454	-1.5
2013/2/18	1554	-1.3
2013/2/18	1654	-1.3
2013/2/18	1754	-2.1
2013/2/18	1854	-3.1
2013/2/18	1954	-2.8
2013/2/18	2054	-2.9
2013/2/18	2154	-2
2013/2/18	2254	-2.9
2013/2/18	2354	-2.4
2013/2/19	54	-3.3
2013/2/19	154	-3.6
2013/2/19	254	-4
2013/2/19	354	-3.4
2013/2/19	454	-1.7
2013/2/19	554	-0.8
2013/2/19	654	0.1
2013/2/19	754	0.1
2013/2/19	854	1.3
2013/2/19	947	2.2
2013/2/19	952	2.5
2013/2/19	954	2.1
2013/2/19	1054	2.9
2013/2/19	1154	2.9
2013/2/19	1254	3.7
2013/2/19	1321	4
2013/2/19	1354	4.8
2013/2/19	1454	5.6
2013/2/19	1554	5.6
2013/2/19	1623	5.7
2013/2/19	1654	5.6
2013/2/19	1752	5.7
2013/2/19	1754	5.6
2013/2/19	1817	5.7
2013/2/19	1854	4.8
2013/2/19	1954	4.2
2013/2/19	2054	3.5
2013/2/19	2154	1.4
2013/2/19	2254	0.2
2013/2/19	2354	-0.3
2013/2/20	54	-1
2013/2/20	154	-1.3
2013/2/20	254	-1.5
2013/2/20	354	-2.5
2013/2/20	454	-3
2013/2/20	554	-2.8
2013/2/20	654	-3.7
2013/2/20	754	-3.5
2013/2/20	854	-3.1
2013/2/20	938	-3.5
2013/2/20	947	-3.1
2013/2/20	954	-3.2
2013/2/20	1054	-3.5
2013/2/20	1154	-3.1
2013/2/20	1254	-2.3
2013/2/20	1354	-2
2013/2/20	1454	-1.9
2013/2/20	1554	-1.9
2013/2/20	1654	-3
2013/2/20	1754	-4.1
2013/2/20	1854	-5.1
2013/2/20	1954	-5.5
2013/2/20	2054	-6
2013/2/20	2154	-6.4
2013/2/20	2254	-6.3
2013/2/20	2354	-6.2
2013/2/21	54	-6.5
2013/2/21	154	-6.5
2013/2/21	254	-6.8
2013/2/21	354	-6.8
2013/2/21	454	-6.8
2013/2/21	554	-6.8
2013/2/21	654	-6.4
2013/2/21	754	-5.7
2013/2/21	854	-5
2013/2/21	954	-4.3
2013/2/21	1054	-3.5
2013/2/21	1154	-2.5
2013/2/21	1254	-1.7
2013/2/21	1354	-2
2013/2/21	1454	-0.9
2013/2/21	1554	-0.9
2013/2/21	1654	-1.6
2013/2/21	1754	-2.4
2013/2/21	1854	-3.1
2013/2/21	1954	-2.9
2013/2/21	2054	-3.7
2013/2/21	2154	-3.8
2013/2/21	2254	-4
2013/2/21	2354	-3.7
2013/2/22	54	-3.7
2013/2/22	154	-3.5
2013/2/22	254	-3.4
2013/2/22	354	-3.4
2013/2/22	454	-3.7
2013/2/22	554	-3.4
2013/2/22	654	-3.2
2013/2/22	754	-3.4
2013/2/22	854	-3.2
2013/2/22	954	-3.1
2013/2/22	1054	-2.7
2013/2/22	1154	-2.2
2013/2/22	1254	-2.2
2013/2/22	1354	-1.5
2013/2/22	1421	-1.3
2013/2/22	1454	-1.4
2013/2/22	1554	-1.7
2013/2/22	1654	-1.2
2013/2/22	1754	-1.3
2013/2/22	1851	-0.8
2013/2/22	1854	-1
2013/2/22	1858	-1
2013/2/22	1935	-0.8
2013/2/22	1954	-0.8
2013/2/22	2054	-0.6
2013/2/22	2135	-0.8
2013/2/22	2152	-0.8
2013/2/22	2154	-0.6
2013/2/22	2247	-1.1
2013/2/22	2254	-0.7
2013/2/22	2322	-0.4
2013/2/22	2337	-0.4
2013/2/22	2345	-0.4
2013/2/22	2354	-0.4
2013/2/23	2	-0.4
2013/2/23	37	-0.4
2013/2/23	54	-0.2
2013/2/23	115	-0.4
2013/2/23	154	0.3
2013/2/23	218	0.6
2013/2/23	254	0.5
2013/2/23	334	1.1
2013/2/23	354	0.5
2013/2/23	454	0.8
2013/2/23	514	1.1
2013/2/23	554	1.1
2013/2/23	615	1.1
2013/2/23	629	1.1
2013/2/23	654	1.1
2013/2/23	754	1.4
2013/2/23	854	1.9
2013/2/23	937	2.2
2013/2/23	954	2.5
2013/2/23	1002	2.7
2013/2/23	1054	3.3
2013/2/23	1154	4.1
2013/2/23	1254	5.3
2013/2/23	1354	5.8
2013/2/23	1454	6.9
2013/2/23	1515	7.2
2013/2/23	1522	7.2
2013/2/23	1554	6.9
2013/2/23	1654	7.2
2013/2/23	1750	7.2
2013/2/23	1752	7.2
2013/2/23	1754	6.9
2013/2/23	1808	7.2
2013/2/23	1846	7.2
2013/2/23	1854	6.9
2013/2/23	1901	7.2
2013/2/23	1954	6.6
2013/2/23	2020	6.6
2013/2/23	2052	6.6
2013/2/23	2054	6.4
2013/2/23	2112	6.6
2013/2/23	2154	6.1
2013/2/23	2204	6.6
2013/2/23	2213	6.6
2013/2/23	2254	5.8
2013/2/23	2336	6.1
2013/2/23	2354	5.8
2013/2/24	54	5
2013/2/24	103	5.6
2013/2/24	154	5
2013/2/24	254	4.5
2013/2/24	354	4.1
2013/2/24	454	4.1
2013/2/24	554	4.1
2013/2/24	654	4.1
2013/2/24	750	4
2013/2/24	754	4.5
2013/2/24	854	5.1
2013/2/24	954	4.9
2013/2/24	1054	5.2
2013/2/24	1154	4.2
2013/2/24	1254	4
2013/2/24	1354	3.8
2013/2/24	1454	3.1
2013/2/24	1554	3.2
2013/2/24	1654	2.3
2013/2/24	1754	0.5
2013/2/24	1854	-0.2
2013/2/24	1954	-1.2
2013/2/24	2054	-1.4
2013/2/24	2154	-1.5
2013/2/24	2254	-2
2013/2/24	2354	-2.6
2013/2/25	54	-2.6
2013/2/25	154	-2.7
2013/2/25	254	-3.1
2013/2/25	354	-3.4
2013/2/25	454	-3.1
2013/2/25	554	-3.8
2013/2/25	654	-3.8
2013/2/25	754	-2.4
2013/2/25	854	-1
2013/2/25	954	0.4
2013/2/25	1054	1.2
2013/2/25	1154	2
2013/2/25	1254	2
2013/2/25	1354	2.3
2013/2/25	1454	2.9
2013/2/25	1554	2.9
2013/2/25	1654	2.8
2013/2/25	1754	2
2013/2/25	1854	1.1
2013/2/25	1954	-0.3
2013/2/25	2054	-0.7
2013/2/25	2154	-1.5
2013/2/25	2254	-1.9
2013/2/25	2354	-2.4
2013/2/26	54	-2.8
2013/2/26	154	-3.1
2013/2/26	254	-3.1
2013/2/26	354	-3.5
2013/2/26	454	-2.9
2013/2/26	554	-2.9
2013/2/26	654	-1.7
2013/2/26	754	0
2013/2/26	854	0.5
2013/2/26	954	1.7
2013/2/26	1054	1.6
2013/2/26	1154	1.8
2013/2/26	1254	2.8
2013/2/26	1354	3.8
2013/2/26	1408	4
2013/2/26	1454	4.3
2013/2/26	1554	4.5
2013/2/26	1654	4.3
2013/2/26	1754	4.3
2013/2/26	1838	4.6
2013/2/26	1854	4.5
2013/2/26	1952	5.1
2013/2/26	1954	5
2013/2/26	2054	5.3
2013/2/26	2154	5.3
2013/2/26	2252	5.6
2013/2/26	2254	5.3
2013/2/26	2354	5.8
2013/2/27	28	6.1
2013/2/27	38	6.1
2013/2/27	54	5.5
2013/2/27	154	5.8
2013/2/27	218	6.1
2013/2/27	254	6.1
2013/2/27	338	6.1
2013/2/27	341	6.1
2013/2/27	354	6.1
2013/2/27	450	6.1
2013/2/27	454	6.1
2013/2/27	554	6.1
2013/2/27	652	6.1
2013/2/27	654	5.8
2013/2/27	700	6.1
2013/2/27	723	4.5
2013/2/27	734	3.8
2013/2/27	737	3.8
2013/2/27	744	3.8
2013/2/27	746	3.8
2013/2/27	754	4.1
2013/2/27	809	4.5
2013/2/27	827	4.5
2013/2/27	854	5.3
2013/2/27	931	5.7
2013/2/27	954	6.2
2013/2/27	1054	6.8
2013/2/27	1154	7.4
2013/2/27	1254	7.2
2013/2/27	1354	7.5
2013/2/27	1454	7.5
2013/2/27	1554	7
2013/2/27	1654	6.1
2013/2/27	1754	5.9
2013/2/27	1854	5.3
2013/2/27	1954	5
2013/2/27	2054	4.9
2013/2/27	2154	4.9
2013/2/27	2254	4
2013/2/27	2354	4.1
2013/2/28	54	3.7
2013/2/28	154	3.9
2013/2/28	254	4.1
2013/2/28	354	4.2
2013/2/28	454	4.2
2013/2/28	554	3.7
2013/2/28	654	2.9
2013/2/28	754	2.7
2013/2/28	854	2.6
2013/2/28	954	3.1
2013/2/28	1054	3.6
2013/2/28	1154	2.9
2013/2/28	1254	2.9
2013/2/28	1354	2.8
2013/2/28	1454	3.5
2013/2/28	1510	3.3
2013/2/28	1518	3.3
2013/2/28	1554	3.1
2013/2/28	1654	2.6
2013/2/28	1754	2.3
2013/2/28	1854	2.1
2013/2/28	1954	1.9
2013/2/28	2054	1.9
2013/2/28	2154	1.9
2013/2/28	2254	2.1
2013/2/28	2354	1.9
2013/3/1	54	1.9
2013/3/1	154	2.1
2013/3/1	254	2.4
2013/3/1	354	2.4
2013/3/1	454	2
2013/3/1	554	1.8
2013/3/1	654	1.8
2013/3/1	754	2.2
2013/3/1	854	2.8
2013/3/1	954	3
2013/3/1	1054	2.7
2013/3/1	1154	3
2013/3/1	1254	2.6
2013/3/1	1354	2.3
2013/3/1	1454	2.3
2013/3/1	1554	2
2013/3/1	1654	1.7
2013/3/1	1754	1.8
2013/3/1	1854	1.5
2013/3/1	1954	1.4
2013/3/1	2054	0.9
2013/3/1	2154	0.4
2013/3/1	2254	-0.4
2013/3/1	2354	-0.9
2013/3/2	54	-1.5
2013/3/2	154	-1.7
2013/3/2	254	-2.4
2013/3/2	354	-2.6
2013/3/2	454	-1.9
2013/3/2	554	-1.7
2013/3/2	654	-1.4
2013/3/2	754	-1
2013/3/2	854	-1.2
2013/3/2	954	-1.2
2013/3/2	1054	-1
2013/3/2	1154	-0.5
2013/3/2	1254	-0.7
2013/3/2	1354	-0.2
2013/3/2	1454	-0.2
2013/3/2	1520	-0.4
2013/3/2	1554	-0.7
2013/3/2	1654	-0.4
2013/3/2	1754	-1.3
2013/3/2	1854	-2
2013/3/2	1954	-2
2013/3/2	2054	-2.4
2013/3/2	2154	-2.7
2013/3/2	2254	-2.6
2013/3/2	2354	-2.9
2013/3/3	54	-2.6
2013/3/3	154	-3.1
2013/3/3	254	-3.1
2013/3/3	354	-2.7
2013/3/3	454	-3.1
2013/3/3	554	-2.6
2013/3/3	654	-2.9
2013/3/3	754	-2.5
2013/3/3	854	-1.9
2013/3/3	954	-1.7
2013/3/3	959	-1.7
2013/3/3	1006	-1.7
2013/3/3	1054	-1.5
2013/3/3	1154	-1.6
2013/3/3	1254	-0.8
2013/3/3	1354	-0.7
2013/3/3	1454	-0.7
2013/3/3	1554	-0.3
2013/3/3	1654	-0.8
2013/3/3	1754	-1.2
2013/3/3	1854	-1.5
2013/3/3	1954	-2
2013/3/3	2054	-2.2
2013/3/3	2154	-2.2
2013/3/3	2254	-2.5
2013/3/3	2354	-2.5
2013/3/4	54	-2.5
2013/3/4	154	-2.5
2013/3/4	254	-3.2
2013/3/4	354	-4.2
2013/3/4	454	-4.7
2013/3/4	554	-4.5
2013/3/4	654	-4.8
2013/3/4	754	-3.8
2013/3/4	854	-3.2
2013/3/4	954	-2.8
2013/3/4	1054	-1.6
2013/3/4	1154	-1.1
2013/3/4	1254	-0.1
2013/3/4	1354	-0.3
2013/3/4	1454	0.7
2013/3/4	1554	0.3
2013/3/4	1654	0
2013/3/4	1754	-0.6
2013/3/4	1854	-1.2
2013/3/4	1954	-1.4
2013/3/4	2054	-2
2013/3/4	2154	-2.3
2013/3/4	2254	-2.7
2013/3/4	2354	-3.2
2013/3/5	54	-3.2
2013/3/5	154	-2.9
2013/3/5	254	-3.2
2013/3/5	354	-3.2
2013/3/5	454	-2.9
2013/3/5	554	-4.1
2013/3/5	654	-3.7
2013/3/5	754	-2.3
2013/3/5	854	-1.3
2013/3/5	954	-0.9
2013/3/5	1054	0
2013/3/5	1154	0.2
2013/3/5	1254	1.5
2013/3/5	1354	1.7
2013/3/5	1454	1.1
2013/3/5	1554	2.3
2013/3/5	1654	2
2013/3/5	1754	1.5
2013/3/5	1854	1
2013/3/5	1954	1.5
2013/3/5	2054	1.8
2013/3/5	2154	2
2013/3/5	2254	1.3
2013/3/5	2354	1.3
2013/3/6	54	0.9
2013/3/6	101	0.8
2013/3/6	134	0.2
2013/3/6	146	0.6
2013/3/6	150	0.6
2013/3/6	154	0.6
2013/3/6	159	0.6
2013/3/6	254	0.6
2013/3/6	354	0.3
2013/3/6	423	0.6
2013/3/6	435	0.6
2013/3/6	454	0.8
2013/3/6	500	1.1
2013/3/6	554	0.8
2013/3/6	614	1.1
2013/3/6	654	0.8
2013/3/6	754	0.8
2013/3/6	801	1.7
2013/3/6	854	2.3
2013/3/6	919	2.5
2013/3/6	954	2.3
2013/3/6	1015	2.5
2013/3/6	1040	2.5
2013/3/6	1054	2
2013/3/6	1056	2
2013/3/6	1120	1.7
2013/3/6	1140	1.7
2013/3/6	1154	1.7
2013/3/6	1254	2
2013/3/6	1338	2
2013/3/6	1350	2
2013/3/6	1354	2
2013/3/6	1446	2
2013/3/6	1454	2
2013/3/6	1552	2
2013/3/6	1554	2
2013/3/6	1654	2.4
2013/3/6	1742	3.1
2013/3/6	1754	2.9
2013/3/6	1852	2.7
2013/3/6	1854	2.7
2013/3/6	1954	2.2
2013/3/6	2054	2.2
2013/3/6	2154	2.2
2013/3/6	2254	2
2013/3/6	2354	1.8
2013/3/7	54	1.3
2013/3/7	154	1.1
2013/3/7	254	1.5
2013/3/7	354	1.1
2013/3/7	454	0.3
2013/3/7	554	0.1
2013/3/7	654	0.2
2013/3/7	754	0.7
2013/3/7	854	1.4
2013/3/7	954	1.7
2013/3/7	1054	2.4
2013/3/7	1154	3
2013/3/7	1254	3.3
2013/3/7	1354	3.7
2013/3/7	1454	3.6
2013/3/7	1554	3.6
2013/3/7	1654	2.9
2013/3/7	1754	2.6
2013/3/7	1854	1.7
2013/3/7	1954	1.8
2013/3/7	2054	1.4
2013/3/7	2154	1.4
2013/3/7	2254	0.6
2013/3/7	2354	0.6
2013/3/8	54	0.1
2013/3/8	154	0.4
2013/3/8	254	0.1
2013/3/8	354	-0.2
2013/3/8	454	-0.5
2013/3/8	554	-1
2013/3/8	654	-0.5
2013/3/8	754	0.8
2013/3/8	854	0.6
2013/3/8	954	0.7
2013/3/8	1054	1.5
2013/3/8	1154	2.6
2013/3/8	1254	2.8
2013/3/8	1354	2.9
2013/3/8	1454	3.4
2013/3/8	1554	3.4
2013/3/8	1654	3.4
2013/3/8	1754	3.4
2013/3/8	1854	3.1
2013/3/8	1954	3.3
2013/3/8	2054	2.6
2013/3/8	2154	2.8
2013/3/8	2254	2
2013/3/8	2354	1.4
2013/3/9	54	0.9
2013/3/9	154	0.2
2013/3/9	254	0
2013/3/9	354	-0.3
2013/3/9	454	-0.7
2013/3/9	554	-0.7
2013/3/9	654	-0.7
2013/3/9	754	0.6
2013/3/9	854	1.5
2013/3/9	954	3.1
2013/3/9	1054	3.9
2013/3/9	1154	4.6
2013/3/9	1254	5.1
2013/3/9	1354	5.7
2013/3/9	1454	6.2
2013/3/9	1554	6
2013/3/9	1654	6
2013/3/9	1754	5.7
2013/3/9	1854	3.9
2013/3/9	1954	2.8
2013/3/9	2054	1.5
2013/3/9	2154	0.9
2013/3/9	2254	0.7
2013/3/9	2354	0.4
2013/3/10	54	-0.8
2013/3/10	154	-1
2013/3/10	254	-1.9
2013/3/10	354	-1.5
2013/3/10	454	-1.7
2013/3/10	554	-2.6
2013/3/10	654	-1.7
2013/3/10	754	1.7
2013/3/10	854	4.4
2013/3/10	954	5.1
2013/3/10	1054	5.5
2013/3/10	1154	5.5
2013/3/10	1254	5.5
2013/3/10	1354	5.6
2013/3/10	1454	5.2
2013/3/10	1554	4.6
2013/3/10	1654	4
2013/3/10	1754	3.5
2013/3/10	1854	4.3
2013/3/10	1954	3.7
2013/3/10	2054	4
2013/3/10	2154	5.3
2013/3/10	2254	5.4
2013/3/10	2348	5.1
2013/3/10	2354	5.6
2013/3/11	43	6.1
2013/3/11	54	5.9
2013/3/11	154	5.9
2013/3/11	254	5.6
2013/3/11	354	5.3
2013/3/11	454	5.3
2013/3/11	554	5.3
2013/3/11	654	5.6
