	Twet	Load	Hour(s)	TimeStamp(s)
2013-02-26 09:00:00	1.7	688.7	32400	1361869200
2013-02-26 10:00:00	1.6	620.8000000000002	36000	1361872800
2013-02-26 11:00:00	1.8	659.6	39600	1361876400
2013-02-26 12:00:00	2.8	679.0000000000001	43200	1361880000
2013-02-26 13:00:00	3.8	679.0000000000001	46800	1361883600
2013-02-26 14:00:00	4.3	679.0000000000001	50400	1361887200
2013-02-26 15:00:00	4.5	679.0000000000001	54000	1361890800
2013-02-26 16:00:00	4.3	669.3000000000002	57600	1361894400
2013-02-26 17:00:00	4.3	659.6	61200	1361898000
2013-02-26 18:00:00	4.5	649.9000000000002	64800	1361901600
2013-02-26 19:00:00	5.0	640.2	68400	1361905200
2013-02-26 20:00:00	5.3	649.9000000000002	72000	1361908800
2013-02-26 21:00:00	5.3	611.1	75600	1361912400
2013-02-26 22:00:00	5.3	620.8000000000002	79200	1361916000
2013-02-26 23:00:00	5.8	620.8000000000002	82800	1361919600
2013-02-27 00:00:00	5.5	611.1	0	1361923200
2013-02-27 01:00:00	5.8	649.9000000000002	3600	1361926800
2013-02-27 02:00:00	6.1	630.5	7200	1361930400
2013-02-27 03:00:00	6.1	620.8000000000002	10800	1361934000
2013-02-27 04:00:00	6.1	620.8000000000002	14400	1361937600
2013-02-27 05:00:00	6.1	620.8000000000002	18000	1361941200
2013-02-27 06:00:00	5.8	611.1	21600	1361944800
2013-02-27 07:00:00	4.1	611.1	25200	1361948400
2013-02-27 08:00:00	5.3	611.1	28800	1361952000
2013-02-27 09:00:00	6.2	873.0	32400	1361955600
2013-02-27 10:00:00	6.8	945.75	36000	1361959200
2013-02-27 11:00:00	7.4	945.75	39600	1361962800
2013-02-27 12:00:00	7.2	989.4	43200	1361966400
2013-02-27 13:00:00	7.5	1018.5	46800	1361970000
2013-02-27 14:00:00	7.5	1047.6	50400	1361973600
2013-02-27 15:00:00	7.0	1105.8	54000	1361977200
2013-02-27 16:00:00	6.1	1120.35	57600	1361980800
2013-02-27 17:00:00	5.9	1134.9	61200	1361984400
2013-02-27 18:00:00	5.3	1018.5	64800	1361988000
2013-02-27 19:00:00	5.0	1003.95	68400	1361991600
2013-02-27 20:00:00	4.9	873.0	72000	1361995200
2013-02-27 21:00:00	4.9	1018.5	75600	1361998800
2013-02-27 22:00:00	4.0	1047.6	79200	1362002400
2013-02-27 23:00:00	4.1	1062.15	82800	1362006000
2013-02-28 00:00:00	3.7	1062.15	0	1362009600
2013-02-28 01:00:00	3.9	858.4499999999998	3600	1362013200
2013-02-28 02:00:00	4.1	931.2	7200	1362016800
2013-02-28 03:00:00	4.2	916.65	10800	1362020400
2013-02-28 04:00:00	4.2	902.1	14400	1362024000
2013-02-28 05:00:00	3.7	916.65	18000	1362027600
2013-02-28 06:00:00	2.9	916.65	21600	1362031200
2013-02-28 07:00:00	2.7	931.2	25200	1362034800
2013-02-28 08:00:00	2.6	916.65	28800	1362038400
2013-02-28 09:00:00	3.1	1231.9	32400	1362042000
2013-02-28 10:00:00	3.6	1338.6	36000	1362045600
2013-02-28 11:00:00	2.9	1319.2	39600	1362049200
2013-02-28 12:00:00	2.9	1328.9	43200	1362052800
2013-02-28 13:00:00	2.8	1348.3000000000004	46800	1362056400
2013-02-28 14:00:00	3.5	1367.6999999999996	50400	1362060000
2013-02-28 15:00:00	3.1	1309.5	54000	1362063600
2013-02-28 16:00:00	2.6	1328.9	57600	1362067200
2013-02-28 17:00:00	2.3	1319.2	61200	1362070800
2013-02-28 18:00:00	2.1	1280.4	64800	1362074400
2013-02-28 19:00:00	1.9	1280.4	68400	1362078000
2013-02-28 20:00:00	1.9	1212.5	72000	1362081600
2013-02-28 21:00:00	1.9	58.2	75600	1362085200
2013-02-28 22:00:00	2.1	1270.7	79200	1362088800
2013-02-28 23:00:00	1.9	58.2	82800	1362092400
2013-03-01 00:00:00	1.9	1270.7	0	1362096000
2013-03-01 01:00:00	2.1	58.2	3600	1362099600
2013-03-01 02:00:00	2.4	1561.6999999999996	7200	1362103200
2013-03-01 03:00:00	2.4	1231.9	10800	1362106800
2013-03-01 04:00:00	2.0	1212.5	14400	1362110400
2013-03-01 05:00:00	1.8	58.2	18000	1362114000
2013-03-01 06:00:00	1.8	1241.6	21600	1362117600
2013-03-01 07:00:00	2.2	58.2	25200	1362121200
2013-03-01 08:00:00	2.8	1338.6	28800	1362124800
2013-03-01 09:00:00	3.0	771.1500000000002	32400	1362128400
2013-03-01 10:00:00	2.7	1906.05	36000	1362132000
2013-03-01 11:00:00	3.0	1906.05	39600	1362135600
2013-03-01 12:00:00	2.6	2037.0	43200	1362139200
2013-03-01 13:00:00	2.3	1993.35	46800	1362142800
2013-03-01 14:00:00	2.3	1891.5	50400	1362146400
2013-03-01 15:00:00	2.0	1876.95	54000	1362150000
2013-03-01 16:00:00	1.7	1455.0	57600	1362153600
2013-03-01 17:00:00	1.8	1425.9	61200	1362157200
2013-03-01 18:00:00	1.5	873.0	64800	1362160800
2013-03-01 19:00:00	1.4	1236.75	68400	1362164400
2013-03-01 20:00:00	0.9	771.1500000000002	72000	1362168000
2013-03-01 21:00:00	0.4	945.75	75600	1362171600
2013-03-01 22:00:00	-0.4	1033.05	79200	1362175200
2013-03-01 23:00:00	-0.9	1047.6	82800	1362178800
2013-03-02 00:00:00	-1.5	1018.5	0	1362182400
2013-03-02 01:00:00	-1.7	756.6	3600	1362186000
2013-03-02 02:00:00	-2.4	1542.3000000000004	7200	1362189600
2013-03-02 03:00:00	-2.6	1178.5500000000004	10800	1362193200
2013-03-02 04:00:00	-1.9	1265.85	14400	1362196800
2013-03-02 05:00:00	-1.7	1411.35	18000	1362200400
2013-03-02 06:00:00	-1.4	1425.9	21600	1362204000
2013-03-02 07:00:00	-1.0	1440.45	25200	1362207600
2013-03-02 08:00:00	-1.2	1469.55	28800	1362211200
2013-03-02 09:00:00	-1.2	620.8000000000002	32400	1362214800
2013-03-02 10:00:00	-1.0	708.0999999999998	36000	1362218400
2013-03-02 11:00:00	-0.5	727.5	39600	1362222000
2013-03-02 12:00:00	-0.7	766.3000000000002	43200	1362225600
2013-03-02 13:00:00	-0.2	805.1	46800	1362229200
2013-03-02 14:00:00	-0.2	58.2	50400	1362232800
2013-03-02 15:00:00	-0.7	717.8000000000002	54000	1362236400
2013-03-02 16:00:00	-0.4	785.7	57600	1362240000
2013-03-02 17:00:00	-1.3	814.8000000000002	61200	1362243600
2013-03-02 18:00:00	-2.0	834.2	64800	1362247200
2013-03-02 19:00:00	-2.0	58.2	68400	1362250800
2013-03-02 20:00:00	-2.4	611.1	72000	1362254400
2013-03-02 21:00:00	-2.7	1852.7	75600	1362258000
2013-03-02 22:00:00	-2.6	620.8000000000002	79200	1362261600
2013-03-02 23:00:00	-2.9	620.8000000000002	82800	1362265200
2013-03-03 00:00:00	-2.6	611.1	0	1362268800
2013-03-03 01:00:00	-3.1	591.7	3600	1362272400
2013-03-03 02:00:00	-3.1	591.7	7200	1362276000
2013-03-03 03:00:00	-2.7	582.0000000000001	10800	1362279600
2013-03-03 04:00:00	-3.1	582.0000000000001	14400	1362283200
2013-03-03 05:00:00	-2.6	582.0000000000001	18000	1362286800
2013-03-03 06:00:00	-2.9	572.3000000000002	21600	1362290400
2013-03-03 07:00:00	-2.5	611.1	25200	1362294000
2013-03-03 08:00:00	-1.9	630.5	28800	1362297600
2013-03-03 09:00:00	-1.7	1047.6	32400	1362301200
2013-03-03 10:00:00	-1.5	989.4	36000	1362304800
2013-03-03 11:00:00	-1.6	1047.6	39600	1362308400
2013-03-03 13:00:00	-0.7	1134.9	46800	1362315600
2013-03-03 14:00:00	-0.7	1280.4	50400	1362319200
2013-03-03 15:00:00	-0.3	1455.0	54000	1362322800
2013-03-03 16:00:00	-0.8	1847.85	57600	1362326400
2013-03-03 17:00:00	-1.2	1687.8000000000004	61200	1362330000
2013-03-03 18:00:00	-1.5	1571.4	64800	1362333600
2013-03-03 19:00:00	-2.0	1498.65	68400	1362337200
2013-03-03 20:00:00	-2.2	1047.6	72000	1362340800
2013-03-03 21:00:00	-2.2	1425.9	75600	1362344400
2013-03-03 22:00:00	-2.5	1382.25	79200	1362348000
2013-03-03 23:00:00	-2.5	1382.25	82800	1362351600
2013-03-04 00:00:00	-2.5	1353.15	0	1362355200
2013-03-04 01:00:00	-2.5	1018.5	3600	1362358800
2013-03-04 02:00:00	-3.2	1003.95	7200	1362362400
2013-03-04 03:00:00	-4.2	989.4	10800	1362366000
2013-03-04 04:00:00	-4.7	989.4	14400	1362369600
2013-03-04 05:00:00	-4.5	974.85	18000	1362373200
2013-03-04 06:00:00	-4.8	974.85	21600	1362376800
2013-03-04 07:00:00	-3.8	974.85	25200	1362380400
2013-03-04 08:00:00	-3.2	945.75	28800	1362384000
2013-03-04 09:00:00	-2.8	1261.0	32400	1362387600
2013-03-04 10:00:00	-1.6	1484.1	36000	1362391200
2013-03-04 11:00:00	-1.1	1464.6999999999996	39600	1362394800
2013-03-04 12:00:00	-0.1	1542.3000000000004	43200	1362398400
2013-03-04 13:00:00	-0.3	1610.2	46800	1362402000
2013-03-04 14:00:00	0.7	1571.4	50400	1362405600
2013-03-04 15:00:00	0.3	1600.4999999999998	54000	1362409200
2013-03-04 16:00:00	0.0	1619.9	57600	1362412800
2013-03-04 17:00:00	-0.6	1513.2	61200	1362416400
2013-03-04 18:00:00	-1.2	1435.6	64800	1362420000
2013-03-04 19:00:00	-1.4	1387.1	68400	1362423600
2013-03-04 20:00:00	-2.0	1251.3	72000	1362427200
2013-03-04 21:00:00	-2.3	1357.9999999999998	75600	1362430800
2013-03-04 22:00:00	-2.7	1338.6	79200	1362434400
2013-03-04 23:00:00	-3.2	1299.8000000000004	82800	1362438000
2013-03-05 00:00:00	-3.2	1309.5	0	1362441600
2013-03-05 01:00:00	-2.9	1241.6	3600	1362445200
2013-03-05 02:00:00	-3.2	979.7	7200	1362448800
2013-03-05 03:00:00	-3.2	58.2	10800	1362452400
2013-03-05 04:00:00	-2.9	1542.3000000000004	14400	1362456000
2013-03-05 05:00:00	-4.1	1212.5	18000	1362459600
2013-03-05 06:00:00	-3.7	1261.0	21600	1362463200
2013-03-05 07:00:00	-2.3	1357.9999999999998	25200	1362466800
2013-03-05 08:00:00	-1.3	1396.8	28800	1362470400
2013-03-05 09:00:00	-0.9	1353.15	32400	1362474000
2013-03-05 10:00:00	0.0	1949.7	36000	1362477600
2013-03-05 11:00:00	0.2	2037.0	39600	1362481200
2013-03-05 12:00:00	1.5	2066.1	43200	1362484800
2013-03-05 13:00:00	1.7	2182.5	46800	1362488400
2013-03-05 14:00:00	1.1	2197.05	50400	1362492000
2013-03-05 15:00:00	2.3	2269.8	54000	1362495600
2013-03-05 16:00:00	2.0	2226.15	57600	1362499200
2013-03-05 17:00:00	1.5	2109.7500000000005	61200	1362502800
2013-03-05 18:00:00	1.0	1484.1	64800	1362506400
2013-03-05 19:00:00	1.5	1367.6999999999996	68400	1362510000
2013-03-05 20:00:00	1.8	1338.6	72000	1362513600
2013-03-05 21:00:00	2.0	1033.05	75600	1362517200
2013-03-05 22:00:00	1.3	1033.05	79200	1362520800
2013-03-05 23:00:00	1.3	1033.05	82800	1362524400
2013-03-06 00:00:00	0.9	858.4499999999998	0	1362528000
2013-03-06 01:00:00	0.6	1382.25	3600	1362531600
2013-03-06 02:00:00	0.6	2255.25	7200	1362535200
2013-03-06 03:00:00	0.3	2022.4500000000005	10800	1362538800
2013-03-06 04:00:00	0.8	1949.7	14400	1362542400
2013-03-06 05:00:00	0.8	1891.5	18000	1362546000
2013-03-06 06:00:00	0.8	1876.95	21600	1362549600
2013-03-06 07:00:00	0.8	1935.15	25200	1362553200
2013-03-06 08:00:00	2.3	1920.6	28800	1362556800
2013-03-06 09:00:00	2.3	1299.8000000000004	32400	1362560400
2013-03-06 10:00:00	2.0	1532.6	36000	1362564000
2013-03-06 11:00:00	1.7	1590.8000000000004	39600	1362567600
2013-03-06 12:00:00	2.0	1629.6	43200	1362571200
2013-03-06 13:00:00	2.0	1649.0	46800	1362574800
2013-03-06 14:00:00	2.0	1775.1	50400	1362578400
2013-03-06 15:00:00	2.0	1726.6	54000	1362582000
2013-03-06 16:00:00	2.4	1765.4	57600	1362585600
2013-03-06 17:00:00	2.9	1610.2	61200	1362589200
2013-03-06 18:00:00	2.7	1503.5000000000002	64800	1362592800
2013-03-06 19:00:00	2.2	1416.1999999999996	68400	1362596400
2013-03-06 20:00:00	2.2	1299.8000000000004	72000	1362600000
2013-03-06 21:00:00	2.2	1367.6999999999996	75600	1362603600
2013-03-06 22:00:00	2.0	1338.6	79200	1362607200
2013-03-06 23:00:00	1.8	1338.6	82800	1362610800
2013-03-07 00:00:00	1.3	1328.9	0	1362614400
2013-03-07 01:00:00	1.1	1290.1	3600	1362618000
2013-03-07 02:00:00	1.5	1270.7	7200	1362621600
2013-03-07 03:00:00	1.1	1280.4	10800	1362625200
2013-03-07 04:00:00	0.3	1280.4	14400	1362628800
2013-03-07 05:00:00	0.1	1319.2	18000	1362632400
2013-03-07 06:00:00	0.2	1367.6999999999996	21600	1362636000
2013-03-07 07:00:00	0.7	1406.5	25200	1362639600
2013-03-07 08:00:00	1.4	1493.8	28800	1362643200
2013-03-07 09:00:00	1.7	843.9000000000002	32400	1362646800
2013-03-07 10:00:00	2.4	1775.1000000000006	36000	1362650400
2013-03-07 11:00:00	3.0	1804.2000000000005	39600	1362654000
2013-03-07 12:00:00	3.3	1818.75	43200	1362657600
2013-03-07 13:00:00	3.7	1833.3	46800	1362661200
2013-03-07 14:00:00	3.6	1833.3	50400	1362664800
2013-03-07 15:00:00	3.6	1833.3	54000	1362668400
2013-03-07 16:00:00	2.9	1789.65	57600	1362672000
2013-03-07 17:00:00	2.6	1775.1000000000006	61200	1362675600
2013-03-07 18:00:00	1.7	1294.9499999999996	64800	1362679200
2013-03-07 19:00:00	1.8	814.8000000000002	68400	1362682800
2013-03-07 20:00:00	1.4	858.4499999999998	72000	1362686400
2013-03-07 21:00:00	1.4	829.3500000000001	75600	1362690000
2013-03-07 22:00:00	0.6	858.4499999999998	79200	1362693600
2013-03-07 23:00:00	0.6	858.4499999999998	82800	1362697200
2013-03-08 00:00:00	0.1	873.0	0	1362700800
2013-03-08 01:00:00	0.4	843.9000000000002	3600	1362704400
2013-03-08 02:00:00	0.1	1746.0000000000002	7200	1362708000
2013-03-08 03:00:00	-0.2	1644.15	10800	1362711600
2013-03-08 04:00:00	-0.5	1629.6	14400	1362715200
2013-03-08 05:00:00	-1.0	1702.35	18000	1362718800
2013-03-08 06:00:00	-0.5	1658.7000000000005	21600	1362722400
2013-03-08 07:00:00	0.8	1731.4499999999996	25200	1362726000
2013-03-08 08:00:00	0.6	1760.55	28800	1362729600
2013-03-08 09:00:00	0.7	1328.9	32400	1362733200
2013-03-08 10:00:00	1.5	1406.5	36000	1362736800
2013-03-08 11:00:00	2.6	1425.9	39600	1362740400
2013-03-08 12:00:00	2.8	1493.8	43200	1362744000
2013-03-08 13:00:00	2.9	1493.8	46800	1362747600
2013-03-08 14:00:00	3.4	1571.4	50400	1362751200
2013-03-08 15:00:00	3.4	1581.1	54000	1362754800
2013-03-08 16:00:00	3.4	1503.5000000000002	57600	1362758400
2013-03-08 17:00:00	3.4	1464.6999999999996	61200	1362762000
2013-03-08 18:00:00	3.1	1348.3000000000004	64800	1362765600
2013-03-08 19:00:00	3.3	1270.7	68400	1362769200
2013-03-08 20:00:00	2.6	1319.2	72000	1362772800
2013-03-08 21:00:00	2.8	1202.8	75600	1362776400
2013-03-08 22:00:00	2.0	1193.1	79200	1362780000
2013-03-08 23:00:00	1.4	1173.7	82800	1362783600
2013-03-09 00:00:00	0.9	58.2	0	1362787200
2013-03-09 01:00:00	0.2	1309.5	3600	1362790800
2013-03-09 02:00:00	0.0	1309.5	7200	1362794400
2013-03-09 03:00:00	-0.3	1299.8000000000004	10800	1362798000
2013-03-09 04:00:00	-0.7	1270.7	14400	1362801600
2013-03-09 05:00:00	-0.7	58.2	18000	1362805200
2013-03-09 06:00:00	-0.7	1319.2	21600	1362808800
2013-03-09 07:00:00	0.6	1377.4	25200	1362812400
2013-03-09 08:00:00	1.5	1406.5	28800	1362816000
2013-03-09 09:00:00	3.1	858.4499999999998	32400	1362819600
2013-03-09 10:00:00	3.9	2298.9	36000	1362823200
2013-03-09 11:00:00	4.6	2255.25	39600	1362826800
2013-03-09 12:00:00	5.1	2197.05	43200	1362830400
2013-03-09 13:00:00	5.7	2095.2	46800	1362834000
2013-03-09 14:00:00	6.2	2167.95	50400	1362837600
2013-03-09 15:00:00	6.0	2342.55	54000	1362841200
2013-03-09 16:00:00	6.0	2342.55	57600	1362844800
2013-03-09 17:00:00	5.7	2080.65	61200	1362848400
2013-03-09 18:00:00	3.9	1469.55	64800	1362852000
2013-03-09 19:00:00	2.8	1294.9499999999996	68400	1362855600
2013-03-09 20:00:00	1.5	858.4499999999998	72000	1362859200
2013-03-09 21:00:00	0.9	1324.05	75600	1362862800
2013-03-09 22:00:00	0.7	1309.4999999999998	79200	1362866400
2013-03-09 23:00:00	0.4	1309.4999999999998	82800	1362870000
2013-03-10 00:00:00	-0.8	1309.4999999999998	0	1362873600
2013-03-10 01:00:00	-1.0	873.0	3600	1362877200
2013-03-10 03:00:00	-1.5	1746.0000000000002	10800	1362884400
2013-03-10 04:00:00	-1.7	1746.0000000000002	14400	1362888000
2013-03-10 05:00:00	-2.6	1775.1000000000006	18000	1362891600
2013-03-10 06:00:00	-1.7	1920.6	21600	1362895200
2013-03-10 07:00:00	1.7	2037.0	25200	1362898800
2013-03-10 08:00:00	4.4	2240.7000000000007	28800	1362902400
2013-03-10 09:00:00	5.1	2284.35	32400	1362906000
2013-03-10 10:00:00	5.5	58.2	36000	1362909600
2013-03-10 11:00:00	5.5	1464.6999999999996	39600	1362913200
2013-03-10 12:00:00	5.5	1552.0	43200	1362916800
2013-03-10 13:00:00	5.6	1590.8000000000004	46800	1362920400
2013-03-10 14:00:00	5.2	1590.8000000000004	50400	1362924000
2013-03-10 15:00:00	4.6	1619.9	54000	1362927600
2013-03-10 16:00:00	4.0	1629.6	57600	1362931200
2013-03-10 17:00:00	3.5	1571.4	61200	1362934800
2013-03-10 18:00:00	4.3	1484.1	64800	1362938400
2013-03-10 19:00:00	3.7	1396.8	68400	1362942000
2013-03-10 20:00:00	4.0	1309.5	72000	1362945600
2013-03-10 21:00:00	5.3	58.2	75600	1362949200
2013-03-10 22:00:00	5.4	1251.3	79200	1362952800
2013-03-10 23:00:00	5.6	1231.9	82800	1362956400
2013-03-11 00:00:00	5.9	1193.1	0	1362960000
2013-03-11 01:00:00	5.9	1193.1	3600	1362963600
2013-03-11 02:00:00	5.6	58.2	7200	1362967200
2013-03-11 03:00:00	5.3	999.1	10800	1362970800
2013-03-11 04:00:00	5.3	999.1	14400	1362974400
2013-03-11 05:00:00	5.3	999.1	18000	1362978000
2013-03-11 06:00:00	5.6	58.2	21600	1362981600
2013-03-11 07:00:00	5.9	58.2	25200	1362985200
2013-03-11 08:00:00	6.4	1270.7	28800	1362988800
2013-03-11 09:00:00	6.8	1357.9999999999998	32400	1362992400
2013-03-11 10:00:00	7.4	1309.4999999999998	36000	1362996000
2013-03-11 11:00:00	9.2	2269.8	39600	1362999600
2013-03-11 12:00:00	9.4	2458.95	43200	1363003200
2013-03-11 13:00:00	9.4	2473.5	46800	1363006800
2013-03-11 14:00:00	9.9	2531.7	50400	1363010400
2013-03-11 15:00:00	11.0	2560.8	54000	1363014000
2013-03-11 16:00:00	10.7	2560.8	57600	1363017600
2013-03-11 17:00:00	10.7	2444.4	61200	1363021200
2013-03-11 18:00:00	10.7	2328.0	64800	1363024800
2013-03-11 19:00:00	10.4	1542.3000000000004	68400	1363028400
2013-03-11 20:00:00	9.9	1324.05	72000	1363032000
2013-03-11 21:00:00	9.7	1338.6	75600	1363035600
2013-03-11 22:00:00	9.4	960.3	79200	1363039200
2013-03-11 23:00:00	9.4	960.3	82800	1363042800
2013-03-12 00:00:00	9.7	974.85	0	1363046400
2013-03-12 01:00:00	10.2	974.85	3600	1363050000
2013-03-12 02:00:00	10.2	1353.15	7200	1363053600
2013-03-12 03:00:00	10.2	2298.9	10800	1363057200
2013-03-12 04:00:00	10.2	2109.7500000000005	14400	1363060800
2013-03-12 05:00:00	10.5	2066.1	18000	1363064400
2013-03-12 06:00:00	10.5	2197.05	21600	1363068000
2013-03-12 07:00:00	11.3	2240.7000000000007	25200	1363071600
2013-03-12 08:00:00	11.3	2298.9	28800	1363075200
2013-03-12 09:00:00	11.3	2400.75	32400	1363078800
2013-03-12 10:00:00	12.4	1193.1	36000	1363082400
2013-03-12 11:00:00	13.0	1290.1	39600	1363086000
2013-03-12 12:00:00	11.3	1338.6	43200	1363089600
2013-03-12 13:00:00	11.5	1338.6	46800	1363093200
2013-03-12 14:00:00	10.2	1357.9999999999998	50400	1363096800
2013-03-12 15:00:00	8.9	1387.1	54000	1363100400
2013-03-12 16:00:00	7.5	1377.4	57600	1363104000
2013-03-12 17:00:00	6.0	1134.9	61200	1363107600
2013-03-12 18:00:00	4.9	911.8	64800	1363111200
2013-03-12 19:00:00	4.1	882.7	68400	1363114800
2013-03-12 20:00:00	3.3	911.8	72000	1363118400
2013-03-12 21:00:00	3.1	1222.2	75600	1363122000
2013-03-12 22:00:00	2.3	911.8	79200	1363125600
2013-03-12 23:00:00	2.0	892.4000000000002	82800	1363129200
2013-03-13 00:00:00	1.0	863.3000000000002	0	1363132800
2013-03-13 01:00:00	0.3	824.5000000000001	3600	1363136400
2013-03-13 02:00:00	0.0	1212.5	7200	1363140000
2013-03-13 03:00:00	-0.8	1212.5	10800	1363143600
2013-03-13 04:00:00	-0.4	1231.9	14400	1363147200
2013-03-13 05:00:00	-1.7	1231.9	18000	1363150800
2013-03-13 06:00:00	-0.8	1231.9	21600	1363154400
2013-03-13 07:00:00	2.2	1222.2	25200	1363158000
2013-03-13 08:00:00	2.5	1212.5	28800	1363161600
2013-03-13 09:00:00	3.0	1241.6	32400	1363165200
2013-03-13 10:00:00	3.5	974.85	36000	1363168800
2013-03-13 11:00:00	3.3	2357.100000000001	39600	1363172400
2013-03-13 12:00:00	3.6	2415.3	43200	1363176000
2013-03-13 13:00:00	3.5	2400.75	46800	1363179600
2013-03-13 14:00:00	3.1	2502.6	50400	1363183200
2013-03-13 15:00:00	2.5	2575.35	54000	1363186800
2013-03-13 16:00:00	2.5	2546.25	57600	1363190400
2013-03-13 17:00:00	2.2	2502.6	61200	1363194000
2013-03-13 18:00:00	1.2	2488.05	64800	1363197600
2013-03-13 19:00:00	0.2	1629.6	68400	1363201200
2013-03-13 20:00:00	-0.6	1367.6999999999996	72000	1363204800
2013-03-13 21:00:00	-1.3	989.4	75600	1363208400
2013-03-13 22:00:00	-1.7	1353.15	79200	1363212000
2013-03-13 23:00:00	-2.0	1353.15	82800	1363215600
2013-03-14 00:00:00	-2.2	1353.15	0	1363219200
2013-03-14 01:00:00	-2.2	1324.05	3600	1363222800
2013-03-14 02:00:00	-2.2	989.4	7200	1363226400
2013-03-14 03:00:00	-2.7	2124.3	10800	1363230000
2013-03-14 04:00:00	-3.0	2022.4500000000005	14400	1363233600
2013-03-14 05:00:00	-2.8	2080.65	18000	1363237200
2013-03-14 06:00:00	-2.8	2182.5	21600	1363240800
2013-03-14 07:00:00	-2.1	2269.8	25200	1363244400
2013-03-14 08:00:00	-1.4	2255.25	28800	1363248000
2013-03-14 09:00:00	-1.4	2269.8	32400	1363251600
2013-03-14 10:00:00	-0.8	805.1	36000	1363255200
2013-03-14 11:00:00	-0.1	853.6	39600	1363258800
2013-03-14 12:00:00	0.5	873.0	43200	1363262400
2013-03-14 13:00:00	0.7	863.3000000000002	46800	1363266000
2013-03-14 14:00:00	0.7	863.3000000000002	50400	1363269600
2013-03-14 15:00:00	0.8	863.3000000000002	54000	1363273200
2013-03-14 16:00:00	0.2	882.7	57600	1363276800
2013-03-14 17:00:00	-0.3	911.8	61200	1363280400
2013-03-14 18:00:00	-0.7	892.4000000000002	64800	1363284000
2013-03-14 19:00:00	-1.2	863.3000000000002	68400	1363287600
2013-03-14 20:00:00	-1.0	834.2	72000	1363291200
2013-03-14 21:00:00	-1.6	814.8000000000002	75600	1363294800
2013-03-14 22:00:00	-1.8	805.1	79200	1363298400
2013-03-14 23:00:00	-1.8	785.7	82800	1363302000
2013-03-15 00:00:00	-3.0	776.0	0	1363305600
2013-03-15 01:00:00	-3.0	766.3000000000002	3600	1363309200
2013-03-15 02:00:00	-3.7	805.1	7200	1363312800
2013-03-15 03:00:00	-3.1	785.7	10800	1363316400
2013-03-15 04:00:00	-3.2	785.7	14400	1363320000
2013-03-15 05:00:00	-3.1	785.7	18000	1363323600
2013-03-15 06:00:00	-2.2	776.0	21600	1363327200
2013-03-15 07:00:00	-1.0	776.0	25200	1363330800
2013-03-15 08:00:00	0.2	795.4000000000002	28800	1363334400
2013-03-15 09:00:00	1.4	814.8000000000002	32400	1363338000
