Power Tset
238921.0 23.11
208148.0 23.11
189010.0 21.11
186546.0 21.11
178911.0 20.11
180428.0 20.11
175303.0 19.11
223206.0 20.11
168231.0 19.11
166506.0 19.11
162727.0 18.11
158046.0 18.11
157541.0 18.11
155941.0 18.11
153459.0 17.11
154455.0 17.11
163630.0 18.11
162652.0 18.11
174017.0 19.11
177842.0 19.11
170628.0 19.11
173433.0 19.11
189475.0 20.11
193033.0 19.11
189600.0 20.11
196105.0 20.11
177389.0 19.11
169755.0 19.11
163620.0 18.11
161370.0 18.11
152602.0 17.11
163456.0 17.11
159239.0 17.11
149291.0 16.11
359231.0 16.11
304258.0 15.11
198867.0 16.11
196602.0 16.11
228616.0 16.11
235828.0 16.11
315424.0 16.11
326632.0 17.11
200878.0 18.11
155941.0 18.11
419908.0 18.11
337366.0 18.11
331771.0 18.11
399394.0 18.11
433315.0 18.11
315454.0 18.11
173343.0 17.11
136165.0 15.11
133667.0 15.11
132625.0 15.11
132718.0 15.11
341910.0 15.11
140796.0 15.11
147159.0 16.11
346034.0 16.11
167046.0 16.11
223387.0 17.11
236428.0 17.11
244277.0 17.11
269227.0 18.11
313086.0 15.11
481439.0 19.11
447771.0 19.11
171226.0 20.11
480814.0 20.11
507213.0 21.11
536594.0 21.11
513230.0 22.11
474754.0 22.11
227558.0 22.11
214693.0 22.11
187072.0 21.11
178634.0 21.11
192484.0 21.11
193515.0 21.11
473074.0 21.11
202925.0 20.11
203329.0 21.11
503493.0 21.11
464778.0 21.11
436488.0 20.11
495666.0 21.11
548954.0 21.11
478868.0 21.11
529951.0 22.11
455410.0 20.11
346655.0 19.11
181916.0 19.11
430997.0 20.11
559299.0 20.11
450895.0 20.11
520508.0 20.11
344711.0 19.11
337799.0 16.11
167907.0 16.11
151062.0 16.11
156544.0 16.11
147750.0 16.11
146096.0 16.11
296921.0 16.11
156144.0 16.11
151932.0 16.11
311021.0 15.11
198373.0 15.11
174282.0 15.11
172112.0 15.11
160264.0 15.11
170078.0 15.11
199499.0 15.11
203281.0 15.11
214181.0 15.11
135223.0 15.11
220151.0 15.11
243684.0 15.11
228189.0 15.11
254637.0 15.11
250593.0 15.11
214549.0 15.11
139103.0 15.11
128936.0 15.11
128831.0 15.11
129892.0 15.11
129302.0 15.11
212284.0 15.11
127094.0 15.11
124897.0 15.11
261304.0 15.11
147386.0 15.11
236861.0 15.11
236956.0 15.11
148293.0 15.11
262637.0 15.11
269575.0 15.11
191920.0 15.11
222891.0 15.11
120592.0 15.11
247693.0 15.11
266733.0 15.11
269776.0 15.11
267722.0 15.11
281147.0 15.11
240056.0 15.11
163571.0 15.11
139107.0 15.11
134034.0 15.11
134081.0 15.11
132784.0 15.11
233828.0 15.11
158758.0 15.11
126774.0 15.11
128098.0 15.11
128068.0 15.11
127637.0 15.11
128338.0 15.11
127664.0 15.11
129341.0 15.11
135415.0 15.11
145610.0 15.11
159479.0 17.11
150058.0 17.11
161292.0 17.11
169432.0 18.11
160507.0 16.11
158549.0 16.11
173847.0 18.11
155497.0 17.11
156065.0 17.11
159167.0 18.11
163897.0 18.11
159701.0 18.11
155176.0 17.11
169713.0 17.11
154415.0 17.11
154415.0 17.11
147113.0 16.11
150588.0 17.11
148853.0 16.11
142980.0 16.11
150552.0 16.11
152442.0 17.11
160456.0 18.11
171410.0 19.11
177115.0 19.11
173611.0 20.11
199744.0 21.11
201198.0 21.11
199056.0 21.11
198085.0 21.11
197151.0 20.11
185090.0 19.11
187890.0 20.11
180091.0 20.11
180106.0 19.11
178575.0 19.11
175276.0 19.11
176118.0 18.11
183179.0 18.11
180725.0 19.11
470636.0 19.11
436153.0 19.11
408835.0 19.11
392130.0 19.11
393836.0 18.11
423417.0 19.11
445302.0 19.11
443659.0 19.11
469432.0 20.11
175137.0 20.11
510695.0 21.11
512969.0 21.11
484602.0 21.11
509557.0 21.11
493084.0 21.11
470193.0 21.11
229296.0 21.11
195773.0 21.11
190282.0 20.11
181963.0 20.11
179819.0 20.11
491962.0 20.11
196146.0 20.11
195497.0 20.11
526768.0 21.11
472100.0 21.11
444294.0 21.11
457856.0 21.11
462927.0 21.11
493068.0 21.11
518854.0 21.11
533834.0 22.11
564442.0 22.11
197929.0 22.11
563049.0 23.11
653322.0 19.11
612044.0 23.11
598733.0 23.11
551125.0 23.11
541629.0 23.11
261184.0 23.11
218318.0 22.11
207249.0 22.11
210403.0 22.11
190698.0 20.11
576976.0 21.11
217147.0 21.11
209968.0 21.11
583172.0 17.11
461409.0 20.11
426116.0 20.11
501591.0 20.11
342336.0 19.11
469215.0 20.11
289503.0 21.11
331357.0 22.11
332070.0 22.11
197096.0 22.11
342828.0 21.11
755725.0 18.11
599542.0 22.11
535896.0 21.11
525141.0 22.11
536740.0 22.11
243347.0 22.11
211207.0 22.11
203227.0 22.11
208701.0 22.11
204905.0 22.11
364949.0 21.11
225183.0 21.11
214515.0 21.11
534276.0 20.11
424446.0 19.11
301295.0 15.11
270224.0 18.11
282614.0 18.11
212637.0 15.11
249705.0 16.11
287662.0 17.11
310915.0 16.11
175892.0 17.11
337285.0 17.11
335653.0 17.11
329619.0 17.11
332260.0 17.11
334821.0 17.11
320670.0 16.11
186182.0 16.11
154933.0 16.11
145596.0 15.11
142166.0 15.11
141887.0 15.11
306311.0 16.11
142976.0 15.11
137987.0 15.11
308667.0 15.11
187542.0 15.11
190645.0 15.11
193601.0 15.11
183478.0 15.11
221025.0 16.11
269345.0 17.11
306227.0 17.11
323137.0 17.11
155777.0 17.11
317118.0 16.11
323862.0 17.11
286780.0 18.11
483326.0 18.11
330930.0 17.11
288524.0 18.11
288285.0 17.11
240216.0 17.11
225267.0 17.11
217940.0 17.11
189259.0 15.11
295768.0 15.11
172105.0 15.11
167853.0 15.11
168872.0 15.11
173075.0 15.11
165670.0 15.11
164325.0 15.11
159857.0 15.11
176904.0 15.11
193906.0 15.11
204628.0 15.11
242394.0 17.11
209790.0 18.11
282035.0 19.11
287933.0 19.11
287425.0 19.11
313577.0 16.11
322953.0 20.11
305101.0 20.11
292027.0 20.11
284054.0 19.11
267597.0 19.11
272320.0 15.11
268437.0 15.11
255306.0 17.11
210379.0 17.11
206263.0 16.11
205359.0 16.11
207797.0 16.11
200866.0 16.11
188713.0 15.11
202141.0 16.11
197779.0 17.11
205157.0 16.11
239958.0 18.11
251690.0 18.11
250110.0 15.11
276543.0 19.11
314109.0 21.11
298343.0 20.11
324654.0 21.11
346134.0 18.11
357804.0 22.11
366408.0 21.11
357209.0 22.11
344947.0 22.11
347912.0 18.11
339197.0 22.11
301996.0 18.11
342817.0 21.11
328127.0 21.11
474981.0 21.11
451849.0 20.11
438852.0 20.11
438456.0 20.11
438456.0 20.11
455822.0 20.11
472511.0 21.11
487105.0 21.11
520710.0 21.11
347850.0 22.11
525779.0 22.11
563670.0 22.11
519512.0 22.11
540706.0 23.11
519571.0 23.11
509816.0 23.11
472114.0 23.11
347963.0 22.11
321463.0 21.11
320230.0 21.11
348620.0 18.11
509001.0 21.11
307946.0 21.11
309344.0 17.11
484797.0 20.11
437602.0 20.11
434473.0 20.11
464202.0 20.11
348824.0 21.11
464778.0 21.11
485633.0 21.11
488391.0 21.11
498332.0 21.11
322424.0 22.11
523567.0 22.11
526450.0 22.11
587681.0 23.11
584066.0 23.11
555194.0 23.11
550440.0 23.11
476371.0 23.11
539309.0 23.11
443607.0 22.11
439814.0 21.11
348268.0 18.11
511471.0 22.11
348149.0 22.11
353445.0 22.11
467319.0 21.11
457660.0 21.11
452260.0 20.11
444503.0 20.11
466666.0 20.11
503357.0 21.11
538322.0 22.11
572209.0 22.11
409902.0 22.11
344349.0 23.11
364153.0 23.11
738832.0 23.11
758229.0 24.11
734633.0 24.11
668162.0 24.11
626539.0 22.11
593145.0 23.11
412521.0 22.11
415310.0 22.11
411308.0 22.11
528647.0 22.11
748866.0 22.11
407575.0 22.11
280954.0 22.11
723309.0 22.11
558281.0 22.11
547187.0 22.11
544328.0 22.11
541711.0 22.11
529140.0 21.11
696886.0 18.11
325431.0 18.11
605278.0 22.11
751482.0 23.11
344408.0 23.11
692326.0 24.11
707622.0 24.11
692834.0 24.11
683435.0 24.11
639896.0 23.11
735046.0 23.11
417945.0 23.11
581460.0 23.11
417088.0 23.11
550336.0 23.11
645903.0 23.11
768318.0 22.11
417438.0 23.11
659633.0 23.11
576342.0 23.11
561934.0 23.11
565875.0 23.11
576845.0 23.11
595913.0 24.11
601091.0 24.11
649209.0 24.11
740251.0 25.11
784051.0 25.11
382827.0 25.11
739089.0 25.11
763658.0 26.11
764732.0 25.11
747473.0 26.11
683759.0 26.11
625082.0 25.11
546025.0 24.11
761059.0 24.11
423186.0 23.11
536868.0 24.11
713205.0 24.11
420866.0 23.11
425863.0 24.11
419545.0 23.11
505233.0 23.11
493956.0 23.11
416037.0 22.11
418297.0 23.11
348001.0 23.11
767949.0 24.11
422236.0 24.11
433115.0 25.11
438460.0 26.11
332799.0 26.11
657301.0 26.11
652937.0 26.11
642003.0 26.11
608738.0 25.11
559461.0 24.11
708502.0 25.11
426864.0 24.11
427812.0 24.11
536549.0 25.11
783190.0 25.11
581400.0 24.11
418525.0 23.11
414318.0 22.11
410604.0 22.11
412877.0 22.11
417438.0 23.11
416037.0 22.11
501994.0 23.11
423186.0 23.11
428856.0 24.11
281979.0 24.11
705982.0 25.11
435793.0 25.11
302243.0 25.11
733831.0 26.11
293039.0 25.11
673801.0 25.11
414871.0 24.11
423051.0 25.11
429521.0 25.11
421720.0 24.11
426462.0 25.11
365316.0 21.11
373231.0 22.11
546546.0 23.11
365032.0 22.11
350495.0 22.11
351948.0 22.11
401379.0 21.11
390708.0 21.11
386093.0 21.11
384661.0 22.11
380483.0 22.11
397337.0 23.11
419769.0 23.11
433115.0 25.11
404136.0 26.11
448831.0 26.11
467618.0 26.11
457827.0 26.11
439116.0 26.11
439880.0 26.11
439574.0 26.11
437675.0 26.11
436925.0 26.11
439079.0 26.11
435339.0 25.11
434493.0 25.11
434493.0 25.11
429852.0 24.11
426712.0 24.11
425278.0 24.11
425994.0 24.11
751923.0 25.11
720096.0 25.11
816087.0 26.11
800282.0 26.11
431856.0 26.11
822346.0 26.11
800483.0 26.11
787948.0 26.11
786734.0 26.11
811951.0 26.11
771391.0 26.11
447009.0 25.11
293569.0 25.11
241532.0 23.11
249034.0 23.11
242529.0 23.11
788503.0 24.11
291362.0 24.11
273706.0 24.11
707865.0 23.11
602504.0 23.11
511915.0 22.11
456573.0 21.11
486522.0 21.11
478838.0 20.11
493766.0 21.11
492270.0 21.11
511840.0 22.11
246750.0 22.11
542381.0 22.11
533870.0 21.11
571610.0 22.11
564293.0 22.11
563312.0 23.11
523683.0 23.11
284098.0 23.11
236322.0 22.11
228856.0 22.11
234684.0 23.11
221676.0 22.11
535690.0 22.11
243409.0 22.11
225294.0 21.11
529545.0 21.11
496182.0 21.11
307899.0 17.11
382271.0 20.11
368493.0 19.11
364251.0 19.11
377415.0 20.11
364011.0 19.11
224792.0 20.11
498487.0 20.11
225861.0 20.11
512749.0 20.11
526308.0 21.11
531859.0 21.11
515520.0 20.11
681214.0 20.11
233674.0 20.11
201868.0 19.11
200640.0 20.11
204631.0 20.11
200982.0 20.11
488571.0 20.11
210544.0 19.11
203430.0 20.11
484997.0 20.11
462580.0 21.11
464617.0 22.11
393239.0 23.11
583485.0 24.11
576410.0 23.11
576410.0 23.11
578942.0 23.11
604642.0 25.11
568073.0 25.11
322417.0 25.11
739122.0 25.11
686477.0 24.11
640042.0 24.11
612729.0 23.11
588028.0 23.11
573785.0 22.11
245077.0 24.11
228280.0 23.11
238230.0 23.11
227812.0 22.11
628993.0 20.11
196130.0 20.11
194534.0 19.11
211330.0 19.11
178210.0 17.11
159500.0 16.11
163136.0 16.11
174238.0 16.11
182117.0 17.11
184990.0 17.11
187286.0 17.11
173803.0 16.11
178459.0 17.11
194742.0 17.11
191954.0 17.11
184681.0 17.11
190108.0 17.11
186187.0 17.11
177446.0 17.11
177783.0 17.11
166716.0 16.11
165730.0 16.11
167708.0 16.11
166668.0 16.11
178445.0 16.11
160088.0 16.11
157481.0 15.11
162383.0 16.11
157668.0 15.11
155500.0 15.11
151788.0 15.11
156781.0 15.11
161077.0 16.11
171082.0 17.11
187545.0 17.11
197139.0 18.11
183088.0 18.11
195280.0 18.11
202964.0 19.11
191314.0 18.11
194133.0 19.11
196462.0 18.11
207508.0 19.11
194390.0 18.11
192828.0 18.11
186192.0 18.11
185444.0 18.11
172194.0 17.11
184990.0 17.11
182550.0 17.11
184683.0 17.11
407261.0 17.11
380882.0 17.11
275479.0 17.11
272508.0 17.11
283923.0 17.11
309399.0 17.11
189006.0 17.11
413445.0 18.11
411973.0 17.11
408160.0 18.11
210952.0 18.11
601273.0 18.11
241640.0 18.11
198234.0 18.11
412101.0 18.11
397614.0 17.11
309681.0 17.11
176941.0 16.11
178006.0 16.11
173458.0 16.11
179524.0 17.11
456650.0 18.11
187468.0 17.11
183245.0 17.11
382497.0 17.11
338117.0 16.11
260194.0 17.11
241022.0 16.11
240093.0 16.11
262125.0 16.11
298552.0 17.11
295568.0 17.11
312804.0 17.11
172051.0 16.11
331654.0 17.11
323392.0 16.11
314055.0 16.11
292433.0 16.11
313936.0 16.11
303723.0 17.11
197393.0 16.11
171384.0 16.11
166680.0 16.11
173792.0 16.11
168748.0 16.11
302811.0 15.11
180647.0 16.11
170687.0 15.11
301746.0 15.11
178617.0 15.11
186351.0 15.11
186078.0 15.11
186788.0 16.11
208371.0 17.11
177110.0 17.11
464964.0 17.11
283162.0 18.11
176546.0 17.11
328344.0 17.11
357185.0 18.11
331555.0 17.11
197456.0 18.11
569489.0 18.11
319237.0 18.11
222439.0 19.11
187593.0 18.11
188316.0 18.11
185039.0 17.11
185754.0 17.11
335336.0 17.11
190345.0 17.11
187825.0 17.11
351420.0 16.11
336514.0 16.11
277598.0 17.11
257630.0 16.11
283401.0 17.11
317646.0 18.11
335815.0 19.11
351050.0 19.11
216405.0 19.11
446130.0 20.11
303465.0 16.11
499952.0 20.11
684717.0 20.11
220105.0 19.11
360864.0 19.11
351161.0 19.11
236753.0 18.11
204951.0 18.11
182945.0 17.11
183588.0 17.11
179717.0 17.11
410825.0 17.11
189369.0 17.11
183415.0 17.11
357239.0 16.11
326293.0 16.11
256947.0 16.11
260424.0 17.11
275976.0 17.11
318579.0 18.11
351126.0 18.11
206715.0 19.11
454103.0 20.11
449969.0 20.11
230289.0 21.11
515057.0 20.11
538471.0 20.11
500256.0 20.11
532236.0 20.11
688825.0 20.11
280677.0 20.11
229244.0 19.11
215217.0 19.11
216980.0 19.11
221429.0 20.11
478453.0 19.11
209906.0 19.11
209724.0 19.11
219923.0 19.11
216008.0 19.11
207128.0 18.11
199454.0 18.11
209206.0 19.11
222854.0 20.11
233122.0 20.11
259087.0 22.11
259465.0 21.11
228654.0 21.11
274479.0 21.11
266163.0 21.11
283270.0 21.11
284262.0 21.11
273072.0 22.11
263614.0 21.11
265173.0 22.11
267156.0 22.11
243065.0 21.11
241309.0 22.11
241369.0 22.11
272394.0 23.11
240036.0 23.11
230329.0 21.11
231052.0 22.11
228205.0 22.11
226259.0 21.11
229943.0 21.11
226713.0 21.11
239607.0 22.11
247804.0 22.11
272394.0 23.11
289695.0 23.11
237990.0 22.11
312433.0 23.11
271524.0 23.11
306553.0 23.11
343178.0 24.11
349567.0 25.11
227671.0 24.11
434701.0 22.11
303346.0 24.11
285360.0 24.11
278067.0 24.11
258873.0 23.11
302111.0 24.11
280403.0 24.11
275821.0 24.11
625137.0 23.11
545132.0 23.11
516247.0 23.11
533176.0 23.11
506595.0 23.11
551336.0 23.11
592759.0 24.11
651918.0 24.11
700107.0 24.11
654000.0 24.11
329195.0 24.11
720234.0 23.11
714400.0 24.11
691159.0 24.11
679580.0 24.11
673850.0 24.11
715900.0 24.11
257794.0 23.11
257509.0 23.11
263011.0 23.11
253299.0 23.11
698954.0 23.11
272954.0 23.11
264748.0 23.11
591053.0 23.11
556067.0 23.11
556022.0 22.11
563879.0 22.11
618940.0 23.11
666439.0 23.11
672518.0 24.11
648421.0 24.11
697356.0 25.11
637147.0 25.11
321043.0 25.11
738391.0 24.11
755768.0 25.11
769244.0 25.11
753857.0 25.11
726877.0 25.11
613112.0 26.11
315484.0 26.11
316581.0 26.11
315507.0 26.11
303102.0 26.11
741652.0 26.11
277796.0 23.11
275296.0 23.11
598296.0 23.11
574985.0 22.11
516533.0 22.11
481121.0 21.11
492366.0 22.11
516822.0 22.11
515159.0 21.11
501355.0 21.11
494259.0 21.11
521190.0 20.11
240087.0 21.11
501160.0 20.11
478784.0 19.11
464690.0 19.11
457321.0 19.11
443078.0 19.11
477319.0 19.11
213777.0 18.11
209477.0 18.11
208992.0 18.11
202349.0 18.11
462911.0 18.11
213496.0 18.11
232354.0 15.11
455185.0 15.11
394148.0 18.11
371430.0 18.11
368529.0 18.11
392674.0 18.11
425562.0 19.11
473853.0 20.11
480146.0 21.11
503656.0 21.11
503321.0 21.11
254276.0 22.11
553915.0 22.11
573635.0 23.11
591144.0 23.11
573610.0 22.11
532103.0 22.11
460245.0 21.11
269328.0 22.11
247749.0 21.11
249610.0 21.11
244337.0 21.11
509534.0 20.11
233384.0 20.11
232851.0 20.11
455951.0 19.11
436156.0 19.11
406673.0 19.11
395613.0 19.11
417276.0 20.11
453167.0 20.11
480533.0 20.11
486671.0 20.11
509881.0 20.11
505441.0 21.11
241061.0 20.11
519065.0 21.11
514044.0 20.11
512668.0 20.11
509564.0 21.11
507706.0 20.11
597487.0 17.11
240296.0 20.11
230093.0 20.11
236579.0 20.11
233096.0 15.11
482518.0 18.11
198529.0 17.11
198885.0 17.11
209388.0 17.11
207176.0 17.11
207042.0 17.11
202301.0 17.11
216800.0 18.11
243306.0 15.11
236923.0 19.11
244089.0 15.11
261106.0 15.11
220730.0 19.11
255648.0 20.11
268302.0 20.11
264459.0 20.11
267875.0 20.11
268365.0 20.11
244032.0 20.11
250575.0 20.11
264788.0 16.11
225218.0 19.11
221630.0 19.11
209621.0 18.11
238436.0 17.11
199382.0 17.11
190098.0 17.11
199994.0 17.11
189035.0 17.11
194742.0 17.11
192035.0 17.11
196995.0 17.11
215646.0 18.11
215646.0 18.11
225959.0 19.11
237865.0 19.11
213585.0 19.11
245518.0 20.11
251467.0 20.11
246667.0 20.11
253897.0 21.11
250177.0 20.11
254792.0 20.11
240992.0 19.11
229377.0 19.11
223651.0 19.11
221399.0 19.11
218386.0 19.11
254159.0 15.11
227091.0 18.11
240201.0 15.11
458808.0 18.11
433476.0 18.11
419536.0 18.11
451227.0 15.11
439303.0 19.11
436766.0 19.11
449650.0 19.11
465515.0 19.11
489945.0 19.11
494512.0 20.11
228002.0 20.11
485404.0 19.11
498184.0 20.11
522973.0 20.11
517374.0 20.11
510449.0 21.11
463941.0 21.11
252902.0 21.11
242842.0 21.11
245654.0 21.11
241776.0 21.11
517316.0 21.11
259796.0 21.11
264112.0 21.11
519402.0 21.11
534218.0 21.11
489250.0 21.11
501446.0 21.11
503484.0 21.11
537192.0 21.11
551540.0 22.11
563183.0 22.11
608359.0 23.11
623792.0 24.11
339190.0 25.11
759515.0 25.11
788476.0 26.11
805243.0 26.11
785908.0 26.11
817099.0 26.11
649219.0 26.11
437675.0 26.11
434203.0 26.11
443073.0 26.11
443387.0 26.11
741214.0 25.11
320268.0 25.11
431536.0 24.11
665763.0 25.11
575257.0 24.11
564719.0 24.11
595226.0 24.11
644275.0 25.11
717306.0 26.11
781051.0 26.11
782697.0 26.11
815627.0 26.11
632842.0 26.11
572387.0 26.11
825231.0 26.11
769329.0 26.11
770697.0 26.11
822431.0 26.11
789448.0 26.11
631114.0 26.11
427244.0 26.11
426573.0 26.11
428700.0 26.11
327602.0 26.11
776026.0 26.11
542553.0 26.11
443041.0 26.11
736232.0 26.11
646369.0 26.11
587386.0 26.11
587386.0 26.11
618042.0 26.11
657552.0 26.11
753292.0 26.11
791180.0 26.11
820291.0 26.11
745439.0 26.11
371842.0 26.11
809697.0 26.11
780882.0 26.11
780649.0 26.11
774234.0 26.11
822350.0 26.11
661365.0 26.11
455264.0 26.11
438106.0 26.11
45703.0 26.11
667788.0 26.11
611095.0 26.11
563728.0 26.11
574782.0 25.11
605886.0 25.11
650228.0 25.11
723074.0 26.11
761093.0 26.11
785298.0 26.11
381376.0 26.11
767938.0 26.11
788253.0 26.11
734985.0 25.11
680050.0 24.11
620418.0 26.11
567124.0 26.11
42765.0 23.11
249034.0 23.11
259519.0 24.11
258538.0 24.11
731439.0 24.11
259969.0 24.11
264867.0 24.11
288248.0 24.11
288745.0 24.11
282832.0 24.11
27135.0 23.11
269596.0 24.11
298105.0 23.11
655396.0 18.11
560791.0 23.11
501274.0 22.11
483885.0 21.11
466865.0 21.11
453650.0 21.11
391843.0 21.11
381121.0 20.11
310988.0 21.11
305652.0 21.11
735896.0 22.11
329478.0 18.11
310450.0 21.11
316519.0 22.11
305394.0 22.11
308459.0 21.11
313635.0 21.11
300107.0 22.11
316598.0 23.11
324014.0 22.11
333182.0 22.11
344489.0 22.11
382181.0 22.11
323654.0 22.11
386971.0 23.11
394061.0 23.11
384354.0 22.11
386678.0 23.11
388287.0 23.11
395694.0 23.11
388735.0 24.11
383560.0 25.11
364350.0 24.11
369134.0 24.11
404499.0 24.11
388164.0 23.11
392901.0 24.11
646733.0 24.11
521319.0 24.11
492852.0 23.11
482624.0 23.11
416242.0 23.11
536472.0 23.11
535011.0 24.11
608311.0 25.11
664265.0 24.11
381048.0 23.11
571629.0 23.11
557377.0 24.11
546662.0 23.11
526779.0 22.11
494989.0 20.11
461242.0 20.11
255297.0 19.11
269132.0 19.11
234805.0 18.11
215617.0 17.11
229045.0 17.11
459549.0 16.11
225981.0 15.11
213484.0 15.11
277649.0 15.11
258837.0 15.11
236157.0 15.11
230103.0 15.11
239448.0 15.11
265518.0 16.11
291640.0 17.11
304336.0 17.11
323175.0 17.11
340946.0 17.11
239050.0 18.11
354037.0 18.11
352439.0 18.11
351536.0 18.11
352439.0 18.11
350689.0 18.11
345521.0 18.11
247287.0 18.11
223647.0 18.11
231428.0 18.11
216620.0 17.11
337307.0 17.11
226520.0 17.11
208703.0 16.11
281429.0 17.11
272970.0 17.11
259479.0 17.11
252942.0 17.11
269834.0 17.11
305573.0 18.11
340377.0 15.11
359509.0 19.11
377716.0 19.11
381309.0 20.11
457624.0 21.11
490124.0 20.11
506570.0 21.11
521232.0 21.11
516284.0 21.11
495995.0 21.11
270340.0 21.11
321136.0 17.11
298981.0 17.11
308861.0 17.11
283429.0 17.11
480588.0 20.11
284788.0 21.11
263056.0 20.11
347903.0 19.11
346033.0 19.11
338343.0 19.11
336324.0 19.11
375406.0 20.11
378692.0 20.11
661516.0 22.11
630765.0 23.11
557308.0 22.11
347596.0 22.11
528694.0 23.11
611555.0 22.11
633420.0 23.11
651095.0 23.11
633062.0 22.11
607521.0 23.11
544524.0 23.11
398115.0 23.11
377698.0 25.11
342594.0 24.11
361580.0 23.11
599781.0 23.11
373488.0 20.11
360110.0 24.11
422491.0 23.11
497064.0 24.11
499807.0 23.11
536956.0 23.11
559973.0 23.11
611569.0 24.11
659113.0 25.11
798121.0 26.11
867139.0 26.11
571678.0 24.11
751633.0 24.11
495350.0 24.11
490668.0 24.11
494008.0 24.11
416345.0 23.11
421248.0 24.11
411896.0 23.11
409833.0 23.11
418501.0 23.11
428753.0 24.11
666354.0 25.11
540304.0 25.11
539152.0 25.11
529737.0 25.11
554691.0 25.11
564398.0 24.11
571005.0 25.11
579579.0 25.11
595106.0 25.11
601931.0 26.11
583811.0 26.11
561745.0 26.11
563582.0 26.11
564162.0 26.11
556496.0 26.11
558623.0 26.11
563728.0 26.11
560103.0 26.11
550186.0 25.11
532250.0 25.11
536783.0 25.11
561902.0 26.11
590142.0 26.11
631017.0 26.11
634427.0 26.11
605865.0 26.11
600291.0 26.11
633426.0 26.11
630592.0 26.11
642401.0 26.11
636188.0 26.11
593702.0 25.11
559710.0 25.11
543014.0 25.11
545858.0 25.11
536868.0 25.11
537017.0 25.11
608766.0 25.11
518663.0 25.11
301002.0 25.11
417773.0 23.11
405009.0 23.11
403670.0 23.11
400330.0 22.11
407563.0 22.11
415537.0 23.11
663873.0 24.11
554522.0 24.11
581944.0 24.11
536348.0 22.11
539045.0 24.11
583652.0 24.11
610344.0 25.11
618456.0 24.11
602782.0 24.11
570199.0 24.11
535116.0 23.11
498065.0 23.11
481136.0 23.11
413575.0 23.11
412574.0 23.11
570883.0 23.11
406358.0 23.11
411903.0 24.11
413618.0 24.11
417156.0 24.11
416370.0 23.11
417834.0 23.11
420308.0 23.11
424213.0 24.11
678706.0 25.11
599328.0 26.11
645988.0 25.11
396450.0 24.11
682804.0 24.11
613268.0 24.11
986754.0 24.11
648219.0 23.11
605908.0 23.11
581861.0 24.11
553547.0 24.11
554522.0 24.11
603845.0 26.11
529540.0 24.11
522088.0 24.11
635881.0 24.11
521628.0 24.11
524977.0 24.11
533136.0 25.11
521778.0 24.11
504163.0 23.11
481279.0 23.11
479201.0 23.11
483639.0 23.11
483367.0 23.11
532736.0 24.11
572492.0 25.11
533794.0 26.11
646315.0 26.11
653131.0 26.11
677222.0 26.11
714566.0 26.11
723449.0 26.11
730334.0 26.11
720957.0 26.11
710106.0 26.11
684791.0 26.11
700342.0 26.11
594025.0 24.11
498849.0 23.11
500271.0 23.11
498747.0 23.11
509951.0 23.11
508258.0 23.11
529080.0 24.11
538498.0 24.11
592290.0 25.11
660489.0 25.11
720507.0 26.11
718016.0 26.11
527035.0 26.11
707939.0 26.11
715416.0 26.11
715416.0 26.11
713559.0 26.11
714178.0 26.11
735746.0 26.11
722825.0 26.11
697021.0 26.11
682630.0 26.11
665978.0 26.11
707470.0 26.11
579430.0 26.11
553399.0 26.11
568705.0 26.11
561902.0 26.11
553600.0 25.11
561945.0 25.11
570922.0 25.11
567948.0 24.11
612620.0 24.11
632472.0 24.11
641710.0 24.11
557983.0 23.11
679314.0 24.11
682965.0 24.11
688347.0 25.11
692827.0 25.11
696144.0 26.11
691641.0 25.11
693581.0 26.11
680788.0 26.11
631765.0 25.11
646939.0 26.11
627230.0 26.11
746469.0 26.11
663634.0 26.11
645148.0 26.11
629923.0 26.11
621441.0 26.11
632176.0 26.11
683008.0 26.11
713740.0 26.11
695968.0 26.11
668848.0 25.11
683883.0 26.11
690884.0 26.11
742216.0 26.11
723361.0 26.11
632838.0 26.11
704146.0 26.11
682651.0 26.11
658848.0 26.11
655371.0 26.11
688365.0 26.11
683296.0 26.11
625009.0 26.11
609652.0 26.11
621138.0 26.11
624892.0 26.11
626007.0 26.11
631562.0 26.11
724949.0 26.11
578490.0 26.11
590673.0 26.11
570868.0 26.11
601369.0 26.11
513825.0 25.11
493466.0 24.11
503958.0 24.11
515391.0 24.11
540363.0 24.11
611472.0 25.11
586457.0 24.11
592174.0 25.11
630123.0 24.11
671424.0 25.11
607730.0 24.11
593126.0 23.11
583978.0 23.11
577951.0 23.11
560140.0 24.11
539902.0 24.11
527514.0 24.11
513599.0 24.11
524170.0 23.11
579354.0 24.11
532318.0 24.11
534528.0 25.11
535459.0 25.11
536549.0 25.11
509578.0 25.11
504482.0 24.11
523825.0 24.11
578977.0 25.11
648395.0 26.11
663363.0 25.11
707396.0 26.11
520340.0 25.11
614205.0 24.11
630887.0 24.11
643427.0 24.11
687175.0 25.11
635881.0 24.11
610944.0 25.11
589761.0 25.11
542664.0 25.11
507952.0 23.11
521287.0 24.11
519309.0 24.11
668490.0 24.11
514494.0 24.11
504833.0 24.11
509149.0 24.11
507469.0 24.11
501812.0 24.11
516809.0 24.11
518608.0 24.11
537867.0 24.11
572286.0 25.11
595433.0 25.11
