	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset	month
2011-06-08 05:00:00	19.5	974.85	18000	1307509200	460383	22.11	6
2011-06-08 06:00:00	20.7	1003.95	21600	1307512800	486234	23.11	6
2011-06-08 07:00:00	21.1	1003.95	25200	1307516400	492025	24.11	6
2011-06-08 08:00:00	21.5	1367.7	28800	1307520000	701092	24.11	6
2011-06-08 09:00:00	22.4	446.2	32400	1307523600	225623	25.11	6
2011-06-08 10:00:00	23.0	417.1	36000	1307527200	215216	25.11	6
2011-06-08 11:00:00	23.9	407.4	39600	1307530800	213594	26.11	6
2011-06-08 12:00:00	24.7	436.5	43200	1307534400	232587	26.11	6
2011-06-08 13:00:00	25.0	436.5	46800	1307538000	239505	26.11	6
2011-06-08 14:00:00	25.1	417.1	50400	1307541600	233471	26.11	6
2011-06-08 15:00:00	25.3	426.8	54000	1307545200	246345	26.11	6
2011-06-08 16:00:00	25.1	426.8	57600	1307548800	238076	26.11	6
2011-06-08 17:00:00	24.7	407.4	61200	1307552400	219441	26.11	6
2011-06-08 18:00:00	25.2	417.1	64800	1307556000	237247	26.11	6
2011-06-08 19:00:00	25.1	446.2	68400	1307559600	247566	26.11	6
2011-06-08 20:00:00	24.9	426.8	72000	1307563200	232163	26.11	6
2011-06-08 21:00:00	24.3	417.1	75600	1307566800	219464	26.11	6
2011-06-08 22:00:00	24.1	407.4	79200	1307570400	214327	26.11	6
2011-06-08 23:00:00	23.9	417.1	82800	1307574000	217588	26.11	6
2011-06-09 00:00:00	23.4	407.4	0	1307577600	212484	26.11	6
2011-06-09 01:00:00	23.4	426.8	3600	1307581200	220472	26.11	6
2011-06-09 02:00:00	23.2	417.1	7200	1307584800	216129	26.11	6
2011-06-09 03:00:00	23.2	426.8	10800	1307588400	220160	26.11	6
2011-06-09 04:00:00	23.1	426.8	14400	1307592000	219728	25.11	6
2011-06-09 05:00:00	23.4	426.8	18000	1307595600	220472	26.11	6
2011-06-09 06:00:00	24.0	407.4	21600	1307599200	213929	26.11	6
2011-06-09 07:00:00	24.6	417.1	25200	1307602800	222281	26.11	6
2011-06-09 08:00:00	24.9	426.8	28800	1307606400	232163	26.11	6
2011-06-09 09:00:00	25.4	1003.95	32400	1307610000	578052	25.11	6
2011-06-09 10:00:00	25.3	989.4	36000	1307613600	562706	26.11	6
2011-06-09 11:00:00	24.7	1062.15	39600	1307617200	563149	26.11	6
2011-06-09 12:00:00	24.1	1062.15	43200	1307620800	546571	26.11	6
2011-06-09 13:00:00	23.9	1076.7	46800	1307624400	551815	26.11	6
2011-06-09 14:00:00	24.1	1091.25	50400	1307628000	562613	26.11	6
2011-06-09 15:00:00	23.4	1105.8	54000	1307631600	563677	26.11	6
2011-06-09 16:00:00	23.8	1120.35	57600	1307635200	574975	26.11	6
2011-06-09 17:00:00	23.6	1105.8	61200	1307638800	565011	26.11	6
2011-06-09 18:00:00	23.8	1076.7	64800	1307642400	550761	26.11	6
2011-06-09 19:00:00	21.1	1091.25	68400	1307646000	535106	24.11	6
2011-06-09 20:00:00	21.6	1018.5	72000	1307649600	501958	24.11	6
2011-06-09 21:00:00	22.0	1003.95	75600	1307653200	499345	24.11	6
2011-06-09 22:00:00	21.5	1018.5	79200	1307656800	501186	24.11	6
2011-06-09 23:00:00	21.8	989.4	82800	1307660400	489824	24.11	6
2011-06-10 00:00:00	21.3	989.4	0	1307664000	486128	24.11	6
2011-06-10 01:00:00	21.1	1003.95	3600	1307667600	492025	24.11	6
2011-06-10 02:00:00	21.5	974.85	7200	1307671200	480526	24.11	6
2011-06-10 03:00:00	20.7	974.85	10800	1307674800	472715	23.11	6
2011-06-10 04:00:00	20.7	945.75	14400	1307678400	459621	23.11	6
2011-06-10 05:00:00	21.3	1294.95	18000	1307682000	652063	24.11	6
2011-06-10 06:00:00	21.5	1251.3	21600	1307685600	627588	24.11	6
2011-06-10 07:00:00	22.0	727.5	25200	1307689200	384868	25.11	6
2011-06-10 08:00:00	22.7	873.0	28800	1307692800	444449	25.11	6
2011-06-10 09:00:00	23.0	407.4	32400	1307696400	211295	25.11	6
2011-06-10 10:00:00	23.3	417.1	36000	1307700000	216272	26.11	6
2011-06-10 11:00:00	23.8	446.2	39600	1307703600	229820	26.11	6
2011-06-10 12:00:00	24.0	455.9	43200	1307707200	234982	26.11	6
2011-06-10 13:00:00	24.1	455.9	46800	1307710800	235488	26.11	6
2011-06-10 14:00:00	24.0	465.6	50400	1307714400	239492	26.11	6
2011-06-10 15:00:00	23.7	882.7	54000	1307718000	454760	26.11	6
2011-06-10 16:00:00	23.3	465.6	57600	1307721600	237415	26.11	6
2011-06-10 17:00:00	22.7	455.9	61200	1307725200	230640	25.11	6
2011-06-10 18:00:00	23.6	475.3	64800	1307728800	242609	26.11	6
2011-06-10 19:00:00	23.1	455.9	68400	1307732400	232453	25.11	6
2011-06-10 20:00:00	23.4	436.5	72000	1307736000	224610	26.11	6
2011-06-10 21:00:00	23.1	407.4	75600	1307739600	211741	25.11	6
2011-06-10 22:00:00	23.4	407.4	79200	1307743200	212484	26.11	6
2011-06-10 23:00:00	22.9	397.7	82800	1307746800	207115	25.11	6
2011-06-11 00:00:00	22.7	407.4	0	1307750400	210323	25.11	6
2011-06-11 01:00:00	22.0	407.4	3600	1307754000	208052	24.11	6
2011-06-11 02:00:00	22.0	436.5	7200	1307757600	219872	24.11	6
2011-06-11 03:00:00	22.0	455.9	10800	1307761200	228238	24.11	6
2011-06-11 04:00:00	21.4	436.5	14400	1307764800	217774	24.11	6
2011-06-11 05:00:00	22.4	426.8	18000	1307768400	217466	25.11	6
2011-06-11 06:00:00	23.4	58.2	21600	1307772000	51703	25.11	6
2011-06-11 07:00:00	22.5	58.2	25200	1307775600	50815	24.11	6
2011-06-11 08:00:00	22.7	58.2	28800	1307779200	51218	24.11	6
2011-06-11 09:00:00	22.9	960.3	32400	1307782800	485109	25.11	6
2011-06-11 10:00:00	23.4	1033.05	36000	1307786400	524895	26.11	6
2011-06-11 11:00:00	23.5	1105.8	39600	1307790000	564298	26.11	6
2011-06-11 12:00:00	23.4	1149.45	43200	1307793600	588268	26.11	6
2011-06-11 13:00:00	24.4	1164.0	46800	1307797200	612078	26.11	6
2011-06-11 14:00:00	24.4	1178.55	50400	1307800800	620992	26.11	6
2011-06-11 15:00:00	24.5	1222.2	54000	1307804400	651896	26.11	6
2011-06-11 16:00:00	24.4	1222.2	57600	1307808000	648398	26.11	6
2011-06-11 17:00:00	23.7	1265.85	61200	1307811600	661685	26.11	6
2011-06-11 18:00:00	22.7	1222.2	64800	1307815200	623860	25.11	6
2011-06-11 19:00:00	21.8	1164.0	68400	1307818800	580711	24.11	6
2011-06-11 20:00:00	21.1	960.3	72000	1307822400	471455	23.11	6
2011-06-11 21:00:00	20.9	1134.9	75600	1307826000	555689	23.11	6
2011-06-11 22:00:00	20.4	1120.35	79200	1307829600	541170	23.11	6
2011-06-11 23:00:00	20.6	1105.8	82800	1307833200	535651	23.11	6
2011-06-12 00:00:00	20.4	1105.8	0	1307836800	533613	23.11	6
2011-06-12 01:00:00	20.2	960.3	3600	1307840400	462678	23.11	6
2011-06-12 02:00:00	19.4	945.75	7200	1307844000	446901	22.11	6
2011-06-12 03:00:00	19.8	931.2	10800	1307847600	444310	22.11	6
2011-06-12 04:00:00	19.8	916.65	14400	1307851200	438090	22.11	6
2011-06-12 05:00:00	20.5	931.2	18000	1307854800	451692	23.11	6
2011-06-12 06:00:00	21.3	916.65	21600	1307858400	453469	24.11	6
2011-06-12 07:00:00	22.2	945.75	25200	1307862000	474083	25.11	6
2011-06-12 08:00:00	22.5	1003.95	28800	1307865600	502943	25.11	6
2011-06-12 09:00:00	23.0	407.4	32400	1307869200	211295	25.11	6
2011-06-12 10:00:00	23.3	504.4	36000	1307872800	256067	26.11	6
2011-06-12 11:00:00	23.5	591.7	39600	1307876400	304406	26.11	6
2011-06-12 12:00:00	22.8	533.5	43200	1307880000	268672	25.11	6
2011-06-12 13:00:00	23.3	601.4	46800	1307883600	309507	26.11	6
2011-06-12 14:00:00	22.0	601.4	50400	1307887200	303323	25.11	6
2011-06-12 15:00:00	23.0	640.2	54000	1307890800	332665	25.11	6
2011-06-12 16:00:00	22.2	688.7	57600	1307894400	358845	25.11	6
2011-06-12 17:00:00	20.9	640.2	61200	1307898000	320021	24.11	6
2011-06-12 18:00:00	21.6	620.8	64800	1307901600	311516	24.11	6
2011-06-12 19:00:00	21.4	514.1	68400	1307905200	252611	24.11	6
2011-06-12 20:00:00	20.9	397.7	72000	1307908800	200067	23.11	6
2011-06-12 21:00:00	20.3	465.6	75600	1307912400	225261	23.11	6
2011-06-12 22:00:00	20.0	465.6	79200	1307916000	223559	22.11	6
2011-06-12 23:00:00	20.2	475.3	82800	1307919600	229211	23.11	6
2011-06-13 00:00:00	19.1	465.6	0	1307923200	219340	21.11	6
2011-06-13 01:00:00	17.5	407.4	3600	1307926800	186561	20.11	6
2011-06-13 02:00:00	16.4	417.1	7200	1307930400	183205	19.11	6
2011-06-13 03:00:00	15.4	455.9	10800	1307934000	190674	18.11	6
2011-06-13 04:00:00	14.4	436.5	14400	1307937600	175875	17.11	6
2011-06-13 05:00:00	14.1	436.5	18000	1307941200	174359	17.11	6
2011-06-13 06:00:00	14.0	446.2	21600	1307944800	177476	17.11	6
2011-06-13 07:00:00	14.7	446.2	25200	1307948400	181886	17.11	6
2011-06-13 08:00:00	15.1	475.3	28800	1307952000	196807	18.11	6
2011-06-13 09:00:00	15.3	58.2	32400	1307955600	41014	17.11	6
2011-06-13 10:00:00	16.0	649.9	36000	1307959200	288335	19.11	6
2011-06-13 11:00:00	15.9	523.8	39600	1307962800	238952	15.11	6
2011-06-13 12:00:00	16.4	1105.8	43200	1307966400	480957	19.11	6
2011-06-13 13:00:00	16.3	679.0	46800	1307970000	307936	19.11	6
2011-06-13 14:00:00	16.6	717.8	50400	1307973600	344538	16.11	6
2011-06-13 15:00:00	16.4	785.7	54000	1307977200	385063	16.11	6
2011-06-13 16:00:00	16.7	746.9	57600	1307980800	363343	16.11	6
2011-06-13 17:00:00	16.8	785.7	61200	1307984400	389320	16.11	6
2011-06-13 18:00:00	15.7	746.9	64800	1307988000	353013	15.11	6
2011-06-13 19:00:00	14.9	688.7	68400	1307991600	301074	18.11	6
2011-06-13 20:00:00	14.3	58.2	72000	1307995200	39237	16.11	6
2011-06-13 21:00:00	14.0	640.2	75600	1307998800	265542	17.11	6
2011-06-13 22:00:00	14.3	630.5	79200	1308002400	263416	17.11	6
2011-06-13 23:00:00	13.8	58.2	82800	1308006000	38299	16.11	6
2011-06-14 00:00:00	13.8	58.2	0	1308009600	38299	16.11	6
2011-06-14 01:00:00	13.3	58.2	3600	1308013200	37354	15.11	6
2011-06-14 02:00:00	13.0	58.2	7200	1308016800	36903	15.11	6
2011-06-14 03:00:00	11.7	58.2	10800	1308020400	35675	15.11	6
2011-06-14 04:00:00	11.7	58.2	14400	1308024000	35675	15.11	6
2011-06-14 05:00:00	12.2	58.2	18000	1308027600	35950	15.11	6
2011-06-14 06:00:00	13.5	58.2	21600	1308031200	37713	15.11	6
2011-06-14 07:00:00	14.7	58.2	25200	1308034800	40002	16.11	6
2011-06-14 08:00:00	15.6	58.2	28800	1308038400	41545	17.11	6
2011-06-14 09:00:00	16.2	58.2	32400	1308042000	42391	18.11	6
2011-06-14 10:00:00	15.3	446.2	36000	1308045600	186420	18.11	6
2011-06-14 11:00:00	15.7	446.2	39600	1308049200	188989	18.11	6
2011-06-14 12:00:00	15.7	455.9	43200	1308052800	192838	18.11	6
2011-06-14 13:00:00	16.1	455.9	46800	1308056400	196549	19.11	6
2011-06-14 14:00:00	16.5	465.6	50400	1308060000	202211	19.11	6
2011-06-14 15:00:00	17.2	475.3	54000	1308063600	211549	20.11	6
2011-06-14 16:00:00	16.7	494.7	57600	1308067200	216052	19.11	6
2011-06-14 17:00:00	16.4	494.7	61200	1308070800	213784	19.11	6
2011-06-14 18:00:00	15.8	475.3	64800	1308074400	201824	18.11	6
2011-06-14 19:00:00	15.2	669.3	68400	1308078000	292624	18.11	6
2011-06-14 20:00:00	14.8	552.9	72000	1308081600	228930	18.11	6
2011-06-14 21:00:00	15.3	58.2	75600	1308085200	41014	17.11	6
2011-06-14 22:00:00	14.5	58.2	79200	1308088800	39583	16.11	6
2011-06-14 23:00:00	13.5	58.2	82800	1308092400	37713	15.11	6
2011-06-15 00:00:00	12.8	58.2	0	1308096000	36420	15.11	6
2011-06-15 01:00:00	12.2	58.2	3600	1308099600	35950	15.11	6
2011-06-15 02:00:00	11.7	58.2	7200	1308103200	35675	15.11	6
2011-06-15 03:00:00	11.0	378.3	10800	1308106800	136581	15.11	6
2011-06-15 04:00:00	10.5	611.1	14400	1308110400	223114	15.11	6
2011-06-15 05:00:00	12.0	58.2	18000	1308114000	35915	15.11	6
2011-06-15 06:00:00	13.3	552.9	21600	1308117600	215898	16.11	6
2011-06-15 07:00:00	14.4	58.2	25200	1308121200	39404	16.11	6
2011-06-15 08:00:00	14.8	446.2	28800	1308124800	182908	17.11	6
2011-06-15 09:00:00	15.2	572.3	32400	1308128400	240673	18.11	6
2011-06-15 10:00:00	16.0	882.7	36000	1308132000	380227	18.11	6
2011-06-15 11:00:00	16.4	649.9	39600	1308135600	291953	19.11	6
2011-06-15 12:00:00	16.4	679.0	43200	1308139200	309042	19.11	6
2011-06-15 13:00:00	16.4	659.6	46800	1308142800	297567	19.11	6
2011-06-15 14:00:00	16.8	649.9	50400	1308146400	307766	16.11	6
2011-06-15 15:00:00	16.6	649.9	54000	1308150000	305923	16.11	6
2011-06-15 16:00:00	16.4	630.5	57600	1308153600	280978	19.11	6
2011-06-15 17:00:00	16.0	611.1	61200	1308157200	267125	19.11	6
2011-06-15 18:00:00	17.3	611.1	64800	1308160800	277094	20.11	6
2011-06-15 19:00:00	15.6	552.9	68400	1308164400	234975	18.11	6
2011-06-15 20:00:00	15.0	591.7	72000	1308168000	248853	18.11	6
2011-06-15 21:00:00	15.0	552.9	75600	1308171600	229976	18.11	6
2011-06-15 22:00:00	14.8	58.2	79200	1308175200	40160	17.11	6
2011-06-15 23:00:00	14.6	58.2	82800	1308178800	39781	16.11	6
2011-06-16 00:00:00	14.6	58.2	0	1308182400	39781	16.11	6
2011-06-16 01:00:00	14.6	533.5	3600	1308186000	218178	17.11	6
2011-06-16 02:00:00	13.6	562.6	7200	1308189600	223919	17.11	6
2011-06-16 03:00:00	13.9	630.5	10800	1308193200	259480	17.11	6
