	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset	month
2013-02-02 21:00:00	-3.7	863.3	75600	1359838800	298708	15.11	2
2013-02-02 22:00:00	-3.3	873.0	79200	1359842400	301771	15.11	2
2013-02-02 23:00:00	-3.1	853.6	82800	1359846000	295712	15.11	2
2013-02-03 00:00:00	-3.5	853.6	0	1359849600	295699	15.11	2
2013-02-03 01:00:00	-4.6	853.6	3600	1359853200	295670	15.11	2
2013-02-03 02:00:00	-4.8	843.9	7200	1359856800	292686	15.11	2
2013-02-03 03:00:00	-5.3	873.0	10800	1359860400	301716	15.11	2
2013-02-03 04:00:00	-6.1	882.7	14400	1359864000	304781	15.11	2
2013-02-03 05:00:00	-6.4	921.5	18000	1359867600	317462	15.11	2
2013-02-03 06:00:00	-6.4	989.4	21600	1359871200	341023	15.11	2
2013-02-03 07:00:00	-6.2	989.4	25200	1359874800	341029	15.11	2
2013-02-03 08:00:00	-3.3	1008.8	28800	1359878400	348181	15.11	2
2013-02-03 09:00:00	-3.3	698.4	32400	1359882000	259488	15.11	2
2013-02-03 10:00:00	-2.6	1425.9	36000	1359885600	534135	15.11	2
2013-02-03 11:00:00	-2.4	1455.0	39600	1359889200	549579	15.11	2
2013-02-03 12:00:00	-2.1	1455.0	43200	1359892800	549623	15.11	2
2013-02-03 13:00:00	-0.9	1455.0	46800	1359896400	549831	15.11	2
2013-02-03 14:00:00	-1.2	1455.0	50400	1359900000	549773	15.11	2
2013-02-03 15:00:00	-0.5	1440.45	54000	1359903600	542154	15.11	2
2013-02-03 16:00:00	-1.2	1440.45	57600	1359907200	542019	15.11	2
2013-02-03 17:00:00	-1.3	1658.7	61200	1359910800	578551	15.11	2
2013-02-03 18:00:00	-1.7	858.45	64800	1359914400	297265	15.11	2
2013-02-03 19:00:00	-1.9	727.5	68400	1359918000	274836	15.11	2
2013-02-03 20:00:00	-1.3	712.95	72000	1359921600	267172	15.11	2
2013-02-03 21:00:00	-1.2	742.05	75600	1359925200	284768	15.11	2
2013-02-03 22:00:00	-2.1	742.05	79200	1359928800	284543	15.11	2
2013-02-03 23:00:00	-3.5	756.6	82800	1359932400	265168	15.11	2
2013-02-04 00:00:00	-3.7	756.6	0	1359936000	265200	15.11	2
2013-02-04 01:00:00	-4.8	683.85	3600	1359939600	252036	15.11	2
2013-02-04 02:00:00	-5.5	1396.8	7200	1359943200	518769	15.11	2
2013-02-04 03:00:00	-6.2	1062.15	10800	1359946800	368192	15.11	2
2013-02-04 04:00:00	-6.4	1149.45	14400	1359950400	403400	15.11	2
2013-02-04 05:00:00	-6.7	1193.1	18000	1359954000	422068	15.11	2
2013-02-04 06:00:00	-6.9	1265.85	21600	1359957600	454779	15.11	2
2013-02-04 07:00:00	-6.2	1280.4	25200	1359961200	461594	15.11	2
2013-02-04 08:00:00	-5.3	1411.35	28800	1359964800	526284	15.11	2
2013-02-04 09:00:00	-4.9	737.2	32400	1359968400	287478	15.11	2
2013-02-04 10:00:00	-4.4	766.3	36000	1359972000	256822	15.11	2
2013-02-04 11:00:00	-3.7	805.1	39600	1359975600	281150	15.11	2
2013-02-04 12:00:00	-3.0	863.3	43200	1359979200	298730	15.11	2
2013-02-04 13:00:00	-2.7	873.0	46800	1359982800	301791	15.11	2
2013-02-04 14:00:00	-2.5	921.5	50400	1359986400	317582	15.11	2
2013-02-04 15:00:00	-2.5	902.1	54000	1359990000	311163	15.11	2
2013-02-04 16:00:00	-2.3	892.4	57600	1359993600	308014	15.11	2
2013-02-04 17:00:00	-2.5	824.5	61200	1359997200	286897	15.11	2
2013-02-04 18:00:00	-3.0	776.0	64800	1360000800	251307	15.11	2
2013-02-04 19:00:00	-3.2	756.6	68400	1360004400	265351	15.11	2
2013-02-04 20:00:00	-3.2	727.5	72000	1360008000	274746	15.11	2
2013-02-04 21:00:00	-2.7	698.4	75600	1360011600	259521	15.11	2
2013-02-04 22:00:00	-2.4	698.4	79200	1360015200	259539	15.11	2
2013-02-04 23:00:00	-2.2	669.3	82800	1360018800	244930	15.11	2
2013-02-05 00:00:00	-2.1	679.0	0	1360022400	249739	15.11	2
2013-02-05 01:00:00	-2.6	708.1	3600	1360026000	264542	15.11	2
2013-02-05 02:00:00	-2.1	708.1	7200	1360029600	264575	15.11	2
2013-02-05 03:00:00	-2.4	688.7	10800	1360033200	254595	15.11	2
2013-02-05 04:00:00	-1.3	688.7	14400	1360036800	254669	15.11	2
2013-02-05 05:00:00	-1.2	688.7	18000	1360040400	254677	15.11	2
2013-02-05 06:00:00	-1.4	698.4	21600	1360044000	259609	15.11	2
2013-02-05 07:00:00	-1.0	698.4	25200	1360047600	259642	15.11	2
2013-02-05 08:00:00	-1.0	795.4	28800	1360051200	246073	15.11	2
2013-02-05 09:00:00	-0.7	873.0	32400	1360054800	301876	15.11	2
2013-02-05 10:00:00	-0.3	2037.0	36000	1360058400	749595	15.11	2
2013-02-05 11:00:00	-0.2	2037.0	39600	1360062000	749623	15.11	2
2013-02-05 12:00:00	0.1	1978.8	43200	1360065600	721062	15.11	2
2013-02-05 13:00:00	0.1	2066.1	46800	1360069200	764355	15.11	2
2013-02-05 14:00:00	0.2	2037.0	50400	1360072800	749741	15.11	2
2013-02-05 15:00:00	0.1	2037.0	54000	1360076400	749711	15.11	2
2013-02-05 16:00:00	0.1	2051.55	57600	1360080000	757006	15.11	2
2013-02-05 17:00:00	0.0	1876.95	61200	1360083600	672959	15.11	2
2013-02-05 18:00:00	-0.3	1382.25	64800	1360087200	511957	15.11	2
2013-02-05 19:00:00	-0.4	1280.4	68400	1360090800	462103	15.11	2
2013-02-05 20:00:00	-0.1	887.55	72000	1360094400	306555	15.11	2
2013-02-05 21:00:00	-0.8	887.55	75600	1360098000	306516	15.11	2
2013-02-05 22:00:00	-0.2	902.1	79200	1360101600	311276	15.11	2
2013-02-05 23:00:00	0.0	887.55	82800	1360105200	306562	15.11	2
2013-02-06 00:00:00	-0.2	887.55	0	1360108800	306549	15.11	2
2013-02-06 01:00:00	-0.4	887.55	3600	1360112400	306538	15.11	2
2013-02-06 02:00:00	-1.7	1935.15	7200	1360116000	699754	15.11	2
2013-02-06 03:00:00	-2.0	1775.1	10800	1360119600	627179	15.11	2
2013-02-06 04:00:00	-0.9	1760.55	14400	1360123200	621058	15.11	2
2013-02-06 05:00:00	-0.6	1804.2	18000	1360126800	640103	15.11	2
2013-02-06 06:00:00	-0.4	1876.95	21600	1360130400	672870	15.11	2
2013-02-06 07:00:00	0.7	1964.25	25200	1360134000	714210	15.11	2
2013-02-06 08:00:00	1.3	1993.35	28800	1360137600	728546	15.11	2
2013-02-06 09:00:00	1.1	58.2	32400	1360141200	35675	15.11	2
2013-02-06 10:00:00	1.2	58.2	36000	1360144800	35675	15.11	2
2013-02-06 11:00:00	0.7	1290.1	39600	1360148400	466875	15.11	2
2013-02-06 12:00:00	1.5	1319.2	43200	1360152000	481027	15.11	2
2013-02-06 13:00:00	2.0	1328.9	46800	1360155600	485905	15.11	2
2013-02-06 14:00:00	2.2	1299.8	50400	1360159200	471878	15.11	2
2013-02-06 15:00:00	1.7	1338.6	54000	1360162800	490578	15.11	2
2013-02-06 16:00:00	1.0	58.2	57600	1360166400	35675	15.11	2
2013-02-06 17:00:00	0.1	1319.2	61200	1360170000	480713	15.11	2
2013-02-06 18:00:00	-0.3	1348.3	64800	1360173600	494908	15.11	2
2013-02-06 19:00:00	-0.8	1328.9	68400	1360177200	485281	15.11	2
2013-02-06 20:00:00	-1.5	1193.1	72000	1360180800	422387	15.11	2
2013-02-06 21:00:00	-1.5	1299.8	75600	1360184400	471140	15.11	2
2013-02-06 22:00:00	-2.9	1299.8	79200	1360188000	470992	15.11	2
2013-02-06 23:00:00	-3.8	58.2	82800	1360191600	35675	15.11	2
2013-02-07 00:00:00	-4.9	58.2	0	1360195200	35675	15.11	2
2013-02-07 01:00:00	-4.7	1183.4	3600	1360198800	417944	15.11	2
2013-02-07 02:00:00	-4.6	1193.1	7200	1360202400	422164	15.11	2
2013-02-07 03:00:00	-4.4	1173.7	10800	1360206000	413781	15.11	2
2013-02-07 04:00:00	-4.2	58.2	14400	1360209600	35675	15.11	2
2013-02-07 05:00:00	-4.2	58.2	18000	1360213200	35675	15.11	2
2013-02-07 06:00:00	-3.3	58.2	21600	1360216800	35675	15.11	2
2013-02-07 07:00:00	-2.0	1416.2	25200	1360220400	529147	15.11	2
2013-02-07 08:00:00	-1.5	1231.9	28800	1360224000	439619	15.11	2
2013-02-07 09:00:00	-1.5	771.15	32400	1360227600	254003	15.11	2
2013-02-07 10:00:00	-1.7	1876.95	36000	1360231200	672633	15.11	2
2013-02-07 11:00:00	-1.3	1935.15	39600	1360234800	699826	15.11	2
2013-02-07 12:00:00	-1.2	1935.15	43200	1360238400	699845	15.11	2
2013-02-07 13:00:00	-0.7	1949.7	46800	1360242000	706864	15.11	2
2013-02-07 14:00:00	-0.8	1993.35	50400	1360245600	727914	15.11	2
2013-02-07 15:00:00	-0.3	1978.8	54000	1360249200	720956	15.11	2
2013-02-07 16:00:00	-0.3	1920.6	57600	1360252800	693171	15.11	2
2013-02-07 17:00:00	0.0	1862.4	61200	1360256400	666304	15.11	2
2013-02-07 18:00:00	0.3	800.25	64800	1360260000	279888	15.11	2
2013-02-07 19:00:00	0.5	800.25	68400	1360263600	279899	15.11	2
2013-02-07 20:00:00	0.5	785.7	72000	1360267200	248110	15.11	2
2013-02-07 21:00:00	-0.1	814.8	75600	1360270800	284117	15.11	2
2013-02-07 22:00:00	-0.7	814.8	79200	1360274400	284089	15.11	2
2013-02-07 23:00:00	-0.8	800.25	82800	1360278000	279837	15.11	2
2013-02-08 00:00:00	-0.8	800.25	0	1360281600	279837	15.11	2
2013-02-08 01:00:00	-0.8	771.15	3600	1360285200	254092	15.11	2
2013-02-08 02:00:00	-0.1	1615.05	7200	1360288800	561312	15.11	2
2013-02-08 03:00:00	0.0	1280.4	10800	1360292400	462166	15.11	2
2013-02-08 04:00:00	0.3	1338.6	14400	1360296000	490231	15.11	2
2013-02-08 05:00:00	0.8	1440.45	18000	1360299600	542478	15.11	2
2013-02-08 06:00:00	1.2	1469.55	21600	1360303200	558229	15.11	2
2013-02-08 07:00:00	1.9	1455.0	25200	1360306800	550643	15.11	2
2013-02-08 08:00:00	2.5	2022.45	28800	1360310400	743478	15.11	2
2013-02-08 09:00:00	3.6	669.3	32400	1360314000	245681	15.11	2
2013-02-08 10:00:00	3.9	853.6	36000	1360317600	296215	15.11	2
2013-02-08 11:00:00	4.7	873.0	39600	1360321200	302468	15.11	2
2013-02-08 12:00:00	4.8	911.8	43200	1360324800	315131	15.11	2
2013-02-08 13:00:00	4.8	1008.8	46800	1360328400	349242	15.11	2
2013-02-08 14:00:00	4.5	999.1	50400	1360332000	345570	15.11	2
2013-02-08 15:00:00	4.2	1008.8	54000	1360335600	349048	15.11	2
2013-02-08 16:00:00	2.8	1445.3	57600	1360339200	545840	15.11	2
2013-02-08 17:00:00	2.8	1008.8	61200	1360342800	348730	15.11	2
2013-02-08 18:00:00	2.8	863.3	64800	1360346400	299091	15.11	2
2013-02-08 19:00:00	2.9	814.8	68400	1360350000	284333	15.11	2
2013-02-08 20:00:00	1.8	659.6	72000	1360353600	240563	15.11	2
2013-02-08 21:00:00	0.4	766.3	75600	1360357200	257340	15.11	2
2013-02-08 22:00:00	-0.7	746.9	79200	1360360800	277203	15.11	2
2013-02-08 23:00:00	-1.5	746.9	82800	1360364400	276984	15.11	2
2013-02-09 00:00:00	-2.2	717.8	0	1360368000	269655	15.11	2
2013-02-09 01:00:00	-2.9	640.2	3600	1360371600	230914	15.11	2
2013-02-09 02:00:00	-3.5	649.9	7200	1360375200	235477	15.11	2
2013-02-09 03:00:00	-3.5	630.5	10800	1360378800	226372	15.11	2
2013-02-09 04:00:00	-4.0	640.2	14400	1360382400	230870	15.11	2
2013-02-09 05:00:00	-4.0	630.5	18000	1360386000	226354	15.11	2
2013-02-09 06:00:00	-4.4	630.5	21600	1360389600	226341	15.11	2
2013-02-09 07:00:00	-4.2	688.7	25200	1360393200	254504	15.11	2
2013-02-09 08:00:00	-3.8	756.6	28800	1360396800	265144	15.11	2
2013-02-09 09:00:00	-3.3	785.7	32400	1360400400	247685	15.11	2
2013-02-09 10:00:00	-3.1	2095.2	36000	1360404000	778463	15.11	2
2013-02-09 11:00:00	-2.3	2007.9	39600	1360407600	734744	15.11	2
2013-02-09 12:00:00	-1.4	2124.3	43200	1360411200	793850	15.11	2
2013-02-09 13:00:00	-0.7	2109.75	46800	1360414800	786476	15.11	2
2013-02-09 14:00:00	-0.5	2095.2	50400	1360418400	779028	15.11	2
2013-02-09 15:00:00	-0.7	2095.2	54000	1360422000	778972	15.11	2
2013-02-09 16:00:00	-0.7	2080.65	57600	1360425600	771522	15.11	2
2013-02-09 17:00:00	-2.2	2022.45	61200	1360429200	741939	15.11	2
2013-02-09 18:00:00	-2.5	1382.25	64800	1360432800	511621	15.11	2
2013-02-09 19:00:00	-2.9	873.0	68400	1360436400	301784	15.11	2
2013-02-09 20:00:00	-3.1	785.7	72000	1360440000	247688	15.11	2
2013-02-09 21:00:00	-4.0	873.0	75600	1360443600	301749	15.11	2
2013-02-09 22:00:00	-4.0	873.0	79200	1360447200	301749	15.11	2
2013-02-09 23:00:00	-4.2	858.45	82800	1360450800	297183	15.11	2
2013-02-10 00:00:00	-4.5	858.45	0	1360454400	297175	15.11	2
2013-02-10 01:00:00	-4.3	800.25	3600	1360458000	279729	15.11	2
2013-02-10 02:00:00	-5.7	1687.8	7200	1360461600	590031	15.11	2
2013-02-10 03:00:00	-5.7	1629.6	10800	1360465200	566551	15.11	2
2013-02-10 04:00:00	-7.0	1702.35	14400	1360468800	595962	15.11	2
2013-02-10 05:00:00	-6.9	1775.1	18000	1360472400	626765	15.11	2
2013-02-10 06:00:00	-7.8	1804.2	21600	1360476000	639406	15.11	2
2013-02-10 07:00:00	-5.8	1906.05	25200	1360479600	685619	15.11	2
2013-02-10 08:00:00	-3.2	2007.9	28800	1360483200	734605	15.11	2
2013-02-10 09:00:00	-2.7	708.1	32400	1360486800	264536	15.11	2
2013-02-10 10:00:00	-2.2	814.8	36000	1360490400	284032	15.11	2
2013-02-10 11:00:00	-2.0	873.0	39600	1360494000	301817	15.11	2
2013-02-10 12:00:00	-0.8	58.2	43200	1360497600	35675	15.11	2
2013-02-10 13:00:00	-0.2	58.2	46800	1360501200	35675	15.11	2
2013-02-10 14:00:00	0.0	58.2	50400	1360504800	35675	15.11	2
2013-02-10 15:00:00	0.1	1241.6	54000	1360508400	444223	15.11	2
2013-02-10 16:00:00	-1.5	58.2	57600	1360512000	35675	15.11	2
2013-02-10 17:00:00	-1.6	1251.3	61200	1360515600	448437	15.11	2
2013-02-10 18:00:00	-1.3	970.0	64800	1360519200	334312	15.11	2
2013-02-10 19:00:00	-1.2	911.8	68400	1360522800	314414	15.11	2
2013-02-10 20:00:00	-1.3	708.1	72000	1360526400	264636	15.11	2
2013-02-10 21:00:00	-0.3	824.5	75600	1360530000	286984	15.11	2
2013-02-10 23:00:00	0.7	776.0	82800	1360537200	251717	15.11	2
2013-02-11 00:00:00	1.4	756.6	0	1360540800	265668	15.11	2
2013-02-11 01:00:00	1.7	669.3	3600	1360544400	245297	15.11	2
2013-02-11 02:00:00	1.9	679.0	7200	1360548000	250148	15.11	2
2013-02-11 03:00:00	2.5	669.3	10800	1360551600	245432	15.11	2
2013-02-11 04:00:00	2.7	649.9	14400	1360555200	236032	15.11	2
2013-02-11 05:00:00	2.7	649.9	18000	1360558800	236032	15.11	2
2013-02-11 06:00:00	2.7	630.5	21600	1360562400	226879	15.11	2
2013-02-11 07:00:00	3.0	659.6	25200	1360566000	240777	15.11	2
2013-02-11 08:00:00	3.6	766.3	28800	1360569600	257998	15.11	2
2013-02-11 09:00:00	4.4	843.9	32400	1360573200	293307	15.11	2
2013-02-11 10:00:00	6.4	2197.05	36000	1360576800	837862	15.11	2
2013-02-11 11:00:00	7.5	2298.9	39600	1360580400	779149	15.11	2
2013-02-11 12:00:00	8.3	2328.0	43200	1360584000	764600	15.11	2
2013-02-11 13:00:00	8.8	2313.45	46800	1360587600	774354	15.11	2
2013-02-11 14:00:00	9.4	2342.55	50400	1360591200	764581	15.11	2
2013-02-11 15:00:00	10.2	2328.0	54000	1360594800	778492	15.11	2
2013-02-11 16:00:00	10.2	2255.25	57600	1360598400	834793	15.11	2
2013-02-11 17:00:00	10.5	2051.55	61200	1360602000	778178	15.11	2
2013-02-11 18:00:00	10.7	1411.35	64800	1360605600	544223	15.11	2
2013-02-11 19:00:00	11.0	916.65	68400	1360609200	323806	15.11	2
2013-02-11 20:00:00	10.5	858.45	72000	1360612800	302788	15.11	2
2013-02-11 21:00:00	10.2	916.65	75600	1360616400	321446	15.11	2
2013-02-11 22:00:00	8.3	916.65	79200	1360620000	318834	15.11	2
2013-02-11 23:00:00	5.1	916.65	82800	1360623600	316839	15.11	2
2013-02-12 00:00:00	4.3	902.1	0	1360627200	311799	15.11	2
2013-02-12 01:00:00	3.9	902.1	3600	1360630800	311718	15.11	2
2013-02-12 02:00:00	3.5	2007.9	7200	1360634400	736940	15.11	2
2013-02-12 03:00:00	3.5	1891.5	10800	1360638000	681074	15.11	2
2013-02-12 04:00:00	3.5	1876.95	14400	1360641600	674333	15.11	2
2013-02-12 05:00:00	3.1	2007.9	18000	1360645200	736653	15.11	2
2013-02-12 06:00:00	2.5	2080.65	21600	1360648800	772868	15.11	2
2013-02-12 07:00:00	2.7	2167.95	25200	1360652400	818682	15.11	2
2013-02-12 08:00:00	3.8	2153.4	28800	1360656000	811739	15.11	2
2013-02-12 09:00:00	3.9	746.9	32400	1360659600	278007	15.11	2
2013-02-12 10:00:00	3.8	834.2	36000	1360663200	290249	15.11	2
2013-02-12 11:00:00	4.5	892.4	39600	1360666800	308668	15.11	2
2013-02-12 12:00:00	4.9	911.8	43200	1360670400	315159	15.11	2
2013-02-12 13:00:00	5.5	960.3	46800	1360674000	331991	15.11	2
2013-02-12 14:00:00	5.5	970.0	50400	1360677600	335428	15.11	2
2013-02-12 15:00:00	5.8	989.4	54000	1360681200	342556	15.11	2
2013-02-12 16:00:00	5.5	989.4	57600	1360684800	342410	15.11	2
2013-02-12 17:00:00	4.1	940.9	61200	1360688400	324807	15.11	2
2013-02-12 18:00:00	3.3	970.0	64800	1360692000	334797	15.11	2
2013-02-12 19:00:00	3.5	873.0	68400	1360695600	302246	15.11	2
2013-02-12 20:00:00	2.0	756.6	72000	1360699200	265977	15.11	2
2013-02-12 21:00:00	1.8	911.8	75600	1360702800	314631	15.11	2
2013-02-12 22:00:00	1.3	756.6	79200	1360706400	265840	15.11	2
2013-02-12 23:00:00	0.7	737.2	82800	1360710000	287985	15.11	2
2013-02-13 00:00:00	0.4	698.4	0	1360713600	259783	15.11	2
2013-02-13 01:00:00	-0.5	746.9	3600	1360717200	277211	15.11	2
2013-02-13 02:00:00	-0.7	746.9	7200	1360720800	277203	15.11	2
2013-02-13 03:00:00	-0.7	727.5	10800	1360724400	274944	15.11	2
2013-02-13 04:00:00	-1.0	727.5	14400	1360728000	274914	15.11	2
2013-02-13 05:00:00	-1.4	727.5	18000	1360731600	274877	15.11	2
2013-02-13 06:00:00	-0.8	727.5	21600	1360735200	274934	15.11	2
2013-02-13 07:00:00	0.0	756.6	25200	1360738800	265476	15.11	2
2013-02-13 08:00:00	0.3	785.7	28800	1360742400	248080	15.11	2
2013-02-13 09:00:00	0.6	902.1	32400	1360746000	311329	15.11	2
2013-02-13 10:00:00	0.6	2255.25	36000	1360749600	812668	15.11	2
2013-02-13 11:00:00	1.8	2313.45	39600	1360753200	763354	15.11	2
2013-02-13 12:00:00	2.9	2357.1	43200	1360756800	745686	15.11	2
2013-02-13 13:00:00	2.9	2298.9	46800	1360760400	773493	15.11	2
2013-02-13 14:00:00	2.9	2240.7	50400	1360764000	832973	15.11	2
2013-02-13 15:00:00	2.5	2240.7	54000	1360767600	832708	15.11	2
2013-02-13 16:00:00	2.8	2080.65	57600	1360771200	773070	15.11	2
2013-02-13 17:00:00	2.6	2022.45	61200	1360774800	743538	15.11	2
2013-02-13 18:00:00	1.7	1411.35	64800	1360778400	527461	15.11	2
2013-02-13 19:00:00	0.8	873.0	68400	1360782000	301966	15.11	2
2013-02-13 20:00:00	0.0	902.1	72000	1360785600	311288	15.11	2
2013-02-13 21:00:00	0.0	858.45	75600	1360789200	297347	15.11	2
2013-02-13 22:00:00	0.3	873.0	79200	1360792800	301933	15.11	2
2013-02-13 23:00:00	0.8	873.0	82800	1360796400	301966	15.11	2
2013-02-14 00:00:00	0.8	858.45	0	1360800000	297397	15.11	2
2013-02-14 01:00:00	0.8	916.65	3600	1360803600	316153	15.11	2
2013-02-14 02:00:00	0.3	2066.1	7200	1360807200	764421	15.11	2
2013-02-14 03:00:00	-0.2	1920.6	10800	1360810800	693194	15.11	2
2013-02-14 04:00:00	-0.2	1993.35	14400	1360814400	728062	15.11	2
2013-02-14 05:00:00	-0.7	2066.1	18000	1360818000	764124	15.11	2
2013-02-14 06:00:00	-0.7	2153.4	21600	1360821600	809309	15.11	2
2013-02-14 07:00:00	0.0	2211.6	25200	1360825200	864548	15.11	2
2013-02-14 08:00:00	0.7	2226.15	28800	1360828800	854481	15.11	2
2013-02-14 09:00:00	1.3	679.0	32400	1360832400	250057	15.11	2
2013-02-14 10:00:00	2.3	611.1	36000	1360836000	217955	15.11	2
2013-02-14 11:00:00	2.7	630.5	39600	1360839600	226879	15.11	2
2013-02-14 12:00:00	3.1	659.6	43200	1360843200	240800	15.11	2
2013-02-14 13:00:00	2.9	649.9	46800	1360846800	236070	15.11	2
2013-02-14 14:00:00	3.1	659.6	50400	1360850400	240800	15.11	2
2013-02-14 15:00:00	2.9	649.9	54000	1360854000	236070	15.11	2
2013-02-14 16:00:00	3.4	659.6	57600	1360857600	240871	15.11	2
2013-02-14 17:00:00	2.5	669.3	61200	1360861200	245432	15.11	2
2013-02-14 18:00:00	1.6	640.2	64800	1360864800	231254	15.11	2
2013-02-14 19:00:00	1.1	611.1	68400	1360868400	217818	15.11	2
2013-02-14 20:00:00	0.1	640.2	72000	1360872000	231098	15.11	2
2013-02-14 21:00:00	0.1	611.1	75600	1360875600	217734	15.11	2
2013-02-14 22:00:00	-0.8	611.1	79200	1360879200	217674	15.11	2
2013-02-14 23:00:00	-0.4	601.4	82800	1360882800	213388	15.11	2
2013-02-15 00:00:00	0.5	591.7	0	1360886400	209208	15.11	2
2013-02-15 01:00:00	-0.2	611.1	3600	1360890000	217713	15.11	2
2013-02-15 02:00:00	0.0	591.7	7200	1360893600	209173	15.11	2
2013-02-15 03:00:00	1.0	582.0	10800	1360897200	205074	15.11	2
2013-02-15 04:00:00	-0.9	591.7	14400	1360900800	209120	15.11	2
2013-02-15 05:00:00	0.0	562.6	18000	1360904400	196876	15.11	2
2013-02-15 06:00:00	0.0	572.3	21600	1360908000	200904	15.11	2
2013-02-15 07:00:00	1.3	572.3	25200	1360911600	200996	15.11	2
2013-02-15 08:00:00	2.9	582.0	28800	1360915200	205278	15.11	2
2013-02-15 09:00:00	4.7	858.45	32400	1360918800	297877	15.11	2
2013-02-15 10:00:00	6.2	887.55	36000	1360922400	307638	15.11	2
2013-02-15 11:00:00	6.9	902.1	39600	1360926000	312814	15.11	2
2013-02-15 12:00:00	7.0	902.1	43200	1360929600	312883	15.11	2
2013-02-15 13:00:00	6.9	902.1	46800	1360933200	312814	15.11	2
2013-02-15 14:00:00	6.8	902.1	50400	1360936800	312748	15.11	2
2013-02-15 15:00:00	7.8	916.65	54000	1360940400	318389	15.11	2
2013-02-15 16:00:00	6.9	916.65	57600	1360944000	317690	15.11	2
2013-02-15 17:00:00	6.6	829.35	61200	1360947600	289511	15.11	2
2013-02-15 18:00:00	4.7	829.35	64800	1360951200	288936	15.11	2
2013-02-15 19:00:00	4.1	858.45	68400	1360954800	297759	15.11	2
2013-02-15 20:00:00	3.0	843.9	72000	1360958400	293100	15.11	2
2013-02-15 21:00:00	2.6	843.9	75600	1360962000	293056	15.11	2
2013-02-15 22:00:00	1.7	843.9	79200	1360965600	292973	15.11	2
