Tset	Date	Twet	Load	Hour(s)	TimeStamp(s)
15.11	12/19/2011 5:00	-4.00	58.2	18000	1324270800
15.11	12/19/2011 6:00	-3.10	58.2	21600	1324274400
15.11	12/19/2011 7:00	-2.60	58.2	25200	1324278000
15.11	12/19/2011 8:00	-0.80	58.2	28800	1324281600
15.11	12/19/2011 9:00	0.60	58.2	32400	1324285200
15.11	12/19/2011 10:00	1.90	58.2	36000	1324288800
15.11	12/19/2011 11:00	3.20	58.2	39600	1324292400
15.11	12/19/2011 12:00	3.60	58.2	43200	1324296000
15.11	12/19/2011 13:00	4.20	58.2	46800	1324299600
15.11	12/19/2011 14:00	4.10	58.2	50400	1324303200
15.11	12/19/2011 15:00	4.50	58.2	54000	1324306800
15.11	12/19/2011 16:00	4.40	58.2	57600	1324310400
15.11	12/19/2011 17:00	4.50	58.2	61200	1324314000
15.11	12/19/2011 18:00	4.20	58.2	64800	1324317600
15.11	12/19/2011 19:00	4.50	58.2	68400	1324321200
15.11	12/19/2011 20:00	4.80	58.2	72000	1324324800
15.11	12/19/2011 21:00	5.00	58.2	75600	1324328400
15.11	12/19/2011 22:00	5.20	58.2	79200	1324332000
15.11	12/19/2011 23:00	5.20	58.2	82800	1324335600
15.11	12/20/2011 0:00	4.90	58.2	0	1324339200
15.11	12/20/2011 1:00	5.10	58.2	3600	1324342800
15.11	12/20/2011 2:00	5.30	58.2	7200	1324346400
15.11	12/20/2011 3:00	5.30	58.2	10800	1324350000
15.11	12/20/2011 4:00	5.70	58.2	14400	1324353600
15.11	12/20/2011 5:00	6.40	58.2	18000	1324357200
15.11	12/20/2011 6:00	6.70	58.2	21600	1324360800
15.11	12/20/2011 7:00	6.90	58.2	25200	1324364400
15.11	12/20/2011 8:00	7.30	58.2	28800	1324368000
15.11	12/20/2011 9:00	7.60	58.2	32400	1324371600
15.11	12/20/2011 10:00	7.70	58.2	36000	1324375200
15.11	12/20/2011 11:00	7.70	58.2	39600	1324378800
15.11	12/20/2011 12:00	8.10	58.2	43200	1324382400
15.11	12/20/2011 13:00	8.20	58.2	46800	1324386000
15.11	12/20/2011 14:00	7.90	58.2	50400	1324389600
15.11	12/20/2011 15:00	7.70	931.2	54000	1324393200
15.11	12/20/2011 16:00	6.80	494.7	57600	1324396800
15.11	12/20/2011 17:00	5.70	640.2	61200	1324400400
15.11	12/20/2011 18:00	6.20	601.4	64800	1324404000
15.11	12/20/2011 19:00	6.40	591.7	68400	1324407600
15.11	12/20/2011 20:00	5.60	58.2	72000	1324411200
15.11	12/20/2011 21:00	6.10	58.2	75600	1324414800
15.11	12/20/2011 22:00	5.90	58.2	79200	1324418400
15.11	12/20/2011 23:00	5.90	58.2	82800	1324422000
15.11	12/21/2011 0:00	5.60	58.2	0	1324425600
15.11	12/21/2011 1:00	5.60	58.2	3600	1324429200
15.11	12/21/2011 2:00	6.10	58.2	7200	1324432800
15.11	12/21/2011 3:00	5.90	58.2	10800	1324436400
15.11	12/21/2011 4:00	6.40	58.2	14400	1324440000
15.11	12/21/2011 5:00	6.40	58.2	18000	1324443600
15.11	12/21/2011 6:00	6.10	58.2	21600	1324447200
15.11	12/21/2011 7:00	6.40	58.2	25200	1324450800
15.11	12/21/2011 8:00	7.80	58.2	28800	1324454400
15.11	12/21/2011 9:00	9.10	58.2	32400	1324458000
15.11	12/21/2011 10:00	10.20	58.2	36000	1324461600
15.11	12/21/2011 11:00	13.10	58.2	39600	1324465200
16.11	12/21/2011 12:00	13.70	58.2	43200	1324468800
16.11	12/21/2011 13:00	13.70	940.9	46800	1324472400
16.11	12/21/2011 14:00	14.00	58.2	50400	1324476000
17.11	12/21/2011 15:00	14.60	465.6	54000	1324479600
17.11	12/21/2011 16:00	14.90	58.2	57600	1324483200
17.11	12/21/2011 17:00	14.90	426.8	61200	1324486800
17.11	12/21/2011 18:00	15.60	58.2	64800	1324490400
17.11	12/21/2011 19:00	15.60	58.2	68400	1324494000
17.11	12/21/2011 20:00	15.60	58.2	72000	1324497600
17.11	12/21/2011 21:00	15.10	58.2	75600	1324501200
16.11	12/21/2011 22:00	14.60	58.2	79200	1324504800
15.11	12/21/2011 23:00	12.90	58.2	82800	1324508400
15.11	12/22/2011 0:00	11.90	58.2	0	1324512000
15.11	12/22/2011 1:00	10.80	58.2	3600	1324515600
15.11	12/22/2011 2:00	10.70	58.2	7200	1324519200
15.11	12/22/2011 3:00	8.80	58.2	10800	1324522800
15.11	12/22/2011 4:00	8.00	58.2	14400	1324526400
15.11	12/22/2011 5:00	7.50	58.2	18000	1324530000
15.11	12/22/2011 6:00	6.90	58.2	21600	1324533600
15.11	12/22/2011 7:00	6.10	58.2	25200	1324537200
15.11	12/22/2011 8:00	8.30	58.2	28800	1324540800
15.11	12/22/2011 9:00	9.70	58.2	32400	1324544400
15.11	12/22/2011 10:00	10.20	58.2	36000	1324548000
15.11	12/22/2011 11:00	11.00	58.2	39600	1324551600
15.11	12/22/2011 12:00	11.00	58.2	43200	1324555200
15.11	12/22/2011 13:00	11.00	989.4	46800	1324558800
15.11	12/22/2011 14:00	10.70	582	50400	1324562400
15.11	12/22/2011 15:00	10.50	873	54000	1324566000
15.11	12/22/2011 16:00	9.40	601.4	57600	1324569600
15.11	12/22/2011 17:00	8.40	523.8	61200	1324573200
15.11	12/22/2011 18:00	8.60	630.5	64800	1324576800
15.11	12/22/2011 19:00	8.90	601.4	68400	1324580400
15.11	12/22/2011 20:00	9.40	446.2	72000	1324584000
15.11	12/22/2011 21:00	8.80	58.2	75600	1324587600
15.11	12/22/2011 22:00	9.10	417.1	79200	1324591200
15.11	12/22/2011 23:00	9.10	58.2	82800	1324594800
15.11	12/23/2011 0:00	9.10	58.2	0	1324598400
15.11	12/23/2011 1:00	9.10	58.2	3600	1324602000
15.11	12/23/2011 2:00	9.10	58.2	7200	1324605600
15.11	12/23/2011 3:00	9.10	58.2	10800	1324609200
15.11	12/23/2011 4:00	8.60	58.2	14400	1324612800
15.11	12/23/2011 5:00	8.30	58.2	18000	1324616400
15.11	12/23/2011 6:00	8.60	58.2	21600	1324620000
15.11	12/23/2011 7:00	8.30	58.2	25200	1324623600
15.11	12/23/2011 8:00	8.10	58.2	28800	1324627200
15.11	12/23/2011 9:00	8.10	58.2	32400	1324630800
15.11	12/23/2011 10:00	7.70	58.2	36000	1324634400
15.11	12/23/2011 11:00	6.70	58.2	39600	1324638000
15.11	12/23/2011 12:00	6.20	58.2	43200	1324641600
15.11	12/23/2011 13:00	6.40	58.2	46800	1324645200
15.11	12/23/2011 14:00	5.60	58.2	50400	1324648800
15.11	12/23/2011 15:00	5.10	58.2	54000	1324652400
15.11	12/23/2011 16:00	4.20	58.2	57600	1324656000
15.11	12/23/2011 17:00	3.40	58.2	61200	1324659600
15.11	12/23/2011 18:00	2.70	58.2	64800	1324663200
15.11	12/23/2011 19:00	2.40	58.2	68400	1324666800
15.11	12/23/2011 20:00	1.40	58.2	72000	1324670400
15.11	12/23/2011 21:00	1.80	58.2	75600	1324674000
15.11	12/23/2011 22:00	3.00	58.2	79200	1324677600
15.11	12/23/2011 23:00	3.10	58.2	82800	1324681200
15.11	12/24/2011 0:00	2.90	58.2	0	1324684800
15.11	12/24/2011 1:00	2.30	58.2	3600	1324688400
15.11	12/24/2011 2:00	2.80	58.2	7200	1324692000
15.11	12/24/2011 3:00	2.70	58.2	10800	1324695600
15.11	12/24/2011 4:00	2.30	58.2	14400	1324699200
15.11	12/24/2011 5:00	2.40	58.2	18000	1324702800
15.11	12/24/2011 6:00	2.40	58.2	21600	1324706400
15.11	12/24/2011 7:00	1.70	58.2	25200	1324710000
15.11	12/24/2011 8:00	3.10	58.2	28800	1324713600
15.11	12/24/2011 9:00	1.40	58.2	32400	1324717200
15.11	12/24/2011 10:00	1.40	58.2	36000	1324720800
15.11	12/24/2011 11:00	2.00	58.2	39600	1324724400
15.11	12/24/2011 12:00	1.60	58.2	43200	1324728000
15.11	12/24/2011 13:00	1.90	58.2	46800	1324731600
15.11	12/24/2011 14:00	1.70	58.2	50400	1324735200
15.11	12/24/2011 15:00	1.60	58.2	54000	1324738800
15.11	12/24/2011 16:00	0.60	58.2	57600	1324742400
15.11	12/24/2011 17:00	-0.30	58.2	61200	1324746000
15.11	12/24/2011 18:00	-1.00	58.2	64800	1324749600
15.11	12/24/2011 19:00	-1.20	58.2	68400	1324753200
15.11	12/24/2011 20:00	-1.20	58.2	72000	1324756800
15.11	12/24/2011 21:00	-2.20	58.2	75600	1324760400
15.11	12/24/2011 22:00	-2.00	58.2	79200	1324764000
15.11	12/24/2011 23:00	-3.10	58.2	82800	1324767600
15.11	12/25/2011 0:00	-2.80	58.2	0	1324771200
15.11	12/25/2011 1:00	-2.90	58.2	3600	1324774800
15.11	12/25/2011 2:00	-2.90	58.2	7200	1324778400
15.11	12/25/2011 3:00	-3.30	58.2	10800	1324782000
15.11	12/25/2011 4:00	-3.70	58.2	14400	1324785600
15.11	12/25/2011 5:00	-3.50	58.2	18000	1324789200
15.11	12/25/2011 6:00	-3.80	58.2	21600	1324792800
15.11	12/25/2011 7:00	-3.50	58.2	25200	1324796400
15.11	12/25/2011 8:00	0.00	58.2	28800	1324800000
15.11	12/25/2011 9:00	1.90	58.2	32400	1324803600
15.11	12/25/2011 10:00	2.80	58.2	36000	1324807200
15.11	12/25/2011 11:00	3.40	58.2	39600	1324810800
15.11	12/25/2011 12:00	4.00	58.2	43200	1324814400
15.11	12/25/2011 13:00	4.60	58.2	46800	1324818000
15.11	12/25/2011 14:00	4.50	58.2	50400	1324821600
15.11	12/25/2011 15:00	4.30	58.2	54000	1324825200
15.11	12/25/2011 16:00	3.50	58.2	57600	1324828800
15.11	12/25/2011 17:00	2.30	58.2	61200	1324832400
15.11	12/25/2011 18:00	1.50	58.2	64800	1324836000
15.11	12/25/2011 19:00	0.30	58.2	68400	1324839600
15.11	12/25/2011 20:00	-0.80	58.2	72000	1324843200
15.11	12/25/2011 21:00	-0.60	58.2	75600	1324846800
15.11	12/25/2011 22:00	1.30	58.2	79200	1324850400
15.11	12/25/2011 23:00	1.50	58.2	82800	1324854000
15.11	12/26/2011 0:00	1.10	58.2	0	1324857600
15.11	12/26/2011 1:00	2.80	58.2	3600	1324861200
15.11	12/26/2011 2:00	3.50	58.2	7200	1324864800
15.11	12/26/2011 3:00	3.00	58.2	10800	1324868400
15.11	12/26/2011 4:00	2.50	58.2	14400	1324872000
15.11	12/26/2011 5:00	1.50	58.2	18000	1324875600
15.11	12/26/2011 6:00	0.90	58.2	21600	1324879200
15.11	12/26/2011 7:00	1.20	58.2	25200	1324882800
15.11	12/26/2011 8:00	2.90	58.2	28800	1324886400
15.11	12/26/2011 9:00	3.60	58.2	32400	1324890000
15.11	12/26/2011 10:00	3.30	58.2	36000	1324893600
15.11	12/26/2011 11:00	3.60	58.2	39600	1324897200
15.11	12/26/2011 12:00	3.40	58.2	43200	1324900800
15.11	12/26/2011 13:00	4.20	58.2	46800	1324904400
15.11	12/26/2011 14:00	4.20	58.2	50400	1324908000
15.11	12/26/2011 15:00	3.60	58.2	54000	1324911600
15.11	12/26/2011 16:00	2.40	58.2	57600	1324915200
15.11	12/26/2011 17:00	1.40	58.2	61200	1324918800
15.11	12/26/2011 18:00	-0.10	58.2	64800	1324922400
15.11	12/26/2011 19:00	-0.10	58.2	68400	1324926000
15.11	12/26/2011 20:00	-1.30	58.2	72000	1324929600
15.11	12/26/2011 21:00	-1.20	58.2	75600	1324933200
15.11	12/26/2011 22:00	-1.50	58.2	79200	1324936800
15.11	12/26/2011 23:00	-2.00	58.2	82800	1324940400
15.11	12/27/2011 0:00	-1.00	58.2	0	1324944000
15.11	12/27/2011 1:00	0.50	58.2	3600	1324947600
15.11	12/27/2011 2:00	2.00	58.2	7200	1324951200
15.11	12/27/2011 3:00	2.30	58.2	10800	1324954800
15.11	12/27/2011 4:00	2.60	58.2	14400	1324958400
15.11	12/27/2011 5:00	2.60	58.2	18000	1324962000
15.11	12/27/2011 6:00	2.40	58.2	21600	1324965600
15.11	12/27/2011 7:00	2.40	58.2	25200	1324969200
15.11	12/27/2011 8:00	3.00	58.2	28800	1324972800
15.11	12/27/2011 9:00	3.20	58.2	32400	1324976400
15.11	12/27/2011 10:00	4.10	58.2	36000	1324980000
15.11	12/27/2011 11:00	5.10	58.2	39600	1324983600
15.11	12/27/2011 12:00	5.30	58.2	43200	1324987200
15.11	12/27/2011 13:00	5.30	58.2	46800	1324990800
15.11	12/27/2011 14:00	6.40	58.2	50400	1324994400
15.11	12/27/2011 15:00	11.60	58.2	54000	1324998000
15.11	12/27/2011 16:00	11.30	58.2	57600	1325001600
15.11	12/27/2011 17:00	11.30	58.2	61200	1325005200
15.11	12/27/2011 18:00	9.10	58.2	64800	1325008800
15.11	12/27/2011 19:00	7.50	58.2	68400	1325012400
15.11	12/27/2011 20:00	6.90	58.2	72000	1325016000
15.11	12/27/2011 21:00	6.10	58.2	75600	1325019600
15.11	12/27/2011 22:00	6.40	58.2	79200	1325023200
15.11	12/27/2011 23:00	6.10	58.2	82800	1325026800
15.11	12/28/2011 0:00	5.10	58.2	0	1325030400
15.11	12/28/2011 1:00	3.50	58.2	3600	1325034000
15.11	12/28/2011 2:00	2.90	58.2	7200	1325037600
15.11	12/28/2011 3:00	2.30	58.2	10800	1325041200
15.11	12/28/2011 4:00	2.30	58.2	14400	1325044800
15.11	12/28/2011 5:00	3.20	58.2	18000	1325048400
15.11	12/28/2011 6:00	2.70	58.2	21600	1325052000
15.11	12/28/2011 7:00	2.70	58.2	25200	1325055600
15.11	12/28/2011 8:00	3.60	58.2	28800	1325059200
15.11	12/28/2011 9:00	3.30	58.2	32400	1325062800
15.11	12/28/2011 10:00	2.80	58.2	36000	1325066400
15.11	12/28/2011 11:00	3.00	58.2	39600	1325070000
15.11	12/28/2011 12:00	2.40	58.2	43200	1325073600
15.11	12/28/2011 13:00	1.70	58.2	46800	1325077200
15.11	12/28/2011 14:00	1.00	58.2	50400	1325080800
15.11	12/28/2011 15:00	0.10	58.2	54000	1325084400
15.11	12/28/2011 16:00	-0.60	58.2	57600	1325088000
15.11	12/28/2011 17:00	-1.60	58.2	61200	1325091600
15.11	12/28/2011 18:00	-2.30	58.2	64800	1325095200
15.11	12/28/2011 19:00	-2.30	58.2	68400	1325098800
15.11	12/28/2011 20:00	-2.50	58.2	72000	1325102400
15.11	12/28/2011 21:00	-2.50	58.2	75600	1325106000
15.11	12/28/2011 22:00	-2.80	58.2	79200	1325109600
15.11	12/28/2011 23:00	-3.20	58.2	82800	1325113200
15.11	12/29/2011 0:00	-3.20	58.2	0	1325116800
15.11	12/29/2011 1:00	-4.00	58.2	3600	1325120400
15.11	12/29/2011 2:00	-3.40	58.2	7200	1325124000
15.11	12/29/2011 3:00	-4.00	58.2	10800	1325127600
15.11	12/29/2011 4:00	-4.50	58.2	14400	1325131200
15.11	12/29/2011 5:00	-5.10	58.2	18000	1325134800
15.11	12/29/2011 6:00	-4.70	58.2	21600	1325138400
15.11	12/29/2011 7:00	-3.80	58.2	25200	1325142000
15.11	12/29/2011 8:00	-2.20	58.2	28800	1325145600
15.11	12/29/2011 9:00	-0.80	58.2	32400	1325149200
15.11	12/29/2011 10:00	-0.20	58.2	36000	1325152800
15.11	12/29/2011 11:00	0.20	58.2	39600	1325156400
15.11	12/29/2011 12:00	0.40	58.2	43200	1325160000
15.11	12/29/2011 13:00	1.00	58.2	46800	1325163600
15.11	12/29/2011 14:00	1.40	58.2	50400	1325167200
15.11	12/29/2011 15:00	1.80	58.2	54000	1325170800
15.11	12/29/2011 16:00	0.60	58.2	57600	1325174400
15.11	12/29/2011 17:00	0.30	58.2	61200	1325178000
15.11	12/29/2011 18:00	-0.60	58.2	64800	1325181600
15.11	12/29/2011 19:00	-0.60	58.2	68400	1325185200
15.11	12/29/2011 20:00	-0.60	58.2	72000	1325188800
15.11	12/29/2011 21:00	-0.80	58.2	75600	1325192400
15.11	12/29/2011 22:00	-0.20	58.2	79200	1325196000
15.11	12/29/2011 23:00	0.70	58.2	82800	1325199600
15.11	12/30/2011 0:00	-0.20	426.8	0	1325203200
15.11	12/30/2011 1:00	-1.70	756.6	3600	1325206800
15.11	12/30/2011 2:00	-1.70	814.8	7200	1325210400
15.11	12/30/2011 3:00	-2.60	843.9	10800	1325214000
15.11	12/30/2011 4:00	-2.20	863.3	14400	1325217600
15.11	12/30/2011 5:00	-2.80	921.5	18000	1325221200
15.11	12/30/2011 6:00	-1.70	911.8	21600	1325224800
15.11	12/30/2011 7:00	-1.10	950.6	25200	1325228400
15.11	12/30/2011 8:00	1.60	737.2	28800	1325232000
15.11	12/30/2011 9:00	3.60	708.1	32400	1325235600
15.11	12/30/2011 10:00	4.70	485	36000	1325239200
15.11	12/30/2011 11:00	5.40	465.6	39600	1325242800
15.11	12/30/2011 12:00	6.40	417.1	43200	1325246400
15.11	12/30/2011 13:00	6.40	417.1	46800	1325250000
15.11	12/30/2011 14:00	6.40	426.8	50400	1325253600
15.11	12/30/2011 15:00	6.00	426.8	54000	1325257200
15.11	12/30/2011 16:00	4.40	475.3	57600	1325260800
15.11	12/30/2011 17:00	4.30	659.6	61200	1325264400
15.11	12/30/2011 18:00	4.20	737.2	64800	1325268000
15.11	12/30/2011 19:00	3.50	698.4	68400	1325271600
15.11	12/30/2011 20:00	3.80	1037.9	72000	1325275200
15.11	12/30/2011 21:00	4.00	911.8	75600	1325278800
15.11	12/30/2011 22:00	4.30	970	79200	1325282400
15.11	12/30/2011 23:00	4.80	649.9	82800	1325286000
15.11	12/31/2011 0:00	5.10	58.2	0	1325289600
15.11	12/31/2011 1:00	6.20	58.2	3600	1325293200
15.11	12/31/2011 2:00	7.90	58.2	7200	1325296800
15.11	12/31/2011 3:00	7.60	58.2	10800	1325300400
15.11	12/31/2011 4:00	5.70	58.2	14400	1325304000
15.11	12/31/2011 5:00	5.10	58.2	18000	1325307600
15.11	12/31/2011 6:00	5.60	58.2	21600	1325311200
15.11	12/31/2011 7:00	5.30	58.2	25200	1325314800
15.11	12/31/2011 8:00	8.30	58.2	28800	1325318400
15.11	12/31/2011 9:00	9.40	58.2	32400	1325322000
15.11	12/31/2011 10:00	9.70	58.2	36000	1325325600
15.11	12/31/2011 11:00	10.00	58.2	39600	1325329200
15.11	12/31/2011 12:00	9.00	58.2	43200	1325332800
15.11	12/31/2011 13:00	8.20	58.2	46800	1325336400
15.11	12/31/2011 14:00	8.00	58.2	50400	1325340000
15.11	12/31/2011 15:00	7.70	58.2	54000	1325343600
15.11	12/31/2011 16:00	7.40	58.2	57600	1325347200
15.11	12/31/2011 18:00	6.90	58.2	64800	1325354400
15.11	12/31/2011 19:00	7.40	58.2	68400	1325358000
15.11	12/31/2011 20:00	7.10	58.2	72000	1325361600
15.11	12/31/2011 21:00	6.30	58.2	75600	1325365200
15.11	12/31/2011 22:00	5.20	58.2	79200	1325368800
15.11	12/31/2011 23:00	4.70	58.2	82800	1325372400
