Twet Load Tset
10.2 541.0 15.11
9.9 583.0 15.11
10.2 861.0 15.11
10.2 560.0 15.11
10.2 509.0 15.11
10.7 599.0 15.11
11.5 424.0 15.11
11.8 653.0 15.11
12.3 53.0 15.11
12.3 53.0 15.11
12.8 53.0 15.11
13.1 55.0 15.11
13.4 54.0 15.11
13.2 53.0 16.11
12.9 54.0 15.11
12.7 54.0 15.11
12.7 54.0 15.11
12.7 54.0 15.11
12.4 887.0 15.11
12.4 55.0 15.11
11.8 53.0 17.11
11.8 55.0 17.11
11.6 54.0 16.11
11.0 54.0 15.11
15.9 35.0 18.11
16.2 18.0 18.11
10.8 53.0 15.11
10.8 54.0 15.11
11.0 54.0 15.11
11.3 478.0 15.11
11.8 19.0 15.11
12.1 433.0 15.11
13.1 446.0 16.11
13.8 483.0 16.11
15.1 498.0 18.11
15.3 476.0 18.11
15.3 500.0 18.11
15.1 483.0 18.11
14.7 464.0 17.11
13.8 453.0 16.11
13.4 440.0 16.11
13.1 440.0 16.11
13.4 458.0 16.11
13.2 470.0 16.11
13.2 456.0 16.11
12.6 684.0 16.11
12.6 667.0 16.11
12.4 640.0 15.11
12.6 638.0 16.11
12.6 626.0 16.11
12.6 636.0 16.11
12.8 611.0 16.11
13.8 730.0 17.11
15.6 867.0 18.11
16.6 439.0 19.11
17.5 941.0 20.11
17.7 1137.0 20.11
17.6 1131.0 20.11
17.7 1130.0 20.11
17.1 913.0 19.11
17.6 894.0 20.11
17.2 533.0 20.11
16.8 459.0 19.11
16.8 490.0 19.11
16.5 483.0 19.11
16.5 455.0 19.11
16.5 936.0 19.11
16.6 494.0 19.11
16.6 479.0 19.11
16.6 802.0 20.11
16.4 1042.0 19.11
16.2 786.0 19.11
16.2 741.0 19.11
16.2 754.0 19.11
16.0 773.0 19.11
16.2 804.0 19.11
16.4 856.0 19.11
17.2 931.0 20.11
17.9 455.0 20.11
18.1 1120.0 21.11
17.6 1249.0 20.11
18.2 1138.0 21.11
18.1 1139.0 21.11
17.9 1127.0 20.11
17.6 1088.0 20.11
17.0 557.0 20.11
16.7 469.0 19.11
16.5 455.0 19.11
16.0 454.0 18.11
15.6 450.0 18.11
15.9 946.0 18.11
15.3 480.0 18.11
15.1 461.0 18.11
14.9 726.0 18.11
14.9 945.0 17.11
14.9 684.0 18.11
14.6 655.0 18.11
14.3 662.0 17.11
14.3 668.0 17.11
14.6 723.0 18.11
15.1 730.0 18.11
15.3 819.0 18.11
15.8 444.0 18.11
16.1 929.0 18.11
16.5 940.0 19.11
16.3 932.0 19.11
16.8 1112.0 19.11
17.0 1124.0 20.11
17.4 1124.0 20.11
