Date	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset
1/17/2013 15:00	2.1	999.1	54000	1358434800	345062	15.11
1/17/2013 16:00	2.1	999.1	57600	1358438400	345062	15.11
1/17/2013 17:00	1.8	989.4	61200	1358442000	341502	15.11
1/17/2013 18:00	1.8	911.8	64800	1358445600	314631	15.11
1/17/2013 19:00	1.5	834.2	68400	1358449200	290007	15.11
1/17/2013 20:00	1.5	746.9	72000	1358452800	277412	15.11
1/17/2013 21:00	1.3	805.1	75600	1358456400	281355	15.11
1/17/2013 22:00	1.3	795.4	79200	1358460000	246444	15.11
1/17/2013 23:00	1.2	766.3	82800	1358463600	257545	15.11
1/18/2013 0:00	1	776	0	1358467200	251775	15.11
1/18/2013 1:00	0.8	737.2	3600	1358470800	288016	15.11
1/18/2013 2:00	0.3	746.9	7200	1358474400	277269	15.11
1/18/2013 3:00	-0.1	737.2	10800	1358478000	287859	15.11
1/18/2013 4:00	-0.2	746.9	14400	1358481600	277109	15.11
1/18/2013 5:00	-0.5	737.2	18000	1358485200	287811	15.11
1/18/2013 6:00	-1.5	766.3	21600	1358488800	257105	15.11
1/18/2013 7:00	-2.6	785.7	25200	1358492400	247737	15.11
1/18/2013 8:00	-2.9	863.3	28800	1358496000	298733	15.11
1/18/2013 9:00	-2.7	931.2	32400	1358499600	320837	15.11
1/18/2013 10:00	-2.5	945.75	36000	1358503200	325805	15.11
1/18/2013 11:00	-2.4	1018.5	39600	1358506800	351805	15.11
1/18/2013 12:00	-2.6	1091.25	43200	1358510400	379776	15.11
1/18/2013 13:00	-2.5	1033.05	46800	1358514000	357237	15.11
1/18/2013 14:00	-2	1280.4	50400	1358517600	461901	15.11
1/18/2013 15:00	-2.7	1251.3	54000	1358521200	448331	15.11
1/18/2013 16:00	-3.4	1193.1	57600	1358524800	422236	15.11
1/18/2013 17:00	-4.3	1062.15	61200	1358528400	368261	15.11
1/18/2013 18:00	-4.7	1091.25	64800	1358532000	379669	15.11
1/18/2013 19:00	-4.7	974.85	68400	1358535600	335878	15.11
1/18/2013 20:00	-4.6	931.2	72000	1358539200	320770	15.11
1/18/2013 21:00	-4.7	916.65	75600	1358542800	315889	15.11
1/18/2013 22:00	-4.4	902.1	79200	1358546400	311098	15.11
1/18/2013 23:00	-3.9	843.9	82800	1358550000	292709	15.11
1/19/2013 0:00	-3.5	829.35	0	1358553600	288317	15.11
1/19/2013 1:00	-3.6	931.2	3600	1358557200	320802	15.11
1/19/2013 2:00	-3.3	902.1	7200	1358560800	311133	15.11
1/19/2013 3:00	-3.1	902.1	10800	1358564400	311140	15.11
1/19/2013 4:00	-2.2	902.1	14400	1358568000	311175	15.11
1/19/2013 5:00	-1.9	902.1	18000	1358571600	311187	15.11
1/19/2013 6:00	-1.9	902.1	21600	1358575200	311187	15.11
1/19/2013 7:00	-1.5	916.65	25200	1358578800	316009	15.11
1/19/2013 8:00	-0.3	902.1	28800	1358582400	311270	15.11
1/19/2013 9:00	0.6	756.6	32400	1358586000	265527	15.11
1/19/2013 10:00	1.7	902.1	36000	1358589600	311422	15.11
1/19/2013 11:00	2.8	931.2	39600	1358593200	321260	15.11
1/19/2013 12:00	3.6	989.4	43200	1358596800	341803	15.11
1/19/2013 13:00	4.5	979.7	46800	1358600400	338538	15.11
1/19/2013 14:00	5.2	58.2	50400	1358604000	35675	15.11
1/19/2013 15:00	5	58.2	54000	1358607600	35675	15.11
1/19/2013 16:00	4.6	999.1	57600	1358611200	345602	15.11
1/19/2013 17:00	3.7	989.4	61200	1358614800	341825	15.11
1/19/2013 18:00	3.4	911.8	64800	1358618400	314837	15.11
1/19/2013 19:00	3.1	863.3	68400	1358622000	299128	15.11
1/19/2013 20:00	2.9	737.2	72000	1358625600	288455	15.11
1/19/2013 21:00	3.1	843.9	75600	1358629200	293112	15.11
1/19/2013 22:00	2.8	824.5	79200	1358632800	287205	15.11
1/19/2013 23:00	2.7	795.4	82800	1358636400	246744	15.11
1/20/2013 0:00	2.7	776	0	1358640000	252144	15.11
1/20/2013 1:00	2.8	756.6	3600	1358643600	266157	15.11
1/20/2013 2:00	2.5	746.9	7200	1358647200	277649	15.11
1/20/2013 3:00	2.2	727.5	10800	1358650800	275394	15.11
1/20/2013 4:00	1.9	727.5	14400	1358654400	275330	15.11
1/20/2013 5:00	1.9	708.1	18000	1358658000	265041	15.11
1/20/2013 6:00	1.6	746.9	21600	1358661600	277525	15.11
1/20/2013 7:00	1.9	766.3	25200	1358665200	257667	15.11
1/20/2013 8:00	2.8	834.2	28800	1358668800	290124	15.11
1/20/2013 9:00	4.1	858.45	32400	1358672400	297759	15.11
1/20/2013 10:00	5.4	2109.75	36000	1358676000	790233	15.11
1/20/2013 11:00	6.4	2197.05	39600	1358679600	837862	15.11
1/20/2013 12:00	6.5	2298.9	43200	1358683200	777177	15.11
1/20/2013 13:00	5.8	2400.75	46800	1358686800	742070	15.11
1/20/2013 14:00	5.1	2298.9	50400	1358690400	775340	15.11
1/20/2013 15:00	4.4	2400.75	54000	1358694000	740484	15.11
1/20/2013 16:00	2.4	2357.1	57600	1358697600	745339	15.11
1/20/2013 17:00	1.4	2197.05	61200	1358701200	833503	15.11
1/20/2013 18:00	0.5	1455	64800	1358704800	550160	15.11
1/20/2013 19:00	-0.3	902.1	68400	1358708400	311270	15.11
1/20/2013 20:00	-1.1	843.9	72000	1358712000	292805	15.11
1/20/2013 21:00	-1.7	902.1	75600	1358715600	311196	15.11
1/20/2013 22:00	-2	902.1	79200	1358719200	311183	15.11
1/20/2013 23:00	-2.2	887.55	82800	1358722800	306452	15.11
1/21/2013 0:00	-2.5	873	0	1358726400	301798	15.11
1/21/2013 1:00	-3	887.55	3600	1358730000	306422	15.11
1/21/2013 2:00	-3.3	2124.3	7200	1358733600	793469	15.11
1/21/2013 3:00	-3.8	2022.45	10800	1358737200	741697	15.11
1/21/2013 4:00	-3.8	1891.5	14400	1358740800	679057	15.11
1/21/2013 5:00	-3.7	1891.5	18000	1358744400	679068	15.11
1/21/2013 6:00	-3.9	1906.05	21600	1358748000	685794	15.11
1/21/2013 7:00	-4	2022.45	25200	1358751600	741671	15.11
1/21/2013 8:00	-3.7	2022.45	28800	1358755200	741710	15.11
1/21/2013 9:00	-3	776	32400	1358758800	251307	15.11
1/21/2013 10:00	-2.3	863.3	36000	1358762400	298754	15.11
1/21/2013 11:00	-2	1222.2	39600	1358766000	435209	15.11
1/21/2013 12:00	-1.6	999.1	43200	1358769600	344722	15.11
1/21/2013 13:00	-0.7	999.1	46800	1358773200	344781	15.11
1/21/2013 14:00	-0.3	1290.1	50400	1358776800	466696	15.11
1/21/2013 16:00	1.4	1251.3	57600	1358784000	448904	15.11
1/21/2013 17:00	0.9	1222.2	61200	1358787600	435587	15.11
1/21/2013 18:00	0.2	989.4	64800	1358791200	341337	15.11
1/21/2013 19:00	-0.3	950.6	68400	1358794800	327597	15.11
1/21/2013 20:00	-2.2	766.3	72000	1358798400	257102	15.11
1/21/2013 21:00	-3.3	873	75600	1358802000	301771	15.11
1/21/2013 22:00	-4.1	824.5	79200	1358805600	286851	15.11
1/21/2013 23:00	-4.8	795.4	82800	1358809200	245760	15.11
1/22/2013 0:00	-5.3	795.4	0	1358812800	245724	15.11
1/22/2013 1:00	-6.9	756.6	3600	1358816400	265136	15.11
1/22/2013 2:00	-7.8	756.6	7200	1358820000	264965	15.11
1/22/2013 3:00	-8.7	756.6	10800	1358823600	264965	15.11
1/22/2013 4:00	-9	756.6	14400	1358827200	264903	15.11
1/22/2013 5:00	-9.3	737.2	18000	1358830800	287346	15.11
1/22/2013 6:00	-9.7	756.6	21600	1358834400	264911	15.11
1/22/2013 7:00	-10.4	756.6	25200	1358838000	264895	15.11
1/22/2013 8:00	-10.3	931.2	28800	1358841600	320650	15.11
1/22/2013 9:00	-9.9	873	32400	1358845200	301633	15.11
1/22/2013 10:00	-10	2066.1	36000	1358848800	762993	15.11
1/22/2013 11:00	-9.2	2240.7	39600	1358852400	829671	15.11
1/22/2013 12:00	-9.2	2298.9	43200	1358856000	770049	15.11
1/22/2013 13:00	-8.7	2328	46800	1358859600	753009	15.11
1/22/2013 14:00	-8.3	2298.9	50400	1358863200	770114	15.11
1/22/2013 15:00	-8.3	2328	54000	1358866800	752966	15.11
1/22/2013 16:00	-9.2	2255.25	57600	1358870400	810716	15.11
1/22/2013 17:00	-9.5	2240.7	61200	1358874000	829650	15.11
1/22/2013 18:00	-9.8	1440.45	64800	1358877600	541263	15.11
1/22/2013 19:00	-10.2	858.45	68400	1358881200	297072	15.11
1/22/2013 20:00	-10.2	887.55	72000	1358884800	306266	15.11
1/22/2013 21:00	-10.2	887.55	75600	1358888400	306266	15.11
1/22/2013 22:00	-11	858.45	79200	1358892000	295008	15.11
1/22/2013 23:00	-11.3	858.45	82800	1358895600	295008	15.11
1/23/2013 0:00	-11.7	858.45	0	1358899200	295008	15.11
1/23/2013 1:00	-11.2	931.2	3600	1358902800	320638	15.11
1/23/2013 2:00	-11.2	1993.35	7200	1358906400	726860	15.11
1/23/2013 3:00	-11.7	1847.85	10800	1358910000	658667	15.11
1/23/2013 4:00	-12	1775.1	14400	1358913600	626555	15.11
1/23/2013 5:00	-11.9	1847.85	18000	1358917200	658660	15.11
1/23/2013 6:00	-11.9	1978.8	21600	1358920800	719776	15.11
1/23/2013 7:00	-11.5	2037	25200	1358924400	748332	15.11
1/23/2013 8:00	-10.3	1978.8	28800	1358928000	719845	15.11
1/23/2013 9:00	-10.1	805.1	32400	1358931600	279049	15.11
1/23/2013 10:00	-9.3	999.1	36000	1358935200	344465	15.11
1/23/2013 11:00	-9	58.2	39600	1358938800	35675	15.11
1/23/2013 12:00	-8.6	989.4	43200	1358942400	340973	15.11
1/23/2013 13:00	-7.8	1231.9	46800	1358946000	439228	15.11
1/23/2013 14:00	-8.2	1270.7	50400	1358949600	456978	15.11
1/23/2013 15:00	-7.4	1299.8	54000	1358953200	470704	15.11
1/23/2013 16:00	-7.7	1299.8	57600	1358956800	470691	15.11
1/23/2013 17:00	-7.6	1241.6	61200	1358960400	443624	15.11
1/23/2013 18:00	-7.8	1202.8	64800	1358964000	426275	15.11
1/23/2013 19:00	-7.8	1154.3	68400	1358967600	405392	15.11
1/23/2013 20:00	-8	795.4	72000	1358971200	245617	15.11
1/23/2013 21:00	-7.6	911.8	75600	1358974800	314213	15.11
1/23/2013 22:00	-7.9	882.7	79200	1358978400	304747	15.11
1/23/2013 23:00	-8.2	843.9	82800	1358982000	292621	15.11
1/24/2013 0:00	-8.1	834.2	0	1358985600	289681	15.11
1/24/2013 1:00	-8.2	785.7	3600	1358989200	247480	15.11
1/24/2013 2:00	-8.2	776	7200	1358992800	251073	15.11
1/24/2013 3:00	-8.2	785.7	10800	1358996400	247480	15.11
1/24/2013 4:00	-8.9	776	14400	1359000000	251053	15.11
1/24/2013 5:00	-9.3	766.3	18000	1359003600	256774	15.11
1/24/2013 6:00	-9.6	785.7	21600	1359007200	247440	15.11
1/24/2013 7:00	-10.2	843.9	25200	1359010800	292595	15.11
1/24/2013 8:00	-9	940.9	28800	1359014400	323965	15.11
1/24/2013 9:00	-8.2	858.45	32400	1359018000	297100	15.11
1/24/2013 10:00	-7.4	2298.9	36000	1359021600	770142	15.11
1/24/2013 11:00	-7.7	2415.3	39600	1359025200	735748	15.11
1/24/2013 12:00	-7	2502.6	43200	1359028800	754989	15.11
1/24/2013 13:00	-6.9	2458.95	46800	1359032400	741601	15.11
1/24/2013 14:00	-6.9	2502.6	50400	1359036000	755013	15.11
1/24/2013 15:00	-7.2	2531.7	54000	1359039600	767631	15.11
1/24/2013 16:00	-7.5	2502.6	57600	1359043200	754926	15.11
1/24/2013 17:00	-7.9	2357.1	61200	1359046800	742292	15.11
1/24/2013 18:00	-8.5	1513.2	64800	1359050400	529895	15.11
1/24/2013 19:00	-8.9	858.45	68400	1359054000	297090	15.11
1/24/2013 20:00	-9.6	858.45	72000	1359057600	297080	15.11
1/24/2013 21:00	-10.1	902.1	75600	1359061200	310983	15.11
1/24/2013 22:00	-10.6	843.9	79200	1359064800	290551	15.11
1/24/2013 23:00	-11	829.35	82800	1359068400	286172	15.11
1/25/2013 0:00	-11.4	829.35	0	1359072000	286172	15.11
1/25/2013 1:00	-11.4	858.45	3600	1359075600	295008	15.11
1/25/2013 2:00	-11.6	2095.2	7200	1359079200	777713	15.11
1/25/2013 3:00	-11.4	1935.15	10800	1359082800	698947	15.11
1/25/2013 4:00	-11.1	1847.85	14400	1359086400	658688	15.11
1/25/2013 5:00	-10.8	1847.85	18000	1359090000	658699	15.11
1/25/2013 6:00	-10.2	1935.15	21600	1359093600	698998	15.11
1/25/2013 7:00	-9.6	2095.2	25200	1359097200	777818	15.11
1/25/2013 8:00	-9.2	2051.55	28800	1359100800	755717	15.11
1/25/2013 9:00	-9.5	814.8	32400	1359104400	281872	15.11
1/25/2013 10:00	-8.9	58.2	36000	1359108000	35675	15.11
1/25/2013 11:00	-9.1	1261	39600	1359111600	452453	15.11
1/25/2013 12:00	-8.6	1222.2	43200	1359115200	434848	15.11
1/25/2013 13:00	-8.3	1008.8	46800	1359118800	348026	15.11
1/25/2013 14:00	-7.9	1299.8	50400	1359122400	470683	15.11
1/25/2013 15:00	-7.8	1280.4	54000	1359126000	461522	15.11
1/25/2013 16:00	-7.6	1241.6	57600	1359129600	443624	15.11
1/25/2013 17:00	-7.6	1183.4	61200	1359133200	417823	15.11
1/25/2013 18:00	-9.1	999.1	64800	1359136800	344468	15.11
1/25/2013 19:00	-8.6	960.3	68400	1359140400	330666	15.11
1/25/2013 20:00	-7.7	805.1	72000	1359144000	281072	15.11
1/25/2013 21:00	-7.7	911.8	75600	1359147600	314211	15.11
1/25/2013 22:00	-7.1	911.8	79200	1359151200	314223	15.11
1/25/2013 23:00	-7.1	882.7	82800	1359154800	304761	15.11
1/26/2013 0:00	-6.7	892.4	0	1359158400	307888	15.11
1/26/2013 1:00	-6.2	805.1	3600	1359162000	281096	15.11
1/26/2013 2:00	-6.2	795.4	7200	1359165600	245681	15.11
1/26/2013 3:00	-6.7	795.4	10800	1359169200	245668	15.11
1/26/2013 4:00	-6.7	785.7	14400	1359172800	247532	15.11
1/26/2013 5:00	-6.7	776	18000	1359176400	251131	15.11
1/26/2013 6:00	-6.7	795.4	21600	1359180000	245668	15.11
1/26/2013 7:00	-6.7	882.7	25200	1359183600	304769	15.11
1/26/2013 8:00	-5.8	931.2	28800	1359187200	320737	15.11
1/26/2013 9:00	-4.8	814.8	32400	1359190800	283962	15.11
1/26/2013 10:00	-4.2	2022.45	36000	1359194400	741647	15.11
1/26/2013 11:00	-3.4	2167.95	39600	1359198000	816409	15.11
1/26/2013 12:00	-2.1	2153.4	43200	1359201600	808952	15.11
1/26/2013 13:00	-2.8	2066.1	46800	1359205200	763684	15.11
1/26/2013 14:00	-2.1	1949.7	50400	1359208800	706600	15.11
1/26/2013 15:00	-2.5	1920.6	54000	1359212400	692770	15.11
1/26/2013 16:00	-3	1949.7	57600	1359216000	706467	15.11
1/26/2013 17:00	-2.8	1629.6	61200	1359219600	566750	15.11
1/26/2013 18:00	-3.4	800.25	64800	1359223200	279752	15.11
1/26/2013 19:00	-3.7	669.3	68400	1359226800	244856	15.11
1/26/2013 20:00	-4.2	829.35	72000	1359230400	288298	15.11
1/26/2013 21:00	-3.9	683.85	75600	1359234000	252073	15.11
1/26/2013 22:00	-4.6	727.5	79200	1359237600	274671	15.11
1/26/2013 23:00	-4.2	712.95	82800	1359241200	266988	15.11
1/27/2013 0:00	-5	712.95	0	1359244800	266953	15.11
1/27/2013 1:00	-5.9	829.35	3600	1359248400	288261	15.11
1/27/2013 2:00	-5.3	1891.5	7200	1359252000	678915	15.11
1/27/2013 3:00	-5	1789.65	10800	1359255600	633209	15.11
1/27/2013 4:00	-5	1789.65	14400	1359259200	633209	15.11
1/27/2013 5:00	-5.5	1818.75	18000	1359262800	645972	15.11
1/27/2013 6:00	-5.5	1906.05	21600	1359266400	685643	15.11
1/27/2013 7:00	-5.7	1935.15	25200	1359270000	699274	15.11
1/27/2013 8:00	-4.7	1949.7	28800	1359273600	706269	15.11
1/27/2013 9:00	-2.1	892.4	32400	1359277200	308022	15.11
1/27/2013 10:00	-1.6	766.3	36000	1359280800	257105	15.11
1/27/2013 11:00	-0.7	776	39600	1359284400	251531	15.11
1/27/2013 12:00	-0.4	795.4	43200	1359288000	246140	15.11
1/27/2013 13:00	0.3	805.1	46800	1359291600	281296	15.11
1/27/2013 14:00	0.5	834.2	50400	1359295200	289940	15.11
1/27/2013 15:00	0	834.2	54000	1359298800	289912	15.11
1/27/2013 16:00	-0.9	824.5	57600	1359302400	286957	15.11
1/27/2013 17:00	-1.2	824.5	61200	1359306000	286944	15.11
1/27/2013 18:00	-2.3	805.1	64800	1359309600	281190	15.11
1/27/2013 19:00	-2.9	756.6	68400	1359313200	265194	15.11
1/27/2013 20:00	-2.7	873	72000	1359316800	301791	15.11
1/27/2013 21:00	-3.1	756.6	75600	1359320400	265243	15.11
1/27/2013 22:00	-3.1	737.2	79200	1359324000	287567	15.11
1/27/2013 23:00	-2.2	737.2	82800	1359327600	287609	15.11
1/28/2013 0:00	-2.4	727.5	0	1359331200	274798	15.11
1/28/2013 1:00	-2.6	805.1	3600	1359334800	281180	15.11
1/28/2013 2:00	-2	805.1	7200	1359338400	281199	15.11
1/28/2013 3:00	-1.5	785.7	10800	1359342000	247842	15.11
1/28/2013 4:00	-1.5	776	14400	1359345600	251441	15.11
1/28/2013 5:00	-1.3	688.7	18000	1359349200	254669	15.11
1/28/2013 6:00	-1.1	708.1	21600	1359352800	264653	15.11
1/28/2013 7:00	-0.8	717.8	25200	1359356400	269771	15.11
1/28/2013 8:00	-0.4	717.8	28800	1359360000	269812	15.11
1/28/2013 9:00	0.1	712.95	32400	1359363600	267312	15.11
1/28/2013 10:00	0.3	989.4	36000	1359367200	341345	15.11
1/28/2013 11:00	0.6	1222.2	39600	1359370800	435534	15.11
1/28/2013 12:00	1.5	1338.6	43200	1359374400	490520	15.11
1/28/2013 13:00	2	1382.25	46800	1359378000	512570	15.11
1/28/2013 14:00	2.6	1411.35	50400	1359381600	527831	15.11
1/28/2013 15:00	3.4	1382.25	54000	1359385200	513187	15.11
1/28/2013 16:00	4	1338.6	57600	1359388800	491551	15.11
1/28/2013 17:00	3.8	1251.3	61200	1359392400	449698	15.11
1/28/2013 18:00	3.4	800.25	64800	1359396000	280129	15.11
1/28/2013 19:00	3.4	727.5	68400	1359399600	275671	15.11
1/28/2013 20:00	2.7	712.95	72000	1359403200	267759	15.11
1/28/2013 21:00	3.4	727.5	75600	1359406800	275671	15.11
1/28/2013 22:00	3.4	727.5	79200	1359410400	275671	15.11
1/28/2013 23:00	4.5	727.5	82800	1359414000	275968	15.11
1/29/2013 0:00	4.2	727.5	0	1359417600	275882	15.11
1/29/2013 1:00	3.1	712.95	3600	1359421200	267852	15.11
1/29/2013 2:00	3.4	1280.4	7200	1359424800	463105	15.11
1/29/2013 3:00	4.1	1003.95	10800	1359428400	347232	15.11
1/29/2013 4:00	3	1294.95	14400	1359432000	469846	15.11
1/29/2013 5:00	2.5	1265.85	18000	1359435600	455935	15.11
1/29/2013 6:00	2.8	1324.05	21600	1359439200	483822	15.11
1/29/2013 7:00	5.8	916.65	25200	1359442800	317090	15.11
1/29/2013 8:00	6.6	1484.1	28800	1359446400	573158	15.11
1/29/2013 9:00	7.5	746.9	32400	1359450000	279575	15.11
1/29/2013 10:00	11.2	746.9	36000	1359453600	290579	15.11
1/29/2013 11:00	11.5	766.3	39600	1359457200	274083	15.11
1/29/2013 12:00	12.2	795.4	43200	1359460800	273200	15.11
1/29/2013 13:00	12.2	795.4	46800	1359464400	273200	15.11
1/29/2013 14:00	12.7	776	50400	1359468000	286286	15.11
1/29/2013 15:00	13.2	785.7	54000	1359471600	299578	15.11
1/29/2013 16:00	12.5	785.7	57600	1359475200	279504	15.11
1/29/2013 17:00	11.7	785.7	61200	1359478800	267746	15.11
1/29/2013 18:00	10.7	785.7	64800	1359482400	258870	15.11
1/29/2013 19:00	10.5	756.6	68400	1359486000	274603	15.11
1/29/2013 20:00	9.4	737.2	72000	1359489600	292761	15.11
1/29/2013 21:00	9.1	766.3	75600	1359493200	261805	15.11
1/29/2013 22:00	7.7	746.9	79200	1359496800	279689	15.11
1/29/2013 23:00	6.9	746.9	82800	1359500400	279116	15.11
1/30/2013 0:00	6.4	746.9	0	1359504000	278895	15.11
1/30/2013 1:00	6.4	717.8	3600	1359507600	271475	15.11
1/30/2013 2:00	5.5	698.4	7200	1359511200	260941	15.11
1/30/2013 3:00	5.3	698.4	10800	1359514800	260873	15.11
1/30/2013 4:00	5	708.1	14400	1359518400	265822	15.11
1/30/2013 5:00	4.7	717.8	18000	1359522000	270844	15.11
1/30/2013 6:00	5	708.1	21600	1359525600	265822	15.11
1/30/2013 7:00	6.1	717.8	25200	1359529200	271342	15.11
1/30/2013 8:00	10.2	717.8	28800	1359532800	276608	15.11
1/30/2013 9:00	15.8	742.05	32400	1359536400	351084	15.11
1/30/2013 10:00	16.4	727.5	36000	1359540000	348376	16.11
1/30/2013 11:00	17	727.5	39600	1359543600	343865	20.11
1/30/2013 12:00	17	771.15	43200	1359547200	372844	20.11
1/30/2013 13:00	17.2	785.7	46800	1359550800	384907	20.11
1/30/2013 14:00	17.4	785.7	50400	1359554400	395621	17.11
1/30/2013 15:00	17.4	785.7	54000	1359558000	395621	17.11
1/30/2013 16:00	14.1	800.25	57600	1359561600	323757	17.11
1/30/2013 17:00	13.8	800.25	61200	1359565200	317092	16.11
1/30/2013 18:00	13.2	742.05	64800	1359568800	317677	16.11
1/30/2013 19:00	14	742.05	68400	1359572400	324974	17.11
1/30/2013 20:00	13.5	727.5	72000	1359576000	311239	17.11
1/30/2013 21:00	13	727.5	75600	1359579600	306131	16.11
1/30/2013 22:00	13	742.05	79200	1359583200	315007	16.11
1/30/2013 23:00	12.4	727.5	82800	1359586800	300072	16.11
1/31/2013 0:00	13.5	742.05	0	1359590400	320116	17.11
1/31/2013 1:00	16	712.95	3600	1359594000	325708	19.11
1/31/2013 2:00	14.3	727.5	7200	1359597600	319696	17.11
1/31/2013 3:00	12	756.6	10800	1359601200	288032	15.11
1/31/2013 4:00	7.4	756.6	14400	1359604800	267962	15.11
1/31/2013 5:00	5	756.6	18000	1359608400	266768	15.11
1/31/2013 6:00	3.9	756.6	21600	1359612000	266250	15.11
1/31/2013 7:00	1.7	756.6	25200	1359615600	265803	15.11
1/31/2013 8:00	1.3	712.95	28800	1359619200	267478	15.11
1/31/2013 9:00	1.5	746.9	32400	1359622800	277412	15.11
1/31/2013 10:00	1.7	940.9	36000	1359626400	324431	15.11
1/31/2013 11:00	1.8	921.5	39600	1359630000	317866	15.11
1/31/2013 12:00	1.3	940.9	43200	1359633600	324390	15.11
1/31/2013 13:00	1.2	931.2	46800	1359637200	321076	15.11
1/31/2013 14:00	1.2	1008.8	50400	1359640800	348501	15.11
1/31/2013 15:00	-0.6	1008.8	54000	1359644400	348336	15.11
1/31/2013 16:00	-1.3	999.1	57600	1359648000	344741	15.11
1/31/2013 17:00	-1.7	911.8	61200	1359651600	314389	15.11
1/31/2013 18:00	-2	853.6	64800	1359655200	295750	15.11
1/31/2013 19:00	-3.2	834.2	68400	1359658800	289784	15.11
1/31/2013 20:00	-4.1	737.2	72000	1359662400	287525	15.11
1/31/2013 21:00	-4.2	824.5	75600	1359666000	286849	15.11
1/31/2013 22:00	-4.6	814.8	79200	1359669600	283966	15.11
1/31/2013 23:00	-4.1	834.2	82800	1359673200	289760	15.11
2/1/2013 0:00	-4.5	834.2	0	1359676800	289750	15.11
2/1/2013 1:00	-4.7	727.5	3600	1359680400	274667	15.11
2/1/2013 2:00	-4	717.8	7200	1359684000	269548	15.11
2/1/2013 3:00	-3.8	746.9	10800	1359687600	276848	15.11
2/1/2013 4:00	-3.4	727.5	14400	1359691200	274734	15.11
2/1/2013 5:00	-2.8	746.9	18000	1359694800	277054	15.11
2/1/2013 6:00	-2.6	717.8	21600	1359698400	269628	15.11
2/1/2013 7:00	-3.7	727.5	25200	1359702000	274717	15.11
2/1/2013 8:00	-4.1	805.1	28800	1359705600	281140	15.11
2/1/2013 9:00	-5.5	727.5	32400	1359709200	274633	15.11
2/1/2013 10:00	-5.8	683.85	36000	1359712800	252001	15.11
2/1/2013 11:00	-5.8	698.4	39600	1359716400	259382	15.11
2/1/2013 12:00	-5.3	698.4	43200	1359720000	259400	15.11
2/1/2013 13:00	-5.5	712.95	46800	1359723600	266933	15.11
2/1/2013 14:00	-5.2	712.95	50400	1359727200	266944	15.11
2/1/2013 15:00	-6.1	712.95	54000	1359730800	266911	15.11
2/1/2013 16:00	-6.9	727.5	57600	1359734400	274582	15.11
2/1/2013 17:00	-7.3	727.5	61200	1359738000	274570	15.11
2/1/2013 18:00	-7.7	727.5	64800	1359741600	274558	15.11
2/1/2013 19:00	-8.1	712.95	68400	1359745200	266852	15.11
2/1/2013 20:00	-8	712.95	72000	1359748800	266855	15.11
2/1/2013 21:00	-8.4	698.4	75600	1359752400	259309	15.11
2/1/2013 22:00	-8.8	698.4	79200	1359756000	259300	15.11
2/1/2013 23:00	-8.8	712.95	82800	1359759600	266835	15.11
2/2/2013 0:00	-9	712.95	0	1359763200	266831	15.11
2/2/2013 1:00	-9	712.95	3600	1359766800	266831	15.11
2/2/2013 2:00	-9.7	712.95	7200	1359770400	266815	15.11
2/2/2013 3:00	-9.9	712.95	10800	1359774000	266811	15.11
2/2/2013 4:00	-9.9	712.95	14400	1359777600	266811	15.11
2/2/2013 5:00	-9.9	742.05	18000	1359781200	284201	15.11
2/2/2013 6:00	-9.9	727.5	21600	1359784800	274504	15.11
2/2/2013 7:00	-8.9	727.5	25200	1359788400	274527	15.11
2/2/2013 8:00	-8.3	654.75	28800	1359792000	237658	15.11
2/2/2013 9:00	-7.6	843.9	32400	1359795600	292631	15.11
2/2/2013 10:00	-6.9	1299.8	36000	1359799200	470727	15.11
2/2/2013 11:00	-6.2	1396.8	39600	1359802800	518722	15.11
2/2/2013 12:00	-5.5	1367.7	43200	1359806400	504007	15.11
2/2/2013 13:00	-4.9	1474.4	46800	1359810000	575431	15.11
2/2/2013 14:00	-4.7	1435.6	50400	1359813600	539012	15.11
2/2/2013 15:00	-4.5	1367.7	54000	1359817200	504080	15.11
2/2/2013 16:00	-4.5	1183.4	57600	1359820800	417955	15.11
2/2/2013 17:00	-4	1008.8	61200	1359824400	348152	15.11
2/2/2013 18:00	-3.8	999.1	64800	1359828000	344616	15.11
2/2/2013 19:00	-3.7	940.9	68400	1359831600	324096	15.11
2/2/2013 20:00	-3.7	853.6	72000	1359835200	295694	15.11
2/2/2013 21:00	-3.7	863.3	75600	1359838800	298708	15.11
2/2/2013 22:00	-3.3	873	79200	1359842400	301771	15.11
2/2/2013 23:00	-3.1	853.6	82800	1359846000	295712	15.11
2/3/2013 0:00	-3.5	853.6	0	1359849600	295699	15.11
2/3/2013 1:00	-4.6	853.6	3600	1359853200	295670	15.11
2/3/2013 2:00	-4.8	843.9	7200	1359856800	292686	15.11
2/3/2013 3:00	-5.3	873	10800	1359860400	301716	15.11
2/3/2013 4:00	-6.1	882.7	14400	1359864000	304781	15.11
2/3/2013 5:00	-6.4	921.5	18000	1359867600	317462	15.11
2/3/2013 6:00	-6.4	989.4	21600	1359871200	341023	15.11
2/3/2013 7:00	-6.2	989.4	25200	1359874800	341029	15.11
2/3/2013 8:00	-3.3	1008.8	28800	1359878400	348181	15.11
2/3/2013 9:00	-3.3	698.4	32400	1359882000	259488	15.11
2/3/2013 10:00	-2.6	1425.9	36000	1359885600	534135	15.11
