Date	Twet	Load	Hour(s)	TimeStamp(s)
2013-02-19 13:00:00	4.8	2458.95	46800	1361278800
2013-02-19 14:00:00	5.6	2488.05	50400	1361282400
2013-02-19 15:00:00	5.6	2415.3	54000	1361286000
2013-02-19 16:00:00	5.6	2386.2000000000007	57600	1361289600
2013-02-19 17:00:00	5.6	2226.15	61200	1361293200
2013-02-19 18:00:00	4.8	1455.0	64800	1361296800
2013-02-19 19:00:00	4.2	916.65	68400	1361300400
2013-02-19 20:00:00	3.5	873.0	72000	1361304000
2013-02-19 21:00:00	1.4	945.75	75600	1361307600
2013-02-19 22:00:00	0.2	916.65	79200	1361311200
2013-02-19 23:00:00	-0.3	916.65	82800	1361314800
2013-02-20 00:00:00	-1.0	902.1	0	1361318400
2013-02-20 01:00:00	-1.3	902.1	3600	1361322000
2013-02-20 02:00:00	-1.5	2226.15	7200	1361325600
2013-02-20 03:00:00	-2.5	2080.65	10800	1361329200
2013-02-20 04:00:00	-3.0	2037.0	14400	1361332800
2013-02-20 05:00:00	-2.8	2109.75	18000	1361336400
2013-02-20 06:00:00	-3.7	2197.05	21600	1361340000
2013-02-20 07:00:00	-3.5	2284.35	25200	1361343600
2013-02-20 08:00:00	-3.1	2255.25	28800	1361347200
2013-02-20 09:00:00	-3.2	717.8000000000002	32400	1361350800
2013-02-20 10:00:00	-3.5	940.9	36000	1361354400
2013-02-20 11:00:00	-3.1	58.2	39600	1361358000
2013-02-20 12:00:00	-2.3	1008.8	43200	1361361600
2013-02-20 13:00:00	-2.0	1261.0	46800	1361365200
2013-02-20 14:00:00	-1.9	1435.6	50400	1361368800
2013-02-20 15:00:00	-1.9	1377.4	54000	1361372400
2013-02-20 16:00:00	-3.0	1377.4	57600	1361376000
2013-02-20 17:00:00	-4.1	1290.1	61200	1361379600
2013-02-20 18:00:00	-5.1	1008.8	64800	1361383200
2013-02-20 19:00:00	-5.5	999.1	68400	1361386800
2013-02-20 20:00:00	-6.0	708.0999999999998	72000	1361390400
2013-02-20 21:00:00	-6.4	989.4	75600	1361394000
2013-02-20 22:00:00	-6.3	940.9	79200	1361397600
2013-02-20 23:00:00	-6.2	931.2	82800	1361401200
2013-02-21 00:00:00	-6.5	950.6	0	1361404800
2013-02-21 01:00:00	-6.5	708.0999999999998	3600	1361408400
2013-02-21 02:00:00	-6.8	717.8000000000002	7200	1361412000
2013-02-21 03:00:00	-6.8	727.5	10800	1361415600
2013-02-21 04:00:00	-6.8	717.8000000000002	14400	1361419200
2013-02-21 05:00:00	-6.8	698.4000000000002	18000	1361422800
2013-02-21 06:00:00	-6.4	746.9	21600	1361426400
2013-02-21 07:00:00	-5.7	766.3000000000002	25200	1361430000
2013-02-21 08:00:00	-5.0	824.5000000000001	28800	1361433600
2013-02-21 09:00:00	-4.3	887.55	32400	1361437200
2013-02-21 10:00:00	-3.5	2386.2000000000007	36000	1361440800
2013-02-21 11:00:00	-2.5	2371.65	39600	1361444400
2013-02-21 12:00:00	-1.7	2400.75	43200	1361448000
2013-02-21 13:00:00	-2.0	2517.15	46800	1361451600
2013-02-21 14:00:00	-0.9	2502.6	50400	1361455200
2013-02-21 15:00:00	-0.9	2473.5	54000	1361458800
2013-02-21 16:00:00	-1.6	2357.100000000001	57600	1361462400
2013-02-21 17:00:00	-2.4	2269.8	61200	1361466000
2013-02-21 18:00:00	-3.1	1469.55	64800	1361469600
2013-02-21 19:00:00	-2.9	945.75	68400	1361473200
2013-02-21 20:00:00	-3.7	887.55	72000	1361476800
2013-02-21 21:00:00	-3.8	873.0	75600	1361480400
2013-02-21 22:00:00	-4.0	829.3500000000001	79200	1361484000
2013-02-21 23:00:00	-3.7	829.3500000000001	82800	1361487600
2013-02-22 00:00:00	-3.7	843.9000000000002	0	1361491200
2013-02-22 01:00:00	-3.5	916.65	3600	1361494800
2013-02-22 02:00:00	-3.4	2109.7500000000005	7200	1361498400
2013-02-22 03:00:00	-3.4	1949.7	10800	1361502000
2013-02-22 04:00:00	-3.7	1935.15	14400	1361505600
2013-02-22 05:00:00	-3.4	2080.65	18000	1361509200
2013-02-22 06:00:00	-3.2	2153.4	21600	1361512800
2013-02-22 07:00:00	-3.4	2298.9	25200	1361516400
2013-02-22 08:00:00	-3.2	2328.0	28800	1361520000
2013-02-22 09:00:00	-3.1	863.3000000000002	32400	1361523600
2013-02-22 10:00:00	-2.7	58.2	36000	1361527200
2013-02-22 11:00:00	-2.2	1290.1	39600	1361530800
2013-02-22 12:00:00	-2.2	1299.8000000000004	43200	1361534400
2013-02-22 13:00:00	-1.5	1348.3000000000004	46800	1361538000
2013-02-22 14:00:00	-1.4	1396.8	50400	1361541600
2013-02-22 15:00:00	-1.7	1396.8	54000	1361545200
2013-02-22 16:00:00	-1.2	1357.9999999999998	57600	1361548800
2013-02-22 17:00:00	-1.3	1338.6	61200	1361552400
2013-02-22 18:00:00	-1.0	58.2	64800	1361556000
2013-02-22 19:00:00	-0.8	873.0	68400	1361559600
2013-02-22 20:00:00	-0.6	814.8000000000002	72000	1361563200
2013-02-22 21:00:00	-0.6	921.5	75600	1361566800
2013-02-22 22:00:00	-0.7	911.8	79200	1361570400
2013-02-22 23:00:00	-0.4	960.3	82800	1361574000
2013-02-23 00:00:00	-0.2	989.4	0	1361577600
2013-02-23 01:00:00	0.3	853.6	3600	1361581200
2013-02-23 02:00:00	0.5	863.3000000000002	7200	1361584800
2013-02-23 03:00:00	0.5	863.3000000000002	10800	1361588400
2013-02-23 04:00:00	0.8	873.0	14400	1361592000
2013-02-23 05:00:00	1.1	834.2	18000	1361595600
2013-02-23 06:00:00	1.1	824.5000000000001	21600	1361599200
2013-02-23 07:00:00	1.4	882.7	25200	1361602800
2013-02-23 08:00:00	1.9	931.2	28800	1361606400
2013-02-23 09:00:00	2.5	829.3500000000001	32400	1361610000
2013-02-23 10:00:00	3.3	2211.6	36000	1361613600
2013-02-23 11:00:00	4.1	2240.7000000000007	39600	1361617200
2013-02-23 12:00:00	5.3	2400.75	43200	1361620800
2013-02-23 13:00:00	5.8	2444.4	46800	1361624400
2013-02-23 14:00:00	6.9	2357.100000000001	50400	1361628000
2013-02-23 15:00:00	6.9	2386.2	54000	1361631600
2013-02-23 16:00:00	7.2	2328.0	57600	1361635200
2013-02-23 17:00:00	6.9	2153.4	61200	1361638800
2013-02-23 18:00:00	6.9	1455.0	64800	1361642400
2013-02-23 19:00:00	6.6	945.75	68400	1361646000
2013-02-23 20:00:00	6.4	843.9000000000002	72000	1361649600
2013-02-23 21:00:00	6.1	945.75	75600	1361653200
2013-02-23 22:00:00	5.8	858.4499999999998	79200	1361656800
2013-02-23 23:00:00	5.8	873.0	82800	1361660400
2013-02-24 00:00:00	5.0	873.0	0	1361664000
2013-02-24 01:00:00	5.0	873.0	3600	1361667600
2013-02-24 02:00:00	4.5	2095.2	7200	1361671200
2013-02-24 03:00:00	4.1	1935.15	10800	1361674800
2013-02-24 04:00:00	4.1	1891.5	14400	1361678400
2013-02-24 05:00:00	4.1	2007.9	18000	1361682000
2013-02-24 06:00:00	4.1	2109.7500000000005	21600	1361685600
2013-02-24 07:00:00	4.5	2197.05	25200	1361689200
2013-02-24 08:00:00	5.1	2313.4500000000007	28800	1361692800
2013-02-24 09:00:00	4.9	979.7	32400	1361696400
2013-02-24 10:00:00	5.2	1522.9	36000	1361700000
2013-02-24 11:00:00	4.2	1280.4	39600	1361703600
2013-02-24 12:00:00	4.0	1212.5	43200	1361707200
2013-02-24 13:00:00	3.8	1270.7	46800	1361710800
2013-02-24 15:00:00	3.2	1241.6	54000	1361718000
2013-02-24 16:00:00	2.3	58.2	57600	1361721600
2013-02-24 17:00:00	0.5	921.5	61200	1361725200
2013-02-24 18:00:00	-0.2	882.7	64800	1361728800
2013-02-24 19:00:00	-1.2	776.0	68400	1361732400
2013-02-24 20:00:00	-1.4	999.1	72000	1361736000
2013-02-24 21:00:00	-1.5	776.0	75600	1361739600
2013-02-24 22:00:00	-2.0	717.8000000000002	79200	1361743200
2013-02-24 23:00:00	-2.6	698.4000000000002	82800	1361746800
2013-02-25 00:00:00	-2.6	679.0000000000001	0	1361750400
2013-02-25 01:00:00	-2.7	960.3	3600	1361754000
2013-02-25 02:00:00	-3.1	882.7	7200	1361757600
2013-02-25 03:00:00	-3.4	853.6	10800	1361761200
2013-02-25 04:00:00	-3.1	834.2	14400	1361764800
2013-02-25 05:00:00	-3.8	853.6	18000	1361768400
2013-02-25 06:00:00	-3.8	882.7	21600	1361772000
2013-02-25 07:00:00	-2.4	940.9	25200	1361775600
2013-02-25 08:00:00	-1.0	58.2	28800	1361779200
2013-02-25 09:00:00	0.4	887.55	32400	1361782800
2013-02-25 10:00:00	1.2	1978.8	36000	1361786400
2013-02-25 11:00:00	2.0	1935.15	39600	1361790000
2013-02-25 12:00:00	2.0	1906.05	43200	1361793600
2013-02-25 13:00:00	2.3	1949.7	46800	1361797200
2013-02-25 14:00:00	2.9	1964.25	50400	1361800800
2013-02-25 15:00:00	2.9	1949.7	54000	1361804400
2013-02-25 16:00:00	2.8	1949.7	57600	1361808000
2013-02-25 17:00:00	2.0	1222.2	61200	1361811600
2013-02-25 18:00:00	1.1	887.55	64800	1361815200
2013-02-25 19:00:00	-0.3	785.7	68400	1361818800
2013-02-25 20:00:00	-0.7	873.0	72000	1361822400
2013-02-25 21:00:00	-1.5	771.1500000000002	75600	1361826000
2013-02-25 22:00:00	-1.9	771.1500000000002	79200	1361829600
2013-02-25 23:00:00	-2.4	771.1500000000002	82800	1361833200
2013-02-26 00:00:00	-2.8	771.1500000000002	0	1361836800
2013-02-26 01:00:00	-3.1	931.2	3600	1361840400
2013-02-26 02:00:00	-3.1	2197.05	7200	1361844000
2013-02-26 03:00:00	-3.5	1935.15	10800	1361847600
2013-02-26 04:00:00	-2.9	1876.95	14400	1361851200
2013-02-26 05:00:00	-2.9	1964.25	18000	1361854800
2013-02-26 06:00:00	-1.7	2066.1	21600	1361858400
2013-02-26 07:00:00	0.0	2022.4500000000005	25200	1361862000
2013-02-26 08:00:00	0.5	2007.9	28800	1361865600
2013-02-26 09:00:00	1.7	688.7	32400	1361869200
2013-02-26 10:00:00	1.6	620.8000000000002	36000	1361872800
2013-02-26 11:00:00	1.8	659.6	39600	1361876400
2013-02-26 12:00:00	2.8	679.0000000000001	43200	1361880000
2013-02-26 13:00:00	3.8	679.0000000000001	46800	1361883600
2013-02-26 14:00:00	4.3	679.0000000000001	50400	1361887200
2013-02-26 15:00:00	4.5	679.0000000000001	54000	1361890800
2013-02-26 16:00:00	4.3	669.3000000000002	57600	1361894400
2013-02-26 17:00:00	4.3	659.6	61200	1361898000
2013-02-26 18:00:00	4.5	649.9000000000002	64800	1361901600
2013-02-26 19:00:00	5.0	640.2	68400	1361905200
2013-02-26 20:00:00	5.3	649.9000000000002	72000	1361908800
2013-02-26 21:00:00	5.3	611.1	75600	1361912400
2013-02-26 22:00:00	5.3	620.8000000000002	79200	1361916000
2013-02-26 23:00:00	5.8	620.8000000000002	82800	1361919600
2013-02-27 00:00:00	5.5	611.1	0	1361923200
2013-02-27 01:00:00	5.8	649.9000000000002	3600	1361926800
2013-02-27 02:00:00	6.1	630.5	7200	1361930400
2013-02-27 03:00:00	6.1	620.8000000000002	10800	1361934000
2013-02-27 04:00:00	6.1	620.8000000000002	14400	1361937600
2013-02-27 05:00:00	6.1	620.8000000000002	18000	1361941200
2013-02-27 06:00:00	5.8	611.1	21600	1361944800
2013-02-27 07:00:00	4.1	611.1	25200	1361948400
2013-02-27 08:00:00	5.3	611.1	28800	1361952000
2013-02-27 09:00:00	6.2	873.0	32400	1361955600
2013-02-27 10:00:00	6.8	945.75	36000	1361959200
2013-02-27 11:00:00	7.4	945.75	39600	1361962800
2013-02-27 12:00:00	7.2	989.4	43200	1361966400
2013-02-27 13:00:00	7.5	1018.5	46800	1361970000
2013-02-27 14:00:00	7.5	1047.6	50400	1361973600
2013-02-27 15:00:00	7.0	1105.8	54000	1361977200
2013-02-27 16:00:00	6.1	1120.35	57600	1361980800
2013-02-27 17:00:00	5.9	1134.9	61200	1361984400
2013-02-27 18:00:00	5.3	1018.5	64800	1361988000
2013-02-27 19:00:00	5.0	1003.95	68400	1361991600
2013-02-27 20:00:00	4.9	873.0	72000	1361995200
2013-02-27 21:00:00	4.9	1018.5	75600	1361998800
2013-02-27 22:00:00	4.0	1047.6	79200	1362002400
2013-02-27 23:00:00	4.1	1062.15	82800	1362006000
2013-02-28 00:00:00	3.7	1062.15	0	1362009600
2013-02-28 01:00:00	3.9	858.4499999999998	3600	1362013200
2013-02-28 02:00:00	4.1	931.2	7200	1362016800
2013-02-28 03:00:00	4.2	916.65	10800	1362020400
2013-02-28 04:00:00	4.2	902.1	14400	1362024000
2013-02-28 05:00:00	3.7	916.65	18000	1362027600
2013-02-28 06:00:00	2.9	916.65	21600	1362031200
2013-02-28 07:00:00	2.7	931.2	25200	1362034800
2013-02-28 08:00:00	2.6	916.65	28800	1362038400
2013-02-28 09:00:00	3.1	1231.9	32400	1362042000
2013-02-28 10:00:00	3.6	1338.6	36000	1362045600
2013-02-28 11:00:00	2.9	1319.2	39600	1362049200
2013-02-28 12:00:00	2.9	1328.9	43200	1362052800
2013-02-28 13:00:00	2.8	1348.3000000000004	46800	1362056400
2013-02-28 14:00:00	3.5	1367.6999999999996	50400	1362060000
2013-02-28 15:00:00	3.1	1309.5	54000	1362063600
2013-02-28 16:00:00	2.6	1328.9	57600	1362067200
2013-02-28 17:00:00	2.3	1319.2	61200	1362070800
2013-02-28 18:00:00	2.1	1280.4	64800	1362074400
2013-02-28 19:00:00	1.9	1280.4	68400	1362078000
2013-02-28 20:00:00	1.9	1212.5	72000	1362081600
2013-02-28 21:00:00	1.9	58.2	75600	1362085200
2013-02-28 22:00:00	2.1	1270.7	79200	1362088800
2013-02-28 23:00:00	1.9	58.2	82800	1362092400
