Tset	Date	Twet	Load	Hour(s)	TimeStamp(s)
16.11	10/5/2011 8:00	14.3	58.2	28800	1317801600
15.11	10/5/2011 9:00	13.6	58.2	32400	1317805200
17.11	10/5/2011 10:00	14.1	654.75	36000	1317808800
17.11	10/5/2011 11:00	14.3	1324.05	39600	1317812400
17.11	10/5/2011 12:00	14.5	1382.25	43200	1317816000
18.11	10/5/2011 13:00	15	1396.8	46800	1317819600
17.11	10/5/2011 14:00	14.3	1396.8	50400	1317823200
17.11	10/5/2011 15:00	14.3	1396.8	54000	1317826800
17.11	10/5/2011 16:00	14.3	1396.8	57600	1317830400
17.11	10/5/2011 17:00	13.9	1396.8	61200	1317834000
16.11	10/5/2011 18:00	13.3	1367.7	64800	1317837600
15.11	10/5/2011 19:00	12.1	1382.25	68400	1317841200
16.11	10/5/2011 20:00	12.3	785.7	72000	1317844800
16.11	10/5/2011 21:00	12.5	683.85	75600	1317848400
15.11	10/5/2011 22:00	12	698.4	79200	1317852000
15.11	10/5/2011 23:00	11	698.4	82800	1317855600
15.11	10/6/2011 0:00	9.7	698.4	0	1317859200
15.11	10/6/2011 1:00	9.2	683.85	3600	1317862800
15.11	10/6/2011 2:00	7.5	669.3	7200	1317866400
15.11	10/6/2011 3:00	7.8	1018.5	10800	1317870000
15.11	10/6/2011 4:00	7.6	1076.7	14400	1317873600
15.11	10/6/2011 5:00	7	1091.25	18000	1317877200
15.11	10/6/2011 6:00	7.6	1120.35	21600	1317880800
15.11	10/6/2011 7:00	9.2	1164	25200	1317884400
15.11	10/6/2011 8:00	10	1236.75	28800	1317888000
15.11	10/6/2011 9:00	10.1	1265.85	32400	1317891600
15.11	10/6/2011 10:00	10.6	58.2	36000	1317895200
15.11	10/6/2011 11:00	11.1	58.2	39600	1317898800
15.11	10/6/2011 12:00	11.8	58.2	43200	1317902400
15.11	10/6/2011 13:00	12.3	572.3	46800	1317906000
15.11	10/6/2011 14:00	12.5	58.2	50400	1317909600
16.11	10/6/2011 15:00	12.9	562.6	54000	1317913200
15.11	10/6/2011 16:00	12.9	58.2	57600	1317916800
15.11	10/6/2011 17:00	12.2	58.2	61200	1317920400
15.11	10/6/2011 18:00	11.5	58.2	64800	1317924000
15.11	10/6/2011 19:00	10.7	58.2	68400	1317927600
15.11	10/6/2011 20:00	10.2	58.2	72000	1317931200
15.11	10/6/2011 21:00	9.7	58.2	75600	1317934800
15.11	10/6/2011 22:00	9.1	58.2	79200	1317938400
15.11	10/6/2011 23:00	8.3	58.2	82800	1317942000
15.11	10/7/2011 0:00	8.3	58.2	0	1317945600
15.11	10/7/2011 1:00	7.7	58.2	3600	1317949200
15.11	10/7/2011 2:00	7.7	58.2	7200	1317952800
15.11	10/7/2011 3:00	6.9	58.2	10800	1317956400
15.11	10/7/2011 4:00	7.7	58.2	14400	1317960000
15.11	10/7/2011 5:00	7.2	58.2	18000	1317963600
15.11	10/7/2011 6:00	8	58.2	21600	1317967200
15.11	10/7/2011 7:00	11.5	58.2	25200	1317970800
15.11	10/7/2011 8:00	13.3	58.2	28800	1317974400
16.11	10/7/2011 9:00	14.2	58.2	32400	1317978000
17.11	10/7/2011 10:00	14.4	683.85	36000	1317981600
17.11	10/7/2011 11:00	14.6	931.2	39600	1317985200
16.11	10/7/2011 12:00	13.4	974.85	43200	1317988800
16.11	10/7/2011 13:00	13.6	974.85	46800	1317992400
17.11	10/7/2011 14:00	14.3	974.85	50400	1317996000
16.11	10/7/2011 15:00	13.9	945.75	54000	1317999600
16.11	10/7/2011 16:00	13.4	902.1	57600	1318003200
15.11	10/7/2011 17:00	12.5	887.55	61200	1318006800
15.11	10/7/2011 18:00	12.3	887.55	64800	1318010400
15.11	10/7/2011 19:00	11.3	843.9	68400	1318014000
15.11	10/7/2011 20:00	11	640.2	72000	1318017600
15.11	10/7/2011 21:00	10.8	742.05	75600	1318021200
15.11	10/7/2011 22:00	10.2	58.2	79200	1318024800
15.11	10/7/2011 23:00	9.9	58.2	82800	1318028400
15.11	10/8/2011 0:00	9.4	58.2	0	1318032000
15.11	10/8/2011 1:00	8.8	58.2	3600	1318035600
15.11	10/8/2011 2:00	8.3	712.95	7200	1318039200
15.11	10/8/2011 3:00	8.8	945.75	10800	1318042800
15.11	10/8/2011 4:00	8	1062.15	14400	1318046400
15.11	10/8/2011 5:00	8.3	1047.6	18000	1318050000
15.11	10/8/2011 6:00	9.1	1047.6	21600	1318053600
15.11	10/8/2011 7:00	12.1	960.3	25200	1318057200
17.11	10/8/2011 8:00	14.2	1003.95	28800	1318060800
18.11	10/8/2011 9:00	15.1	960.3	32400	1318064400
17.11	10/8/2011 10:00	14.9	58.2	36000	1318068000
17.11	10/8/2011 11:00	15.5	58.2	39600	1318071600
17.11	10/8/2011 12:00	15.3	58.2	43200	1318075200
18.11	10/8/2011 13:00	15.2	1028.2	46800	1318078800
16.11	10/8/2011 14:00	13.9	58.2	50400	1318082400
17.11	10/8/2011 15:00	15.3	58.2	54000	1318086000
