Tset	Date	Twet	Load	Hour(s)	TimeStamp(s)
16.11	5/21/2011 5:00	13.2	746.9	18000	1305954000
18.11	5/21/2011 6:00	14.9	756.6	21600	1305957600
19.11	5/21/2011 7:00	16.1	785.7	25200	1305961200
19.11	5/21/2011 8:00	16.7	814.8	28800	1305964800
20.11	5/21/2011 9:00	17.7	504.4	32400	1305968400
20.11	5/21/2011 10:00	18.3	58.2	36000	1305972000
21.11	5/21/2011 12:00	18.9	523.8	43200	1305979200
21.11	5/21/2011 13:00	19.1	504.4	46800	1305982800
18.11	5/21/2011 14:00	18.9	795.4	50400	1305986400
20.11	5/21/2011 15:00	18.2	58.2	54000	1305990000
21.11	5/21/2011 16:00	18.7	523.8	57600	1305993600
21.11	5/21/2011 17:00	18	708.1	61200	1305997200
20.11	5/21/2011 18:00	18.7	58.2	64800	1306000800
20.11	5/21/2011 19:00	18.4	58.2	68400	1306004400
20.11	5/21/2011 20:00	17.1	514.1	72000	1306008000
20.11	5/21/2011 21:00	17.3	543.2	75600	1306011600
19.11	5/21/2011 22:00	17.1	378.3	79200	1306015200
18.11	5/21/2011 23:00	16.2	58.2	82800	1306018800
19.11	5/22/2011 0:00	16.2	504.4	0	1306022400
18.11	5/22/2011 1:00	15.4	504.4	3600	1306026000
18.11	5/22/2011 2:00	15.3	533.5	7200	1306029600
18.11	5/22/2011 3:00	15.1	504.4	10800	1306033200
17.11	5/22/2011 4:00	14.9	504.4	14400	1306036800
19.11	5/22/2011 5:00	16.7	494.7	18000	1306040400
21.11	5/22/2011 6:00	18.6	494.7	21600	1306044000
22.11	5/22/2011 7:00	19.5	737.2	25200	1306047600
22.11	5/22/2011 8:00	19.6	397.7	28800	1306051200
21.11	5/22/2011 9:00	19.6	58.2	32400	1306054800
22.11	5/22/2011 10:00	20.1	58.2	36000	1306058400
22.11	5/22/2011 11:00	20.3	58.2	39600	1306062000
22.11	5/22/2011 12:00	19.9	58.2	43200	1306065600
22.11	5/22/2011 13:00	19.4	475.3	46800	1306069200
22.11	5/22/2011 14:00	19.4	475.3	50400	1306072800
22.11	5/22/2011 15:00	19.4	611.1	54000	1306076400
22.11	5/22/2011 16:00	19.9	620.8	57600	1306080000
21.11	5/22/2011 17:00	18.6	611.1	61200	1306083600
20.11	5/22/2011 18:00	17.9	601.4	64800	1306087200
19.11	5/22/2011 19:00	17.7	58.2	68400	1306090800
19.11	5/22/2011 20:00	17.7	58.2	72000	1306094400
19.11	5/22/2011 21:00	17.7	58.2	75600	1306098000
19.11	5/22/2011 22:00	17.5	58.2	79200	1306101600
19.11	5/22/2011 23:00	17.3	58.2	82800	1306105200
19.11	5/23/2011 0:00	16.9	58.2	0	1306108800
19.11	5/23/2011 1:00	16.9	58.2	3600	1306112400
19.11	5/23/2011 2:00	16.9	58.2	7200	1306116000
19.11	5/23/2011 3:00	17.6	58.2	10800	1306119600
20.11	5/23/2011 4:00	18.2	58.2	14400	1306123200
20.11	5/23/2011 5:00	18.7	58.2	18000	1306126800
21.11	5/23/2011 6:00	19.2	58.2	21600	1306130400
21.11	5/23/2011 7:00	19.7	58.2	25200	1306134000
22.11	5/23/2011 8:00	20.4	58.2	28800	1306137600
23.11	5/23/2011 9:00	21	601.4	32400	1306141200
23.11	5/23/2011 10:00	21.5	58.2	36000	1306144800
24.11	5/23/2011 11:00	22.2	58.2	39600	1306148400
24.11	5/23/2011 12:00	22.2	58.2	43200	1306152000
25.11	5/23/2011 13:00	22.4	611.1	46800	1306155600
24.11	5/23/2011 14:00	22.2	58.2	50400	1306159200
24.11	5/23/2011 15:00	22.2	58.2	54000	1306162800
24.11	5/23/2011 16:00	22	58.2	57600	1306166400
24.11	5/23/2011 17:00	22	620.8	61200	1306170000
24.11	5/23/2011 18:00	22	58.2	64800	1306173600
23.11	5/23/2011 19:00	21.6	58.2	68400	1306177200
24.11	5/23/2011 20:00	21.5	591.7	72000	1306180800
24.11	5/23/2011 21:00	21.6	368.6	75600	1306184400
23.11	5/23/2011 22:00	21.5	58.2	79200	1306188000
24.11	5/23/2011 23:00	21.3	523.8	82800	1306191600
23.11	5/24/2011 0:00	21.5	58.2	0	1306195200
23.11	5/24/2011 1:00	21.3	58.2	3600	1306198800
22.11	5/24/2011 2:00	20.7	58.2	7200	1306202400
22.11	5/24/2011 3:00	19.4	494.7	10800	1306206000
22.11	5/24/2011 4:00	19	620.8	14400	1306209600
21.11	5/24/2011 5:00	19.8	58.2	18000	1306213200
22.11	5/24/2011 6:00	20.4	58.2	21600	1306216800
23.11	5/24/2011 7:00	20.9	533.5	25200	1306220400
23.11	5/24/2011 8:00	20.6	582	28800	1306224000
22.11	5/24/2011 9:00	20.6	58.2	32400	1306227600
23.11	5/24/2011 10:00	21	58.2	36000	1306231200
23.11	5/24/2011 11:00	21.4	58.2	39600	1306234800
23.11	5/24/2011 12:00	21.3	58.2	43200	1306238400
23.11	5/24/2011 13:00	21.3	58.2	46800	1306242000
23.11	5/24/2011 14:00	21.4	58.2	50400	1306245600
23.11	5/24/2011 15:00	21.7	58.2	54000	1306249200
23.11	5/24/2011 16:00	21.5	58.2	57600	1306252800
23.11	5/24/2011 17:00	21.2	58.2	61200	1306256400
22.11	5/24/2011 18:00	20.8	58.2	64800	1306260000
22.11	5/24/2011 19:00	20.1	58.2	68400	1306263600
21.11	5/24/2011 20:00	19.8	58.2	72000	1306267200
21.11	5/24/2011 21:00	19.8	58.2	75600	1306270800
21.11	5/24/2011 22:00	19.4	58.2	79200	1306274400
21.11	5/24/2011 23:00	19.2	58.2	82800	1306278000
20.11	5/25/2011 0:00	18.7	58.2	0	1306281600
20.11	5/25/2011 1:00	18.5	58.2	3600	1306285200
20.11	5/25/2011 2:00	18.2	58.2	7200	1306288800
20.11	5/25/2011 3:00	17.8	58.2	10800	1306292400
19.11	5/25/2011 4:00	17.5	58.2	14400	1306296000
20.11	5/25/2011 5:00	17.9	58.2	18000	1306299600
21.11	5/25/2011 6:00	19	58.2	21600	1306303200
22.11	5/25/2011 7:00	20.1	58.2	25200	1306306800
22.11	5/25/2011 8:00	20.2	58.2	28800	1306310400
23.11	5/25/2011 9:00	20.9	58.2	32400	1306314000
23.11	5/25/2011 10:00	20.6	649.9	36000	1306317600
22.11	5/25/2011 11:00	20.6	87.3	39600	1306321200
23.11	5/25/2011 12:00	20.9	533.5	43200	1306324800
23.11	5/25/2011 13:00	21.7	58.2	46800	1306328400
23.11	5/25/2011 14:00	20.9	397.7	50400	1306332000
23.11	5/25/2011 15:00	21.4	58.2	54000	1306335600
23.11	5/25/2011 16:00	21.4	58.2	57600	1306339200
23.11	5/25/2011 17:00	21.2	58.2	61200	1306342800
22.11	5/25/2011 18:00	20.1	533.5	64800	1306346400
22.11	5/25/2011 19:00	20.3	58.2	68400	1306350000
22.11	5/25/2011 20:00	19.6	630.5	72000	1306353600
21.11	5/25/2011 21:00	19.4	58.2	75600	1306357200
21.11	5/25/2011 22:00	19.2	58.2	79200	1306360800
21.11	5/25/2011 23:00	18.9	523.8	82800	1306364400
20.11	5/26/2011 0:00	18.3	388	0	1306368000
20.11	5/26/2011 1:00	18.4	58.2	3600	1306371600
21.11	5/26/2011 2:00	18	562.6	7200	1306375200
20.11	5/26/2011 3:00	18	543.2	10800	1306378800
22.11	5/26/2011 4:00	19.4	514.1	14400	1306382400
23.11	5/26/2011 5:00	20.9	494.7	18000	1306386000
24.11	5/26/2011 6:00	22.3	58.2	21600	1306389600
24.11	5/26/2011 7:00	22.5	58.2	25200	1306393200
25.11	5/26/2011 8:00	23	300.7	28800	1306396800
25.11	5/26/2011 9:00	23.7	58.2	32400	1306400400
26.11	5/26/2011 10:00	24	58.2	36000	1306404000
26.11	5/26/2011 11:00	23.8	58.2	39600	1306407600
26.11	5/26/2011 12:00	24.3	58.2	43200	1306411200
26.11	5/26/2011 13:00	24.3	58.2	46800	1306414800
26.11	5/26/2011 14:00	23.3	1120.35	50400	1306418400
26.11	5/26/2011 15:00	23.6	858.45	54000	1306422000
26.11	5/26/2011 16:00	23.2	1018.5	57600	1306425600
26.11	5/26/2011 17:00	23.3	974.85	61200	1306429200
25.11	5/26/2011 18:00	22.5	960.3	64800	1306432800
25.11	5/26/2011 19:00	22.3	931.2	68400	1306436400
23.11	5/26/2011 20:00	21.4	58.2	72000	1306440000
21.11	5/26/2011 21:00	18.3	887.55	75600	1306443600
21.11	5/26/2011 22:00	18.5	887.55	79200	1306447200
20.11	5/26/2011 23:00	18.3	858.45	82800	1306450800
22.11	5/27/2011 0:00	19.8	873	0	1306454400
21.11	5/27/2011 1:00	19.8	58.2	3600	1306458000
20.11	5/27/2011 2:00	18.5	58.2	7200	1306461600
20.11	5/27/2011 3:00	18	58.2	10800	1306465200
20.11	5/27/2011 4:00	18	58.2	14400	1306468800
20.11	5/27/2011 5:00	18.4	58.2	18000	1306472400
21.11	5/27/2011 6:00	19	58.2	21600	1306476000
22.11	5/27/2011 7:00	20.3	58.2	25200	1306479600
23.11	5/27/2011 8:00	21.2	58.2	28800	1306483200
24.11	5/27/2011 9:00	21.4	640.2	32400	1306486800
20.11	5/27/2011 10:00	20.9	1542.3	36000	1306490400
24.11	5/27/2011 11:00	21.6	1455	39600	1306494000
24.11	5/27/2011 12:00	21.1	1484.1	43200	1306497600
24.11	5/27/2011 13:00	21.4	1532.6	46800	1306501200
25.11	5/27/2011 14:00	22.4	1581.1	50400	1306504800
25.11	5/27/2011 15:00	22.7	1610.2	54000	1306508400
25.11	5/27/2011 16:00	22.2	1600.5	57600	1306512000
24.11	5/27/2011 17:00	21.8	1455	61200	1306515600
24.11	5/27/2011 18:00	21.5	1416.2	64800	1306519200
22.11	5/27/2011 19:00	19.4	746.9	68400	1306522800
22.11	5/27/2011 20:00	19.1	688.7	72000	1306526400
22.11	5/27/2011 21:00	18.9	649.9	75600	1306530000
21.11	5/27/2011 22:00	18.7	620.8	79200	1306533600
21.11	5/27/2011 23:00	18.2	620.8	82800	1306537200
20.11	5/28/2011 0:00	17.6	620.8	0	1306540800
20.11	5/28/2011 1:00	17.6	688.7	3600	1306544400
20.11	5/28/2011 2:00	17.6	1658.7	7200	1306548000
20.11	5/28/2011 3:00	17.3	1513.2	10800	1306551600
20.11	5/28/2011 4:00	17.3	1425.9	14400	1306555200
20.11	5/28/2011 5:00	17.6	1891.5	18000	1306558800
21.11	5/28/2011 6:00	18.4	1445.3	21600	1306562400
22.11	5/28/2011 7:00	19.4	1493.8	25200	1306566000
23.11	5/28/2011 8:00	20	1474.4	28800	1306569600
22.11	5/28/2011 9:00	20.8	58.2	32400	1306573200
22.11	5/28/2011 11:00	20.5	58.2	39600	1306580400
23.11	5/28/2011 12:00	21.7	58.2	43200	1306584000
25.11	5/28/2011 13:00	22.4	805.1	46800	1306587600
25.11	5/28/2011 14:00	22.2	533.5	50400	1306591200
24.11	5/28/2011 15:00	22	814.8	54000	1306594800
24.11	5/28/2011 16:00	21.9	523.8	57600	1306598400
23.11	5/28/2011 17:00	20.7	504.4	61200	1306602000
23.11	5/28/2011 18:00	21	591.7	64800	1306605600
23.11	5/28/2011 19:00	20.6	562.6	68400	1306609200
23.11	5/28/2011 20:00	21.1	58.2	72000	1306612800
23.11	5/28/2011 21:00	20.9	58.2	75600	1306616400
22.11	5/28/2011 22:00	20.7	58.2	79200	1306620000
22.11	5/28/2011 23:00	20.5	58.2	82800	1306623600
22.11	5/29/2011 0:00	20	58.2	0	1306627200
21.11	5/29/2011 1:00	19.8	58.2	3600	1306630800
21.11	5/29/2011 2:00	19.6	58.2	7200	1306634400
21.11	5/29/2011 3:00	19.8	58.2	10800	1306638000
21.11	5/29/2011 4:00	19.8	58.2	14400	1306641600
21.11	5/29/2011 5:00	19.8	58.2	18000	1306645200
23.11	5/29/2011 6:00	21.3	58.2	21600	1306648800
23.11	5/29/2011 7:00	21.8	58.2	25200	1306652400
24.11	5/29/2011 8:00	22	58.2	28800	1306656000
25.11	5/29/2011 9:00	22.9	378.3	32400	1306659600
25.11	5/29/2011 10:00	22.9	58.2	36000	1306663200
25.11	5/29/2011 11:00	23.2	58.2	39600	1306666800
25.11	5/29/2011 12:00	23.4	58.2	43200	1306670400
25.11	5/29/2011 13:00	23.5	58.2	46800	1306674000
25.11	5/29/2011 14:00	23.4	58.2	50400	1306677600
25.11	5/29/2011 15:00	23.7	58.2	54000	1306681200
25.11	5/29/2011 16:00	23.4	58.2	57600	1306684800
25.11	5/29/2011 17:00	23	58.2	61200	1306688400
25.11	5/29/2011 18:00	23	58.2	64800	1306692000
24.11	5/29/2011 19:00	22.5	58.2	68400	1306695600
24.11	5/29/2011 20:00	22.4	58.2	72000	1306699200
24.11	5/29/2011 21:00	22.2	58.2	75600	1306702800
23.11	5/29/2011 22:00	21.8	58.2	79200	1306706400
23.11	5/29/2011 23:00	21.8	58.2	82800	1306710000
23.11	5/30/2011 0:00	21.6	58.2	0	1306713600
23.11	5/30/2011 1:00	21.6	58.2	3600	1306717200
23.11	5/30/2011 2:00	21.4	58.2	7200	1306720800
23.11	5/30/2011 3:00	21.4	58.2	10800	1306724400
22.11	5/30/2011 4:00	20.7	58.2	14400	1306728000
23.11	5/30/2011 5:00	21.6	58.2	18000	1306731600
25.11	5/30/2011 6:00	23.1	58.2	21600	1306735200
26.11	5/30/2011 7:00	23.9	58.2	25200	1306738800
26.11	5/30/2011 8:00	24	58.2	28800	1306742400
26.11	5/30/2011 9:00	24.5	58.2	32400	1306746000
26.11	5/30/2011 10:00	24.9	58.2	36000	1306749600
26.11	5/30/2011 11:00	24.3	58.2	39600	1306753200
26.11	5/30/2011 12:00	24.4	58.2	43200	1306756800
26.11	5/30/2011 13:00	24.6	446.2	46800	1306760400
26.11	5/30/2011 14:00	24.5	494.7	50400	1306764000
26.11	5/30/2011 15:00	23.5	1008.8	54000	1306767600
26.11	5/30/2011 16:00	24.4	911.8	57600	1306771200
26.11	5/30/2011 17:00	24.4	649.9	61200	1306774800
26.11	5/30/2011 18:00	24.3	659.6	64800	1306778400
26.11	5/30/2011 19:00	24	630.5	68400	1306782000
25.11	5/30/2011 20:00	23.6	58.2	72000	1306785600
26.11	5/30/2011 21:00	23.1	601.4	75600	1306789200
26.11	5/30/2011 22:00	23.1	582	79200	1306792800
25.11	5/30/2011 23:00	22.9	591.7	82800	1306796400
25.11	5/31/2011 0:00	22.2	572.3	0	1306800000
23.11	5/31/2011 1:00	21.8	58.2	3600	1306803600
23.11	5/31/2011 2:00	21.5	58.2	7200	1306807200
23.11	5/31/2011 3:00	20.9	58.2	10800	1306810800
23.11	5/31/2011 4:00	20.9	58.2	14400	1306814400
23.11	5/31/2011 5:00	21.8	58.2	18000	1306818000
25.11	5/31/2011 6:00	22.9	58.2	21600	1306821600
25.11	5/31/2011 7:00	23.7	58.2	25200	1306825200
26.11	5/31/2011 8:00	24	58.2	28800	1306828800
25.11	5/31/2011 9:00	23.5	58.2	32400	1306832400
25.11	5/31/2011 10:00	23.4	58.2	36000	1306836000
26.11	5/31/2011 11:00	23.7	1212.5	39600	1306839600
26.11	5/31/2011 12:00	24	776	43200	1306843200
26.11	5/31/2011 13:00	24.1	58.2	46800	1306846800
26.11	5/31/2011 14:00	24.6	834.2	50400	1306850400
26.11	5/31/2011 15:00	24.4	58.2	54000	1306854000
26.11	5/31/2011 16:00	24.8	58.2	57600	1306857600
26.11	5/31/2011 17:00	24.1	58.2	61200	1306861200
26.11	5/31/2011 18:00	24.2	58.2	64800	1306864800
25.11	5/31/2011 19:00	23.7	58.2	68400	1306868400
25.11	5/31/2011 20:00	23.6	58.2	72000	1306872000
25.11	5/31/2011 21:00	23.4	58.2	75600	1306875600
25.11	5/31/2011 22:00	22.9	58.2	79200	1306879200
24.11	5/31/2011 23:00	22.4	58.2	82800	1306882800
