	Twet	Load	Tset
501	18.4	1232.0	21.11
502	18.2	728.0	21.11
503	17.9	707.0	21.11
504	17.9	1187.0	20.11
505	17.7	1083.0	20.11
506	17.7	1075.0	20.11
507	17.5	1156.0	20.11
508	18.0	804.0	21.11
509	18.0	1136.0	21.11
510	18.2	1183.0	21.11
511	18.4	1185.0	21.11
512	18.6	1202.0	21.11
513	19.0	743.0	22.11
514	19.8	1224.0	22.11
515	19.6	1237.0	22.11
516	20.5	1341.0	23.11
517	20.0	1343.0	23.11
518	20.6	1273.0	23.11
519	20.0	1274.0	23.11
520	20.1	1105.0	23.11
521	20.1	1249.0	23.11
522	19.4	1045.0	22.11
523	18.8	1054.0	21.11
524	18.8	768.0	22.11
525	19.2	1213.0	22.11
526	19.3	785.0	22.11
527	19.3	794.0	22.11
528	18.3	1137.0	21.11
529	18.2	1115.0	21.11
530	18.0	1105.0	20.11
531	18.0	1086.0	20.11
532	17.9	1145.0	20.11
533	18.2	1224.0	21.11
534	19.2	1272.0	22.11
535	19.4	1338.0	22.11
536	19.9	941.0	22.11
537	20.5	763.0	23.11
538	20.8	791.0	23.11
539	20.7	1603.0	23.11
540	21.5	1617.0	24.11
541	21.0	1589.0	24.11
542	21.2	1473.0	24.11
543	19.7	1433.0	22.11
544	20.0	1361.0	23.11
545	20.0	945.0	22.11
546	20.2	944.0	22.11
547	19.9	945.0	22.11
548	19.4	1247.0	22.11
549	19.3	1775.0	22.11
550	19.3	947.0	22.11
551	19.7	654.0	22.11
552	19.7	1701.0	22.11
553	19.5	1307.0	22.11
554	19.5	1284.0	22.11
555	19.5	1278.0	22.11
556	19.1	1281.0	22.11
557	18.9	1257.0	21.11
558	18.7	1540.0	21.11
559	18.8	724.0	22.11
560	19.5	1400.0	22.11
561	20.4	1633.0	23.11
562	20.8	758.0	23.11
563	21.2	1515.0	24.11
564	21.4	1537.0	24.11
565	21.4	1512.0	24.11
566	21.6	1491.0	24.11
567	20.8	1430.0	23.11
568	20.8	1593.0	23.11
569	20.5	946.0	23.11
570	20.4	1331.0	23.11
571	20.4	945.0	23.11
572	20.2	1271.0	23.11
573	20.0	1461.0	23.11
574	20.0	1786.0	22.11
575	20.4	946.0	23.11
576	20.7	1469.0	23.11
577	20.7	1313.0	23.11
578	20.7	1284.0	23.11
579	20.7	1292.0	23.11
580	20.7	1314.0	23.11
581	21.5	1334.0	24.11
582	21.5	1344.0	24.11
583	21.8	1425.0	24.11
584	22.0	1574.0	25.11
585	22.4	1746.0	25.11
586	22.5	803.0	25.11
587	22.4	1566.0	25.11
588	23.2	1586.0	26.11
589	22.9	1593.0	25.11
590	23.5	1556.0	26.11
591	23.2	1456.0	26.11
592	22.5	1368.0	25.11
593	21.7	1229.0	24.11
594	21.4	1624.0	24.11
595	21.1	946.0	23.11
596	21.3	1217.0	24.11
597	21.1	1552.0	24.11
598	20.9	946.0	23.11
599	21.3	947.0	24.11
600	20.7	947.0	23.11
601	20.5	1167.0	23.11
602	20.5	1141.0	23.11
603	20.2	946.0	22.11
604	20.5	947.0	23.11
605	20.7	766.0	23.11
606	21.1	1641.0	24.11
607	22.0	925.0	24.11
608	22.4	946.0	25.11
609	23.2	946.0	26.11
610	23.9	706.0	26.11
611	24.4	1377.0	26.11
612	24.0	1387.0	26.11
613	23.2	1383.0	26.11
614	22.9	1328.0	25.11
615	21.9	1251.0	24.11
616	22.9	1503.0	25.11
617	21.6	946.0	24.11
618	21.7	947.0	24.11
619	22.4	1194.0	25.11
620	22.2	1639.0	25.11
621	21.0	1313.0	24.11
622	20.6	946.0	23.11
623	20.1	946.0	22.11
624	19.9	943.0	22.11
625	20.0	946.0	22.11
626	20.4	946.0	23.11
627	20.2	946.0	22.11
628	20.7	1155.0	23.11
629	21.1	946.0	23.11
630	21.8	948.0	24.11
631	21.7	633.0	24.11
632	22.2	1515.0	25.11
633	22.9	946.0	25.11
634	22.9	660.0	25.11
635	23.0	1541.0	26.11
636	22.6	646.0	25.11
637	22.6	1453.0	25.11
638	22.2	898.0	24.11
639	23.0	909.0	25.11
640	22.9	929.0	25.11
641	21.7	930.0	24.11
642	22.7	924.0	25.11
643	19.3	818.0	21.11
644	20.2	819.0	22.11
645	20.2	1263.0	23.11
646	19.5	810.0	22.11
647	19.3	789.0	22.11
648	19.1	794.0	22.11
649	19.2	932.0	21.11
650	18.7	921.0	21.11
651	18.9	901.0	21.11
652	19.4	876.0	22.11
653	20.2	842.0	22.11
654	20.8	880.0	23.11
655	21.0	940.0	23.11
656	22.4	946.0	25.11
657	23.5	847.0	26.11
658	24.5	946.0	26.11
659	25.0	946.0	26.11
660	24.8	946.0	26.11
661	24.2	933.0	26.11
662	24.2	935.0	26.11
663	23.9	941.0	26.11
664	23.7	939.0	26.11
665	23.7	937.0	26.11
666	23.4	946.0	26.11
667	23.1	940.0	25.11
668	22.7	946.0	25.11
669	22.7	946.0	25.11
670	22.0	946.0	24.11
671	21.5	947.0	24.11
672	21.5	943.0	24.11
673	21.5	945.0	24.11
674	22.2	1590.0	25.11
675	22.9	1522.0	25.11
676	23.7	1656.0	26.11
677	23.7	1748.0	26.11
678	23.8	922.0	26.11
679	24.1	1780.0	26.11
680	24.0	1739.0	26.11
681	23.8	1719.0	26.11
682	23.7	1719.0	26.11
683	23.3	1658.0	26.11
684	23.2	1598.0	26.11
685	22.5	982.0	25.11
686	22.7	646.0	25.11
687	20.2	560.0	23.11
688	20.7	573.0	23.11
689	21.1	551.0	23.11
690	21.3	1789.0	24.11
691	21.6	653.0	24.11
692	21.1	621.0	24.11
693	20.7	1552.0	23.11
694	20.7	1364.0	23.11
695	19.2	1214.0	22.11
696	18.6	1103.0	21.11
697	18.3	1183.0	21.11
698	17.7	1183.0	20.11
699	18.2	1202.0	21.11
700	18.4	1194.0	21.11
701	19.3	1212.0	22.11
702	19.3	585.0	22.11
703	19.0	1284.0	22.11
704	18.7	1276.0	21.11
705	19.6	1331.0	22.11
706	19.8	1309.0	22.11
707	20.2	1298.0	23.11
708	20.3	1212.0	23.11
709	20.2	654.0	23.11
710	19.8	554.0	22.11
711	19.1	543.0	22.11
712	20.5	541.0	23.11
713	19.3	523.0	22.11
714	18.9	1271.0	22.11
715	19.2	578.0	22.11
716	18.6	544.0	21.11
717	18.4	1277.0	21.11
718	18.4	1203.0	21.11
719	17.9	704.0	21.11
720	17.8	927.0	20.11
721	17.1	907.0	19.11
722	16.6	917.0	19.11
723	17.2	927.0	20.11
