Twet Load Tset
20.2 1551.0 23.11
20.3 630.0 23.11
20.7 608.0 23.11
20.3 1352.0 23.11
20.2 1283.0 23.11
19.7 1296.0 22.11
19.7 1312.0 22.11
20.5 1401.0 23.11
20.7 1481.0 23.11
21.8 1466.0 24.11
21.5 1432.0 24.11
22.0 1503.0 25.11
22.0 1397.0 25.11
22.0 703.0 25.11
21.8 1576.0 24.11
22.9 1579.0 25.11
22.9 1600.0 25.11
22.9 1576.0 25.11
22.9 1533.0 25.11
23.1 1331.0 26.11
23.1 682.0 26.11
23.1 684.0 26.11
23.3 681.0 26.11
23.3 658.0 26.11
23.3 1550.0 26.11
20.2 641.0 23.11
20.4 634.0 23.11
20.2 1368.0 23.11
19.3 1346.0 22.11
19.1 1226.0 22.11
18.8 1155.0 21.11
19.0 1172.0 22.11
19.2 1225.0 22.11
18.9 1227.0 21.11
18.5 1212.0 21.11
18.3 1201.0 21.11
17.4 1289.0 20.11
18.3 584.0 21.11
17.4 1245.0 20.11
16.7 1214.0 19.11
16.4 1194.0 19.11
16.7 1164.0 19.11
16.5 1138.0 19.11
16.3 1227.0 19.11
15.8 560.0 18.11
15.7 552.0 18.11
15.8 548.0 18.11
15.6 536.0 18.11
15.4 1225.0 18.11
15.4 569.0 18.11
15.9 566.0 19.11
15.9 1106.0 18.11
15.7 1039.0 18.11
15.4 987.0 18.11
15.2 984.0 18.11
15.7 1035.0 18.11
16.3 1100.0 19.11
17.5 1179.0 20.11
18.5 1163.0 21.11
18.4 1220.0 21.11
18.9 1201.0 21.11
19.1 604.0 22.11
19.5 1298.0 22.11
20.0 1322.0 23.11
20.2 1354.0 23.11
19.6 1335.0 22.11
19.5 1252.0 22.11
18.9 1101.0 21.11
19.5 633.0 22.11
18.8 594.0 21.11
18.6 602.0 21.11
18.1 596.0 21.11
17.7 1252.0 20.11
17.3 584.0 20.11
17.1 585.0 20.11
16.9 1150.0 19.11
16.9 1102.0 19.11
16.6 1040.0 19.11
16.1 1023.0 19.11
17.1 1045.0 20.11
17.2 1137.0 20.11
17.6 1191.0 20.11
17.7 1201.0 20.11
17.8 1248.0 20.11
17.9 1234.0 21.11
17.8 593.0 20.11
18.0 1263.0 21.11
17.5 1270.0 20.11
17.5 1267.0 20.11
18.1 1240.0 21.11
17.7 1248.0 20.11
17.8 1373.0 21.11
17.4 599.0 20.11
17.3 576.0 20.11
17.1 594.0 20.11
15.9 568.0 19.11
14.7 1292.0 18.11
14.2 554.0 17.11
14.4 551.0 17.11
14.7 570.0 17.11
14.5 570.0 17.11
14.8 561.0 17.11
14.6 555.0 17.11
14.8 586.0 18.11
15.8 597.0 19.11
16.2 611.0 19.11
15.8 599.0 19.11
15.7 643.0 19.11
16.6 565.0 19.11
17.0 639.0 20.11
17.2 664.0 20.11
17.6 649.0 20.11
17.4 660.0 20.11
17.7 655.0 20.11
17.5 606.0 20.11
17.3 624.0 20.11
16.9 627.0 20.11
16.6 576.0 19.11
16.4 571.0 19.11
15.1 564.0 18.11
14.2 651.0 17.11
14.5 550.0 17.11
14.0 534.0 17.11
14.3 556.0 17.11
14.0 531.0 17.11
14.3 542.0 17.11
14.1 538.0 17.11
14.4 546.0 17.11
15.6 570.0 18.11
15.6 570.0 18.11
16.1 586.0 19.11
16.5 608.0 19.11
16.6 547.0 19.11
17.1 615.0 20.11
17.3 626.0 20.11
17.5 612.0 20.11
18.1 618.0 21.11
17.6 618.0 20.11
17.1 636.0 20.11
16.8 608.0 19.11
16.6 586.0 19.11
16.4 576.0 19.11
16.3 572.0 19.11
16.1 567.0 19.11
15.9 622.0 19.11
15.7 595.0 18.11
15.8 589.0 18.11
15.5 1211.0 18.11
15.3 1158.0 18.11
15.5 1115.0 18.11
15.9 1095.0 18.11
16.2 1138.0 19.11
16.1 1134.0 19.11
16.3 1161.0 19.11
16.6 1188.0 19.11
16.6 1244.0 19.11
17.1 1238.0 20.11
17.0 574.0 20.11
16.7 1229.0 19.11
17.2 1244.0 20.11
17.7 1281.0 20.11
17.7 1269.0 20.11
18.2 1240.0 21.11
18.5 1124.0 21.11
18.5 611.0 21.11
18.5 588.0 21.11
18.9 587.0 21.11
18.3 588.0 21.11
18.3 1253.0 21.11
18.3 629.0 21.11
18.7 632.0 21.11
18.4 1255.0 21.11
18.4 1287.0 21.11
18.4 1187.0 21.11
18.4 1215.0 21.11
18.7 1210.0 21.11
18.7 1283.0 21.11
19.2 1300.0 22.11
19.6 1314.0 22.11
20.5 1381.0 23.11
21.4 1389.0 24.11
22.2 734.0 25.11
22.9 1678.0 25.11
23.5 1727.0 26.11
24.0 1749.0 26.11
24.0 1708.0 26.11
24.2 1640.0 26.11
24.4 1363.0 26.11
23.7 939.0 26.11
23.5 932.0 26.11
24.1 946.0 26.11
23.9 951.0 26.11
22.9 1556.0 25.11
22.4 699.0 25.11
22.2 944.0 24.11
22.2 1446.0 25.11
22.0 1279.0 24.11
22.0 1258.0 24.11
21.8 1325.0 24.11
22.5 1403.0 25.11
23.2 1512.0 26.11
23.6 1606.0 26.11
24.3 1686.0 26.11
24.3 1633.0 26.11
24.9 1294.0 26.11
24.3 1227.0 26.11
24.3 1647.0 26.11
24.0 1672.0 26.11
24.0 1675.0 26.11
24.0 1656.0 26.11
24.6 1576.0 26.11
23.7 1356.0 26.11
23.4 914.0 26.11
23.3 913.0 26.11
23.4 918.0 26.11
23.9 697.0 26.11
23.7 1596.0 26.11
24.1 1175.0 26.11
24.3 940.0 26.11
23.7 1534.0 26.11
24.1 1372.0 26.11
23.6 1276.0 26.11
23.6 1276.0 26.11
23.8 1330.0 26.11
23.7 1403.0 26.11
24.0 1552.0 26.11
24.3 1704.0 26.11
24.1 1649.0 26.11
23.8 1546.0 26.11
23.5 775.0 26.11
23.4 1653.0 26.11
24.1 1693.0 26.11
23.5 1710.0 26.11
23.6 1694.0 26.11
24.1 1652.0 26.11
24.2 1394.0 26.11
24.3 971.0 26.11
24.1 933.0 26.11
24.7 56.0 26.11
24.2 1405.0 26.11
23.4 1324.0 26.11
23.4 1232.0 26.11
22.4 1273.0 25.11
22.7 1328.0 25.11
23.0 1400.0 25.11
23.5 1517.0 26.11
23.2 1582.0 26.11
24.3 1588.0 26.11
23.9 785.0 26.11
24.2 1660.0 26.11
23.5 1619.0 26.11
22.6 1555.0 25.11
21.8 1479.0 24.11
24.0 1329.0 26.11
24.2 1221.0 26.11
21.4 56.0 23.11
20.7 573.0 23.11
21.3 589.0 24.11
21.1 588.0 24.11
21.1 1662.0 24.11
21.3 590.0 24.11
21.1 602.0 24.11
21.1 651.0 24.11
21.1 652.0 24.11
21.1 640.0 24.11
21.1 36.0 23.11
21.8 606.0 24.11
20.4 680.0 23.11
18.8 1457.0 22.11
20.5 1287.0 23.11
19.3 1188.0 22.11
18.9 1157.0 21.11
18.7 1125.0 21.11
18.3 1103.0 21.11
18.4 931.0 21.11
18.2 904.0 20.11
18.1 735.0 21.11
18.5 719.0 21.11
19.2 1639.0 22.11
18.8 732.0 22.11
18.5 728.0 21.11
19.5 726.0 22.11
19.3 708.0 22.11
18.4 726.0 21.11
18.6 732.0 21.11
19.1 700.0 22.11
20.1 718.0 23.11
19.8 734.0 22.11
19.5 756.0 22.11
19.7 772.0 22.11
20.0 855.0 22.11
19.5 739.0 22.11
20.5 853.0 23.11
20.8 870.0 23.11
20.2 854.0 22.11
20.8 847.0 23.11
20.7 854.0 23.11
20.8 875.0 23.11
21.6 833.0 24.11
22.2 807.0 25.11
21.2 788.0 24.11
21.9 786.0 24.11
22.0 874.0 24.11
21.3 836.0 23.11
21.8 843.0 24.11
21.3 1433.0 24.11
21.5 1180.0 24.11
20.9 1128.0 23.11
20.4 1116.0 23.11
20.9 933.0 23.11
20.5 1236.0 23.11
21.3 1213.0 24.11
22.2 1341.0 25.11
21.9 1448.0 24.11
20.8 829.0 23.11
20.2 1315.0 23.11
21.0 1264.0 24.11
20.0 1266.0 23.11
19.2 1247.0 22.11
17.6 1224.0 20.11
17.0 1161.0 20.11
16.1 654.0 19.11
16.0 685.0 19.11
14.7 631.0 18.11
13.8 604.0 17.11
13.6 639.0 17.11
12.9 1314.0 16.11
12.4 656.0 15.11
12.2 633.0 15.11
11.7 782.0 15.11
11.5 748.0 15.11
11.2 704.0 15.11
11.5 686.0 15.11
11.9 699.0 15.11
12.9 734.0 16.11
13.6 772.0 17.11
14.5 812.0 17.11
14.5 878.0 17.11
14.9 915.0 17.11
15.3 632.0 18.11
15.5 931.0 18.11
15.5 926.0 18.11
15.3 929.0 18.11
15.5 926.0 18.11
15.7 913.0 18.11
15.5 904.0 18.11
15.5 646.0 18.11
15.4 594.0 18.11
14.7 623.0 18.11
14.3 598.0 17.11
14.3 931.0 17.11
13.6 633.0 17.11
13.4 596.0 16.11
13.6 752.0 17.11
13.6 735.0 17.11
13.6 707.0 17.11
13.6 693.0 17.11
14.1 720.0 17.11
15.0 774.0 18.11
15.9 805.0 19.11
16.5 905.0 19.11
17.1 934.0 19.11
17.5 933.0 20.11
18.3 1113.0 21.11
17.6 1213.0 20.11
18.0 1235.0 21.11
18.4 1259.0 21.11
18.2 1253.0 21.11
18.3 1205.0 21.11
18.1 654.0 21.11
17.9 731.0 21.11
17.8 687.0 21.11
17.9 706.0 21.11
17.9 651.0 21.11
17.4 1198.0 20.11
18.0 685.0 21.11
17.5 648.0 20.11
17.2 837.0 19.11
17.2 831.0 19.11
16.7 829.0 19.11
16.7 822.0 19.11
17.3 919.0 20.11
17.5 925.0 20.11
19.6 1500.0 22.11
20.5 1423.0 23.11
19.5 1305.0 22.11
19.5 781.0 22.11
20.3 1223.0 23.11
19.8 1401.0 22.11
20.0 1438.0 23.11
20.2 1467.0 23.11
19.7 1445.0 22.11
20.0 1389.0 23.11
20.7 1248.0 23.11
20.4 889.0 23.11
22.4 796.0 25.11
21.6 747.0 24.11
20.5 792.0 23.11
20.0 1374.0 23.11
20.9 781.0 24.11
21.2 781.0 24.11
21.2 940.0 23.11
21.3 1128.0 24.11
20.7 1150.0 23.11
20.7 1232.0 23.11
20.7 1280.0 23.11
21.5 1364.0 24.11
22.7 1425.0 25.11
24.7 1681.0 26.11
25.0 1656.0 26.11
21.6 1284.0 24.11
21.3 1706.0 24.11
21.3 1124.0 24.11
21.3 1113.0 24.11
21.5 1118.0 24.11
21.1 927.0 23.11
21.3 934.0 24.11
20.6 927.0 23.11
20.6 921.0 23.11
21.2 929.0 23.11
22.0 943.0 24.11
22.4 1444.0 25.11
22.4 1202.0 25.11
22.9 1190.0 25.11
22.9 1170.0 25.11
22.6 1229.0 25.11
21.9 1261.0 24.11
22.1 1269.0 25.11
22.5 1281.0 25.11
22.8 1305.0 25.11
23.8 1300.0 26.11
24.5 1238.0 26.11
24.0 1217.0 26.11
24.2 1214.0 26.11
24.5 1200.0 26.11
23.9 1209.0 26.11
