	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset	month
2011-09-03 03:00:00	18.8	58.2	10800	1315018800	46646	20.11	9
2011-09-03 04:00:00	18.2	58.2	14400	1315022400	45457	20.11	9
2011-09-03 05:00:00	18.2	58.2	18000	1315026000	45457	20.11	9
2011-09-03 06:00:00	18.6	58.2	21600	1315029600	46230	20.11	9
2011-09-03 07:00:00	19.2	58.2	25200	1315033200	46886	21.11	9
2011-09-03 08:00:00	19.0	58.2	28800	1315036800	46769	21.11	9
2011-09-03 09:00:00	19.7	58.2	32400	1315040400	47785	21.11	9
2011-09-03 10:00:00	20.2	58.2	36000	1315044000	48220	22.11	9
2011-09-03 11:00:00	21.8	58.2	39600	1315047600	50410	23.11	9
2011-09-03 12:00:00	21.5	58.2	43200	1315051200	49733	23.11	9
2011-09-03 13:00:00	21.5	1236.75	46800	1315054800	618884	24.11	9
2011-09-03 14:00:00	22.7	974.85	50400	1315058400	490273	25.11	9
2011-09-03 15:00:00	23.0	814.8	54000	1315062000	422590	25.11	9
2011-09-03 16:00:00	23.0	989.4	57600	1315065600	500249	25.11	9
2011-09-03 17:00:00	22.5	960.3	61200	1315069200	482133	25.11	9
2011-09-03 18:00:00	22.5	1265.85	64800	1315072800	648285	25.11	9
2011-09-03 19:00:00	22.4	727.5	68400	1315076400	386927	25.11	9
2011-09-03 20:00:00	21.8	873.0	72000	1315080000	437909	24.11	9
2011-09-03 21:00:00	21.6	58.2	75600	1315083600	49924	23.11	9
2011-09-03 22:00:00	21.6	785.7	79200	1315087200	424052	24.11	9
2011-09-03 23:00:00	21.4	58.2	82800	1315090800	49604	23.11	9
2011-09-04 00:00:00	21.1	58.2	0	1315094400	49402	23.11	9
2011-09-04 01:00:00	21.1	58.2	3600	1315098000	49402	23.11	9
2011-09-04 02:00:00	20.5	58.2	7200	1315101600	48564	22.11	9
2011-09-04 03:00:00	20.2	58.2	10800	1315105200	48220	22.11	9
2011-09-04 04:00:00	20.0	58.2	14400	1315108800	48123	22.11	9
2011-09-04 05:00:00	19.8	58.2	18000	1315112400	48001	21.11	9
2011-09-04 06:00:00	20.5	58.2	21600	1315116000	48564	22.11	9
2011-09-04 07:00:00	21.1	58.2	25200	1315119600	49402	23.11	9
2011-09-04 08:00:00	21.6	58.2	28800	1315123200	49924	23.11	9
2011-09-04 09:00:00	22.2	58.2	32400	1315126800	50571	24.11	9
2011-09-04 10:00:00	23.5	58.2	36000	1315130400	51801	25.11	9
2011-09-04 11:00:00	23.9	58.2	39600	1315134000	52388	26.11	9
2011-09-04 12:00:00	24.0	58.2	43200	1315137600	52412	26.11	9
2011-09-04 13:00:00	24.2	58.2	46800	1315141200	52479	26.11	9
2011-09-04 14:00:00	24.7	58.2	50400	1315144800	53009	26.11	9
2011-09-04 15:00:00	24.6	58.2	54000	1315148400	52815	26.11	9
2011-09-04 16:00:00	24.1	58.2	57600	1315152000	52442	26.11	9
2011-09-04 17:00:00	23.2	58.2	61200	1315155600	51582	25.11	9
2011-09-04 18:00:00	22.7	58.2	64800	1315159200	51218	24.11	9
2011-09-04 19:00:00	22.5	58.2	68400	1315162800	50815	24.11	9
2011-09-04 20:00:00	22.7	58.2	72000	1315166400	51218	24.11	9
2011-09-04 21:00:00	22.3	58.2	75600	1315170000	50628	24.11	9
2011-09-04 22:00:00	21.8	58.2	79200	1315173600	50410	23.11	9
2011-09-04 23:00:00	21.8	58.2	82800	1315177200	50410	23.11	9
2011-09-05 00:00:00	21.6	58.2	0	1315180800	49924	23.11	9
2011-09-05 01:00:00	21.4	58.2	3600	1315184400	49604	23.11	9
2011-09-05 02:00:00	21.6	58.2	7200	1315188000	49924	23.11	9
2011-09-05 03:00:00	21.1	58.2	10800	1315191600	49402	23.11	9
2011-09-05 04:00:00	20.9	58.2	14400	1315195200	49337	23.11	9
2011-09-05 05:00:00	20.5	58.2	18000	1315198800	48564	22.11	9
2011-09-05 06:00:00	21.1	58.2	21600	1315202400	49402	23.11	9
2011-09-05 07:00:00	21.6	58.2	25200	1315206000	49924	23.11	9
2011-09-05 08:00:00	22.0	58.2	28800	1315209600	50496	24.11	9
2011-09-05 09:00:00	22.2	58.2	32400	1315213200	50571	24.11	9
2011-09-05 10:00:00	22.5	58.2	36000	1315216800	50815	24.11	9
2011-09-05 11:00:00	22.7	659.6	39600	1315220400	342468	25.11	9
2011-09-05 12:00:00	23.2	562.6	43200	1315224000	286711	26.11	9
2011-09-05 13:00:00	23.2	649.9	46800	1315227600	339545	26.11	9
2011-09-05 14:00:00	23.4	659.6	50400	1315231200	346683	26.11	9
2011-09-05 15:00:00	22.5	863.3	54000	1315234800	439353	25.11	9
2011-09-05 16:00:00	22.5	640.2	57600	1315238400	328699	25.11	9
2011-09-05 17:00:00	22.0	679.0	61200	1315242000	351597	25.11	9
2011-09-05 18:00:00	22.0	669.3	64800	1315245600	345229	25.11	9
2011-09-05 19:00:00	22.0	640.2	68400	1315249200	326698	25.11	9
2011-09-05 20:00:00	22.4	455.9	72000	1315252800	229843	25.11	9
2011-09-05 21:00:00	20.7	58.2	75600	1315256400	49038	22.11	9
2011-09-05 22:00:00	17.6	436.5	79200	1315260000	197777	20.11	9
2011-09-05 23:00:00	17.4	407.4	82800	1315263600	186215	20.11	9
2011-09-06 00:00:00	17.4	417.1	0	1315267200	189687	20.11	9
2011-09-06 01:00:00	17.2	426.8	3600	1315270800	192610	20.11	9
2011-09-06 02:00:00	16.5	58.2	7200	1315274400	43022	18.11	9
2011-09-06 03:00:00	16.5	58.2	10800	1315278000	43022	18.11	9
2011-09-06 04:00:00	16.1	960.3	14400	1315281600	412407	19.11	9
2011-09-06 05:00:00	15.9	58.2	18000	1315285200	42007	18.11	9
2011-09-06 06:00:00	15.9	766.3	21600	1315288800	367226	15.11	9
2011-09-06 07:00:00	15.9	601.4	25200	1315292400	274536	15.11	9
2011-09-06 08:00:00	15.9	640.2	28800	1315296000	294243	15.11	9
2011-09-06 09:00:00	16.2	640.2	32400	1315299600	284496	19.11	9
2011-09-06 10:00:00	16.2	58.2	36000	1315303200	42391	18.11	9
2011-09-06 11:00:00	16.2	397.7	39600	1315306800	175823	19.11	9
2011-09-06 12:00:00	16.0	494.7	43200	1315310400	211867	19.11	9
2011-09-06 13:00:00	16.3	58.2	46800	1315314000	42648	18.11	9
2011-09-06 14:00:00	16.5	436.5	50400	1315317600	190793	19.11	9
2011-09-06 15:00:00	16.0	455.9	54000	1315321200	196047	18.11	9
2011-09-06 16:00:00	16.0	436.5	57600	1315324800	188181	18.11	9
2011-09-06 17:00:00	16.0	494.7	61200	1315328400	211867	19.11	9
2011-09-06 18:00:00	16.2	58.2	64800	1315332000	42391	18.11	9
2011-09-06 19:00:00	16.2	465.6	68400	1315335600	200726	19.11	9
2011-09-06 20:00:00	16.5	523.8	72000	1315339200	227488	19.11	9
2011-09-06 21:00:00	16.5	58.2	75600	1315342800	43022	18.11	9
2011-09-06 22:00:00	16.8	58.2	79200	1315346400	43638	18.11	9
2011-09-06 23:00:00	16.8	417.1	82800	1315350000	185343	19.11	9
2011-09-07 00:00:00	17.4	630.5	0	1315353600	288705	20.11	9
2011-09-07 01:00:00	17.7	58.2	3600	1315357200	44971	19.11	9
2011-09-07 02:00:00	17.9	494.7	7200	1315360800	224447	20.11	9
2011-09-07 03:00:00	18.3	58.2	10800	1315364400	45583	20.11	9
2011-09-07 04:00:00	18.8	465.6	14400	1315368000	216707	21.11	9
2011-09-07 05:00:00	20.0	58.2	18000	1315371600	48123	22.11	9
2011-09-07 06:00:00	22.2	58.2	21600	1315375200	50571	24.11	9
2011-09-07 07:00:00	23.3	58.2	25200	1315378800	51633	25.11	9
2011-09-07 08:00:00	24.2	58.2	28800	1315382400	52479	26.11	9
2011-09-07 09:00:00	24.7	58.2	32400	1315386000	53009	26.11	9
2011-09-07 10:00:00	24.2	417.1	36000	1315389600	218858	26.11	9
2011-09-07 11:00:00	22.4	455.9	39600	1315393200	229843	25.11	9
2011-09-07 12:00:00	21.6	688.7	43200	1315396800	354566	24.11	9
2011-09-07 13:00:00	21.6	785.7	46800	1315400400	424052	24.11	9
2011-09-07 14:00:00	22.2	795.4	50400	1315404000	436603	25.11	9
2011-09-07 15:00:00	22.2	805.1	54000	1315407600	414486	24.11	9
2011-09-07 16:00:00	22.2	805.1	57600	1315411200	414486	24.11	9
2011-09-07 17:00:00	22.4	824.5	61200	1315414800	423191	25.11	9
2011-09-07 18:00:00	21.6	834.2	64800	1315418400	420916	24.11	9
2011-09-07 19:00:00	21.6	834.2	68400	1315422000	420916	24.11	9
2011-09-07 20:00:00	21.1	523.8	72000	1315425600	256550	24.11	9
2011-09-07 21:00:00	21.1	426.8	75600	1315429200	212494	23.11	9
2011-09-07 22:00:00	21.1	475.3	79200	1315432800	233493	23.11	9
2011-09-07 23:00:00	19.4	465.6	82800	1315436400	220359	22.11	9
2011-09-08 00:00:00	18.8	455.9	0	1315440000	212626	21.11	9
2011-09-08 01:00:00	18.8	455.9	3600	1315443600	212626	21.11	9
2011-09-08 02:00:00	17.8	436.5	7200	1315447200	198952	20.11	9
2011-09-08 03:00:00	17.8	58.2	10800	1315450800	45191	19.11	9
2011-09-08 04:00:00	17.8	58.2	14400	1315454400	45191	19.11	9
2011-09-08 05:00:00	18.5	58.2	18000	1315458000	46034	20.11	9
2011-09-08 06:00:00	20.7	58.2	21600	1315461600	49038	22.11	9
2011-09-08 07:00:00	21.1	58.2	25200	1315465200	49402	23.11	9
2011-09-08 08:00:00	20.9	921.5	28800	1315468800	451062	23.11	9
2011-09-08 09:00:00	21.6	543.2	32400	1315472400	268065	24.11	9
2011-09-08 10:00:00	22.2	494.7	36000	1315476000	247219	25.11	9
2011-09-08 11:00:00	22.2	58.2	39600	1315479600	50571	24.11	9
2011-09-08 12:00:00	22.0	58.2	43200	1315483200	50496	24.11	9
2011-09-08 13:00:00	21.6	58.2	46800	1315486800	49924	23.11	9
2011-09-08 14:00:00	22.4	58.2	50400	1315490400	50706	24.11	9
2011-09-08 15:00:00	22.4	58.2	54000	1315494000	50706	24.11	9
2011-09-08 16:00:00	22.5	58.2	57600	1315497600	50815	24.11	9
2011-09-08 17:00:00	22.4	58.2	61200	1315501200	50706	24.11	9
2011-09-08 18:00:00	22.4	58.2	64800	1315504800	50706	24.11	9
2011-09-08 19:00:00	22.4	58.2	68400	1315508400	50706	24.11	9
2011-09-08 20:00:00	22.2	58.2	72000	1315512000	50571	24.11	9
2011-09-08 21:00:00	22.2	446.2	75600	1315515600	225252	25.11	9
2011-09-08 22:00:00	21.6	58.2	79200	1315519200	49924	23.11	9
2011-09-08 23:00:00	20.5	58.2	82800	1315522800	48564	22.11	9
2011-09-09 00:00:00	20.0	58.2	0	1315526400	48123	22.11	9
2011-09-09 01:00:00	20.0	58.2	3600	1315530000	48123	22.11	9
2011-09-09 02:00:00	20.0	455.9	7200	1315533600	219355	22.11	9
2011-09-09 03:00:00	19.4	601.4	10800	1315537200	286593	22.11	9
2011-09-09 04:00:00	19.4	552.9	14400	1315540800	260869	22.11	9
2011-09-09 05:00:00	18.2	58.2	18000	1315544400	45457	20.11	9
2011-09-09 06:00:00	20.3	407.4	21600	1315548000	201955	23.11	9
2011-09-09 07:00:00	20.7	465.6	25200	1315551600	226617	23.11	9
2011-09-09 08:00:00	21.1	58.2	28800	1315555200	49402	23.11	9
2011-09-09 09:00:00	21.3	58.2	32400	1315558800	49514	23.11	9
2011-09-09 10:00:00	21.1	455.9	36000	1315562400	224800	23.11	9
2011-09-09 11:00:00	22.0	1173.7	39600	1315566000	589868	24.11	9
2011-09-09 12:00:00	22.7	533.5	43200	1315569600	268168	25.11	9
2011-09-09 13:00:00	22.7	572.3	46800	1315573200	289267	25.11	9
2011-09-09 14:00:00	23.9	688.7	50400	1315576800	369990	26.11	9
2011-09-09 15:00:00	23.9	746.9	54000	1315580400	412824	26.11	9
2011-09-09 16:00:00	23.8	746.9	57600	1315584000	411763	26.11	9
2011-09-09 17:00:00	23.4	737.2	61200	1315587600	401339	26.11	9
2011-09-09 18:00:00	22.5	698.4	64800	1315591200	367108	25.11	9
2011-09-09 19:00:00	20.9	659.6	68400	1315594800	331969	24.11	9
2011-09-09 20:00:00	20.1	475.3	72000	1315598400	228796	22.11	9
2011-09-09 21:00:00	20.3	465.6	75600	1315602000	225261	23.11	9
2011-09-09 22:00:00	19.4	436.5	79200	1315605600	208495	22.11	9
2011-09-09 23:00:00	20.0	436.5	82800	1315609200	211236	22.11	9
2011-09-10 00:00:00	20.0	436.5	0	1315612800	211236	22.11	9
2011-09-10 01:00:00	19.4	436.5	3600	1315616400	208495	22.11	9
2011-09-10 02:00:00	19.4	485.0	7200	1315620000	228721	22.11	9
2011-09-10 03:00:00	19.4	873.0	10800	1315623600	416988	22.11	9
2011-09-10 04:00:00	18.8	572.3	14400	1315627200	267740	21.11	9
2011-09-10 05:00:00	18.3	611.1	18000	1315630800	284428	21.11	9
2011-09-10 06:00:00	18.5	649.9	21600	1315634400	308315	21.11	9
2011-09-10 07:00:00	19.2	58.2	25200	1315638000	46886	21.11	9
2011-09-10 08:00:00	21.3	58.2	28800	1315641600	49514	23.11	9
2011-09-10 09:00:00	22.4	58.2	32400	1315645200	50706	24.11	9
2011-09-10 10:00:00	21.3	58.2	36000	1315648800	49514	23.11	9
2011-09-10 11:00:00	22.0	58.2	39600	1315652400	50496	24.11	9
2011-09-10 12:00:00	22.0	58.2	43200	1315656000	50496	24.11	9
2011-09-10 13:00:00	21.2	58.2	46800	1315659600	49450	23.11	9
2011-09-10 14:00:00	21.7	58.2	50400	1315663200	50190	23.11	9
2011-09-10 15:00:00	22.0	834.2	54000	1315666800	423790	24.11	9
2011-09-10 16:00:00	22.2	58.2	57600	1315670400	50571	24.11	9
2011-09-10 17:00:00	21.7	58.2	61200	1315674000	50190	23.11	9
2011-09-10 18:00:00	21.1	58.2	64800	1315677600	49402	23.11	9
2011-09-10 19:00:00	20.9	58.2	68400	1315681200	49337	23.11	9
2011-09-10 20:00:00	20.6	58.2	72000	1315684800	48800	22.11	9
2011-09-10 21:00:00	19.7	58.2	75600	1315688400	47785	21.11	9
2011-09-10 22:00:00	19.0	58.2	79200	1315692000	46769	21.11	9
2011-09-10 23:00:00	19.0	58.2	82800	1315695600	46769	21.11	9
2011-09-11 01:00:00	18.5	58.2	3600	1315702800	46034	20.11	9
2011-09-11 02:00:00	18.7	58.2	7200	1315706400	46429	20.11	9
2011-09-11 03:00:00	18.7	58.2	10800	1315710000	46429	20.11	9
2011-09-11 04:00:00	18.7	58.2	14400	1315713600	46429	20.11	9
2011-09-11 05:00:00	18.5	58.2	18000	1315717200	46034	20.11	9
2011-09-11 06:00:00	20.3	58.2	21600	1315720800	48296	22.11	9
2011-09-11 07:00:00	20.3	58.2	25200	1315724400	48296	22.11	9
2011-09-11 08:00:00	20.5	58.2	28800	1315728000	48564	22.11	9
2011-09-11 09:00:00	20.7	58.2	32400	1315731600	49038	22.11	9
2011-09-11 10:00:00	20.8	417.1	36000	1315735200	207042	23.11	9
2011-09-11 11:00:00	21.8	611.1	39600	1315738800	307248	24.11	9
2011-09-11 12:00:00	22.0	688.7	43200	1315742400	358060	25.11	9
2011-09-11 13:00:00	21.7	902.1	46800	1315746000	449463	24.11	9
2011-09-11 14:00:00	21.1	572.3	50400	1315749600	281644	24.11	9
2011-09-11 15:00:00	20.8	640.2	54000	1315753200	318959	23.11	9
2011-09-11 16:00:00	18.6	630.5	57600	1315756800	297922	21.11	9
2011-09-11 17:00:00	18.6	649.9	61200	1315760400	309329	21.11	9
2011-09-11 18:00:00	18.4	601.4	64800	1315764000	279811	21.11	9
2011-09-11 19:00:00	18.7	58.2	68400	1315767600	46429	20.11	9
2011-09-11 20:00:00	18.7	58.2	72000	1315771200	46429	20.11	9
2011-09-11 21:00:00	18.2	436.5	75600	1315774800	202387	21.11	9
2011-09-11 22:00:00	17.6	58.2	79200	1315778400	44771	19.11	9
2011-09-11 23:00:00	17.6	58.2	82800	1315782000	44771	19.11	9
2011-09-12 00:00:00	17.1	58.2	0	1315785600	43827	19.11	9
2011-09-12 01:00:00	16.8	58.2	3600	1315789200	43638	18.11	9
2011-09-12 02:00:00	16.3	446.2	7200	1315792800	193565	19.11	9
2011-09-12 03:00:00	16.3	533.5	10800	1315796400	230527	19.11	9
2011-09-12 04:00:00	15.7	611.1	14400	1315800000	277509	15.11	9
2011-09-12 05:00:00	15.5	620.8	18000	1315803600	268818	18.11	9
2011-09-12 06:00:00	16.8	611.1	21600	1315807200	287431	16.11	9
2011-09-12 07:00:00	18.0	640.2	25200	1315810800	298984	21.11	9
2011-09-12 08:00:00	19.6	630.5	28800	1315814400	304755	22.11	9
2011-09-12 09:00:00	20.2	659.6	32400	1315818000	326279	23.11	9
2011-09-12 10:00:00	20.3	58.2	36000	1315821600	48296	22.11	9
2011-09-12 11:00:00	20.1	58.2	39600	1315825200	48165	22.11	9
2011-09-12 12:00:00	20.1	58.2	43200	1315828800	48165	22.11	9
2011-09-12 13:00:00	20.3	58.2	46800	1315832400	48296	22.11	9
2011-09-12 14:00:00	20.0	58.2	50400	1315836000	48123	22.11	9
2011-09-12 15:00:00	20.0	417.1	54000	1315839600	203500	22.11	9
2011-09-12 16:00:00	20.1	58.2	57600	1315843200	48165	22.11	9
2011-09-12 17:00:00	19.8	58.2	61200	1315846800	48001	21.11	9
2011-09-12 18:00:00	20.0	455.9	64800	1315850400	219355	22.11	9
2011-09-12 19:00:00	19.8	58.2	68400	1315854000	48001	21.11	9
2011-09-12 20:00:00	19.7	58.2	72000	1315857600	47785	21.11	9
2011-09-12 21:00:00	18.9	58.2	75600	1315861200	46732	21.11	9
2011-09-12 22:00:00	18.2	58.2	79200	1315864800	45457	20.11	9
2011-09-12 23:00:00	18.4	58.2	82800	1315868400	45770	20.11	9
2011-09-13 00:00:00	18.2	58.2	0	1315872000	45457	20.11	9
2011-09-13 01:00:00	17.4	58.2	3600	1315875600	44383	19.11	9
2011-09-13 02:00:00	16.8	58.2	7200	1315879200	43638	18.11	9
2011-09-13 03:00:00	17.1	58.2	10800	1315882800	43827	19.11	9
2011-09-13 04:00:00	16.3	58.2	14400	1315886400	42648	18.11	9
2011-09-13 05:00:00	16.3	58.2	18000	1315890000	42648	18.11	9
2011-09-13 06:00:00	17.8	58.2	21600	1315893600	45191	19.11	9
2011-09-13 07:00:00	18.8	58.2	25200	1315897200	46646	20.11	9
2011-09-13 08:00:00	20.0	58.2	28800	1315900800	48123	22.11	9
2011-09-13 09:00:00	21.2	58.2	32400	1315904400	49450	23.11	9
2011-09-13 10:00:00	21.1	58.2	36000	1315908000	49402	23.11	9
2011-09-13 11:00:00	20.4	58.2	39600	1315911600	48405	22.11	9
2011-09-13 12:00:00	20.8	58.2	43200	1315915200	49256	22.11	9
2011-09-13 13:00:00	20.5	58.2	46800	1315918800	48564	22.11	9
2011-09-13 14:00:00	20.5	58.2	50400	1315922400	48564	22.11	9
2011-09-13 15:00:00	20.3	58.2	54000	1315926000	48296	22.11	9
2011-09-13 16:00:00	20.3	58.2	57600	1315929600	48296	22.11	9
2011-09-13 17:00:00	19.6	58.2	61200	1315933200	47585	21.11	9
2011-09-13 18:00:00	19.5	58.2	64800	1315936800	47326	21.11	9
2011-09-13 19:00:00	19.4	58.2	68400	1315940400	47120	21.11	9
2011-09-13 20:00:00	19.2	58.2	72000	1315944000	46886	21.11	9
2011-09-13 21:00:00	19.2	58.2	75600	1315947600	46886	21.11	9
2011-09-13 22:00:00	18.6	58.2	79200	1315951200	46230	20.11	9
2011-09-13 23:00:00	18.6	58.2	82800	1315954800	46230	20.11	9
2011-09-14 00:00:00	18.4	58.2	0	1315958400	45770	20.11	9
2011-09-14 01:00:00	18.2	58.2	3600	1315962000	45457	20.11	9
2011-09-14 02:00:00	17.8	58.2	7200	1315965600	45191	19.11	9
2011-09-14 03:00:00	17.6	58.2	10800	1315969200	44771	19.11	9
2011-09-14 04:00:00	17.6	58.2	14400	1315972800	44771	19.11	9
2011-09-14 05:00:00	17.4	58.2	18000	1315976400	44383	19.11	9
2011-09-14 06:00:00	18.9	58.2	21600	1315980000	46732	21.11	9
2011-09-14 07:00:00	19.7	58.2	25200	1315983600	47785	21.11	9
2011-09-14 08:00:00	20.7	58.2	28800	1315987200	49038	22.11	9
2011-09-14 09:00:00	22.2	58.2	32400	1315990800	50571	24.11	9
2011-09-14 10:00:00	21.6	58.2	36000	1315994400	49924	23.11	9
2011-09-14 11:00:00	22.2	58.2	39600	1315998000	50571	24.11	9
2011-09-14 12:00:00	22.1	58.2	43200	1316001600	50529	24.11	9
2011-09-14 13:00:00	22.2	58.2	46800	1316005200	50571	24.11	9
2011-09-14 14:00:00	23.3	58.2	50400	1316008800	51633	25.11	9
2011-09-14 15:00:00	22.1	58.2	54000	1316012400	50529	24.11	9
2011-09-14 16:00:00	22.5	58.2	57600	1316016000	50815	24.11	9
2011-09-14 17:00:00	22.2	58.2	61200	1316019600	50571	24.11	9
2011-09-14 18:00:00	22.0	58.2	64800	1316023200	50496	24.11	9
2011-09-14 19:00:00	20.5	58.2	68400	1316026800	48564	22.11	9
2011-09-14 20:00:00	19.4	58.2	72000	1316030400	47120	21.11	9
2011-09-14 21:00:00	18.7	58.2	75600	1316034000	46429	20.11	9
2011-09-14 22:00:00	18.7	58.2	79200	1316037600	46429	20.11	9
2011-09-14 23:00:00	18.3	58.2	82800	1316041200	45583	20.11	9
2011-09-15 00:00:00	18.1	58.2	0	1316044800	45369	20.11	9
2011-09-15 01:00:00	17.7	58.2	3600	1316048400	44971	19.11	9
2011-09-15 02:00:00	17.8	58.2	7200	1316052000	45191	19.11	9
2011-09-15 03:00:00	17.8	58.2	10800	1316055600	45191	19.11	9
2011-09-15 04:00:00	17.1	58.2	14400	1316059200	43827	19.11	9
2011-09-15 05:00:00	17.8	58.2	18000	1316062800	45191	19.11	9
2011-09-15 06:00:00	18.4	58.2	21600	1316066400	45770	20.11	9
2011-09-15 07:00:00	19.4	58.2	25200	1316070000	47120	21.11	9
2011-09-15 08:00:00	19.8	58.2	28800	1316073600	48001	21.11	9
2011-09-15 09:00:00	20.0	58.2	32400	1316077200	48123	22.11	9
2011-09-15 10:00:00	20.1	58.2	36000	1316080800	48165	22.11	9
2011-09-15 11:00:00	19.8	58.2	39600	1316084400	48001	21.11	9
2011-09-15 12:00:00	19.4	58.2	43200	1316088000	47120	21.11	9
2011-09-15 13:00:00	18.6	58.2	46800	1316091600	46230	20.11	9
2011-09-15 14:00:00	18.4	58.2	50400	1316095200	45770	20.11	9
2011-09-15 15:00:00	15.8	58.2	54000	1316098800	41948	18.11	9
2011-09-15 16:00:00	13.2	58.2	57600	1316102400	37195	15.11	9
2011-09-15 17:00:00	12.0	58.2	61200	1316106000	35915	15.11	9
2011-09-15 18:00:00	11.2	58.2	64800	1316109600	35675	15.11	9
2011-09-15 19:00:00	10.7	58.2	68400	1316113200	35675	15.11	9
2011-09-15 20:00:00	9.9	58.2	72000	1316116800	35675	15.11	9
2011-09-15 21:00:00	9.7	58.2	75600	1316120400	35675	15.11	9
2011-09-15 22:00:00	9.1	58.2	79200	1316124000	35675	15.11	9
2011-09-15 23:00:00	8.6	58.2	82800	1316127600	35675	15.11	9
2011-09-16 00:00:00	8.0	58.2	0	1316131200	35675	15.11	9
2011-09-16 01:00:00	8.1	58.2	3600	1316134800	35675	15.11	9
2011-09-16 02:00:00	7.2	58.2	7200	1316138400	35675	15.11	9
2011-09-16 03:00:00	7.0	58.2	10800	1316142000	35675	15.11	9
2011-09-16 04:00:00	7.0	58.2	14400	1316145600	35675	15.11	9
2011-09-16 05:00:00	6.4	58.2	18000	1316149200	35675	15.11	9
2011-09-16 06:00:00	8.1	58.2	21600	1316152800	35675	15.11	9
