	Twet	Load	Tset
411	3.6	56.0	15.11
412	2.5	55.0	15.11
413	2.2	54.0	15.11
414	2.0	55.0	15.11
415	1.5	55.0	15.11
416	1.2	53.0	15.11
417	1.4	54.0	15.11
418	1.2	54.0	15.11
419	1.2	399.0	15.11
420	0.5	53.0	15.11
421	0.3	55.0	15.11
422	-0.1	54.0	15.11
423	-0.5	56.0	15.11
424	-1.7	54.0	15.11
425	-1.8	54.0	15.11
426	-2.3	55.0	15.11
427	-2.5	54.0	15.11
428	-3.1	54.0	15.11
429	-3.6	53.0	15.11
430	-4.3	53.0	15.11
431	-4.7	53.0	15.11
432	-4.7	54.0	15.11
433	-4.3	53.0	15.11
434	-5.0	54.0	15.11
435	-5.0	54.0	15.11
436	-5.2	54.0	15.11
437	-5.5	54.0	15.11
438	-5.4	54.0	15.11
439	-5.0	54.0	15.11
440	-4.0	53.0	15.11
441	-3.2	54.0	15.11
442	-2.0	54.0	15.11
443	-1.3	54.0	15.11
444	-0.8	54.0	15.11
445	0.0	55.0	15.11
446	-0.3	54.0	15.11
447	0.0	54.0	15.11
448	0.2	55.0	15.11
449	0.2	55.0	15.11
450	0.9	55.0	15.11
451	0.0	55.0	15.11
452	0.4	55.0	15.11
453	0.5	54.0	15.11
454	0.7	54.0	15.11
455	0.6	54.0	15.11
456	0.4	55.0	15.11
457	-0.2	54.0	15.11
458	0.0	54.0	15.11
459	-0.3	53.0	15.11
460	0.6	54.0	15.11
461	0.1	54.0	15.11
462	-0.2	53.0	15.11
463	-1.5	54.0	15.11
464	-1.9	54.0	15.11
465	-3.2	54.0	15.11
466	-3.1	53.0	15.11
467	-2.7	54.0	16.11
468	-2.1	53.0	15.11
469	-2.5	54.0	15.11
470	-2.9	54.0	15.11
471	-2.7	53.0	15.11
472	-3.1	54.0	15.11
473	-2.9	54.0	15.11
474	-3.0	54.0	15.11
475	-2.9	54.0	15.11
476	-3.1	54.0	15.11
477	-2.9	55.0	15.11
478	-2.7	54.0	16.11
479	-2.8	55.0	15.11
480	-2.8	54.0	16.11
481	-2.2	54.0	15.11
482	-1.7	54.0	15.11
483	-1.7	54.0	15.11
484	-0.9	53.0	15.11
485	-1.1	54.0	15.11
486	-1.1	54.0	15.11
487	-1.1	54.0	15.11
488	-1.1	54.0	15.11
489	-0.8	53.0	15.11
490	-0.6	53.0	15.11
491	-0.2	53.0	15.11
492	-0.2	54.0	15.11
493	-0.2	54.0	15.11
494	-0.2	55.0	15.11
495	-0.1	54.0	15.11
496	-0.6	53.0	15.11
497	-1.0	54.0	15.11
