	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset	month
2012-09-03 07:00:00	23.8	640.2	25200	1346655600	336216	26.11	9
2012-09-03 08:00:00	23.6	649.9	28800	1346659200	341277	26.11	9
2012-09-03 09:00:00	24.3	659.6	32400	1346662800	354745	26.11	9
2012-09-03 10:00:00	23.7	533.5	36000	1346666400	272319	26.11	9
2012-09-03 11:00:00	24.2	834.2	39600	1346670000	437717	26.11	9
2012-09-03 12:00:00	24.9	950.6	43200	1346673600	512254	26.11	9
2012-09-03 13:00:00	24.6	960.3	46800	1346677200	504491	26.11	9
2012-09-03 14:00:00	24.3	979.7	50400	1346680800	506762	26.11	9
2012-09-03 15:00:00	24.4	979.7	54000	1346684400	508867	26.11	9
2012-09-03 16:00:00	23.2	931.2	57600	1346688000	474488	26.11	9
2012-09-03 17:00:00	23.2	921.5	61200	1346691600	470049	26.11	9
2012-09-03 18:00:00	22.9	863.3	64800	1346695200	441708	25.11	9
2012-09-03 19:00:00	23.2	611.1	68400	1346698800	315086	26.11	9
2012-09-03 20:00:00	24.0	543.2	72000	1346702400	279200	26.11	9
2012-09-03 21:00:00	24.2	562.6	75600	1346706000	291926	26.11	9
2012-09-03 22:00:00	23.8	523.8	79200	1346709600	267591	26.11	9
2012-09-03 23:00:00	23.8	523.8	82800	1346713200	267591	26.11	9
2012-09-04 00:00:00	23.8	523.8	0	1346716800	267591	26.11	9
2012-09-04 01:00:00	23.4	523.8	3600	1346720400	266217	26.11	9
2012-09-04 02:00:00	23.3	533.5	7200	1346724000	271076	26.11	9
2012-09-04 03:00:00	23.1	1086.4	10800	1346727600	551670	26.11	9
2012-09-04 04:00:00	23.1	766.3	14400	1346731200	421870	26.11	9
2012-09-04 05:00:00	22.7	708.1	18000	1346734800	375439	25.11	9
2012-09-04 06:00:00	22.9	717.8	21600	1346738400	384400	25.11	9
2012-09-04 07:00:00	23.4	756.6	25200	1346742000	415992	26.11	9
2012-09-04 08:00:00	23.8	795.4	28800	1346745600	450035	26.11	9
2012-09-04 09:00:00	23.9	834.2	32400	1346749200	435177	26.11	9
2012-09-04 10:00:00	24.3	640.2	36000	1346752800	341625	26.11	9
2012-09-04 11:00:00	24.2	1406.5	39600	1346756400	768189	26.11	9
2012-09-04 12:00:00	24.4	1387.1	43200	1346760000	760786	26.11	9
2012-09-04 13:00:00	24.7	1425.9	46800	1346763600	802814	26.11	9
2012-09-04 14:00:00	23.7	1455.0	50400	1346767200	792478	26.11	9
2012-09-04 15:00:00	23.8	1455.0	54000	1346770800	794271	26.11	9
2012-09-04 16:00:00	24.4	1464.7	57600	1346774400	818452	26.11	9
2012-09-04 17:00:00	24.4	1464.7	61200	1346778000	818452	26.11	9
2012-09-04 18:00:00	24.3	1387.1	64800	1346781600	757269	26.11	9
2012-09-04 19:00:00	24.1	1018.5	68400	1346785200	523368	26.11	9
2012-09-04 20:00:00	24.1	688.7	72000	1346788800	372242	26.11	9
2012-09-04 21:00:00	23.6	640.2	75600	1346792400	334953	26.11	9
2012-09-04 22:00:00	23.2	688.7	79200	1346796000	365571	26.11	9
2012-09-04 23:00:00	23.2	659.6	82800	1346799600	345905	26.11	9
2012-09-05 00:00:00	23.0	640.2	0	1346803200	332665	25.11	9
2012-09-05 01:00:00	23.2	640.2	3600	1346806800	333284	26.11	9
2012-09-05 02:00:00	23.2	640.2	7200	1346810400	333284	26.11	9
2012-09-05 03:00:00	23.2	1251.3	10800	1346814000	648146	26.11	9
2012-09-05 04:00:00	22.9	1202.8	14400	1346817600	615148	25.11	9
2012-09-05 05:00:00	23.1	1183.4	18000	1346821200	606387	26.11	9
2012-09-05 06:00:00	23.2	1202.8	21600	1346824800	618428	26.11	9
2012-09-05 07:00:00	23.4	1261.0	25200	1346828400	655631	26.11	9
2012-09-05 08:00:00	23.7	1358.0	28800	1346832000	723035	26.11	9
2012-09-05 09:00:00	23.9	1416.2	32400	1346835600	767747	26.11	9
2012-09-05 10:00:00	24.1	523.8	36000	1346839200	269361	26.11	9
2012-09-05 11:00:00	24.4	795.4	39600	1346842800	459293	26.11	9
2012-09-05 12:00:00	24.2	873.0	43200	1346846400	454548	26.11	9
2012-09-05 13:00:00	23.8	970.0	46800	1346850000	495822	26.11	9
2012-09-05 14:00:00	23.8	970.0	50400	1346853600	495822	26.11	9
2012-09-05 15:00:00	24.3	1280.4	54000	1346857200	683251	26.11	9
2012-09-05 16:00:00	24.8	950.6	57600	1346860800	507277	26.11	9
2012-09-05 17:00:00	25.1	950.6	61200	1346864400	524980	26.11	9
2012-09-05 18:00:00	24.7	921.5	64800	1346868000	488492	26.11	9
2012-09-05 19:00:00	23.3	630.5	68400	1346871600	327446	26.11	9
2012-09-05 20:00:00	23.6	552.9	72000	1346875200	282506	26.11	9
2012-09-05 21:00:00	23.1	543.2	75600	1346878800	275837	26.11	9
2012-09-05 22:00:00	22.9	533.5	79200	1346882400	269262	25.11	9
2012-09-05 23:00:00	23.1	543.2	82800	1346886000	275837	26.11	9
2012-09-06 00:00:00	23.4	552.9	0	1346889600	281840	26.11	9
2012-09-06 01:00:00	22.3	543.2	3600	1346893200	271812	25.11	9
2012-09-06 02:00:00	22.5	533.5	7200	1346896800	267360	25.11	9
2012-09-06 03:00:00	22.0	911.8	10800	1346900400	456476	24.11	9
2012-09-06 04:00:00	22.0	591.7	14400	1346904000	297717	25.11	9
2012-09-06 05:00:00	21.3	582.0	18000	1346907600	287617	24.11	9
2012-09-06 06:00:00	21.3	562.6	21600	1346911200	277060	24.11	9
2012-09-06 07:00:00	21.8	591.7	25200	1346914800	295891	24.11	9
2012-09-06 08:00:00	22.9	1164.0	28800	1346918400	592265	25.11	9
2012-09-06 09:00:00	22.9	756.6	32400	1346922000	413067	25.11	9
2012-09-06 10:00:00	23.8	630.5	36000	1346925600	329946	26.11	9
2012-09-06 11:00:00	23.6	1474.4	39600	1346929200	805340	26.11	9
2012-09-06 12:00:00	23.0	1513.2	43200	1346932800	828076	26.11	9
2012-09-06 13:00:00	24.1	1522.9	46800	1346936400	853366	26.11	9
2012-09-06 14:00:00	24.4	1552.0	50400	1346940000	886931	26.11	9
2012-09-06 15:00:00	23.6	1571.4	54000	1346943600	880491	26.11	9
2012-09-06 16:00:00	23.2	1532.6	57600	1346947200	844667	26.11	9
2012-09-06 17:00:00	22.5	1493.8	61200	1346950800	803563	25.11	9
2012-09-06 18:00:00	22.0	1445.3	64800	1346954400	762859	25.11	9
2012-09-06 19:00:00	21.8	1076.7	68400	1346958000	533307	24.11	9
2012-09-06 20:00:00	21.6	989.4	72000	1346961600	488027	24.11	9
2012-09-06 21:00:00	21.1	630.5	75600	1346965200	314836	24.11	9
2012-09-06 22:00:00	20.9	708.1	79200	1346968800	377962	20.11	9
2012-09-06 23:00:00	20.5	708.1	82800	1346972400	359674	23.11	9
2012-09-07 00:00:00	20.3	698.4	0	1346976000	351634	23.11	9
2012-09-07 01:00:00	20.1	698.4	3600	1346979600	350386	23.11	9
2012-09-07 02:00:00	19.8	640.2	7200	1346983200	312593	22.11	9
2012-09-07 03:00:00	19.8	1183.4	10800	1346986800	568944	22.11	9
2012-09-07 04:00:00	19.8	1164.0	14400	1346990400	558240	22.11	9
2012-09-07 05:00:00	19.2	1154.3	18000	1346994000	544859	22.11	9
2012-09-07 06:00:00	20.5	1212.5	21600	1346997600	592669	23.11	9
2012-09-07 07:00:00	21.5	1299.8	25200	1347001200	657378	24.11	9
2012-09-07 08:00:00	22.5	1358.0	28800	1347004800	707826	25.11	9
2012-09-07 09:00:00	23.0	1435.6	32400	1347008400	770737	26.11	9
2012-09-07 10:00:00	23.5	543.2	36000	1347012000	276832	26.11	9
2012-09-07 11:00:00	24.3	1222.2	39600	1347015600	645358	26.11	9
2012-09-07 12:00:00	24.5	1231.9	43200	1347019200	658151	26.11	9
2012-09-07 13:00:00	24.5	1270.7	46800	1347022800	683655	26.11	9
2012-09-07 14:00:00	24.5	679.0	50400	1347026400	371916	26.11	9
2012-09-07 15:00:00	24.2	1290.1	54000	1347030000	686892	26.11	9
2012-09-07 16:00:00	23.5	1348.3	57600	1347033600	713893	26.11	9
2012-09-07 17:00:00	23.5	1503.5	61200	1347037200	825882	26.11	9
2012-09-07 18:00:00	22.7	1396.8	64800	1347040800	737299	25.11	9
2012-09-07 19:00:00	22.3	649.9	68400	1347044400	333866	25.11	9
2012-09-07 20:00:00	21.8	582.0	72000	1347048000	290357	24.11	9
2012-09-07 21:00:00	20.8	552.9	75600	1347051600	269184	23.11	9
2012-09-07 22:00:00	20.4	562.6	79200	1347055200	271858	23.11	9
2012-09-07 23:00:00	21.3	552.9	82800	1347058800	271922	24.11	9
2012-09-08 00:00:00	21.6	533.5	0	1347062400	263065	24.11	9
2012-09-08 01:00:00	22.2	543.2	3600	1347066000	271549	25.11	9
2012-09-08 02:00:00	22.2	543.2	7200	1347069600	271549	25.11	9
2012-09-08 03:00:00	22.2	1076.7	10800	1347073200	538016	25.11	9
2012-09-08 04:00:00	22.5	756.6	14400	1347076800	409009	25.11	9
2012-09-08 05:00:00	22.7	766.3	18000	1347080400	418175	25.11	9
2012-09-08 06:00:00	22.7	776.0	21600	1347084000	425631	25.11	9
2012-09-08 07:00:00	22.9	814.8	25200	1347087600	421838	25.11	9
2012-09-08 08:00:00	22.9	1134.9	28800	1347091200	575622	25.11	9
2012-09-08 09:00:00	23.2	1173.7	32400	1347094800	601184	26.11	9
2012-09-08 10:00:00	23.0	679.0	36000	1347098400	358265	26.11	9
2012-09-08 11:00:00	23.3	1552.0	39600	1347102000	860836	26.11	9
2012-09-08 12:00:00	23.3	1590.8	43200	1347105600	891650	26.11	9
2012-09-08 13:00:00	23.5	1639.3	46800	1347109200	835778	26.11	9
2012-09-08 14:00:00	21.3	1716.9	50400	1347112800	846866	24.11	9
2012-09-08 15:00:00	18.6	1193.1	54000	1347116400	557619	21.11	9
2012-09-08 16:00:00	18.9	1222.2	57600	1347120000	610362	18.11	9
2012-09-08 17:00:00	19.0	1222.2	61200	1347123600	579856	22.11	9
2012-09-08 18:00:00	19.0	1726.6	64800	1347127200	812394	22.11	9
2012-09-08 19:00:00	18.7	1212.5	68400	1347130800	570318	21.11	9
2012-09-08 20:00:00	18.7	1105.8	72000	1347134400	513377	21.11	9
2012-09-08 21:00:00	18.6	679.0	75600	1347138000	327095	21.11	9
2012-09-08 22:00:00	17.7	1144.6	79200	1347141600	520224	20.11	9
2012-09-08 23:00:00	16.6	1144.6	82800	1347145200	504024	19.11	9
2012-09-09 00:00:00	16.6	1134.9	0	1347148800	499095	19.11	9
2012-09-09 01:00:00	16.1	1134.9	3600	1347152400	490978	19.11	9
2012-09-09 02:00:00	15.6	679.0	7200	1347156000	312302	15.11	9
2012-09-09 03:00:00	15.0	1231.9	10800	1347159600	522687	18.11	9
2012-09-09 04:00:00	14.6	1222.2	14400	1347163200	512698	18.11	9
2012-09-09 05:00:00	14.3	1134.9	18000	1347166800	462164	17.11	9
2012-09-09 06:00:00	15.2	1222.2	21600	1347170400	520897	18.11	9
2012-09-09 07:00:00	16.4	1328.9	25200	1347174000	600802	19.11	9
2012-09-09 08:00:00	17.1	1387.1	28800	1347177600	646601	20.11	9
2012-09-09 09:00:00	17.5	1493.8	32400	1347181200	742778	17.11	9
2012-09-09 10:00:00	16.8	533.5	36000	1347184800	235016	19.11	9
2012-09-09 11:00:00	16.9	1387.1	39600	1347188400	666329	16.11	9
2012-09-09 12:00:00	16.1	1299.8	43200	1347192000	578226	19.11	9
2012-09-09 13:00:00	16.3	1290.1	46800	1347195600	576306	19.11	9
2012-09-09 14:00:00	16.5	979.7	50400	1347199200	424690	19.11	9
2012-09-09 15:00:00	16.8	970.0	54000	1347202800	425492	19.11	9
2012-09-09 16:00:00	16.9	979.7	57600	1347206400	431908	19.11	9
2012-09-09 17:00:00	16.5	679.0	61200	1347210000	321026	16.11	9
2012-09-09 18:00:00	17.1	989.4	64800	1347213600	438714	20.11	9
2012-09-09 19:00:00	15.4	766.3	68400	1347217200	361879	15.11	9
2012-09-09 20:00:00	14.7	611.1	72000	1347220800	256874	18.11	9
2012-09-09 21:00:00	14.0	552.9	75600	1347224400	221704	17.11	9
2012-09-09 22:00:00	13.7	582.0	79200	1347228000	233576	17.11	9
2012-09-09 23:00:00	13.3	562.6	82800	1347231600	220475	16.11	9
2012-09-10 00:00:00	13.3	572.3	0	1347235200	225132	16.11	9
2012-09-10 01:00:00	13.3	591.7	3600	1347238800	234686	16.11	9
2012-09-10 02:00:00	13.3	552.9	7200	1347242400	215898	16.11	9
2012-09-10 03:00:00	13.1	1028.2	10800	1347246000	393490	16.11	9
2012-09-10 04:00:00	12.8	766.3	14400	1347249600	293436	15.11	9
2012-09-10 05:00:00	12.8	727.5	18000	1347253200	303831	16.11	9
2012-09-10 06:00:00	13.3	756.6	21600	1347256800	324927	15.11	9
2012-09-10 07:00:00	14.3	785.7	25200	1347260400	341826	15.11	9
2012-09-10 08:00:00	13.9	911.8	28800	1347264000	361353	17.11	9
2012-09-10 09:00:00	14.6	1115.5	32400	1347267600	459434	17.11	9
2012-09-10 10:00:00	14.8	1115.5	36000	1347271200	462370	18.11	9
2012-09-10 11:00:00	15.2	1178.55	39600	1347274800	498314	18.11	9
2012-09-10 12:00:00	14.5	1222.2	43200	1347278400	511029	17.11	9
2012-09-10 13:00:00	14.7	1251.3	46800	1347282000	528898	18.11	9
2012-09-10 14:00:00	14.0	1193.1	50400	1347285600	485558	17.11	9
2012-09-10 15:00:00	14.5	1265.85	54000	1347289200	534440	18.11	9
2012-09-10 16:00:00	14.3	1804.2	57600	1347292800	744189	17.11	9
2012-09-10 17:00:00	13.6	1765.4	61200	1347296400	708444	17.11	9
2012-09-10 18:00:00	13.4	1736.3	64800	1347300000	688375	16.11	9
2012-09-10 19:00:00	13.4	1241.6	68400	1347303600	501812	16.11	9
2012-09-10 20:00:00	13.0	1115.5	72000	1347307200	430769	16.11	9
2012-09-10 21:00:00	12.8	1096.1	75600	1347310800	419073	16.11	9
2012-09-10 22:00:00	12.3	1067.0	79200	1347314400	397294	15.11	9
2012-09-10 23:00:00	11.8	1018.5	82800	1347318000	368077	15.11	9
2012-09-11 00:00:00	11.5	708.1	0	1347321600	279159	15.11	9
2012-09-11 01:00:00	11.5	1105.8	3600	1347325200	401575	15.11	9
2012-09-11 02:00:00	11.0	1076.7	7200	1347328800	384936	15.11	9
2012-09-11 03:00:00	10.2	1561.7	10800	1347332400	515164	15.11	9
2012-09-11 04:00:00	10.2	1493.8	14400	1347336000	569026	15.11	9
2012-09-11 05:00:00	9.9	1406.5	18000	1347339600	535445	15.11	9
2012-09-11 06:00:00	11.3	1445.3	21600	1347343200	571433	15.11	9
2012-09-11 07:00:00	13.0	1600.5	25200	1347346800	613278	16.11	9
2012-09-11 08:00:00	13.2	1668.4	28800	1347350400	649193	16.11	9
2012-09-11 09:00:00	13.8	1716.9	32400	1347354000	688551	17.11	9
2012-09-11 10:00:00	13.6	582.0	36000	1347357600	233039	17.11	9
2012-09-11 11:00:00	13.8	659.6	39600	1347361200	274394	17.11	9
2012-09-11 12:00:00	14.1	679.0	43200	1347364800	288211	17.11	9
2012-09-11 13:00:00	14.1	708.1	46800	1347368400	305320	17.11	9
2012-09-11 14:00:00	14.3	698.4	50400	1347372000	302000	17.11	9
2012-09-11 15:00:00	14.7	679.0	54000	1347375600	293869	18.11	9
2012-09-11 16:00:00	15.2	717.8	57600	1347379200	321677	18.11	9
2012-09-11 17:00:00	15.3	717.8	61200	1347382800	331405	15.11	9
2012-09-11 18:00:00	14.4	688.7	64800	1347386400	297571	18.11	9
2012-09-11 19:00:00	14.0	669.3	68400	1347390000	281630	17.11	9
2012-09-11 20:00:00	14.1	669.3	72000	1347393600	282665	17.11	9
2012-09-11 21:00:00	13.4	562.6	75600	1347397200	221606	16.11	9
2012-09-11 22:00:00	13.1	630.5	79200	1347400800	252375	16.11	9
2012-09-11 23:00:00	12.6	601.4	82800	1347404400	233277	16.11	9
2012-09-12 00:00:00	12.4	591.7	0	1347408000	227395	15.11	9
2012-09-12 01:00:00	12.1	601.4	3600	1347411600	228449	15.11	9
2012-09-12 02:00:00	11.6	562.6	7200	1347415200	205703	15.11	9
2012-09-12 03:00:00	11.8	591.7	10800	1347418800	220742	15.11	9
2012-09-12 04:00:00	11.3	591.7	14400	1347422400	217270	15.11	9
2012-09-12 05:00:00	10.8	582.0	18000	1347426000	210691	15.11	9
2012-09-12 06:00:00	12.6	572.3	21600	1347429600	219396	16.11	9
2012-09-12 07:00:00	14.4	591.7	25200	1347433200	244213	17.11	9
2012-09-12 08:00:00	16.2	620.8	28800	1347436800	273792	19.11	9
2012-09-12 09:00:00	16.6	649.9	32400	1347440400	305923	16.11	9
2012-09-12 10:00:00	16.2	649.9	36000	1347444000	289976	19.11	9
2012-09-12 11:00:00	16.6	1290.1	39600	1347447600	606628	16.11	9
2012-09-12 12:00:00	16.8	1299.8	43200	1347451200	615523	16.11	9
2012-09-12 13:00:00	16.6	1377.4	46800	1347454800	654982	16.11	9
2012-09-12 14:00:00	17.3	1338.6	50400	1347458400	620675	20.11	9
2012-09-12 15:00:00	17.1	1377.4	54000	1347462000	640652	20.11	9
2012-09-12 16:00:00	16.2	1358.0	57600	1347465600	613835	19.11	9
2012-09-12 17:00:00	15.7	1358.0	61200	1347469200	626558	15.11	9
2012-09-12 18:00:00	15.2	979.7	64800	1347472800	406446	18.11	9
2012-09-12 19:00:00	15.3	776.0	68400	1347476400	366924	15.11	9
2012-09-12 20:00:00	15.0	708.1	72000	1347480000	313587	18.11	9
2012-09-12 21:00:00	15.0	649.9	75600	1347483600	279724	18.11	9
2012-09-12 22:00:00	14.5	688.7	79200	1347487200	298154	18.11	9
2012-09-12 23:00:00	14.0	649.9	82800	1347490800	270824	17.11	9
2012-09-13 00:00:00	13.2	640.2	0	1347494400	258693	16.11	9
2012-09-13 01:00:00	12.9	630.5	3600	1347498000	250360	16.11	9
2012-09-13 02:00:00	12.9	649.9	7200	1347501600	260653	16.11	9
2012-09-13 03:00:00	12.1	1173.7	10800	1347505200	442603	15.11	9
2012-09-13 04:00:00	11.8	1125.2	14400	1347508800	414229	15.11	9
2012-09-13 05:00:00	12.1	902.1	18000	1347512400	326685	15.11	9
2012-09-13 06:00:00	13.2	1125.2	21600	1347516000	438877	16.11	9
2012-09-13 07:00:00	15.7	1212.5	25200	1347519600	550200	15.11	9
2012-09-13 08:00:00	16.8	970.0	28800	1347523200	425492	19.11	9
2012-09-13 09:00:00	16.9	1261.0	32400	1347526800	596659	16.11	9
2012-09-13 10:00:00	17.0	1290.1	36000	1347530400	587717	20.11	9
2012-09-13 11:00:00	17.4	1396.8	39600	1347534000	658337	20.11	9
2012-09-13 12:00:00	17.5	1445.3	43200	1347537600	712565	17.11	9
2012-09-13 13:00:00	17.2	1455.0	46800	1347541200	691310	20.11	9
2012-09-13 14:00:00	18.0	1396.8	50400	1347544800	667860	21.11	9
2012-09-13 15:00:00	18.1	1445.3	54000	1347548400	700376	21.11	9
2012-09-13 16:00:00	15.4	1406.5	57600	1347552000	647975	15.11	9
2012-09-13 17:00:00	15.7	1416.2	61200	1347555600	659636	15.11	9
2012-09-13 18:00:00	14.7	1416.2	64800	1347559200	621944	18.11	9
2012-09-13 19:00:00	14.3	1338.6	68400	1347562800	569982	17.11	9
2012-09-13 20:00:00	14.1	1319.2	72000	1347566400	554389	17.11	9
2012-09-13 21:00:00	13.7	1299.8	75600	1347570000	536614	17.11	9
2012-09-13 22:00:00	13.4	1299.8	79200	1347573600	532745	17.11	9
2012-09-13 23:00:00	12.6	1299.8	82800	1347577200	516084	16.11	9
2012-09-14 00:00:00	12.6	1270.7	0	1347580800	500798	16.11	9
2012-09-14 01:00:00	12.6	1241.6	3600	1347584400	485874	16.11	9
2012-09-14 02:00:00	12.4	1299.8	7200	1347588000	513254	16.11	9
2012-09-14 03:00:00	12.4	1319.2	10800	1347591600	523557	16.11	9
2012-09-14 04:00:00	12.4	1299.8	14400	1347595200	513254	16.11	9
2012-09-14 05:00:00	12.9	1270.7	18000	1347598800	505798	16.11	9
2012-09-14 06:00:00	13.7	1270.7	21600	1347602400	521043	17.11	9
2012-09-14 07:00:00	16.7	1299.8	25200	1347606000	613683	16.11	9
2012-09-14 08:00:00	18.9	1338.6	28800	1347609600	674677	18.11	9
2012-09-14 09:00:00	18.4	1406.5	32400	1347613200	680599	21.11	9
2012-09-14 10:00:00	19.1	688.7	36000	1347616800	336485	22.11	9
2012-09-14 11:00:00	19.0	746.9	39600	1347620400	374185	22.11	9
2012-09-14 12:00:00	18.8	1018.5	43200	1347624000	472467	21.11	9
2012-09-14 13:00:00	19.4	368.6	46800	1347627600	183961	22.11	9
2012-09-14 14:00:00	19.1	1105.8	50400	1347631200	519176	22.11	9
2012-09-14 15:00:00	19.4	1047.6	54000	1347634800	493078	22.11	9
2012-09-14 16:00:00	19.4	1319.2	57600	1347638400	641010	22.11	9
2012-09-14 17:00:00	20.5	1086.4	61200	1347642000	524607	23.11	9
2012-09-14 18:00:00	20.2	1028.2	64800	1347645600	493772	23.11	9
2012-09-14 19:00:00	20.0	1134.9	68400	1347649200	545870	23.11	9
2012-09-14 20:00:00	19.3	1067.0	72000	1347652800	501567	22.11	9
2012-09-14 21:00:00	18.8	688.7	75600	1347656400	347859	18.11	9
2012-09-14 23:00:00	17.8	776.0	82800	1347663600	393288	17.11	9
2012-09-15 00:00:00	17.3	523.8	0	1347667200	233189	20.11	9
2012-09-15 01:00:00	16.8	989.4	3600	1347670800	434047	19.11	9
2012-09-15 02:00:00	17.1	679.0	7200	1347674400	314446	20.11	9
2012-09-15 03:00:00	16.1	669.3	10800	1347678000	300282	19.11	9
2012-09-15 04:00:00	12.9	679.0	14400	1347681600	276683	16.11	9
2012-09-15 05:00:00	12.5	679.0	18000	1347685200	273069	16.11	9
2012-09-15 06:00:00	12.5	669.3	21600	1347688800	267736	16.11	9
2012-09-15 07:00:00	12.7	669.3	25200	1347692400	269363	16.11	9
2012-09-15 08:00:00	13.2	756.6	28800	1347696000	319926	15.11	9
2012-09-15 09:00:00	13.4	776.0	32400	1347699600	312207	15.11	9
2012-09-15 10:00:00	14.3	1261.0	36000	1347703200	526825	17.11	9
2012-09-15 11:00:00	14.5	1522.9	39600	1347706800	685258	18.11	9
2012-09-15 12:00:00	15.2	1581.1	43200	1347710400	740512	19.11	9
2012-09-15 13:00:00	15.2	1532.6	46800	1347714000	719429	15.11	9
2012-09-15 14:00:00	15.4	1503.5	50400	1347717600	705652	15.11	9
2012-09-15 15:00:00	14.9	1532.6	54000	1347721200	698607	18.11	9
2012-09-15 16:00:00	15.0	1532.6	57600	1347724800	700724	18.11	9
2012-09-15 17:00:00	14.8	1571.4	61200	1347728400	722287	18.11	9
2012-09-15 18:00:00	14.8	1435.6	64800	1347732000	635322	18.11	9
2012-09-15 19:00:00	14.4	1396.8	68400	1347735600	606416	18.11	9
2012-09-15 20:00:00	13.9	1348.3	72000	1347739200	566818	17.11	9
2012-09-15 21:00:00	13.4	1280.4	75600	1347742800	522456	17.11	9
2012-09-15 22:00:00	13.4	1212.5	79200	1347746400	486635	16.11	9
2012-09-15 23:00:00	12.6	1261.0	82800	1347750000	495783	16.11	9
2012-09-16 00:00:00	13.2	1261.0	0	1347753600	507014	16.11	9
2012-09-16 01:00:00	12.1	1261.0	3600	1347757200	486505	15.11	9
2012-09-16 02:00:00	11.8	1270.7	7200	1347760800	485021	15.11	9
2012-09-16 03:00:00	11.3	1280.4	10800	1347764400	481891	15.11	9
