Date	Twet	Load	Hour(s)	TimeStamp(s)
2011-04-10 03:00:00	8.8	58.2	10800	1302404400
2011-04-10 04:00:00	8.8	58.2	14400	1302408000
2011-04-10 05:00:00	8.8	58.2	18000	1302411600
2011-04-10 06:00:00	8.8	58.2	21600	1302415200
2011-04-10 07:00:00	9.1	58.2	25200	1302418800
2011-04-10 08:00:00	9.7	58.2	28800	1302422400
2011-04-10 09:00:00	9.9	58.2	32400	1302426000
2011-04-10 10:00:00	10.2	58.2	36000	1302429600
2011-04-10 11:00:00	11.0	58.2	39600	1302433200
2011-04-10 12:00:00	11.8	58.2	43200	1302436800
2011-04-10 13:00:00	13.0	58.2	46800	1302440400
2011-04-10 14:00:00	13.5	58.2	50400	1302444000
2011-04-10 15:00:00	13.3	58.2	54000	1302447600
2011-04-10 16:00:00	13.0	58.2	57600	1302451200
2011-04-10 17:00:00	12.8	58.2	61200	1302454800
2011-04-10 18:00:00	12.3	58.2	64800	1302458400
2011-04-10 19:00:00	12.1	58.2	68400	1302462000
2011-04-10 20:00:00	11.3	58.2	72000	1302465600
2011-04-10 21:00:00	11.0	58.2	75600	1302469200
2011-04-10 22:00:00	10.2	58.2	79200	1302472800
2011-04-10 23:00:00	11.0	58.2	82800	1302476400
2011-04-11 00:00:00	12.4	58.2	0	1302480000
2011-04-11 01:00:00	12.9	58.2	3600	1302483600
2011-04-11 02:00:00	13.8	58.2	7200	1302487200
2011-04-11 03:00:00	13.8	58.2	10800	1302490800
2011-04-11 04:00:00	13.8	58.2	14400	1302494400
2011-04-11 05:00:00	14.1	58.2	18000	1302498000
2011-04-11 06:00:00	15.1	58.2	21600	1302501600
2011-04-11 07:00:00	15.9	58.2	25200	1302505200
2011-04-11 08:00:00	16.8	58.2	28800	1302508800
2011-04-11 09:00:00	17.5	58.2	32400	1302512400
2011-04-11 10:00:00	18.8	58.2	36000	1302516000
2011-04-11 11:00:00	19.4	58.2	39600	1302519600
2011-04-11 12:00:00	19.5	58.2	43200	1302523200
2011-04-11 13:00:00	19.9	960.3	46800	1302526800
2011-04-11 14:00:00	20.5	426.8	50400	1302530400
2011-04-11 15:00:00	20.3	436.5	54000	1302534000
2011-04-11 16:00:00	20.2	446.2	57600	1302537600
2011-04-11 17:00:00	20.3	455.89999999999986	61200	1302541200
2011-04-11 18:00:00	20.0	446.2	64800	1302544800
2011-04-11 19:00:00	19.9	58.2	68400	1302548400
2011-04-11 20:00:00	19.4	397.7	72000	1302552000
2011-04-11 21:00:00	17.2	58.2	75600	1302555600
2011-04-11 22:00:00	16.3	494.7000000000001	79200	1302559200
2011-04-11 23:00:00	15.7	58.2	82800	1302562800
2011-04-12 00:00:00	15.3	58.2	0	1302566400
2011-04-12 01:00:00	15.1	446.2	3600	1302570000
2011-04-12 02:00:00	15.1	58.2	7200	1302573600
2011-04-12 03:00:00	14.9	58.2	10800	1302577200
2011-04-12 04:00:00	14.7	58.2	14400	1302580800
2011-04-12 05:00:00	14.7	58.2	18000	1302584400
2011-04-12 06:00:00	14.5	58.2	21600	1302588000
2011-04-12 07:00:00	13.6	58.2	25200	1302591600
2011-04-12 08:00:00	12.4	58.2	28800	1302595200
2011-04-12 09:00:00	12.9	58.2	32400	1302598800
2011-04-12 10:00:00	14.0	1076.7	36000	1302602400
2011-04-12 11:00:00	14.7	858.4499999999998	39600	1302606000
2011-04-12 12:00:00	13.3	858.4499999999998	43200	1302609600
2011-04-12 13:00:00	13.4	858.4499999999998	46800	1302613200
2011-04-12 14:00:00	13.2	58.2	50400	1302616800
2011-04-12 15:00:00	12.6	58.2	54000	1302620400
2011-04-12 16:00:00	11.5	1149.45	57600	1302624000
2011-04-12 17:00:00	11.3	800.2500000000001	61200	1302627600
2011-04-12 18:00:00	11.0	814.8000000000002	64800	1302631200
2011-04-12 19:00:00	10.2	58.2	68400	1302634800
2011-04-12 20:00:00	9.9	58.2	72000	1302638400
2011-04-12 21:00:00	10.2	1178.5500000000004	75600	1302642000
2011-04-12 22:00:00	9.9	58.2	79200	1302645600
2011-04-12 23:00:00	9.9	58.2	82800	1302649200
2011-04-13 00:00:00	9.9	58.2	0	1302652800
2011-04-13 01:00:00	9.1	58.2	3600	1302656400
2011-04-13 02:00:00	8.8	1222.2	7200	1302660000
2011-04-13 03:00:00	8.8	1193.1	10800	1302663600
2011-04-13 04:00:00	8.8	1222.2	14400	1302667200
2011-04-13 05:00:00	8.8	1033.05	18000	1302670800
2011-04-13 06:00:00	9.1	1018.5	21600	1302674400
2011-04-13 07:00:00	9.1	1353.15	25200	1302678000
2011-04-13 08:00:00	8.8	742.0500000000002	28800	1302681600
2011-04-13 09:00:00	9.1	742.0500000000002	32400	1302685200
2011-04-13 10:00:00	9.7	620.8000000000002	36000	1302688800
2011-04-13 11:00:00	9.7	679.0000000000001	39600	1302692400
2011-04-13 12:00:00	10.7	698.4000000000002	43200	1302696000
2011-04-13 13:00:00	11.0	776.0	46800	1302699600
2011-04-13 14:00:00	10.7	814.8000000000002	50400	1302703200
2011-04-13 15:00:00	11.0	824.5000000000001	54000	1302706800
2011-04-13 16:00:00	10.4	776.0	57600	1302710400
2011-04-13 17:00:00	10.7	824.5000000000001	61200	1302714000
2011-04-13 18:00:00	9.9	766.3000000000002	64800	1302717600
2011-04-13 19:00:00	9.4	591.7	68400	1302721200
2011-04-13 20:00:00	9.1	494.7000000000001	72000	1302724800
2011-04-13 21:00:00	8.6	591.7	75600	1302728400
2011-04-13 22:00:00	8.9	514.1	79200	1302732000
2011-04-13 23:00:00	7.8	514.1	82800	1302735600
2011-04-14 00:00:00	7.5	494.7000000000001	0	1302739200
2011-04-14 01:00:00	6.1	485.0	3600	1302742800
2011-04-14 02:00:00	6.4	591.7	7200	1302746400
2011-04-14 03:00:00	5.3	582.0000000000001	10800	1302750000
2011-04-14 04:00:00	5.6	552.9000000000002	14400	1302753600
2011-04-14 05:00:00	5.3	562.6	18000	1302757200
2011-04-14 06:00:00	7.5	562.6	21600	1302760800
2011-04-14 07:00:00	8.7	582.0000000000001	25200	1302764400
2011-04-14 08:00:00	9.7	620.8000000000002	28800	1302768000
2011-04-14 09:00:00	10.3	562.6	32400	1302771600
2011-04-14 10:00:00	10.9	1062.15	36000	1302775200
2011-04-14 11:00:00	10.9	1236.75	39600	1302778800
2011-04-14 12:00:00	11.2	1353.15	43200	1302782400
2011-04-14 13:00:00	11.2	1469.55	46800	1302786000
2011-04-14 14:00:00	11.7	1484.1	50400	1302789600
2011-04-14 15:00:00	11.3	58.2	54000	1302793200
2011-04-14 16:00:00	11.5	58.2	57600	1302796800
2011-04-14 17:00:00	11.2	58.2	61200	1302800400
2011-04-14 18:00:00	10.4	1469.55	64800	1302804000
2011-04-14 19:00:00	9.4	1455.0	68400	1302807600
2011-04-14 20:00:00	8.5	1294.95	72000	1302811200
2011-04-14 21:00:00	8.5	1091.25	75600	1302814800
2011-04-14 22:00:00	8.2	1236.75	79200	1302818400
2011-04-14 23:00:00	7.3	1193.1	82800	1302822000
2011-04-15 00:00:00	7.6	1222.2	0	1302825600
2011-04-15 01:00:00	6.8	1178.5500000000004	3600	1302829200
2011-04-15 02:00:00	7.9	1047.6	7200	1302832800
2011-04-15 03:00:00	6.2	1222.2	10800	1302836400
2011-04-15 04:00:00	7.1	1134.9	14400	1302840000
2011-04-15 05:00:00	7.2	1120.35	18000	1302843600
2011-04-15 06:00:00	8.2	1120.35	21600	1302847200
2011-04-15 07:00:00	9.2	1062.15	25200	1302850800
2011-04-15 08:00:00	9.5	1091.25	28800	1302854400
2011-04-15 09:00:00	9.7	1193.1	32400	1302858000
2011-04-15 10:00:00	10.2	465.6	36000	1302861600
2011-04-15 11:00:00	10.5	717.8000000000002	39600	1302865200
2011-04-15 12:00:00	11.2	679.0000000000001	43200	1302868800
2011-04-15 13:00:00	11.7	698.4000000000002	46800	1302872400
2011-04-15 14:00:00	11.7	746.9	50400	1302876000
2011-04-15 15:00:00	11.5	776.0	54000	1302879600
2011-04-15 16:00:00	10.5	766.3000000000002	57600	1302883200
2011-04-15 17:00:00	9.4	727.5	61200	1302886800
2011-04-15 18:00:00	8.1	727.5	64800	1302890400
2011-04-15 19:00:00	7.8	533.5	68400	1302894000
2011-04-15 20:00:00	7.5	494.7000000000001	72000	1302897600
2011-04-15 21:00:00	7.3	465.6	75600	1302901200
2011-04-15 22:00:00	7.3	475.3	79200	1302904800
2011-04-15 23:00:00	7.3	455.89999999999986	82800	1302908400
2011-04-16 00:00:00	7.3	436.5	0	1302912000
2011-04-16 01:00:00	7.5	446.2	3600	1302915600
2011-04-16 02:00:00	7.5	465.6	7200	1302919200
2011-04-16 03:00:00	7.8	591.7	10800	1302922800
2011-04-16 04:00:00	8.0	611.1	14400	1302926400
2011-04-16 05:00:00	8.6	620.8000000000002	18000	1302930000
2011-04-16 06:00:00	8.6	611.1	21600	1302933600
2011-04-16 07:00:00	8.8	620.8000000000002	25200	1302937200
2011-04-16 08:00:00	9.7	620.8000000000002	28800	1302940800
2011-04-16 09:00:00	10.2	649.9000000000002	32400	1302944400
2011-04-16 10:00:00	10.5	1149.45	36000	1302948000
2011-04-16 11:00:00	11.0	58.2	39600	1302951600
2011-04-16 12:00:00	11.9	58.2	43200	1302955200
2011-04-16 13:00:00	13.8	58.2	46800	1302958800
2011-04-16 14:00:00	14.7	1833.3	50400	1302962400
2011-04-16 15:00:00	14.5	58.2	54000	1302966000
2011-04-16 16:00:00	14.9	1862.4	57600	1302969600
2011-04-16 17:00:00	15.4	58.2	61200	1302973200
2011-04-16 18:00:00	15.5	58.2	64800	1302976800
2011-04-16 19:00:00	13.4	1469.55	68400	1302980400
2011-04-16 20:00:00	12.1	1149.45	72000	1302984000
2011-04-16 21:00:00	11.9	1353.15	75600	1302987600
2011-04-16 22:00:00	11.9	1353.15	79200	1302991200
2011-04-16 23:00:00	11.5	1309.5	82800	1302994800
2011-04-17 00:00:00	8.9	1265.85	0	1302998400
2011-04-17 01:00:00	8.1	1134.9	3600	1303002000
2011-04-17 02:00:00	8.1	1222.2	7200	1303005600
2011-04-17 03:00:00	7.1	1353.15	10800	1303009200
2011-04-17 04:00:00	6.6	1265.85	14400	1303012800
2011-04-17 05:00:00	5.6	1280.4	18000	1303016400
2011-04-17 06:00:00	5.4	1309.5	21600	1303020000
2011-04-17 07:00:00	5.8	1294.95	25200	1303023600
2011-04-17 08:00:00	6.2	1411.35	28800	1303027200
2011-04-17 09:00:00	6.7	436.5	32400	1303030800
2011-04-17 10:00:00	7.2	475.3	36000	1303034400
2011-04-17 11:00:00	8.0	514.1	39600	1303038000
2011-04-17 12:00:00	8.5	543.2	43200	1303041600
2011-04-17 13:00:00	8.9	533.5	46800	1303045200
2011-04-17 14:00:00	8.9	601.4	50400	1303048800
2011-04-17 15:00:00	9.5	630.5	54000	1303052400
2011-04-17 16:00:00	9.9	649.9000000000002	57600	1303056000
2011-04-17 17:00:00	9.9	611.1	61200	1303059600
2011-04-17 18:00:00	9.7	591.7	64800	1303063200
2011-04-17 19:00:00	9.4	465.6	68400	1303066800
2011-04-17 20:00:00	9.0	436.5	72000	1303070400
2011-04-17 21:00:00	9.1	436.5	75600	1303074000
2011-04-17 22:00:00	9.1	417.1	79200	1303077600
2011-04-17 23:00:00	9.0	407.4	82800	1303081200
2011-04-18 00:00:00	9.0	407.4	0	1303084800
2011-04-18 01:00:00	7.6	436.5	3600	1303088400
2011-04-18 02:00:00	7.6	494.7000000000001	7200	1303092000
2011-04-18 03:00:00	7.6	475.3	10800	1303095600
2011-04-18 04:00:00	7.6	475.3	14400	1303099200
2011-04-18 05:00:00	7.6	436.5	18000	1303102800
2011-04-18 06:00:00	9.1	446.2	21600	1303106400
2011-04-18 07:00:00	10.5	436.5	25200	1303110000
2011-04-18 08:00:00	12.0	475.3	28800	1303113600
2011-04-18 09:00:00	12.2	1222.2	32400	1303117200
2011-04-18 10:00:00	11.7	1484.1	36000	1303120800
2011-04-18 11:00:00	12.4	1484.1	39600	1303124400
2011-04-18 12:00:00	13.2	1469.55	43200	1303128000
2011-04-18 13:00:00	13.1	1484.1	46800	1303131600
2011-04-18 14:00:00	14.3	1469.55	50400	1303135200
2011-04-18 15:00:00	14.3	1716.9	54000	1303138800
2011-04-18 16:00:00	14.7	1804.2	57600	1303142400
2011-04-18 17:00:00	14.5	1833.3	61200	1303146000
2011-04-18 18:00:00	13.4	58.2	64800	1303149600
2011-04-18 19:00:00	12.7	1440.45	68400	1303153200
2011-04-18 20:00:00	12.2	1207.65	72000	1303156800
2011-04-18 21:00:00	11.5	1294.95	75600	1303160400
2011-04-18 22:00:00	11.0	1280.4	79200	1303164000
2011-04-18 23:00:00	11.0	1338.6	82800	1303167600
2011-04-19 00:00:00	11.2	1338.6	0	1303171200
2011-04-19 01:00:00	11.2	1207.65	3600	1303174800
2011-04-19 02:00:00	11.2	1309.5	7200	1303178400
2011-04-19 03:00:00	10.7	1484.1	10800	1303182000
2011-04-19 04:00:00	10.4	58.2	14400	1303185600
2011-04-19 05:00:00	11.0	1469.55	18000	1303189200
2011-04-19 06:00:00	11.7	1469.55	21600	1303192800
2011-04-19 07:00:00	11.9	1469.55	25200	1303196400
2011-04-19 08:00:00	12.5	1484.1	28800	1303200000
2011-04-19 09:00:00	13.3	407.4	32400	1303203600
2011-04-19 10:00:00	13.6	494.7000000000001	36000	1303207200
2011-04-19 11:00:00	13.5	601.4	39600	1303210800
2011-04-19 12:00:00	13.0	659.6	43200	1303214400
2011-04-19 13:00:00	13.4	659.6	46800	1303218000
2011-04-19 14:00:00	13.1	679.0000000000001	50400	1303221600
2011-04-19 15:00:00	13.6	698.4000000000002	54000	1303225200
2011-04-19 16:00:00	14.3	630.5	57600	1303228800
2011-04-19 17:00:00	14.1	582.0000000000001	61200	1303232400
2011-04-19 18:00:00	13.6	543.2	64800	1303236000
2011-04-19 19:00:00	13.1	446.2	68400	1303239600
2011-04-19 20:00:00	13.1	407.4	72000	1303243200
2011-04-19 21:00:00	12.3	436.5	75600	1303246800
2011-04-19 22:00:00	11.3	426.8	79200	1303250400
2011-04-19 23:00:00	10.5	417.1	82800	1303254000
2011-04-20 00:00:00	10.2	397.7	0	1303257600
2011-04-20 01:00:00	9.7	407.4	3600	1303261200
2011-04-20 02:00:00	9.7	436.5	7200	1303264800
2011-04-20 03:00:00	9.9	475.3	10800	1303268400
2011-04-20 04:00:00	9.9	455.89999999999986	14400	1303272000
2011-04-20 05:00:00	9.9	455.89999999999986	18000	1303275600
2011-04-20 06:00:00	11.0	436.5	21600	1303279200
2011-04-20 07:00:00	13.1	446.2	25200	1303282800
2011-04-20 08:00:00	15.4	494.7000000000001	28800	1303286400
2011-04-20 09:00:00	17.8	1338.6	32400	1303290000
2011-04-20 10:00:00	18.2	1920.6	36000	1303293600
2011-04-20 11:00:00	19.1	2051.55	39600	1303297200
2011-04-20 12:00:00	19.1	2109.75	43200	1303300800
2011-04-20 13:00:00	18.4	1455.0	46800	1303304400
2011-04-20 14:00:00	18.6	1406.5	50400	1303308000
2011-04-20 15:00:00	18.6	1406.5	54000	1303311600
2011-04-20 16:00:00	18.3	1445.3	57600	1303315200
2011-04-20 17:00:00	16.6	1464.6999999999996	61200	1303318800
2011-04-20 18:00:00	15.1	1367.7	64800	1303322400
2011-04-20 19:00:00	14.9	1183.4	68400	1303326000
2011-04-20 20:00:00	14.7	1324.05	72000	1303329600
2011-04-20 21:00:00	13.1	1183.4	75600	1303333200
2011-04-20 22:00:00	11.8	1212.5	79200	1303336800
2011-04-20 23:00:00	11.2	1183.4	82800	1303340400
2011-04-21 00:00:00	10.3	1183.4	0	1303344000
2011-04-21 01:00:00	9.5	1309.5	3600	1303347600
2011-04-21 02:00:00	8.8	1455.0	7200	1303351200
2011-04-21 03:00:00	8.0	58.2	10800	1303354800
2011-04-21 04:00:00	6.8	1833.3	14400	1303358400
2011-04-21 05:00:00	6.4	58.2	18000	1303362000
2011-04-21 06:00:00	6.1	58.2	21600	1303365600
2011-04-21 07:00:00	6.7	1484.1	25200	1303369200
2011-04-21 08:00:00	5.8	58.2	28800	1303372800
2011-04-21 09:00:00	6.4	407.4	32400	1303376400
2011-04-21 10:00:00	6.8	58.2	36000	1303380000
2011-04-21 11:00:00	7.9	58.2	39600	1303383600
2011-04-21 12:00:00	8.3	630.5	43200	1303387200
2011-04-21 13:00:00	8.4	417.1	46800	1303390800
2011-04-21 14:00:00	8.3	455.89999999999986	50400	1303394400
2011-04-21 15:00:00	7.9	436.5	54000	1303398000
2011-04-21 16:00:00	8.3	436.5	57600	1303401600
2011-04-21 17:00:00	7.6	446.2	61200	1303405200
2011-04-21 18:00:00	6.0	446.2	64800	1303408800
2011-04-21 19:00:00	5.6	417.1	68400	1303412400
2011-04-21 20:00:00	5.2	397.7	72000	1303416000
2011-04-21 21:00:00	4.2	426.8	75600	1303419600
2011-04-21 22:00:00	4.3	417.1	79200	1303423200
2011-04-21 23:00:00	4.7	417.1	82800	1303426800
2011-04-22 00:00:00	4.1	407.4	0	1303430400
2011-04-22 01:00:00	4.0	397.7	3600	1303434000
2011-04-22 02:00:00	3.2	58.2	7200	1303437600
2011-04-22 03:00:00	3.2	58.2	10800	1303441200
2011-04-22 04:00:00	3.5	58.2	14400	1303444800
2011-04-22 05:00:00	3.5	58.2	18000	1303448400
2011-04-22 06:00:00	3.4	58.2	21600	1303452000
2011-04-22 07:00:00	3.9	58.2	25200	1303455600
2011-04-22 08:00:00	4.2	58.2	28800	1303459200
2011-04-22 09:00:00	4.7	1144.6	32400	1303462800
2011-04-22 10:00:00	5.2	1299.7999999999995	36000	1303466400
2011-04-22 11:00:00	5.8	1290.1	39600	1303470000
2011-04-22 12:00:00	6.0	1251.3	43200	1303473600
2011-04-22 13:00:00	6.7	1212.5	46800	1303477200
2011-04-22 14:00:00	6.7	1173.7	50400	1303480800
2011-04-22 15:00:00	6.4	1183.4	54000	1303484400
2011-04-22 16:00:00	6.2	1154.3	57600	1303488000
2011-04-22 17:00:00	6.1	1105.8000000000004	61200	1303491600
2011-04-22 18:00:00	6.1	1057.3	64800	1303495200
2011-04-22 19:00:00	5.3	1008.8	68400	1303498800
2011-04-22 20:00:00	5.6	1154.3	72000	1303502400
2011-04-22 21:00:00	5.3	989.4	75600	1303506000
2011-04-22 22:00:00	5.9	960.3	79200	1303509600
2011-04-22 23:00:00	6.1	940.9	82800	1303513200
2011-04-23 01:00:00	6.9	1164.0	3600	1303520400
2011-04-23 02:00:00	6.9	1202.8	7200	1303524000
2011-04-23 03:00:00	7.5	1251.3	10800	1303527600
2011-04-23 04:00:00	7.5	1222.2	14400	1303531200
2011-04-23 05:00:00	8.0	1222.2	18000	1303534800
2011-04-23 06:00:00	8.3	1231.9	21600	1303538400
2011-04-23 07:00:00	8.6	1328.9	25200	1303542000
2011-04-23 08:00:00	9.7	1260.9999999999998	28800	1303545600
2011-04-23 09:00:00	10.8	417.1	32400	1303549200
2011-04-23 10:00:00	11.8	436.5	36000	1303552800
2011-04-23 11:00:00	12.9	446.2	39600	1303556400
2011-04-23 12:00:00	14.9	465.6	43200	1303560000
2011-04-23 14:00:00	17.6	504.4	50400	1303567200
2011-04-23 15:00:00	18.5	514.1	54000	1303570800
2011-04-23 16:00:00	17.9	523.8000000000002	57600	1303574400
2011-04-23 17:00:00	17.5	523.8000000000002	61200	1303578000
2011-04-23 18:00:00	17.2	514.1	64800	1303581600
2011-04-23 19:00:00	17.3	504.4	68400	1303585200
2011-04-23 20:00:00	17.8	417.1	72000	1303588800
2011-04-23 21:00:00	17.8	494.7000000000001	75600	1303592400
2011-04-23 22:00:00	17.4	504.4	79200	1303596000
2011-04-23 23:00:00	16.9	523.8000000000002	82800	1303599600
2011-04-24 00:00:00	16.9	514.1	0	1303603200
2011-04-24 01:00:00	16.4	417.1	3600	1303606800
2011-04-24 02:00:00	15.1	417.1	7200	1303610400
2011-04-24 03:00:00	14.6	417.1	10800	1303614000
2011-04-24 04:00:00	14.6	436.5	14400	1303617600
2011-04-24 05:00:00	15.2	417.1	18000	1303621200
2011-04-24 06:00:00	16.2	417.1	21600	1303624800
2011-04-24 07:00:00	17.6	446.2	25200	1303628400
2011-04-24 08:00:00	18.3	407.4	28800	1303632000
2011-04-24 09:00:00	18.7	940.9	32400	1303635600
2011-04-24 10:00:00	19.2	853.6	36000	1303639200
2011-04-24 11:00:00	19.7	931.2	39600	1303642800
2011-04-24 12:00:00	19.9	970.0	43200	1303646400
2011-04-24 13:00:00	19.9	999.1	46800	1303650000
2011-04-24 14:00:00	20.1	989.4	50400	1303653600
2011-04-24 15:00:00	19.8	999.1	54000	1303657200
2011-04-24 16:00:00	19.5	1008.8	57600	1303660800
2011-04-24 17:00:00	19.6	1018.5	61200	1303664400
2011-04-24 18:00:00	19.8	989.4	64800	1303668000
2011-04-24 19:00:00	19.6	960.3	68400	1303671600
2011-04-24 20:00:00	18.6	950.6	72000	1303675200
2011-04-24 21:00:00	18.5	960.3	75600	1303678800
2011-04-24 22:00:00	18.5	940.9	79200	1303682400
2011-04-24 23:00:00	19.0	940.9	82800	1303686000
2011-04-25 00:00:00	18.5	940.9	0	1303689600
2011-04-25 01:00:00	17.9	940.9	3600	1303693200
2011-04-25 02:00:00	17.7	931.2	7200	1303696800
2011-04-25 03:00:00	17.2	940.9	10800	1303700400
2011-04-25 04:00:00	16.6	921.5	14400	1303704000
2011-04-25 05:00:00	16.1	902.1	18000	1303707600
2011-04-25 06:00:00	17.9	902.1	21600	1303711200
2011-04-25 07:00:00	19.3	892.4	25200	1303714800
2011-04-25 08:00:00	20.6	921.5	28800	1303718400
2011-04-25 09:00:00	21.0	514.1	32400	1303722000
2011-04-25 10:00:00	21.3	58.2	36000	1303725600
2011-04-25 11:00:00	22.0	1299.8000000000004	39600	1303729200
2011-04-25 12:00:00	21.4	1328.9	43200	1303732800
2011-04-25 13:00:00	21.6	1280.4	46800	1303736400
2011-04-25 14:00:00	21.5	1387.1	50400	1303740000
2011-04-25 15:00:00	21.7	1406.5	54000	1303743600
2011-04-25 16:00:00	21.1	1338.6	57600	1303747200
2011-04-25 17:00:00	20.7	1309.5	61200	1303750800
2011-04-25 18:00:00	20.0	892.4000000000002	64800	1303754400
2011-04-25 19:00:00	19.3	601.4	68400	1303758000
2011-04-25 20:00:00	18.8	552.9000000000002	72000	1303761600
2011-04-25 21:00:00	19.2	523.8000000000002	75600	1303765200
2011-04-25 22:00:00	19.2	514.1	79200	1303768800
2011-04-25 23:00:00	19.2	475.3	82800	1303772400
2011-04-26 00:00:00	19.1	455.89999999999986	0	1303776000
2011-04-26 01:00:00	18.6	543.2	3600	1303779600
2011-04-26 02:00:00	18.1	911.8	7200	1303783200
2011-04-26 03:00:00	17.7	863.3000000000002	10800	1303786800
2011-04-26 04:00:00	17.6	834.2	14400	1303790400
2011-04-26 05:00:00	17.6	795.4000000000002	18000	1303794000
2011-04-26 06:00:00	18.1	834.2	21600	1303797600
2011-04-26 07:00:00	18.7	931.2	25200	1303801200
2011-04-26 08:00:00	19.4	58.2	28800	1303804800
2011-04-26 09:00:00	20.0	931.2	32400	1303808400
2011-04-26 10:00:00	20.1	834.2	36000	1303812000
2011-04-26 11:00:00	20.3	921.5	39600	1303815600
2011-04-26 12:00:00	20.3	940.9	43200	1303819200
2011-04-26 13:00:00	20.8	960.3	46800	1303822800
2011-04-26 14:00:00	21.0	979.7	50400	1303826400
2011-04-26 15:00:00	21.0	979.7	54000	1303830000
2011-04-26 16:00:00	20.9	979.7	57600	1303833600
2011-04-26 17:00:00	20.6	989.4	61200	1303837200
2011-04-26 18:00:00	20.1	970.0	64800	1303840800
2011-04-26 19:00:00	19.7	960.3	68400	1303844400
2011-04-26 20:00:00	19.3	921.5	72000	1303848000
2011-04-26 21:00:00	19.7	950.6	75600	1303851600
2011-04-26 22:00:00	19.3	950.6	79200	1303855200
2011-04-26 23:00:00	19.8	940.9	82800	1303858800
2011-04-27 00:00:00	19.8	940.9	0	1303862400
2011-04-27 01:00:00	18.9	921.5	3600	1303866000
2011-04-27 02:00:00	18.7	902.1	7200	1303869600
2011-04-27 03:00:00	18.7	902.1	10800	1303873200
2011-04-27 04:00:00	18.4	843.9000000000002	14400	1303876800
2011-04-27 05:00:00	18.4	853.6	18000	1303880400
2011-04-27 06:00:00	19.1	902.1	21600	1303884000
2011-04-27 07:00:00	19.3	911.7999999999997	25200	1303887600
2011-04-27 08:00:00	19.8	1134.9	28800	1303891200
2011-04-27 09:00:00	20.4	455.89999999999986	32400	1303894800
2011-04-27 10:00:00	20.8	572.3000000000002	36000	1303898400
2011-04-27 11:00:00	21.0	552.9000000000002	39600	1303902000
2011-04-27 12:00:00	20.9	611.1	43200	1303905600
2011-04-27 13:00:00	22.2	620.8000000000002	46800	1303909200
2011-04-27 14:00:00	22.2	601.4	50400	1303912800
2011-04-27 15:00:00	21.8	659.6	54000	1303916400
2011-04-27 16:00:00	21.7	688.7	57600	1303920000
2011-04-27 17:00:00	20.9	649.9000000000002	61200	1303923600
2011-04-27 18:00:00	20.4	611.1	64800	1303927200
2011-04-27 19:00:00	21.3	485.0	68400	1303930800
2011-04-27 20:00:00	20.2	455.89999999999986	72000	1303934400
2011-04-27 21:00:00	19.4	455.89999999999986	75600	1303938000
2011-04-27 22:00:00	19.8	446.2	79200	1303941600
2011-04-27 23:00:00	20.2	426.8	82800	1303945200
2011-04-28 00:00:00	20.2	426.8	0	1303948800
2011-04-28 01:00:00	20.0	446.2	3600	1303952400
2011-04-28 02:00:00	20.6	504.4	7200	1303956000
2011-04-28 03:00:00	20.4	494.7000000000001	10800	1303959600
2011-04-28 04:00:00	20.6	446.2	14400	1303963200
2011-04-28 05:00:00	20.4	465.6	18000	1303966800
2011-04-28 06:00:00	20.6	504.4	21600	1303970400
2011-04-28 07:00:00	21.1	465.6	25200	1303974000
2011-04-28 08:00:00	21.5	514.1	28800	1303977600
2011-04-28 09:00:00	20.6	960.3	32400	1303981200
2011-04-28 10:00:00	19.3	679.0000000000001	36000	1303984800
2011-04-28 11:00:00	18.7	708.0999999999998	39600	1303988400
2011-04-28 12:00:00	18.5	882.7	43200	1303992000
2011-04-28 13:00:00	19.6	892.4000000000002	46800	1303995600
2011-04-28 14:00:00	19.6	970.0	50400	1303999200
2011-04-28 15:00:00	17.7	979.7	54000	1304002800
2011-04-28 16:00:00	16.7	989.4	57600	1304006400
2011-04-28 17:00:00	15.4	960.3	61200	1304010000
2011-04-28 18:00:00	14.1	911.8	64800	1304013600
2011-04-28 19:00:00	13.2	785.7	68400	1304017200
2011-04-28 20:00:00	12.4	950.6	72000	1304020800
2011-04-28 21:00:00	11.4	737.2	75600	1304024400
2011-04-28 22:00:00	10.2	737.2	79200	1304028000
2011-04-28 23:00:00	9.7	688.7	82800	1304031600
2011-04-29 00:00:00	9.2	679.0000000000001	0	1304035200
2011-04-29 01:00:00	8.7	960.3	3600	1304038800
2011-04-29 02:00:00	7.8	1037.9	7200	1304042400
2011-04-29 03:00:00	8.1	1037.9	10800	1304046000
2011-04-29 04:00:00	7.5	1008.8	14400	1304049600
2011-04-29 05:00:00	8.4	989.4	18000	1304053200
2011-04-29 06:00:00	10.9	989.4	21600	1304056800
2011-04-29 07:00:00	11.5	999.1	25200	1304060400
2011-04-29 08:00:00	11.7	999.1	28800	1304064000
2011-04-29 09:00:00	11.7	417.1	32400	1304067600
2011-04-29 10:00:00	11.7	494.7000000000001	36000	1304071200
2011-04-29 11:00:00	11.2	514.1	39600	1304074800
2011-04-29 12:00:00	11.7	601.4	43200	1304078400
2011-04-29 13:00:00	11.5	717.8000000000002	46800	1304082000
2011-04-29 14:00:00	11.0	688.7	50400	1304085600
2011-04-29 15:00:00	11.0	756.6	54000	1304089200
