	Twet	Load	Tset
143	8.7	403.0	15.11
144	8.4	393.0	15.11
145	9.2	400.0	15.11
146	8.7	400.0	15.11
147	8.7	403.0	15.11
148	8.7	384.0	15.11
149	8.2	390.0	15.11
150	8.7	401.0	15.11
151	8.6	386.0	15.11
152	8.9	382.0	15.11
153	9.7	413.0	15.11
154	9.7	411.0	15.11
155	10.2	388.0	15.11
156	9.9	395.0	15.11
157	9.7	402.0	15.11
158	9.4	381.0	15.11
159	9.7	387.0	15.11
160	9.4	421.0	15.11
161	9.1	385.0	15.11
162	9.1	385.0	15.11
163	9.1	390.0	15.11
164	8.8	382.0	15.11
165	8.6	411.0	15.11
166	7.8	412.0	15.11
167	7.0	376.0	15.11
168	6.7	412.0	15.11
169	6.4	423.0	15.11
170	6.1	407.0	15.11
171	6.2	397.0	15.11
172	6.2	55.0	15.11
173	6.5	54.0	15.11
174	7.1	54.0	15.11
175	7.4	394.0	15.11
176	7.4	420.0	15.11
177	7.6	378.0	15.11
178	8.4	425.0	15.11
179	8.4	435.0	15.11
180	8.5	446.0	15.11
181	8.2	821.0	15.11
182	8.2	424.0	15.11
183	8.7	440.0	15.11
184	8.7	424.0	15.11
185	8.4	378.0	15.11
186	8.4	380.0	15.11
187	8.6	372.0	15.11
188	8.6	380.0	15.11
189	8.4	422.0	15.11
190	8.3	374.0	15.11
191	8.1	382.0	15.11
192	7.8	390.0	15.11
193	7.8	422.0	15.11
194	8.0	410.0	15.11
195	8.3	409.0	15.11
196	8.6	416.0	15.11
197	8.6	421.0	15.11
198	9.9	441.0	15.11
199	10.2	469.0	15.11
200	11.0	554.0	15.11
201	11.5	382.0	15.11
202	12.0	558.0	15.11
203	12.8	566.0	16.11
204	13.0	598.0	16.11
205	13.2	649.0	16.11
206	13.0	597.0	16.11
207	13.3	584.0	16.11
208	13.0	480.0	16.11
209	12.8	440.0	15.11
210	12.8	432.0	15.11
211	12.8	441.0	15.11
212	12.8	435.0	15.11
213	12.8	502.0	15.11
214	12.9	457.0	15.11
215	12.9	429.0	15.11
216	13.2	552.0	16.11
217	13.2	606.0	16.11
218	13.2	576.0	16.11
219	12.9	583.0	16.11
220	12.9	583.0	16.11
221	12.3	585.0	15.11
222	13.4	600.0	16.11
223	13.8	651.0	17.11
224	13.7	653.0	17.11
225	12.7	436.0	15.11
226	13.2	680.0	16.11
227	13.2	711.0	16.11
228	13.4	729.0	17.11
229	13.1	748.0	16.11
230	13.6	720.0	17.11
231	13.1	656.0	16.11
232	13.4	502.0	16.11
233	12.7	449.0	15.11
234	11.2	425.0	15.11
235	10.5	421.0	15.11
236	9.7	417.0	15.11
237	9.2	674.0	15.11
238	8.5	409.0	15.11
239	7.6	411.0	15.11
240	7.4	458.0	15.11
241	6.9	444.0	15.11
242	6.4	442.0	15.11
243	5.1	411.0	15.11
244	5.1	417.0	15.11
245	4.9	410.0	15.11
246	5.4	443.0	15.11
247	6.0	448.0	15.11
248	6.9	477.0	15.11
249	7.4	411.0	15.11
250	7.5	503.0	15.11
251	8.5	560.0	15.11
252	8.9	590.0	15.11
253	9.3	610.0	15.11
254	9.0	574.0	15.11
255	9.0	550.0	15.11
256	8.4	432.0	15.11
257	8.5	409.0	15.11
258	8.7	389.0	15.11
259	8.4	384.0	15.11
260	8.1	384.0	15.11
261	8.0	507.0	15.11
262	7.9	381.0	15.11
263	7.9	383.0	15.11
264	7.9	411.0	15.11
265	7.3	446.0	15.11
266	7.0	431.0	15.11
267	7.3	423.0	15.11
268	6.7	414.0	15.11
269	7.3	417.0	15.11
270	9.4	460.0	15.11
271	9.2	459.0	15.11
272	10.0	558.0	15.11
273	10.9	384.0	15.11
274	11.1	615.0	15.11
275	11.3	640.0	15.11
276	11.5	654.0	15.11
277	10.6	592.0	15.11
278	8.3	543.0	15.11
279	7.9	513.0	15.11
280	7.1	417.0	15.11
281	6.6	406.0	15.11
282	6.7	399.0	15.11
283	6.5	388.0	15.11
284	6.2	372.0	15.11
285	5.5	619.0	15.11
286	5.5	374.0	15.11
287	4.5	370.0	15.11
288	4.2	54.0	15.11
289	4.0	54.0	15.11
290	3.5	53.0	15.11
291	3.1	53.0	15.11
292	2.8	53.0	15.11
293	2.8	53.0	15.11
294	4.1	53.0	15.11
295	5.0	54.0	15.11
296	5.5	54.0	15.11
297	5.6	379.0	15.11
298	6.6	387.0	15.11
299	7.2	423.0	15.11
300	8.0	408.0	15.11
301	8.6	410.0	15.11
302	8.2	422.0	15.11
303	7.9	413.0	15.11
304	8.4	388.0	15.11
305	7.4	397.0	15.11
306	6.8	392.0	15.11
307	7.2	388.0	15.11
308	7.7	377.0	15.11
309	8.2	589.0	15.11
310	8.4	386.0	15.11
311	9.7	385.0	15.11
312	9.1	386.0	15.11
313	9.7	386.0	15.11
314	9.7	411.0	15.11
315	9.4	388.0	15.11
316	9.4	391.0	15.11
317	10.2	416.0	15.11
318	11.0	379.0	15.11
319	12.0	409.0	15.11
320	13.2	422.0	16.11
321	13.9	391.0	16.11
322	15.3	450.0	18.11
323	15.5	472.0	18.11
324	15.7	484.0	18.11
325	15.9	486.0	18.11
326	15.5	493.0	18.11
327	15.5	480.0	18.11
328	15.2	467.0	18.11
329	15.0	467.0	17.11
330	15.4	471.0	18.11
331	15.9	494.0	18.11
332	16.1	480.0	19.11
333	15.8	438.0	18.11
334	16.1	517.0	19.11
335	16.1	509.0	19.11
336	16.1	852.0	18.11
337	15.9	809.0	18.11
338	15.6	779.0	19.11
339	15.9	742.0	19.11
340	16.1	780.0	19.11
341	16.4	878.0	19.11
342	16.9	946.0	19.11
343	17.2	946.0	20.11
344	17.5	639.0	20.11
345	18.1	1062.0	21.11
346	18.0	631.0	21.11
347	18.0	1246.0	21.11
348	18.4	1309.0	21.11
349	18.3	1289.0	21.11
350	18.0	1237.0	21.11
351	15.3	1424.0	18.11
352	15.5	566.0	18.11
353	15.0	487.0	17.11
354	14.4	482.0	17.11
355	12.5	446.0	15.11
356	11.7	427.0	15.11
357	10.7	1252.0	15.11
358	10.7	430.0	15.11
359	10.2	414.0	15.11
360	9.7	471.0	15.11
361	9.2	464.0	15.11
362	8.9	421.0	15.11
363	8.9	435.0	15.11
364	8.9	474.0	15.11
365	8.6	433.0	15.11
366	9.4	475.0	15.11
367	10.5	531.0	15.11
368	10.3	520.0	15.11
369	10.0	424.0	15.11
370	11.0	580.0	15.11
371	10.8	566.0	15.11
372	11.0	615.0	15.11
373	11.0	642.0	15.11
374	10.8	610.0	15.11
375	10.1	570.0	15.11
376	9.6	453.0	15.11
377	9.8	423.0	15.11
378	9.5	417.0	15.11
379	10.4	401.0	15.11
380	8.4	395.0	15.11
381	8.6	575.0	15.11
382	8.1	401.0	15.11
383	8.1	374.0	15.11
384	8.1	406.0	15.11
385	8.0	440.0	15.11
386	7.8	406.0	15.11
387	7.5	412.0	15.11
388	8.6	406.0	15.11
389	7.5	413.0	15.11
390	9.1	441.0	15.11
391	9.9	465.0	15.11
392	10.7	476.0	15.11
393	10.5	393.0	15.11
394	11.2	673.0	15.11
395	12.2	647.0	15.11
396	12.4	713.0	16.11
397	13.1	752.0	16.11
398	13.6	709.0	17.11
399	13.2	631.0	16.11
400	13.0	498.0	16.11
401	13.3	450.0	16.11
402	13.1	444.0	16.11
403	12.6	442.0	15.11
404	12.9	433.0	15.11
405	12.9	565.0	16.11
406	12.9	452.0	15.11
407	12.3	441.0	15.11
408	12.3	543.0	15.11
409	12.1	548.0	15.11
410	11.5	566.0	15.11
411	11.3	490.0	15.11
412	11.0	493.0	15.11
413	11.5	573.0	15.11
414	12.6	549.0	15.11
415	13.4	616.0	16.11
416	13.5	697.0	17.11
417	13.9	439.0	16.11
418	15.1	823.0	17.11
419	15.9	918.0	18.11
420	15.6	885.0	18.11
421	16.2	884.0	18.11
422	15.7	874.0	18.11
423	15.8	806.0	19.11
424	15.3	555.0	18.11
425	15.5	502.0	18.11
426	15.6	504.0	18.11
427	16.0	506.0	18.11
428	16.3	507.0	19.11
429	16.3	754.0	19.11
430	16.6	558.0	19.11
431	16.6	539.0	19.11
432	16.6	810.0	19.11
433	17.2	895.0	19.11
434	16.4	827.0	19.11
435	16.7	830.0	19.11
436	16.9	872.0	19.11
437	17.1	906.0	19.11
438	17.3	928.0	20.11
439	18.2	943.0	20.11
440	18.2	644.0	21.11
