	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset	month
2011-05-02 17:00:00	17.3	1338.6	61200	1304355600	620675	20.11	5
2011-05-02 18:00:00	16.9	1328.9	64800	1304359200	633310	16.11	5
2011-05-02 19:00:00	17.0	1270.7	68400	1304362800	576778	20.11	5
2011-05-02 20:00:00	16.8	737.2	72000	1304366400	358328	16.11	5
2011-05-02 21:00:00	16.3	58.2	75600	1304370000	42648	18.11	5
2011-05-02 22:00:00	16.1	58.2	79200	1304373600	42211	18.11	5
2011-05-02 23:00:00	16.2	58.2	82800	1304377200	42391	18.11	5
2011-05-03 00:00:00	16.2	58.2	0	1304380800	42391	18.11	5
2011-05-03 01:00:00	15.4	746.9	3600	1304384400	349857	15.11	5
2011-05-03 02:00:00	14.6	824.5	7200	1304388000	336866	17.11	5
2011-05-03 03:00:00	14.6	892.4	10800	1304391600	361965	17.11	5
2011-05-03 04:00:00	14.1	911.8	14400	1304395200	363004	17.11	5
2011-05-03 05:00:00	14.1	931.2	18000	1304398800	370407	17.11	5
2011-05-03 06:00:00	16.4	911.8	21600	1304402400	395561	19.11	5
2011-05-03 07:00:00	17.4	873.0	25200	1304406000	393789	20.11	5
2011-05-03 08:00:00	18.5	892.4	28800	1304409600	414277	21.11	5
2011-05-03 09:00:00	19.1	552.9	32400	1304413200	259590	22.11	5
2011-05-03 10:00:00	20.0	1008.8	36000	1304416800	482666	22.11	5
2011-05-03 11:00:00	20.6	1319.2	39600	1304420400	658126	23.11	5
2011-05-03 12:00:00	20.4	1008.8	43200	1304424000	485904	23.11	5
2011-05-03 13:00:00	20.1	1290.1	46800	1304427600	633844	23.11	5
2011-05-03 14:00:00	19.8	1503.5	50400	1304431200	793353	19.11	5
2011-05-03 15:00:00	20.1	1309.5	54000	1304434800	645594	23.11	5
2011-05-03 16:00:00	19.9	1668.4	57600	1304438400	798793	22.11	5
2011-05-03 17:00:00	19.3	58.2	61200	1304442000	46981	21.11	5
2011-05-03 18:00:00	19.0	58.2	64800	1304445600	46769	21.11	5
2011-05-03 19:00:00	19.1	58.2	68400	1304449200	46819	21.11	5
2011-05-03 20:00:00	17.2	591.7	72000	1304452800	266026	20.11	5
2011-05-03 21:00:00	15.8	58.2	75600	1304456400	41948	18.11	5
2011-05-03 22:00:00	15.3	58.2	79200	1304460000	41014	17.11	5
2011-05-03 23:00:00	15.2	407.4	82800	1304463600	172103	18.11	5
2011-05-04 00:00:00	15.1	407.4	0	1304467200	171660	17.11	5
2011-05-04 01:00:00	14.9	572.3	3600	1304470800	238635	18.11	5
2011-05-04 02:00:00	11.3	863.3	7200	1304474400	306973	15.11	5
2011-05-04 03:00:00	10.2	950.6	10800	1304478000	333306	15.11	5
2011-05-04 04:00:00	9.1	882.7	14400	1304481600	308382	15.11	5
2011-05-04 05:00:00	8.0	882.7	18000	1304485200	307288	15.11	5
2011-05-04 06:00:00	8.0	931.2	21600	1304488800	323524	15.11	5
2011-05-04 07:00:00	8.0	970.0	25200	1304492400	337144	15.11	5
2011-05-04 08:00:00	8.3	989.4	28800	1304496000	344453	15.11	5
2011-05-04 09:00:00	8.0	58.2	32400	1304499600	35675	15.11	5
2011-05-04 10:00:00	7.8	58.2	36000	1304503200	35675	15.11	5
2011-05-04 11:00:00	9.4	58.2	39600	1304506800	35675	15.11	5
2011-05-04 12:00:00	9.9	58.2	43200	1304510400	35675	15.11	5
2011-05-04 13:00:00	9.2	58.2	46800	1304514000	35675	15.11	5
2011-05-04 14:00:00	9.2	58.2	50400	1304517600	35675	15.11	5
2011-05-04 15:00:00	9.6	58.2	54000	1304521200	35675	15.11	5
2011-05-04 16:00:00	9.6	58.2	57600	1304524800	35675	15.11	5
2011-05-04 17:00:00	8.8	58.2	61200	1304528400	35675	15.11	5
2011-05-04 18:00:00	7.7	58.2	64800	1304532000	35675	15.11	5
2011-05-04 19:00:00	7.2	58.2	68400	1304535600	35675	15.11	5
2011-05-04 20:00:00	6.3	58.2	72000	1304539200	35675	15.11	5
2011-05-04 21:00:00	6.5	58.2	75600	1304542800	35675	15.11	5
2011-05-04 22:00:00	6.1	58.2	79200	1304546400	35675	15.11	5
2011-05-04 23:00:00	6.1	58.2	82800	1304550000	35675	15.11	5
2011-05-05 00:00:00	5.8	58.2	0	1304553600	35675	15.11	5
2011-05-05 01:00:00	5.8	58.2	3600	1304557200	35675	15.11	5
2011-05-05 02:00:00	5.8	58.2	7200	1304560800	35675	15.11	5
2011-05-05 03:00:00	4.9	58.2	10800	1304564400	35675	15.11	5
2011-05-05 04:00:00	4.7	58.2	14400	1304568000	35675	15.11	5
2011-05-05 05:00:00	5.5	58.2	18000	1304571600	35675	15.11	5
2011-05-05 06:00:00	6.7	58.2	21600	1304575200	35675	15.11	5
2011-05-05 07:00:00	7.6	58.2	25200	1304578800	35675	15.11	5
2011-05-05 08:00:00	8.9	58.2	28800	1304582400	35675	15.11	5
2011-05-05 09:00:00	9.1	494.7	32400	1304586000	172695	15.11	5
2011-05-05 10:00:00	9.4	1008.8	36000	1304589600	353026	15.11	5
2011-05-05 11:00:00	9.3	795.4	39600	1304593200	251453	15.11	5
2011-05-05 12:00:00	9.9	756.6	43200	1304596800	272060	15.11	5
2011-05-05 13:00:00	9.7	766.3	46800	1304600400	263262	15.11	5
2011-05-05 14:00:00	10.0	727.5	50400	1304604000	281299	15.11	5
2011-05-05 15:00:00	10.0	1542.3	54000	1304607600	522308	15.11	5
2011-05-05 16:00:00	10.0	1503.5	57600	1304611200	555047	15.11	5
2011-05-05 17:00:00	9.7	1464.7	61200	1304614800	566213	15.11	5
2011-05-05 18:00:00	8.6	989.4	64800	1304618400	344770	15.11	5
2011-05-05 19:00:00	8.5	766.3	68400	1304622000	260844	15.11	5
2011-05-05 20:00:00	8.0	523.8	72000	1304625600	183042	15.11	5
2011-05-05 21:00:00	7.4	669.3	75600	1304629200	247041	15.11	5
2011-05-05 22:00:00	6.6	640.2	79200	1304632800	232534	15.11	5
2011-05-05 23:00:00	6.0	640.2	82800	1304636400	232305	15.11	5
2011-05-06 00:00:00	5.7	640.2	0	1304640000	232202	15.11	5
2011-05-06 01:00:00	5.7	523.8	3600	1304643600	182172	15.11	5
2011-05-06 02:00:00	5.1	785.7	7200	1304647200	249271	15.11	5
2011-05-06 03:00:00	4.2	853.6	10800	1304650800	296266	15.11	5
2011-05-06 04:00:00	4.2	824.5	14400	1304654400	287388	15.11	5
2011-05-06 05:00:00	5.3	853.6	18000	1304658000	296509	15.11	5
2011-05-06 06:00:00	8.9	979.7	21600	1304661600	341583	15.11	5
2011-05-06 07:00:00	9.8	58.2	25200	1304665200	35675	15.11	5
2011-05-06 08:00:00	10.6	1338.6	28800	1304668800	504361	15.11	5
2011-05-06 09:00:00	11.1	1008.8	32400	1304672400	358249	15.11	5
2011-05-06 10:00:00	11.8	1096.1	36000	1304676000	401150	15.11	5
2011-05-06 11:00:00	12.2	873.0	39600	1304679600	317452	15.11	5
2011-05-06 12:00:00	12.5	679.0	43200	1304683200	273069	16.11	5
2011-05-06 13:00:00	13.3	737.2	46800	1304686800	315654	17.11	5
2011-05-06 14:00:00	12.5	746.9	50400	1304690400	307075	15.11	5
2011-05-06 15:00:00	12.7	756.6	54000	1304694000	299274	15.11	5
2011-05-06 16:00:00	12.9	756.6	57600	1304697600	304974	15.11	5
2011-05-06 17:00:00	12.0	727.5	61200	1304701200	296077	15.11	5
2011-05-06 18:00:00	11.7	727.5	64800	1304704800	292428	15.11	5
2011-05-06 19:00:00	11.3	659.6	68400	1304708400	250979	15.11	5
2011-05-06 20:00:00	11.6	970.0	72000	1304712000	346838	15.11	5
2011-05-06 21:00:00	11.3	649.9	75600	1304715600	245926	15.11	5
2011-05-06 22:00:00	10.8	649.9	79200	1304719200	243109	15.11	5
2011-05-06 23:00:00	10.2	630.5	82800	1304722800	231513	15.11	5
2011-05-07 00:00:00	9.1	620.8	0	1304726400	225095	15.11	5
2011-05-07 01:00:00	8.3	940.9	3600	1304730000	327154	15.11	5
2011-05-07 02:00:00	9.1	960.3	7200	1304733600	334862	15.11	5
2011-05-07 03:00:00	9.1	882.7	10800	1304737200	308382	15.11	5
2011-05-07 04:00:00	8.3	814.8	14400	1304740800	286287	15.11	5
2011-05-07 05:00:00	8.6	756.6	18000	1304744400	269023	15.11	5
2011-05-07 06:00:00	11.5	708.1	21600	1304748000	279159	15.11	5
2011-05-07 07:00:00	11.7	679.0	25200	1304751600	264812	15.11	5
2011-05-07 08:00:00	12.7	737.2	28800	1304755200	308634	16.11	5
2011-05-07 09:00:00	12.7	407.4	32400	1304758800	152616	15.11	5
2011-05-07 10:00:00	13.4	58.2	36000	1304762400	37526	15.11	5
2011-05-07 11:00:00	13.6	58.2	39600	1304766000	37922	15.11	5
2011-05-07 12:00:00	13.6	58.2	43200	1304769600	37922	15.11	5
2011-05-07 13:00:00	12.4	58.2	46800	1304773200	36013	15.11	5
2011-05-07 14:00:00	13.6	58.2	50400	1304776800	37922	15.11	5
2011-05-07 15:00:00	12.9	58.2	54000	1304780400	36665	15.11	5
2011-05-07 16:00:00	12.7	58.2	57600	1304784000	36252	15.11	5
2011-05-07 17:00:00	12.4	58.2	61200	1304787600	36013	15.11	5
2011-05-07 18:00:00	12.2	58.2	64800	1304791200	35950	15.11	5
2011-05-07 19:00:00	11.7	58.2	68400	1304794800	35675	15.11	5
2011-05-07 20:00:00	11.0	417.1	72000	1304798400	148216	15.11	5
2011-05-07 21:00:00	9.9	58.2	75600	1304802000	35675	15.11	5
2011-05-07 22:00:00	9.7	58.2	79200	1304805600	35675	15.11	5
2011-05-07 23:00:00	9.9	58.2	82800	1304809200	35675	15.11	5
2011-05-08 00:00:00	9.7	58.2	0	1304812800	35675	15.11	5
2011-05-08 01:00:00	8.8	417.1	3600	1304816400	146337	15.11	5
2011-05-08 02:00:00	7.7	58.2	7200	1304820000	35675	15.11	5
2011-05-08 03:00:00	8.6	58.2	10800	1304823600	35675	15.11	5
2011-05-08 04:00:00	7.7	58.2	14400	1304827200	35675	15.11	5
2011-05-08 05:00:00	8.8	58.2	18000	1304830800	35675	15.11	5
2011-05-08 06:00:00	10.5	58.2	21600	1304834400	35675	15.11	5
2011-05-08 07:00:00	11.5	58.2	25200	1304838000	35675	15.11	5
2011-05-08 08:00:00	13.5	58.2	28800	1304841600	37713	15.11	5
2011-05-08 09:00:00	13.6	611.1	32400	1304845200	247352	17.11	5
2011-05-08 10:00:00	14.1	979.7	36000	1304848800	389673	17.11	5
2011-05-08 11:00:00	13.6	824.5	39600	1304852400	321972	16.11	5
2011-05-08 12:00:00	14.5	669.3	43200	1304856000	287080	18.11	5
2011-05-08 13:00:00	13.8	805.1	46800	1304859600	318796	16.11	5
2011-05-08 14:00:00	14.9	805.1	50400	1304863200	335069	17.11	5
2011-05-08 15:00:00	14.1	756.6	54000	1304866800	335387	17.11	5
2011-05-08 16:00:00	14.1	766.3	57600	1304870400	341630	17.11	5
2011-05-08 17:00:00	14.0	746.9	61200	1304874000	328019	17.11	5
2011-05-08 18:00:00	12.7	698.4	64800	1304877600	285727	16.11	5
2011-05-08 19:00:00	12.2	688.7	68400	1304881200	276279	15.11	5
2011-05-08 20:00:00	11.7	611.1	72000	1304884800	229349	15.11	5
2011-05-08 21:00:00	10.7	630.5	75600	1304888400	233052	15.11	5
2011-05-08 22:00:00	10.7	620.8	79200	1304892000	228360	15.11	5
2011-05-08 23:00:00	10.2	931.2	82800	1304895600	326474	15.11	5
2011-05-09 00:00:00	9.9	552.9	0	1304899200	196209	15.11	5
2011-05-09 01:00:00	10.2	611.1	3600	1304902800	222344	15.11	5
2011-05-09 02:00:00	9.7	601.4	7200	1304906400	216973	15.11	5
2011-05-09 03:00:00	9.7	58.2	10800	1304910000	35675	15.11	5
2011-05-09 04:00:00	9.4	58.2	14400	1304913600	35675	15.11	5
2011-05-09 05:00:00	9.7	58.2	18000	1304917200	35675	15.11	5
2011-05-09 06:00:00	11.2	58.2	21600	1304920800	35675	15.11	5
2011-05-09 07:00:00	11.9	58.2	25200	1304924400	35765	15.11	5
2011-05-09 08:00:00	12.7	58.2	28800	1304928000	36252	15.11	5
2011-05-09 09:00:00	13.1	58.2	32400	1304931600	37045	15.11	5
2011-05-09 10:00:00	13.6	58.2	36000	1304935200	37922	15.11	5
2011-05-09 11:00:00	14.3	58.2	39600	1304938800	39237	16.11	5
2011-05-09 12:00:00	14.5	58.2	43200	1304942400	39583	16.11	5
2011-05-09 13:00:00	13.6	58.2	46800	1304946000	37922	15.11	5
2011-05-09 14:00:00	13.6	58.2	50400	1304949600	37922	15.11	5
2011-05-09 15:00:00	13.6	58.2	54000	1304953200	37922	15.11	5
2011-05-09 16:00:00	13.1	58.2	57600	1304956800	37045	15.11	5
2011-05-09 17:00:00	12.5	58.2	61200	1304960400	36064	15.11	5
2011-05-09 18:00:00	12.2	58.2	64800	1304964000	35950	15.11	5
2011-05-09 19:00:00	10.8	58.2	68400	1304967600	35675	15.11	5
2011-05-09 20:00:00	10.5	58.2	72000	1304971200	35675	15.11	5
2011-05-09 21:00:00	9.7	58.2	75600	1304974800	35675	15.11	5
2011-05-09 22:00:00	9.1	58.2	79200	1304978400	35675	15.11	5
2011-05-09 23:00:00	8.9	58.2	82800	1304982000	35675	15.11	5
2011-05-10 00:00:00	8.1	58.2	0	1304985600	35675	15.11	5
2011-05-10 01:00:00	7.9	58.2	3600	1304989200	35675	15.11	5
2011-05-10 02:00:00	6.8	58.2	7200	1304992800	35675	15.11	5
2011-05-10 03:00:00	6.8	58.2	10800	1304996400	35675	15.11	5
2011-05-10 04:00:00	7.0	58.2	14400	1305000000	35675	15.11	5
2011-05-10 05:00:00	8.4	58.2	18000	1305003600	35675	15.11	5
2011-05-10 06:00:00	9.7	58.2	21600	1305007200	35675	15.11	5
2011-05-10 07:00:00	10.8	58.2	25200	1305010800	35675	15.11	5
2011-05-10 08:00:00	11.5	58.2	28800	1305014400	35675	15.11	5
2011-05-10 09:00:00	11.5	620.8	32400	1305018000	232588	15.11	5
2011-05-10 10:00:00	11.8	620.8	36000	1305021600	235081	15.11	5
2011-05-10 11:00:00	12.7	601.4	39600	1305025200	233957	16.11	5
2011-05-10 12:00:00	13.2	824.5	43200	1305028800	316910	16.11	5
2011-05-10 13:00:00	12.2	601.4	46800	1305032400	229623	15.11	5
2011-05-10 14:00:00	13.2	640.2	50400	1305036000	258693	16.11	5
2011-05-10 15:00:00	12.9	649.9	54000	1305039600	260653	16.11	5
2011-05-10 16:00:00	13.5	659.6	57600	1305043200	272214	17.11	5
2011-05-10 17:00:00	13.6	640.2	61200	1305046800	262420	17.11	5
2011-05-10 18:00:00	12.7	640.2	64800	1305050400	253708	16.11	5
2011-05-10 19:00:00	11.9	630.5	68400	1305054000	241016	15.11	5
2011-05-10 20:00:00	11.7	620.8	72000	1305057600	234182	15.11	5
2011-05-10 21:00:00	11.0	620.8	75600	1305061200	229604	15.11	5
2011-05-10 22:00:00	11.0	611.1	79200	1305064800	224934	15.11	5
2011-05-10 23:00:00	11.2	601.4	82800	1305068400	221298	15.11	5
2011-05-11 00:00:00	11.7	591.7	0	1305072000	219921	15.11	5
2011-05-11 01:00:00	12.3	620.8	3600	1305075600	240790	15.11	5
2011-05-11 02:00:00	12.0	611.1	7200	1305079200	232198	15.11	5
2011-05-11 03:00:00	11.5	611.1	10800	1305082800	227805	15.11	5
2011-05-11 04:00:00	10.7	611.1	14400	1305086400	223746	15.11	5
2011-05-11 05:00:00	11.5	601.4	18000	1305090000	223101	15.11	5
2011-05-11 06:00:00	11.8	601.4	21600	1305093600	225443	15.11	5
2011-05-11 07:00:00	12.3	591.7	25200	1305097200	226054	15.11	5
2011-05-11 08:00:00	12.7	620.8	28800	1305100800	243671	16.11	5
2011-05-11 09:00:00	13.7	58.2	32400	1305104400	38160	15.11	5
2011-05-11 10:00:00	13.7	620.8	36000	1305108000	252926	17.11	5
2011-05-11 11:00:00	14.7	824.5	39600	1305111600	338375	17.11	5
2011-05-11 12:00:00	14.9	921.5	43200	1305115200	379926	17.11	5
2011-05-11 13:00:00	15.5	979.7	46800	1305118800	410416	18.11	5
2011-05-11 14:00:00	14.8	58.2	50400	1305122400	40160	17.11	5
2011-05-11 15:00:00	15.0	1164.0	54000	1305126000	488003	18.11	5
2011-05-11 16:00:00	15.0	1105.8	57600	1305129600	459946	18.11	5
2011-05-11 17:00:00	14.1	1076.7	61200	1305133200	431470	17.11	5
2011-05-11 18:00:00	13.9	1018.5	64800	1305136800	403648	17.11	5
2011-05-11 19:00:00	13.3	533.5	68400	1305140400	206989	16.11	5
2011-05-11 20:00:00	13.3	58.2	72000	1305144000	37354	15.11	5
2011-05-11 21:00:00	13.7	58.2	75600	1305147600	38160	15.11	5
2011-05-11 22:00:00	13.7	58.2	79200	1305151200	38160	15.11	5
2011-05-11 23:00:00	13.1	58.2	82800	1305154800	37045	15.11	5
2011-05-12 00:00:00	12.6	58.2	0	1305158400	36139	15.11	5
2011-05-12 01:00:00	11.8	58.2	3600	1305162000	35675	15.11	5
2011-05-12 02:00:00	11.0	58.2	7200	1305165600	35675	15.11	5
2011-05-12 03:00:00	10.5	58.2	10800	1305169200	35675	15.11	5
2011-05-12 04:00:00	9.9	58.2	14400	1305172800	35675	15.11	5
2011-05-12 05:00:00	10.5	58.2	18000	1305176400	35675	15.11	5
2011-05-12 06:00:00	13.2	58.2	21600	1305180000	37195	15.11	5
2011-05-12 07:00:00	13.3	58.2	25200	1305183600	37354	15.11	5
2011-05-12 08:00:00	13.8	58.2	28800	1305187200	38299	16.11	5
2011-05-12 09:00:00	14.5	591.7	32400	1305190800	245416	17.11	5
2011-05-12 10:00:00	15.4	58.2	36000	1305194400	41179	17.11	5
2011-05-12 11:00:00	16.3	446.2	39600	1305198000	193565	19.11	5
2011-05-12 12:00:00	17.0	843.9	43200	1305201600	377720	19.11	5
2011-05-12 13:00:00	17.0	620.8	46800	1305205200	280354	20.11	5
2011-05-12 14:00:00	17.4	679.0	50400	1305208800	317183	20.11	5
2011-05-12 15:00:00	17.6	679.0	54000	1305212400	331338	17.11	5
2011-05-12 16:00:00	18.1	688.7	57600	1305216000	328566	21.11	5
2011-05-12 17:00:00	17.4	669.3	61200	1305219600	311316	20.11	5
2011-05-12 18:00:00	16.6	679.0	64800	1305223200	321980	16.11	5
2011-05-12 19:00:00	15.6	669.3	68400	1305226800	306960	15.11	5
2011-05-12 20:00:00	15.2	58.2	72000	1305230400	40830	17.11	5
2011-05-12 21:00:00	14.4	640.2	75600	1305234000	269926	17.11	5
2011-05-12 22:00:00	14.8	640.2	79200	1305237600	272872	18.11	5
2011-05-12 23:00:00	15.3	620.8	82800	1305241200	266582	18.11	5
2011-05-13 00:00:00	15.3	630.5	0	1305244800	271846	18.11	5
2011-05-13 01:00:00	15.6	58.2	3600	1305248400	41545	17.11	5
2011-05-13 02:00:00	14.8	58.2	7200	1305252000	40160	17.11	5
2011-05-13 03:00:00	14.2	58.2	10800	1305255600	39080	16.11	5
2011-05-13 04:00:00	13.5	58.2	14400	1305259200	37713	15.11	5
2011-05-13 05:00:00	13.5	58.2	18000	1305262800	37713	15.11	5
2011-05-13 06:00:00	13.4	58.2	21600	1305266400	37526	15.11	5
2011-05-13 07:00:00	13.4	58.2	25200	1305270000	37526	15.11	5
2011-05-13 08:00:00	13.6	58.2	28800	1305273600	37922	15.11	5
2011-05-13 09:00:00	14.5	58.2	32400	1305277200	39583	16.11	5
2011-05-13 10:00:00	14.7	514.1	36000	1305280800	210490	17.11	5
2011-05-13 11:00:00	15.2	582.0	39600	1305284400	245491	18.11	5
2011-05-13 12:00:00	15.5	630.5	43200	1305288000	285451	15.11	5
2011-05-13 13:00:00	16.0	1387.1	46800	1305291600	627651	19.11	5
2011-05-13 14:00:00	16.4	1270.7	50400	1305295200	567374	19.11	5
2011-05-13 15:00:00	16.0	1222.2	54000	1305298800	534242	19.11	5
2011-05-13 16:00:00	15.7	1251.3	57600	1305302400	569681	15.11	5
2011-05-13 17:00:00	15.2	1222.2	61200	1305306000	520897	18.11	5
2011-05-13 18:00:00	15.2	1125.2	64800	1305309600	471877	18.11	5
2011-05-13 19:00:00	15.0	902.1	68400	1305313200	374049	18.11	5
2011-05-13 20:00:00	14.7	58.2	72000	1305316800	40002	16.11	5
2011-05-13 21:00:00	14.7	552.9	75600	1305320400	228490	18.11	5
2011-05-13 22:00:00	14.7	523.8	79200	1305324000	214914	17.11	5
2011-05-13 23:00:00	14.7	523.8	82800	1305327600	214914	17.11	5
2011-05-14 00:00:00	14.7	504.4	0	1305331200	206149	17.11	5
2011-05-14 01:00:00	14.5	58.2	3600	1305334800	39583	16.11	5
2011-05-14 02:00:00	14.5	58.2	7200	1305338400	39583	16.11	5
2011-05-14 03:00:00	14.5	58.2	10800	1305342000	39583	16.11	5
2011-05-14 04:00:00	14.2	58.2	14400	1305345600	39080	16.11	5
2011-05-14 05:00:00	14.3	58.2	18000	1305349200	39237	16.11	5
2011-05-14 06:00:00	14.3	358.9	21600	1305352800	149747	17.11	5
2011-05-14 07:00:00	14.9	824.5	25200	1305356400	342104	17.11	5
2011-05-14 08:00:00	15.2	494.7	28800	1305360000	205252	18.11	5
2011-05-14 09:00:00	15.7	620.8	32400	1305363600	282380	15.11	5
2011-05-14 10:00:00	15.6	766.3	36000	1305367200	364027	15.11	5
2011-05-14 11:00:00	15.6	921.5	39600	1305370800	387906	18.11	5
2011-05-14 12:00:00	15.9	737.2	43200	1305374400	349162	15.11	5
2011-05-14 13:00:00	15.9	776.0	46800	1305378000	373412	15.11	5
2011-05-14 14:00:00	16.4	834.2	50400	1305381600	366407	19.11	5
2011-05-14 15:00:00	16.4	834.2	54000	1305385200	366407	19.11	5
2011-05-14 16:00:00	16.4	931.2	57600	1305388800	403293	19.11	5
2011-05-14 17:00:00	16.5	921.5	61200	1305392400	400499	19.11	5
2011-05-14 18:00:00	16.8	824.5	64800	1305396000	367115	19.11	5
2011-05-14 19:00:00	16.8	737.2	68400	1305399600	358328	16.11	5
2011-05-14 20:00:00	16.8	620.8	72000	1305403200	292392	16.11	5
2011-05-14 21:00:00	16.8	727.5	75600	1305406800	352379	16.11	5
2011-05-14 22:00:00	16.6	688.7	79200	1305410400	327496	16.11	5
2011-05-14 23:00:00	16.3	669.3	82800	1305414000	302180	19.11	5
2011-05-15 00:00:00	16.8	669.3	0	1305417600	318425	16.11	5
2011-05-15 01:00:00	17.2	620.8	3600	1305421200	281653	20.11	5
2011-05-15 02:00:00	17.4	659.6	7200	1305424800	305534	20.11	5
2011-05-15 03:00:00	17.4	679.0	10800	1305428400	317183	20.11	5
2011-05-15 04:00:00	17.2	649.9	14400	1305432000	298072	20.11	5
2011-05-15 05:00:00	17.4	649.9	18000	1305435600	299838	20.11	5
2011-05-15 06:00:00	17.4	669.3	21600	1305439200	311316	20.11	5
2011-05-15 07:00:00	17.6	669.3	25200	1305442800	313561	20.11	5
2011-05-15 08:00:00	18.2	649.9	28800	1305446400	305838	21.11	5
2011-05-15 09:00:00	18.8	504.4	32400	1305450000	233972	21.11	5
2011-05-15 10:00:00	19.2	1115.5	36000	1305453600	524820	22.11	5
2011-05-15 11:00:00	19.1	1164.0	39600	1305457200	549129	22.11	5
2011-05-15 12:00:00	18.8	1241.6	43200	1305460800	589103	21.11	5
2011-05-15 13:00:00	19.5	1319.2	46800	1305464400	642681	22.11	5
2011-05-15 14:00:00	19.0	1377.4	50400	1305468000	671785	22.11	5
2011-05-15 15:00:00	19.7	1387.1	54000	1305471600	689717	22.11	5
2011-05-15 16:00:00	19.4	1309.5	57600	1305475200	635106	22.11	5
2011-05-15 17:00:00	18.8	1290.1	61200	1305478800	645451	18.11	5
2011-05-15 18:00:00	16.9	1193.1	64800	1305482400	562014	16.11	5
2011-05-15 19:00:00	17.1	921.5	68400	1305486000	410635	20.11	5
2011-05-15 20:00:00	16.5	533.5	72000	1305489600	232015	19.11	5
2011-05-15 21:00:00	16.8	552.9	75600	1305493200	244531	19.11	5
2011-05-15 22:00:00	16.3	562.6	79200	1305496800	244452	19.11	5
2011-05-15 23:00:00	16.3	562.6	82800	1305500400	244452	19.11	5
2011-05-16 00:00:00	15.5	562.6	0	1305504000	238642	18.11	5
2011-05-16 01:00:00	15.0	523.8	3600	1305507600	216731	18.11	5
2011-05-16 02:00:00	15.2	1299.8	7200	1305511200	563134	18.11	5
2011-05-16 03:00:00	15.0	1047.6	10800	1305514800	433457	18.11	5
2011-05-16 04:00:00	15.2	1018.5	14400	1305518400	422926	18.11	5
