Tset	Date	Twet	Load	Hour(s)	TimeStamp(s)
18.11	8/23/2011 21:00	15.5	407.4	75600	1314133200
17.11	8/23/2011 22:00	15.3	58.2	79200	1314136800
16.11	8/23/2011 23:00	14.6	58.2	82800	1314140400
16.11	8/24/2011 0:00	14.3	58.2	0	1314144000
17.11	8/24/2011 1:00	14.8	58.2	3600	1314147600
16.11	8/24/2011 2:00	14.2	58.2	7200	1314151200
16.11	8/24/2011 3:00	14	58.2	10800	1314154800
16.11	8/24/2011 4:00	13.8	58.2	14400	1314158400
16.11	8/24/2011 5:00	14	58.2	18000	1314162000
18.11	8/24/2011 6:00	16.3	58.2	21600	1314165600
19.11	8/24/2011 7:00	17.3	58.2	25200	1314169200
21.11	8/24/2011 8:00	19.1	58.2	28800	1314172800
21.11	8/24/2011 9:00	19.8	58.2	32400	1314176400
22.11	8/24/2011 10:00	20.1	58.2	36000	1314180000
23.11	8/24/2011 11:00	20.7	1154.3	39600	1314183600
23.11	8/24/2011 12:00	20.6	494.7	43200	1314187200
23.11	8/24/2011 13:00	20.5	669.3	46800	1314190800
23.11	8/24/2011 14:00	20.4	727.5	50400	1314194400
23.11	8/24/2011 15:00	20.8	746.9	54000	1314198000
24.11	8/24/2011 16:00	21.1	746.9	57600	1314201600
23.11	8/24/2011 17:00	20.7	727.5	61200	1314205200
24.11	8/24/2011 18:00	21.2	727.5	64800	1314208800
23.11	8/24/2011 19:00	20.8	465.6	68400	1314212400
22.11	8/24/2011 20:00	20.5	58.2	72000	1314216000
22.11	8/24/2011 21:00	20.3	426.8	75600	1314219600
23.11	8/24/2011 22:00	20.4	417.1	79200	1314223200
23.11	8/24/2011 23:00	20.8	426.8	82800	1314226800
23.11	8/25/2011 0:00	20.6	426.8	0	1314230400
22.11	8/25/2011 1:00	20.6	58.2	3600	1314234000
22.11	8/25/2011 2:00	20.6	58.2	7200	1314237600
22.11	8/25/2011 3:00	20.6	58.2	10800	1314241200
23.11	8/25/2011 4:00	20.9	58.2	14400	1314244800
23.11	8/25/2011 5:00	21.5	58.2	18000	1314248400
23.11	8/25/2011 6:00	21.8	58.2	21600	1314252000
24.11	8/25/2011 7:00	22	58.2	25200	1314255600
24.11	8/25/2011 8:00	22.5	58.2	28800	1314259200
24.11	8/25/2011 9:00	22.7	58.2	32400	1314262800
25.11	8/25/2011 10:00	23	58.2	36000	1314266400
24.11	8/25/2011 11:00	22.7	58.2	39600	1314270000
25.11	8/25/2011 12:00	22.5	514.1	43200	1314273600
25.11	8/25/2011 13:00	22.9	407.4	46800	1314277200
25.11	8/25/2011 14:00	23.1	562.6	50400	1314280800
25.11	8/25/2011 16:00	23.3	58.2	57600	1314288000
25.11	8/25/2011 17:00	23.3	58.2	61200	1314291600
25.11	8/25/2011 18:00	22.7	436.5	64800	1314295200
23.11	8/25/2011 19:00	20.9	58.2	68400	1314298800
22.11	8/25/2011 20:00	20.5	58.2	72000	1314302400
22.11	8/25/2011 21:00	20	58.2	75600	1314306000
22.11	8/25/2011 22:00	19.6	485	79200	1314309600
22.11	8/25/2011 23:00	20	58.2	82800	1314313200
22.11	8/26/2011 0:00	19.2	543.2	0	1314316800
21.11	8/26/2011 1:00	19.2	58.2	3600	1314320400
21.11	8/26/2011 2:00	19	58.2	7200	1314324000
20.11	8/26/2011 3:00	18.7	58.2	10800	1314327600
20.11	8/26/2011 4:00	18.7	58.2	14400	1314331200
21.11	8/26/2011 5:00	19	58.2	18000	1314334800
22.11	8/26/2011 6:00	20	58.2	21600	1314338400
23.11	8/26/2011 7:00	21.3	58.2	25200	1314342000
24.11	8/26/2011 8:00	22.4	58.2	28800	1314345600
24.11	8/26/2011 9:00	22.5	58.2	32400	1314349200
25.11	8/26/2011 10:00	23.2	417.1	36000	1314352800
25.11	8/26/2011 11:00	23.5	58.2	39600	1314356400
26.11	8/26/2011 12:00	23.9	58.2	43200	1314360000
26.11	8/26/2011 13:00	24	58.2	46800	1314363600
25.11	8/26/2011 14:00	23.7	58.2	50400	1314367200
25.11	8/26/2011 15:00	23.7	58.2	54000	1314370800
26.11	8/26/2011 16:00	24.1	58.2	57600	1314374400
26.11	8/26/2011 17:00	23.9	58.2	61200	1314378000
26.11	8/26/2011 18:00	23.9	58.2	64800	1314381600
26.11	8/26/2011 19:00	23.8	58.2	68400	1314385200
25.11	8/26/2011 20:00	23.6	58.2	72000	1314388800
26.11	8/26/2011 21:00	23.4	446.2	75600	1314392400
25.11	8/26/2011 22:00	23.4	58.2	79200	1314396000
25.11	8/26/2011 23:00	23.6	58.2	82800	1314399600
25.11	8/27/2011 0:00	23.6	58.2	0	1314403200
25.11	8/27/2011 1:00	23.6	58.2	3600	1314406800
26.11	8/27/2011 2:00	23.3	436.5	7200	1314410400
26.11	8/27/2011 3:00	23.3	446.2	10800	1314414000
26.11	8/27/2011 4:00	23.6	940.9	14400	1314417600
26.11	8/27/2011 5:00	23.8	620.8	18000	1314421200
26.11	8/27/2011 6:00	23.4	620.8	21600	1314424800
26.11	8/27/2011 7:00	23.4	591.7	25200	1314428400
26.11	8/27/2011 8:00	23.1	620.8	28800	1314432000
25.11	8/27/2011 9:00	23.2	58.2	32400	1314435600
24.11	8/27/2011 10:00	22	58.2	36000	1314439200
25.11	8/27/2011 11:00	22.2	485	39600	1314442800
24.11	8/27/2011 12:00	22	455.9	43200	1314446400
24.11	8/27/2011 13:00	21.6	407.4	46800	1314450000
23.11	8/27/2011 14:00	21.1	455.9	50400	1314453600
23.11	8/27/2011 15:00	21.6	58.2	54000	1314457200
24.11	8/27/2011 16:00	21.6	475.3	57600	1314460800
24.11	8/27/2011 17:00	22	475.3	61200	1314464400
24.11	8/27/2011 18:00	22	58.2	64800	1314468000
24.11	8/27/2011 19:00	21.6	426.8	68400	1314471600
24.11	8/27/2011 20:00	21.6	485	72000	1314475200
23.11	8/27/2011 22:00	20.9	407.4	79200	1314482400
23.11	8/27/2011 23:00	20.5	446.2	82800	1314486000
23.11	8/28/2011 0:00	20.9	58.2	0	1314489600
22.11	8/28/2011 1:00	20.5	58.2	3600	1314493200
22.11	8/28/2011 2:00	20	58.2	7200	1314496800
22.11	8/28/2011 3:00	20	504.4	10800	1314500400
21.11	8/28/2011 4:00	19.8	58.2	14400	1314504000
22.11	8/28/2011 5:00	20	58.2	18000	1314507600
21.11	8/28/2011 6:00	19.8	58.2	21600	1314511200
22.11	8/28/2011 7:00	19.8	582	25200	1314514800
22.11	8/28/2011 8:00	20.2	58.2	28800	1314518400
21.11	8/28/2011 9:00	19.8	58.2	32400	1314522000
22.11	8/28/2011 10:00	19.9	58.2	36000	1314525600
21.11	8/28/2011 11:00	19.7	58.2	39600	1314529200
23.11	8/28/2011 12:00	21.3	58.2	43200	1314532800
23.11	8/28/2011 13:00	20.9	58.2	46800	1314536400
22.11	8/28/2011 14:00	20.2	58.2	50400	1314540000
22.11	8/28/2011 15:00	19.9	58.2	54000	1314543600
21.11	8/28/2011 16:00	19.4	58.2	57600	1314547200
21.11	8/28/2011 17:00	19.3	58.2	61200	1314550800
20.11	8/28/2011 18:00	18.3	58.2	64800	1314554400
20.11	8/28/2011 19:00	18.5	58.2	68400	1314558000
20.11	8/28/2011 20:00	18.2	58.2	72000	1314561600
20.11	8/28/2011 21:00	17.8	58.2	75600	1314565200
19.11	8/28/2011 22:00	17.2	58.2	79200	1314568800
18.11	8/28/2011 23:00	16.1	58.2	82800	1314572400
18.11	8/29/2011 0:00	15.9	58.2	0	1314576000
17.11	8/29/2011 1:00	15.3	58.2	3600	1314579600
17.11	8/29/2011 2:00	15.1	58.2	7200	1314583200
17.11	8/29/2011 3:00	14.9	58.2	10800	1314586800
17.11	8/29/2011 4:00	15.6	58.2	14400	1314590400
17.11	8/29/2011 5:00	15.6	58.2	18000	1314594000
18.11	8/29/2011 6:00	16	58.2	21600	1314597600
18.11	8/29/2011 7:00	16.3	58.2	25200	1314601200
18.11	8/29/2011 8:00	15.8	58.2	28800	1314604800
17.11	8/29/2011 9:00	15.7	58.2	32400	1314608400
19.11	8/29/2011 10:00	16.6	494.7	36000	1314612000
19.11	8/29/2011 11:00	16.2	475.3	39600	1314615600
19.11	8/29/2011 12:00	16.6	494.7	43200	1314619200
19.11	8/29/2011 13:00	16.6	504.4	46800	1314622800
19.11	8/29/2011 14:00	17	514.1	50400	1314626400
20.11	8/29/2011 15:00	17.2	523.8	54000	1314630000
19.11	8/29/2011 16:00	16.2	543.2	57600	1314633600
19.11	8/29/2011 17:00	16.8	543.2	61200	1314637200
18.11	8/29/2011 18:00	15.8	523.8	64800	1314640800
18.11	8/29/2011 19:00	15.9	533.5	68400	1314644400
18.11	8/29/2011 20:00	15.8	455.9	72000	1314648000
18.11	8/29/2011 21:00	15.6	659.6	75600	1314651600
17.11	8/29/2011 22:00	14.5	494.7	79200	1314655200
17.11	8/29/2011 23:00	14.8	58.2	82800	1314658800
17.11	8/30/2011 0:00	14.2	446.2	0	1314662400
17.11	8/30/2011 1:00	14.2	436.5	3600	1314666000
16.11	8/30/2011 2:00	13.5	446.2	7200	1314669600
15.11	8/30/2011 3:00	12.7	494.7	10800	1314673200
16.11	8/30/2011 4:00	13.2	475.3	14400	1314676800
16.11	8/30/2011 5:00	13.2	465.6	18000	1314680400
17.11	8/30/2011 6:00	14.7	455.9	21600	1314684000
19.11	8/30/2011 7:00	16.3	465.6	25200	1314687600
19.11	8/30/2011 8:00	17	504.4	28800	1314691200
19.11	8/30/2011 9:00	16.3	465.6	32400	1314694800
19.11	8/30/2011 10:00	16.8	58.2	36000	1314698400
19.11	8/30/2011 11:00	17.5	58.2	39600	1314702000
19.11	8/30/2011 12:00	17.7	58.2	43200	1314705600
19.11	8/30/2011 13:00	17.5	58.2	46800	1314709200
19.11	8/30/2011 14:00	17.3	58.2	50400	1314712800
19.11	8/30/2011 15:00	17.7	58.2	54000	1314716400
19.11	8/30/2011 16:00	17.3	58.2	57600	1314720000
19.11	8/30/2011 17:00	17.1	58.2	61200	1314723600
18.11	8/30/2011 18:00	16.7	58.2	64800	1314727200
18.11	8/30/2011 19:00	16.4	58.2	68400	1314730800
17.11	8/30/2011 20:00	15.7	58.2	72000	1314734400
18.11	8/30/2011 21:00	15.8	58.2	75600	1314738000
17.11	8/30/2011 22:00	15.6	58.2	79200	1314741600
17.11	8/30/2011 23:00	14.9	58.2	82800	1314745200
16.11	8/31/2011 0:00	14.3	58.2	0	1314748800
16.11	8/31/2011 1:00	14.6	58.2	3600	1314752400
16.11	8/31/2011 2:00	14.6	58.2	7200	1314756000
16.11	8/31/2011 3:00	13.8	58.2	10800	1314759600
16.11	8/31/2011 4:00	14	58.2	14400	1314763200
16.11	8/31/2011 5:00	13.8	58.2	18000	1314766800
18.11	8/31/2011 6:00	16.1	58.2	21600	1314770400
20.11	8/31/2011 7:00	17.9	58.2	25200	1314774000
20.11	8/31/2011 8:00	18.6	58.2	28800	1314777600
20.11	8/31/2011 9:00	18.4	58.2	32400	1314781200
21.11	8/31/2011 10:00	18.1	688.7	36000	1314784800
21.11	8/31/2011 11:00	18.2	562.6	39600	1314788400
22.11	8/31/2011 12:00	18.9	640.2	43200	1314792000
21.11	8/31/2011 13:00	18.9	523.8	46800	1314795600
22.11	8/31/2011 14:00	19.5	562.6	50400	1314799200
21.11	8/31/2011 15:00	18.7	572.3	54000	1314802800
21.11	8/31/2011 16:00	18.8	543.2	57600	1314806400
21.11	8/31/2011 17:00	18.2	620.8	61200	1314810000
20.11	8/31/2011 18:00	17.8	446.2	64800	1314813600
20.11	8/31/2011 19:00	17.4	446.2	68400	1314817200
19.11	8/31/2011 20:00	16.9	552.9	72000	1314820800
19.11	8/31/2011 21:00	17.1	446.2	75600	1314824400
18.11	8/31/2011 22:00	16.2	58.2	79200	1314828000
18.11	8/31/2011 23:00	16.2	58.2	82800	1314831600
