Tset	Date	Twet	Load	Hour(s)	TimeStamp(s)
24.11	7/5/2011 7:00	22.2	58.2	25200	1309849200
24.11	7/5/2011 8:00	22	533.5	28800	1309852800
24.11	7/5/2011 9:00	22.1	58.2	32400	1309856400
24.11	7/5/2011 10:00	22.2	58.2	36000	1309860000
25.11	7/5/2011 11:00	22.9	58.2	39600	1309863600
25.11	7/5/2011 12:00	22.7	989.4	43200	1309867200
25.11	7/5/2011 13:00	23	601.4	46800	1309870800
25.11	7/5/2011 14:00	22.3	785.7	50400	1309874400
25.11	7/5/2011 15:00	23	843.9	54000	1309878000
25.11	7/5/2011 16:00	22.4	853.6	57600	1309881600
26.11	7/5/2011 17:00	23.5	805.1	61200	1309885200
26.11	7/5/2011 18:00	23.5	746.9	64800	1309888800
26.11	7/5/2011 19:00	23.2	669.3	68400	1309892400
25.11	7/5/2011 20:00	23.4	58.2	72000	1309896000
25.11	7/5/2011 21:00	22.9	640.2	75600	1309899600
25.11	7/5/2011 22:00	22.7	640.2	79200	1309903200
25.11	7/5/2011 23:00	22.5	620.8	82800	1309906800
25.11	7/6/2011 0:00	22.2	611.1	0	1309910400
23.11	7/6/2011 1:00	21.5	58.2	3600	1309914000
23.11	7/6/2011 2:00	21.5	58.2	7200	1309917600
23.11	7/6/2011 3:00	21.1	58.2	10800	1309921200
23.11	7/6/2011 4:00	21.1	58.2	14400	1309924800
23.11	7/6/2011 5:00	21.6	58.2	18000	1309928400
25.11	7/6/2011 6:00	22.9	58.2	21600	1309932000
25.11	7/6/2011 7:00	23	58.2	25200	1309935600
25.11	7/6/2011 8:00	23	58.2	28800	1309939200
25.11	7/6/2011 9:00	23.7	58.2	32400	1309942800
25.11	7/6/2011 10:00	22.2	756.6	36000	1309946400
25.11	7/6/2011 11:00	22.4	426.8	39600	1309950000
25.11	7/6/2011 12:00	22.4	485	43200	1309953600
25.11	7/6/2011 13:00	22.4	475.3	46800	1309957200
26.11	7/6/2011 14:00	23.2	436.5	50400	1309960800
26.11	7/6/2011 15:00	23.8	475.3	54000	1309964400
26.11	7/6/2011 16:00	23.3	465.6	57600	1309968000
26.11	7/6/2011 17:00	23.7	436.5	61200	1309971600
26.11	7/6/2011 18:00	23.2	455.9	64800	1309975200
25.11	7/6/2011 19:00	22.9	58.2	68400	1309978800
25.11	7/6/2011 20:00	22.9	58.2	72000	1309982400
25.11	7/6/2011 21:00	22.7	504.4	75600	1309986000
24.11	7/6/2011 22:00	22.5	58.2	79200	1309989600
24.11	7/6/2011 23:00	22.2	426.8	82800	1309993200
24.11	7/7/2011 0:00	22.2	58.2	0	1309996800
23.11	7/7/2011 1:00	21.6	58.2	3600	1310000400
24.11	7/7/2011 2:00	21.4	446.2	7200	1310004000
23.11	7/7/2011 3:00	20.7	397.7	10800	1310007600
23.11	7/7/2011 4:00	20.9	58.2	14400	1310011200
24.11	7/7/2011 5:00	22	58.2	18000	1310014800
