	Twet	Load	Tset
361	15.2	692.0	18.11
362	15.6	712.0	19.11
363	16.0	695.0	19.11
364	16.4	743.0	19.11
365	15.0	721.0	18.11
366	15.7	721.0	19.11
367	15.3	730.0	18.11
368	15.7	754.0	19.11
369	15.9	762.0	19.11
370	15.8	732.0	19.11
371	15.6	705.0	19.11
372	15.2	713.0	18.11
373	15.7	712.0	19.11
374	15.6	692.0	18.11
375	14.8	717.0	18.11
376	14.6	689.0	18.11
377	14.4	681.0	17.11
378	14.1	694.0	17.11
379	13.9	681.0	17.11
380	13.7	675.0	17.11
381	13.4	679.0	16.11
382	13.4	690.0	16.11
383	14.4	683.0	17.11
384	15.8	720.0	19.11
385	16.4	742.0	19.11
386	17.1	811.0	19.11
387	18.1	699.0	21.11
388	18.1	899.0	20.11
389	18.6	935.0	21.11
390	18.6	935.0	21.11
391	18.8	935.0	21.11
392	19.1	879.0	21.11
393	18.6	834.0	21.11
394	18.9	799.0	22.11
395	18.7	779.0	22.11
396	19.1	773.0	22.11
397	19.7	771.0	22.11
398	19.8	769.0	23.11
399	19.7	887.0	22.11
400	20.3	789.0	23.11
401	20.3	798.0	23.11
402	20.5	795.0	23.11
403	20.7	821.0	23.11
404	21.1	826.0	23.11
405	21.3	835.0	23.11
406	21.3	915.0	24.11
407	21.5	926.0	24.11
408	21.6	942.0	24.11
409	21.8	825.0	24.11
410	22.2	1041.0	25.11
411	22.3	1364.0	25.11
412	22.7	661.0	25.11
413	23.0	1319.0	25.11
414	22.9	1374.0	25.11
415	19.4	1269.0	22.11
416	19.4	1132.0	22.11
417	19.6	1460.0	22.11
418	20.0	895.0	22.11
419	19.6	857.0	22.11
420	19.6	813.0	22.11
421	19.4	811.0	22.11
422	19.4	797.0	22.11
423	17.2	1305.0	20.11
424	15.3	680.0	18.11
425	14.3	680.0	17.11
426	13.7	665.0	17.11
427	13.2	661.0	16.11
428	13.5	651.0	16.11
429	13.5	652.0	16.11
430	13.0	637.0	16.11
431	13.0	665.0	16.11
432	12.7	659.0	16.11
433	13.7	709.0	17.11
434	13.7	728.0	17.11
435	13.9	715.0	17.11
436	13.6	838.0	16.11
437	13.6	834.0	16.11
438	13.8	856.0	16.11
439	13.4	831.0	16.11
440	13.4	785.0	17.11
441	13.2	750.0	16.11
442	12.5	689.0	16.11
443	12.0	664.0	15.11
444	11.5	653.0	15.11
445	11.7	632.0	15.11
446	12.2	642.0	15.11
447	11.7	823.0	15.11
448	12.3	631.0	15.11
449	11.2	624.0	15.11
450	11.2	604.0	15.11
451	11.3	607.0	15.11
452	11.0	598.0	15.11
453	10.7	608.0	15.11
454	11.0	589.0	15.11
455	12.3	658.0	15.11
456	12.8	685.0	16.11
457	14.2	754.0	17.11
458	14.4	791.0	18.11
459	14.8	632.0	18.11
460	15.0	824.0	17.11
461	15.7	933.0	18.11
462	16.2	939.0	19.11
463	16.7	938.0	19.11
464	16.2	593.0	19.11
465	16.8	1438.0	20.11
466	15.9	787.0	19.11
467	15.5	745.0	18.11
468	15.0	709.0	18.11
469	15.0	700.0	18.11
470	15.1	673.0	18.11
471	14.3	858.0	17.11
472	14.6	656.0	18.11
473	14.4	632.0	17.11
474	13.8	630.0	17.11
475	13.9	628.0	17.11
476	13.7	606.0	17.11
477	13.9	613.0	17.11
478	13.7	599.0	17.11
479	14.4	582.0	17.11
480	15.4	617.0	18.11
481	16.4	719.0	19.11
482	17.5	766.0	20.11
483	18.4	814.0	21.11
484	19.1	663.0	22.11
485	19.3	945.0	22.11
486	19.5	946.0	22.11
487	19.5	608.0	22.11
488	19.5	1502.0	22.11
489	19.4	619.0	22.11
490	19.0	1462.0	22.11
491	18.6	857.0	21.11
