	Twet	Load	Tset
377	19.6	875.0	22.11
378	19.4	917.0	22.11
379	20.1	929.0	22.11
380	20.3	722.0	23.11
381	20.4	1308.0	23.11
382	21.2	1239.0	24.11
383	21.7	1524.0	24.11
384	22.1	684.0	25.11
385	21.8	1310.0	24.11
386	22.2	1345.0	25.11
387	21.3	1306.0	24.11
388	20.7	1372.0	23.11
389	21.1	646.0	24.11
390	21.2	1203.0	24.11
391	21.4	1134.0	24.11
392	21.4	1120.0	24.11
393	21.3	1135.0	24.11
394	21.8	883.0	24.11
395	21.1	1317.0	24.11
396	20.9	929.0	23.11
397	20.9	923.0	23.11
398	20.5	1131.0	23.11
399	20.7	1063.0	23.11
400	18.5	870.0	21.11
401	18.6	798.0	21.11
402	19.0	812.0	21.11
403	19.0	840.0	21.11
404	19.4	840.0	22.11
405	19.5	876.0	22.11
406	19.6	924.0	22.11
407	20.0	929.0	22.11
408	19.3	929.0	22.11
409	18.6	929.0	21.11
410	19.4	929.0	22.11
411	19.2	928.0	21.11
412	19.0	929.0	21.11
413	19.0	929.0	21.11
414	18.1	918.0	20.11
415	18.0	904.0	20.11
416	17.8	854.0	20.11
417	19.2	865.0	21.11
418	19.2	872.0	21.11
419	18.8	929.0	21.11
420	18.4	818.0	21.11
421	18.6	802.0	21.11
422	18.4	797.0	21.11
423	17.3	796.0	20.11
424	17.6	783.0	20.11
425	17.7	787.0	21.11
426	17.9	792.0	21.11
427	18.4	792.0	21.11
428	19.2	792.0	22.11
429	21.0	806.0	24.11
430	21.3	891.0	24.11
431	21.0	853.0	23.11
432	19.8	919.0	22.11
433	20.9	920.0	23.11
434	20.1	867.0	22.11
435	18.8	857.0	21.11
436	19.3	840.0	21.11
437	20.4	909.0	23.11
438	20.2	877.0	22.11
439	19.9	867.0	22.11
440	19.6	842.0	22.11
441	19.5	850.0	22.11
442	19.5	816.0	22.11
443	18.5	910.0	21.11
444	19.0	790.0	22.11
445	19.3	778.0	22.11
446	19.1	792.0	22.11
447	19.5	816.0	22.11
448	19.1	810.0	21.11
449	19.3	813.0	21.11
450	18.6	840.0	21.11
451	19.2	860.0	21.11
452	19.0	618.0	22.11
453	19.2	644.0	22.11
454	19.4	358.0	21.11
455	19.8	799.0	23.11
456	18.9	673.0	22.11
457	19.9	922.0	22.11
458	20.3	632.0	23.11
459	20.4	1176.0	23.11
460	20.3	1146.0	23.11
461	20.4	1478.0	23.11
462	20.5	918.0	23.11
463	19.7	909.0	22.11
464	19.8	877.0	22.11
465	19.1	842.0	21.11
466	19.3	820.0	21.11
467	19.0	670.0	22.11
468	18.8	820.0	21.11
469	18.8	817.0	21.11
470	18.6	797.0	21.11
471	18.0	776.0	21.11
472	17.7	774.0	21.11
473	17.2	770.0	20.11
474	17.2	773.0	20.11
475	18.4	841.0	21.11
476	18.4	881.0	21.11
477	18.9	929.0	21.11
478	19.2	710.0	22.11
479	19.3	1462.0	22.11
480	18.8	633.0	21.11
481	19.1	1201.0	22.11
482	19.5	1240.0	22.11
483	19.0	1231.0	22.11
484	19.3	1218.0	22.11
485	19.5	1514.0	22.11
486	20.3	600.0	23.11
487	19.2	1095.0	22.11
488	19.6	932.0	22.11
489	20.1	937.0	22.11
490	20.6	938.0	23.11
491	19.9	1165.0	22.11
492	20.4	911.0	23.11
493	19.7	886.0	22.11
494	19.5	878.0	22.11
495	19.2	858.0	21.11
496	17.9	817.0	20.11
497	18.4	818.0	21.11
498	18.9	857.0	21.11
499	19.7	910.0	22.11
500	19.6	938.0	22.11
501	20.7	946.0	23.11
502	20.7	637.0	23.11
503	21.1	1488.0	24.11
504	21.1	672.0	24.11
