Tset	Date	Twet	Load	Hour(s)	 TimeStamp(s)
15.11	3/5/2011 4:00	4.2	58.2	14400	1299297600
15.11	3/5/2011 5:00	4.2	58.2	18000	1299301200
15.11	3/5/2011 6:00	5.3	58.2	21600	1299304800
15.11	3/5/2011 7:00	5.9	58.2	25200	1299308400
15.11	3/5/2011 8:00	7.5	58.2	28800	1299312000
15.11	3/5/2011 9:00	9.1	58.2	32400	1299315600
15.11	3/5/2011 10:00	10.2	58.2	36000	1299319200
15.11	3/5/2011 11:00	11	58.2	39600	1299322800
15.11	3/5/2011 12:00	11.2	58.2	43200	1299326400
15.11	3/5/2011 13:00	11	58.2	46800	1299330000
15.11	3/5/2011 14:00	11.2	58.2	50400	1299333600
15.11	3/5/2011 15:00	11.2	58.2	54000	1299337200
15.11	3/5/2011 16:00	11	58.2	57600	1299340800
15.11	3/5/2011 17:00	10.7	58.2	61200	1299344400
15.11	3/5/2011 18:00	10.7	58.2	64800	1299348000
15.11	3/5/2011 19:00	10.5	58.2	68400	1299351600
15.11	3/5/2011 20:00	10.2	58.2	72000	1299355200
15.11	3/5/2011 21:00	10.2	58.2	75600	1299358800
15.11	3/5/2011 22:00	9.7	58.2	79200	1299362400
15.11	3/5/2011 23:00	9.7	58.2	82800	1299366000
15.11	3/6/2011 0:00	9.4	58.2	0	1299369600
15.11	3/6/2011 1:00	9.4	58.2	3600	1299373200
15.11	3/6/2011 2:00	9.4	58.2	7200	1299376800
15.11	3/6/2011 3:00	10.5	58.2	10800	1299380400
15.11	3/6/2011 4:00	10.2	58.2	14400	1299384000
15.11	3/6/2011 5:00	10.5	58.2	18000	1299387600
15.11	3/6/2011 6:00	11	58.2	21600	1299391200
15.11	3/6/2011 7:00	11.3	58.2	25200	1299394800
15.11	3/6/2011 8:00	11.3	58.2	28800	1299398400
15.11	3/6/2011 9:00	11.9	58.2	32400	1299402000
15.11	3/6/2011 10:00	12.4	58.2	36000	1299405600
16.11	3/6/2011 11:00	12.7	737.2	39600	1299409200
15.11	3/6/2011 12:00	13.2	58.2	43200	1299412800
15.11	3/6/2011 13:00	12.4	649.9	46800	1299416400
15.11	3/6/2011 14:00	13.2	58.2	50400	1299420000
15.11	3/6/2011 15:00	13	58.2	54000	1299423600
15.11	3/6/2011 16:00	12.7	58.2	57600	1299427200
15.11	3/6/2011 17:00	10.5	417.1	61200	1299430800
15.11	3/6/2011 18:00	6.4	533.5	64800	1299434400
15.11	3/6/2011 19:00	5	58.2	68400	1299438000
15.11	3/6/2011 20:00	3.1	58.2	72000	1299441600
15.11	3/6/2011 21:00	2.3	58.2	75600	1299445200
15.11	3/6/2011 22:00	2	58.2	79200	1299448800
15.11	3/6/2011 23:00	2.1	58.2	82800	1299452400
15.11	3/7/2011 0:00	1.2	58.2	0	1299456000
15.11	3/7/2011 1:00	1	58.2	3600	1299459600
15.11	3/7/2011 2:00	0.5	58.2	7200	1299463200
15.11	3/7/2011 3:00	0.1	58.2	10800	1299466800
15.11	3/7/2011 4:00	0	58.2	14400	1299470400
15.11	3/7/2011 5:00	-0.5	58.2	18000	1299474000
15.11	3/7/2011 6:00	-0.3	58.2	21600	1299477600
15.11	3/7/2011 7:00	0	58.2	25200	1299481200
15.11	3/7/2011 8:00	0.5	58.2	28800	1299484800
15.11	3/7/2011 9:00	1.2	58.2	32400	1299488400
15.11	3/7/2011 10:00	1.5	58.2	36000	1299492000
15.11	3/7/2011 11:00	2.6	58.2	39600	1299495600
15.11	3/7/2011 12:00	2.3	58.2	43200	1299499200
15.11	3/7/2011 13:00	3	58.2	46800	1299502800
15.11	3/7/2011 14:00	2.7	58.2	50400	1299506400
15.11	3/7/2011 15:00	2.6	58.2	54000	1299510000
15.11	3/7/2011 16:00	2	58.2	57600	1299513600
15.11	3/7/2011 17:00	0.6	58.2	61200	1299517200
15.11	3/7/2011 18:00	0.1	58.2	64800	1299520800
15.11	3/7/2011 19:00	0	58.2	68400	1299524400
15.11	3/7/2011 20:00	-0.5	58.2	72000	1299528000
15.11	3/7/2011 21:00	-0.8	58.2	75600	1299531600
15.11	3/7/2011 22:00	-1.2	58.2	79200	1299535200
15.11	3/7/2011 23:00	-0.7	58.2	82800	1299538800
15.11	3/8/2011 0:00	-1.4	58.2	0	1299542400
15.11	3/8/2011 1:00	-2.2	58.2	3600	1299546000
15.11	3/8/2011 2:00	-2.4	58.2	7200	1299549600
15.11	3/8/2011 3:00	-2.4	58.2	10800	1299553200
15.11	3/8/2011 4:00	-2.8	58.2	14400	1299556800
15.11	3/8/2011 5:00	-3.3	58.2	18000	1299560400
15.11	3/8/2011 6:00	-2.9	58.2	21600	1299564000
15.11	3/8/2011 7:00	-1	58.2	25200	1299567600
15.11	3/8/2011 8:00	-0.9	58.2	28800	1299571200
15.11	3/8/2011 9:00	-0.1	58.2	32400	1299574800
15.11	3/8/2011 10:00	0.7	58.2	36000	1299578400
15.11	3/8/2011 11:00	1.4	58.2	39600	1299582000
15.11	3/8/2011 12:00	1.6	58.2	43200	1299585600
15.11	3/8/2011 13:00	1.4	58.2	46800	1299589200
15.11	3/8/2011 14:00	1.8	58.2	50400	1299592800
15.11	3/8/2011 15:00	2.1	58.2	54000	1299596400
15.11	3/8/2011 16:00	1.6	494.7	57600	1299600000
15.11	3/8/2011 17:00	1.4	58.2	61200	1299603600
15.11	3/8/2011 18:00	1.1	455.9	64800	1299607200
15.11	3/8/2011 19:00	0	58.2	68400	1299610800
15.11	3/8/2011 20:00	0.7	58.2	72000	1299614400
15.11	3/8/2011 21:00	0	58.2	75600	1299618000
15.11	3/8/2011 22:00	0.1	58.2	79200	1299621600
15.11	3/8/2011 23:00	-0.3	58.2	82800	1299625200
15.11	3/9/2011 0:00	-0.3	58.2	0	1299628800
15.11	3/9/2011 1:00	0.7	58.2	3600	1299632400
15.11	3/9/2011 2:00	0.5	58.2	7200	1299636000
15.11	3/9/2011 3:00	0.7	58.2	10800	1299639600
15.11	3/9/2011 4:00	1.1	58.2	14400	1299643200
15.11	3/9/2011 5:00	1.6	58.2	18000	1299646800
15.11	3/9/2011 6:00	2.4	58.2	21600	1299650400
15.11	3/9/2011 7:00	2.9	58.2	25200	1299654000
15.11	3/9/2011 8:00	3	58.2	28800	1299657600
15.11	3/9/2011 9:00	3.9	58.2	32400	1299661200
15.11	3/9/2011 10:00	4.7	58.2	36000	1299664800
15.11	3/9/2011 11:00	5	58.2	39600	1299668400
15.11	3/9/2011 12:00	5.3	58.2	43200	1299672000
15.11	3/9/2011 13:00	5.8	58.2	46800	1299675600
15.11	3/9/2011 14:00	5.8	58.2	50400	1299679200
15.11	3/9/2011 15:00	5.7	58.2	54000	1299682800
15.11	3/9/2011 16:00	5.7	58.2	57600	1299686400
15.11	3/9/2011 17:00	5.4	58.2	61200	1299690000
15.11	3/9/2011 18:00	5.1	58.2	64800	1299693600
15.11	3/9/2011 19:00	5.4	58.2	68400	1299697200
15.11	3/9/2011 20:00	5.6	58.2	72000	1299700800
15.11	3/9/2011 21:00	6.1	58.2	75600	1299704400
15.11	3/9/2011 22:00	6.4	58.2	79200	1299708000
15.11	3/9/2011 23:00	6.7	58.2	82800	1299711600
15.11	3/10/2011 0:00	6.9	58.2	0	1299715200
15.11	3/10/2011 1:00	6.9	58.2	3600	1299718800
15.11	3/10/2011 2:00	7.5	58.2	7200	1299722400
15.11	3/10/2011 3:00	8.6	58.2	10800	1299726000
15.11	3/10/2011 4:00	8.6	58.2	14400	1299729600
15.11	3/10/2011 5:00	9.1	58.2	18000	1299733200
15.11	3/10/2011 6:00	8.6	58.2	21600	1299736800
15.11	3/10/2011 7:00	9.1	58.2	25200	1299740400
15.11	3/10/2011 8:00	10.2	58.2	28800	1299744000
15.11	3/10/2011 9:00	10.8	58.2	32400	1299747600
15.11	3/10/2011 10:00	11.3	58.2	36000	1299751200
15.11	3/10/2011 11:00	11.9	58.2	39600	1299754800
15.11	3/10/2011 12:00	12.1	58.2	43200	1299758400
15.11	3/10/2011 13:00	12.7	58.2	46800	1299762000
15.11	3/10/2011 14:00	12.4	58.2	50400	1299765600
15.11	3/10/2011 15:00	12.7	58.2	54000	1299769200
15.11	3/10/2011 16:00	13.2	58.2	57600	1299772800
15.11	3/10/2011 17:00	13	58.2	61200	1299776400
15.11	3/10/2011 18:00	13	58.2	64800	1299780000
16.11	3/10/2011 19:00	13.8	58.2	68400	1299783600
15.11	3/10/2011 20:00	9.7	58.2	72000	1299787200
