Twet Load Tset
24.0 1697.0 26.11
24.7 1676.0 26.11
23.7 1449.0 26.11
24.9 1383.0 26.11
25.0 1427.0 26.11
24.3 1371.0 26.11
23.9 1369.0 26.11
23.7 1337.0 26.11
24.8 1634.0 26.11
24.8 1354.0 26.11
23.9 1346.0 26.11
22.9 1283.0 25.11
22.4 1245.0 25.11
22.0 1233.0 24.11
21.7 1215.0 24.11
22.2 1234.0 25.11
23.6 1305.0 26.11
24.0 1435.0 26.11
23.8 1561.0 26.11
24.4 1603.0 26.11
24.6 1312.0 26.11
23.6 1611.0 26.11
23.5 1611.0 26.11
23.5 1651.0 26.11
23.2 1649.0 26.11
22.8 1634.0 25.11
23.1 1561.0 26.11
23.1 1483.0 26.11
23.1 1431.0 26.11
21.9 1338.0 24.11
24.3 1290.0 26.11
24.2 1242.0 26.11
23.5 1580.0 26.11
24.0 1294.0 26.11
24.2 1314.0 26.11
23.0 1304.0 25.11
23.2 1286.0 26.11
22.7 1274.0 25.11
22.9 1327.0 25.11
23.0 1375.0 25.11
23.4 1387.0 26.11
24.5 1521.0 26.11
25.0 1772.0 26.11
24.7 1742.0 26.11
24.3 1659.0 26.11
23.6 1371.0 26.11
23.5 1315.0 26.11
23.2 1244.0 26.11
22.7 1223.0 25.11
23.2 1238.0 26.11
22.9 1219.0 25.11
22.9 1743.0 25.11
23.0 1229.0 25.11
23.0 1237.0 25.11
23.0 1211.0 25.11
22.9 1203.0 25.11
23.0 1227.0 25.11
22.7 1216.0 25.11
22.4 1228.0 25.11
22.4 1199.0 25.11
22.9 842.0 25.11
22.9 946.0 25.11
23.0 1483.0 26.11
23.7 1221.0 26.11
24.3 1617.0 26.11
24.1 1577.0 26.11
24.4 1654.0 26.11
24.1 1640.0 26.11
24.1 1659.0 26.11
23.8 1473.0 26.11
23.9 1426.0 26.11
23.8 1385.0 26.11
23.7 1323.0 26.11
22.9 1212.0 25.11
22.5 1523.0 25.11
22.9 1213.0 25.11
22.9 1206.0 25.11
22.9 1185.0 25.11
22.9 1187.0 25.11
22.9 1190.0 25.11
22.9 1216.0 25.11
22.9 1236.0 25.11
22.9 1264.0 25.11
23.1 1308.0 26.11
22.9 1213.0 25.11
23.1 1242.0 26.11
23.2 1203.0 26.11
23.0 1407.0 25.11
23.1 1399.0 26.11
23.8 1435.0 26.11
23.4 1400.0 26.11
23.1 1302.0 26.11
22.5 1215.0 25.11
21.6 1148.0 24.11
21.1 1117.0 24.11
20.9 1101.0 23.11
20.7 1080.0 23.11
20.2 1081.0 23.11
19.8 1265.0 22.11
19.8 1052.0 22.11
19.8 1050.0 22.11
19.7 1045.0 22.11
19.5 1023.0 22.11
19.1 1038.0 21.11
18.9 858.0 21.11
18.6 858.0 21.11
18.6 864.0 21.11
18.2 857.0 20.11
18.2 842.0 20.11
18.6 858.0 21.11
19.1 858.0 21.11
19.1 1065.0 22.11
19.1 885.0 21.11
19.7 894.0 22.11
19.7 905.0 22.11
19.5 900.0 22.11
19.5 901.0 22.11
20.0 909.0 22.11
19.7 903.0 22.11
19.7 887.0 22.11
19.8 883.0 22.11
19.7 879.0 22.11
19.7 861.0 22.11
19.7 878.0 22.11
19.7 877.0 22.11
19.7 871.0 22.11
19.7 876.0 22.11
19.7 874.0 22.11
19.7 865.0 22.11
20.2 871.0 22.11
20.0 888.0 22.11
20.6 886.0 23.11
20.3 904.0 23.11
20.8 926.0 23.11
21.1 886.0 23.11
22.0 947.0 24.11
21.5 947.0 24.11
21.7 937.0 24.11
22.2 946.0 24.11
22.9 1168.0 25.11
22.9 1166.0 25.11
23.2 1169.0 26.11
23.0 1141.0 25.11
22.7 1132.0 25.11
22.9 1132.0 25.11
22.5 1121.0 25.11
22.4 936.0 25.11
22.5 1100.0 25.11
22.9 1101.0 25.11
22.9 1115.0 25.11
23.3 1124.0 26.11
23.3 1127.0 26.11
23.3 1165.0 26.11
23.3 1197.0 26.11
23.6 1231.0 26.11
23.9 1322.0 26.11
24.6 1417.0 26.11
24.2 1493.0 26.11
23.5 1103.0 26.11
23.4 1418.0 26.11
23.5 1456.0 26.11
23.5 1452.0 26.11
24.2 1432.0 26.11
24.0 1431.0 26.11
24.1 1369.0 26.11
23.0 1270.0 25.11
23.5 1294.0 26.11
23.2 1275.0 26.11
23.5 1239.0 26.11
22.5 1201.0 25.11
22.4 1445.0 25.11
22.2 1166.0 25.11
22.0 1145.0 24.11
21.8 1143.0 24.11
21.6 1155.0 24.11
21.6 1136.0 24.11
21.6 1157.0 24.11
21.8 1183.0 24.11
22.7 1267.0 25.11
23.9 1410.0 26.11
24.6 1611.0 26.11
24.8 1567.0 26.11
24.9 1626.0 26.11
23.6 1452.0 26.11
23.8 1419.0 26.11
23.5 1348.0 26.11
23.3 1262.0 26.11
23.2 1234.0 26.11
22.9 1208.0 25.11
23.0 1204.0 25.11
22.9 1187.0 25.11
22.2 1608.0 25.11
20.9 1106.0 23.11
20.2 1072.0 23.11
19.7 1047.0 22.11
19.3 1044.0 22.11
18.8 1046.0 21.11
18.3 890.0 21.11
18.3 876.0 21.11
17.2 935.0 20.11
17.3 946.0 20.11
17.4 946.0 20.11
18.1 1188.0 21.11
18.2 1164.0 21.11
18.0 1217.0 21.11
18.6 1250.0 21.11
18.5 1246.0 21.11
18.6 1253.0 21.11
18.7 1230.0 21.11
19.0 1213.0 22.11
18.3 1163.0 21.11
18.2 1125.0 21.11
18.6 1104.0 21.11
18.8 946.0 21.11
20.1 930.0 22.11
19.4 1199.0 22.11
19.8 935.0 22.11
19.8 929.0 22.11
20.0 939.0 22.11
20.3 946.0 23.11
20.9 945.0 23.11
20.9 946.0 23.11
21.3 1440.0 24.11
22.2 1233.0 25.11
22.3 1294.0 25.11
23.0 1360.0 25.11
24.1 1476.0 26.11
24.9 1388.0 26.11
22.9 1236.0 25.11
22.9 1607.0 25.11
22.9 1201.0 25.11
22.5 1188.0 25.11
23.4 1175.0 26.11
22.5 1216.0 25.11
22.9 1216.0 25.11
23.8 1227.0 26.11
23.0 1271.0 25.11
23.0 1337.0 25.11
24.2 1404.0 26.11
23.7 1502.0 26.11
24.0 1557.0 26.11
24.0 1213.0 26.11
24.4 1584.0 26.11
24.1 1587.0 26.11
24.7 1616.0 26.11
23.8 1586.0 26.11
24.0 1472.0 26.11
23.9 1452.0 26.11
23.5 1328.0 26.11
24.0 1288.0 26.11
23.8 1286.0 26.11
23.9 1255.0 26.11
23.5 1240.0 26.11
24.0 1586.0 26.11
22.7 1234.0 25.11
22.7 1215.0 25.11
23.0 1211.0 25.11
23.0 1209.0 25.11
22.9 1171.0 25.11
22.0 1141.0 24.11
21.8 1174.0 24.11
22.7 1177.0 25.11
23.0 1205.0 25.11
23.5 1270.0 26.11
24.1 1333.0 26.11
24.1 1349.0 26.11
22.9 1202.0 25.11
23.2 1170.0 26.11
23.3 1200.0 26.11
22.5 1206.0 25.11
23.0 1202.0 25.11
23.0 1218.0 25.11
22.6 1158.0 25.11
22.9 1157.0 25.11
22.2 1109.0 25.11
21.3 1075.0 24.11
21.3 1049.0 24.11
21.6 1316.0 24.11
22.4 1076.0 25.11
22.2 1059.0 25.11
21.1 858.0 23.11
20.0 841.0 22.11
19.4 820.0 22.11
19.4 800.0 22.11
19.6 802.0 22.11
20.3 843.0 22.11
21.2 907.0 23.11
22.0 946.0 24.11
22.7 948.0 25.11
22.5 1072.0 25.11
22.4 1147.0 25.11
22.7 1133.0 25.11
22.3 1124.0 25.11
21.7 1109.0 24.11
21.7 1121.0 24.11
22.1 1104.0 24.11
21.2 1113.0 24.11
22.5 1152.0 25.11
22.9 1120.0 25.11
22.7 1111.0 25.11
22.0 1093.0 24.11
22.0 946.0 24.11
22.4 1059.0 25.11
22.2 1071.0 25.11
21.7 1059.0 24.11
22.0 1072.0 24.11
22.2 1076.0 25.11
22.0 1059.0 24.11
22.0 1120.0 24.11
22.9 1323.0 25.11
23.7 1420.0 26.11
23.6 1439.0 26.11
23.0 1452.0 26.11
23.2 1077.0 26.11
22.9 1447.0 25.11
23.2 1457.0 26.11
22.9 1471.0 25.11
23.2 1422.0 26.11
22.7 1371.0 25.11
22.7 1364.0 25.11
22.9 1295.0 25.11
22.2 1215.0 25.11
22.7 1189.0 25.11
22.5 1182.0 25.11
22.4 1166.0 25.11
22.2 1453.0 25.11
22.0 1135.0 24.11
21.8 1112.0 24.11
21.8 1115.0 24.11
21.6 1113.0 24.11
22.0 1122.0 24.11
22.0 1128.0 24.11
21.8 1166.0 24.11
22.7 1234.0 25.11
23.1 1329.0 26.11
23.0 722.0 25.11
22.4 1393.0 25.11
22.9 1826.0 25.11
22.6 730.0 25.11
22.3 1397.0 25.11
23.7 1426.0 26.11
23.2 1451.0 26.11
23.0 1482.0 26.11
22.9 1389.0 25.11
22.5 1275.0 25.11
22.2 1194.0 25.11
21.8 1145.0 24.11
22.0 1103.0 24.11
21.7 1113.0 24.11
21.8 1395.0 24.11
22.0 1110.0 24.11
