	Twet	Load	Tset
227	8.4	708.0	15.11
228	9.0	722.0	15.11
229	9.4	755.0	15.11
230	8.6	731.0	15.11
231	8.1	667.0	15.11
232	7.2	460.0	15.11
233	6.4	420.0	15.11
234	5.8	417.0	15.11
235	4.8	411.0	15.11
236	4.0	412.0	15.11
237	2.9	675.0	15.11
238	2.8	413.0	15.11
239	2.3	54.0	15.11
240	2.2	54.0	15.11
241	2.0	55.0	15.11
242	1.7	53.0	15.11
243	1.9	54.0	15.11
244	1.5	54.0	15.11
245	2.2	52.0	15.11
246	2.7	54.0	15.11
247	3.9	53.0	15.11
248	5.0	52.0	15.11
249	4.5	411.0	15.11
250	5.2	665.0	15.11
251	5.2	53.0	15.11
252	5.4	53.0	15.11
253	6.4	53.0	15.11
254	5.8	53.0	15.11
255	5.5	52.0	15.11
256	5.3	54.0	15.11
257	4.7	54.0	15.11
258	4.7	54.0	15.11
259	4.4	53.0	15.11
260	4.4	54.0	15.11
261	4.3	53.0	15.11
262	4.0	55.0	15.11
263	3.8	54.0	15.11
264	3.8	54.0	15.11
265	3.6	53.0	15.11
266	3.3	54.0	15.11
267	3.5	53.0	15.11
268	3.5	53.0	15.11
269	4.3	54.0	15.11
270	5.5	52.0	15.11
271	6.6	53.0	15.11
272	7.2	801.0	15.11
273	7.8	53.0	15.11
274	8.1	568.0	15.11
275	8.0	581.0	15.11
276	7.4	612.0	15.11
277	7.6	626.0	15.11
278	7.0	597.0	15.11
279	7.8	587.0	15.11
280	6.8	455.0	15.11
281	6.2	409.0	15.11
282	5.8	413.0	15.11
283	5.8	408.0	15.11
284	5.8	398.0	15.11
285	5.3	716.0	15.11
286	4.7	411.0	15.11
287	4.1	405.0	15.11
288	4.9	456.0	15.11
289	4.3	535.0	15.11
290	4.3	501.0	15.11
291	3.7	480.0	15.11
292	4.6	475.0	15.11
293	5.4	492.0	15.11
294	6.3	544.0	15.11
295	6.9	817.0	15.11
296	7.5	863.0	15.11
297	8.0	410.0	15.11
298	8.7	670.0	15.11
299	8.7	701.0	15.11
300	9.4	714.0	15.11
301	9.6	706.0	15.11
302	9.4	713.0	15.11
303	9.0	631.0	15.11
304	8.4	464.0	15.11
305	7.7	417.0	15.11
306	8.6	421.0	15.11
307	9.4	416.0	15.11
308	8.4	416.0	15.11
309	7.5	637.0	15.11
310	6.9	409.0	15.11
311	7.3	408.0	15.11
312	6.6	427.0	15.11
313	6.5	415.0	15.11
314	6.3	415.0	15.11
315	6.3	413.0	15.11
316	6.5	412.0	15.11
317	7.1	415.0	15.11
318	8.0	441.0	15.11
319	9.3	429.0	15.11
320	11.0	424.0	15.11
321	12.0	419.0	15.11
322	13.2	454.0	16.11
323	12.6	454.0	15.11
324	12.8	478.0	15.11
325	12.8	456.0	15.11
326	13.2	456.0	16.11
327	13.4	430.0	16.11
328	13.4	434.0	16.11
329	12.7	423.0	15.11
330	12.2	428.0	15.11
331	12.9	422.0	15.11
332	13.0	421.0	15.11
333	13.2	445.0	16.11
334	13.2	422.0	16.11
335	13.2	419.0	16.11
336	13.0	421.0	15.11
337	12.4	420.0	15.11
338	12.8	417.0	15.11
339	12.5	418.0	15.11
340	12.5	422.0	15.11
341	13.0	420.0	15.11
342	13.5	425.0	16.11
343	14.4	428.0	17.11
344	15.1	435.0	17.11
345	15.5	427.0	18.11
346	16.4	453.0	19.11
347	17.1	469.0	19.11
348	17.3	467.0	20.11
349	18.0	479.0	20.11
350	17.5	493.0	20.11
351	17.8	477.0	20.11
352	17.5	496.0	20.11
353	16.8	495.0	19.11
354	16.6	468.0	19.11
355	17.1	465.0	19.11
356	17.5	468.0	20.11
357	17.1	446.0	19.11
358	17.2	524.0	20.11
359	16.9	494.0	19.11
360	16.7	1290.0	19.11
361	16.4	1227.0	19.11
362	16.0	1140.0	19.11
363	15.6	1102.0	18.11
364	15.6	1098.0	18.11
365	16.8	1173.0	19.11
366	17.9	1263.0	21.11
367	18.2	1255.0	21.11
368	18.8	1348.0	21.11
369	19.4	462.0	22.11
370	19.9	1421.0	23.11
371	20.7	1457.0	23.11
372	20.0	1400.0	23.11
373	19.7	1394.0	22.11
374	19.5	1342.0	22.11
375	19.3	1300.0	22.11
376	18.9	622.0	21.11
377	18.5	515.0	21.11
378	18.5	501.0	21.11
379	18.2	494.0	21.11
380	18.1	493.0	20.11
381	17.8	1414.0	21.11
382	17.4	521.0	20.11
383	17.1	505.0	20.11
384	17.1	1260.0	20.11
385	16.4	1099.0	19.11
386	15.1	819.0	17.11
387	14.3	748.0	17.11
388	13.9	726.0	17.11
389	14.1	763.0	17.11
390	12.9	788.0	16.11
391	12.9	818.0	15.11
392	12.7	836.0	15.11
393	12.3	488.0	15.11
394	12.6	880.0	15.11
395	12.8	883.0	15.11
396	12.9	946.0	15.11
397	13.1	936.0	16.11
398	12.6	890.0	15.11
399	12.4	830.0	15.11
400	11.3	530.0	15.11
401	10.5	453.0	15.11
402	9.8	450.0	15.11
403	9.7	445.0	15.11
404	9.6	447.0	15.11
405	9.8	805.0	15.11
406	9.3	461.0	15.11
407	9.4	454.0	15.11
408	9.6	958.0	15.11
409	9.4	629.0	15.11
410	9.4	619.0	15.11
411	9.0	591.0	15.11
412	9.0	595.0	15.11
413	9.4	613.0	15.11
414	9.1	606.0	15.11
415	9.6	618.0	15.11
416	8.6	596.0	15.11
417	9.3	440.0	15.11
418	9.7	607.0	15.11
419	10.2	591.0	15.11
420	10.2	584.0	15.11
421	10.2	584.0	15.11
422	10.2	561.0	15.11
423	10.2	565.0	15.11
424	9.9	454.0	15.11
425	9.7	423.0	15.11
426	9.9	418.0	15.11
427	9.9	416.0	15.11
428	9.9	422.0	15.11
429	9.9	598.0	15.11
430	9.9	438.0	15.11
431	9.7	417.0	15.11
432	9.7	511.0	15.11
433	9.4	812.0	15.11
434	9.7	526.0	15.11
435	8.9	540.0	15.11
436	9.4	538.0	15.11
437	10.7	515.0	15.11
438	11.2	671.0	15.11
439	11.5	609.0	15.11
440	11.2	691.0	15.11
441	12.2	416.0	15.11
442	12.9	770.0	16.11
443	13.2	797.0	16.11
444	13.8	825.0	16.11
445	14.5	856.0	17.11
446	13.8	858.0	16.11
447	13.8	796.0	17.11
448	13.6	519.0	16.11
449	13.2	451.0	16.11
450	12.2	441.0	15.11
451	12.5	440.0	15.11
452	12.0	439.0	15.11
453	12.0	738.0	15.11
454	12.3	459.0	15.11
455	11.8	452.0	15.11
456	11.8	651.0	15.11
457	11.3	581.0	15.11
458	11.3	587.0	15.11
459	10.7	570.0	15.11
460	11.3	586.0	15.11
461	12.4	586.0	15.11
462	12.9	660.0	16.11
463	13.6	716.0	17.11
464	14.5	806.0	18.11
465	14.4	439.0	17.11
466	14.8	826.0	17.11
467	15.5	907.0	18.11
468	15.5	894.0	18.11
469	16.2	933.0	19.11
470	16.2	906.0	19.11
471	15.6	731.0	19.11
472	15.4	521.0	18.11
473	14.9	452.0	17.11
474	15.3	447.0	18.11
475	14.8	440.0	17.11
476	14.4	440.0	17.11
477	14.4	859.0	17.11
478	14.7	438.0	17.11
479	14.7	438.0	17.11
480	14.5	465.0	17.11
481	14.5	458.0	17.11
482	14.2	455.0	17.11
483	14.2	452.0	17.11
484	14.5	452.0	17.11
485	15.2	462.0	18.11
486	16.0	497.0	18.11
487	16.9	496.0	19.11
488	17.0	493.0	19.11
489	17.9	437.0	20.11
490	18.3	508.0	21.11
491	18.3	522.0	21.11
492	17.9	542.0	20.11
493	17.7	523.0	20.11
494	17.1	502.0	20.11
495	17.9	482.0	20.11
496	16.9	477.0	19.11
497	15.3	455.0	18.11
498	13.9	436.0	16.11
499	13.4	444.0	16.11
500	12.6	433.0	15.11
501	12.0	494.0	15.11
502	12.0	437.0	15.11
503	11.5	421.0	15.11
504	11.2	411.0	15.11
