	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset	month
2011-08-07 19:00:00	25.0	58.2	68400	1312743600	53818	26.11	8
2011-08-07 20:00:00	24.9	58.2	72000	1312747200	53533	26.11	8
2011-08-07 21:00:00	23.8	58.2	75600	1312750800	52368	26.11	8
2011-08-07 22:00:00	23.8	58.2	79200	1312754400	52368	26.11	8
2011-08-07 23:00:00	23.8	58.2	82800	1312758000	52368	26.11	8
2011-08-08 00:00:00	23.3	58.2	0	1312761600	51633	25.11	8
2011-08-08 01:00:00	23.3	58.2	3600	1312765200	51633	25.11	8
2011-08-08 02:00:00	22.7	58.2	7200	1312768800	51218	24.11	8
2011-08-08 03:00:00	22.7	58.2	10800	1312772400	51218	24.11	8
2011-08-08 04:00:00	22.3	58.2	14400	1312776000	50628	24.11	8
2011-08-08 05:00:00	22.5	58.2	18000	1312779600	50815	24.11	8
2011-08-08 06:00:00	22.7	58.2	21600	1312783200	51218	24.11	8
2011-08-08 07:00:00	22.7	58.2	25200	1312786800	51218	24.11	8
2011-08-08 08:00:00	22.8	58.2	28800	1312790400	51464	24.11	8
2011-08-08 09:00:00	23.3	58.2	32400	1312794000	51633	25.11	8
2011-08-08 10:00:00	23.7	776.0	36000	1312797600	433431	26.11	8
2011-08-08 11:00:00	23.8	960.3	39600	1312801200	491126	26.11	8
2011-08-08 12:00:00	23.6	805.1	43200	1312804800	421802	26.11	8
2011-08-08 13:00:00	24.1	902.1	46800	1312808400	466517	26.11	8
2011-08-08 14:00:00	23.6	979.7	50400	1312812000	499219	26.11	8
2011-08-08 15:00:00	23.6	970.0	54000	1312815600	494502	26.11	8
2011-08-08 16:00:00	23.2	921.5	57600	1312819200	470049	26.11	8
2011-08-08 17:00:00	23.0	853.6	61200	1312822800	438469	25.11	8
2011-08-08 18:00:00	22.7	795.4	64800	1312826400	440826	25.11	8
2011-08-08 19:00:00	22.8	688.7	68400	1312830000	362867	25.11	8
2011-08-08 20:00:00	22.3	58.2	72000	1312833600	50628	24.11	8
2011-08-08 21:00:00	22.3	640.2	75600	1312837200	327744	25.11	8
2011-08-08 22:00:00	22.3	630.5	79200	1312840800	321719	25.11	8
2011-08-08 23:00:00	22.0	620.8	82800	1312844400	314821	25.11	8
2011-08-09 00:00:00	21.6	601.4	0	1312848000	300078	24.11	8
2011-08-09 01:00:00	21.5	58.2	3600	1312851600	49733	23.11	8
2011-08-09 02:00:00	21.3	58.2	7200	1312855200	49514	23.11	8
2011-08-09 03:00:00	21.1	58.2	10800	1312858800	49402	23.11	8
2011-08-09 04:00:00	21.1	58.2	14400	1312862400	49402	23.11	8
2011-08-09 05:00:00	21.6	58.2	18000	1312866000	49924	23.11	8
2011-08-09 06:00:00	22.2	58.2	21600	1312869600	50571	24.11	8
2011-08-09 07:00:00	22.9	58.2	25200	1312873200	51486	25.11	8
2011-08-09 08:00:00	23.7	58.2	28800	1312876800	52156	25.11	8
2011-08-09 09:00:00	23.9	58.2	32400	1312880400	52388	26.11	8
2011-08-09 10:00:00	23.9	446.2	36000	1312884000	230165	26.11	8
2011-08-09 11:00:00	23.4	436.5	39600	1312887600	224610	26.11	8
2011-08-09 12:00:00	24.3	485.0	43200	1312891200	250939	26.11	8
2011-08-09 13:00:00	24.1	485.0	46800	1312894800	249396	26.11	8
2011-08-09 14:00:00	23.8	902.1	50400	1312898400	463989	26.11	8
2011-08-09 15:00:00	22.3	465.6	54000	1312902000	233946	25.11	8
2011-08-09 16:00:00	24.4	504.4	57600	1312905600	261976	26.11	8
2011-08-09 17:00:00	24.0	407.4	61200	1312909200	213929	26.11	8
2011-08-09 18:00:00	24.2	455.9	64800	1312912800	236096	26.11	8
2011-08-09 19:00:00	23.2	58.2	68400	1312916400	51582	25.11	8
2011-08-09 20:00:00	22.2	58.2	72000	1312920000	50571	24.11	8
2011-08-09 21:00:00	21.6	58.2	75600	1312923600	49924	23.11	8
2011-08-09 22:00:00	21.3	58.2	79200	1312927200	49514	23.11	8
2011-08-09 23:00:00	20.4	58.2	82800	1312930800	48405	22.11	8
2011-08-10 00:00:00	20.1	58.2	0	1312934400	48165	22.11	8
2011-08-10 01:00:00	19.0	58.2	3600	1312938000	46769	21.11	8
2011-08-10 02:00:00	19.6	611.1	7200	1312941600	293527	22.11	8
2011-08-10 03:00:00	19.2	58.2	10800	1312945200	46886	21.11	8
2011-08-10 04:00:00	19.2	58.2	14400	1312948800	46886	21.11	8
2011-08-10 05:00:00	19.7	58.2	18000	1312952400	47785	21.11	8
2011-08-10 06:00:00	20.8	58.2	21600	1312956000	49256	22.11	8
2011-08-10 07:00:00	21.5	58.2	25200	1312959600	49733	23.11	8
2011-08-10 08:00:00	20.9	1076.7	28800	1312963200	524853	23.11	8
2011-08-10 09:00:00	21.2	58.2	32400	1312966800	49450	23.11	8
2011-08-10 10:00:00	20.7	1125.2	36000	1312970400	547154	23.11	8
2011-08-10 11:00:00	20.7	882.7	39600	1312974000	432702	23.11	8
2011-08-10 12:00:00	20.4	727.5	43200	1312977600	371997	23.11	8
2011-08-10 13:00:00	19.8	824.5	46800	1312981200	401153	22.11	8
2011-08-10 14:00:00	20.4	853.6	50400	1312984800	419172	23.11	8
2011-08-10 15:00:00	19.3	853.6	54000	1312988400	408926	22.11	8
2011-08-10 16:00:00	18.9	824.5	57600	1312992000	391943	21.11	8
2011-08-10 17:00:00	18.0	776.0	61200	1312995600	385479	21.11	8
2011-08-10 18:00:00	17.9	727.5	64800	1312999200	363135	17.11	8
2011-08-10 19:00:00	17.6	669.3	68400	1313002800	313561	20.11	8
2011-08-10 20:00:00	17.5	58.2	72000	1313006400	44586	19.11	8
2011-08-10 21:00:00	17.2	649.9	75600	1313010000	298072	20.11	8
2011-08-10 22:00:00	17.4	620.8	79200	1313013600	283268	20.11	8
2011-08-10 23:00:00	17.3	523.8	82800	1313017200	233189	20.11	8
2011-08-11 00:00:00	17.3	514.1	0	1313020800	228760	20.11	8
2011-08-11 01:00:00	17.4	58.2	3600	1313024400	44383	19.11	8
2011-08-11 02:00:00	17.3	58.2	7200	1313028000	44126	19.11	8
2011-08-11 03:00:00	16.2	58.2	10800	1313031600	42391	18.11	8
2011-08-11 04:00:00	17.0	58.2	14400	1313035200	43743	19.11	8
2011-08-11 05:00:00	17.0	58.2	18000	1313038800	43743	19.11	8
2011-08-11 06:00:00	17.8	58.2	21600	1313042400	45191	19.11	8
2011-08-11 07:00:00	17.7	58.2	25200	1313046000	44971	19.11	8
2011-08-11 08:00:00	17.8	58.2	28800	1313049600	45191	19.11	8
2011-08-11 09:00:00	17.7	58.2	32400	1313053200	44971	19.11	8
2011-08-11 10:00:00	18.1	426.8	36000	1313056800	197673	20.11	8
2011-08-11 11:00:00	18.4	465.6	39600	1313060400	214628	21.11	8
2011-08-11 12:00:00	18.1	843.9	43200	1313064000	391525	20.11	8
2011-08-11 13:00:00	17.8	805.1	46800	1313067600	372396	20.11	8
2011-08-11 14:00:00	17.9	523.8	50400	1313071200	238054	20.11	8
2011-08-11 15:00:00	17.6	514.1	54000	1313074800	230636	20.11	8
2011-08-11 16:00:00	17.4	523.8	57600	1313078400	233759	20.11	8
2011-08-11 17:00:00	17.3	494.7	61200	1313082000	220171	20.11	8
2011-08-11 18:00:00	16.9	494.7	64800	1313085600	218124	19.11	8
2011-08-11 19:00:00	17.0	58.2	68400	1313089200	43743	19.11	8
2011-08-11 20:00:00	16.2	58.2	72000	1313092800	42391	18.11	8
2011-08-11 21:00:00	15.4	572.3	75600	1313096400	242438	18.11	8
2011-08-11 22:00:00	16.1	58.2	79200	1313100000	42211	18.11	8
2011-08-11 23:00:00	15.7	58.2	82800	1313103600	41754	17.11	8
2011-08-12 00:00:00	15.2	58.2	0	1313107200	40830	17.11	8
2011-08-12 01:00:00	15.1	58.2	3600	1313110800	40564	17.11	8
2011-08-12 02:00:00	14.3	455.9	7200	1313114400	182562	17.11	8
2011-08-12 03:00:00	14.5	58.2	10800	1313118000	39583	16.11	8
2011-08-12 04:00:00	13.8	455.9	14400	1313121600	179522	16.11	8
2011-08-12 05:00:00	14.7	58.2	18000	1313125200	40002	16.11	8
2011-08-12 06:00:00	15.9	58.2	21600	1313128800	42007	18.11	8
2011-08-12 07:00:00	15.9	58.2	25200	1313132400	42007	18.11	8
2011-08-12 08:00:00	16.7	378.3	28800	1313136000	171202	19.11	8
2011-08-12 09:00:00	16.9	58.2	32400	1313139600	43684	19.11	8
2011-08-12 10:00:00	16.8	58.2	36000	1313143200	43638	18.11	8
2011-08-12 11:00:00	16.8	58.2	39600	1313146800	43638	18.11	8
2011-08-12 12:00:00	17.2	1134.9	43200	1313150400	507226	20.11	8
2011-08-12 13:00:00	17.6	58.2	46800	1313154000	44771	19.11	8
2011-08-12 14:00:00	18.1	611.1	50400	1313157600	283221	21.11	8
2011-08-12 15:00:00	18.3	814.8	54000	1313161200	383703	21.11	8
2011-08-12 16:00:00	17.4	916.65	57600	1313164800	410859	20.11	8
2011-08-12 17:00:00	17.4	887.55	61200	1313168400	399379	20.11	8
2011-08-12 18:00:00	17.7	58.2	64800	1313172000	44971	19.11	8
2011-08-12 19:00:00	17.0	58.2	68400	1313175600	43743	19.11	8
2011-08-12 20:00:00	16.2	58.2	72000	1313179200	42391	18.11	8
2011-08-12 21:00:00	16.3	58.2	75600	1313182800	42648	18.11	8
2011-08-12 22:00:00	15.8	58.2	79200	1313186400	41948	18.11	8
2011-08-12 23:00:00	15.9	58.2	82800	1313190000	42007	18.11	8
2011-08-13 00:00:00	16.1	58.2	0	1313193600	42211	18.11	8
2011-08-13 01:00:00	16.0	58.2	3600	1313197200	42090	18.11	8
2011-08-13 02:00:00	15.5	58.2	7200	1313200800	41354	17.11	8
2011-08-13 03:00:00	15.8	58.2	10800	1313204400	41948	18.11	8
2011-08-13 04:00:00	16.0	58.2	14400	1313208000	42090	18.11	8
2011-08-13 05:00:00	16.8	58.2	18000	1313211600	43638	18.11	8
2011-08-13 06:00:00	18.2	58.2	21600	1313215200	45457	20.11	8
2011-08-13 07:00:00	20.5	58.2	25200	1313218800	48564	22.11	8
2011-08-13 08:00:00	21.5	58.2	28800	1313222400	49733	23.11	8
2011-08-13 09:00:00	22.2	58.2	32400	1313226000	50571	24.11	8
2011-08-13 10:00:00	23.4	58.2	36000	1313229600	51703	25.11	8
2011-08-13 11:00:00	23.6	58.2	39600	1313233200	51943	25.11	8
2011-08-13 12:00:00	22.9	58.2	43200	1313236800	51486	25.11	8
2011-08-13 13:00:00	22.0	58.2	46800	1313240400	50496	24.11	8
2011-08-13 14:00:00	22.5	58.2	50400	1313244000	50815	24.11	8
2011-08-13 15:00:00	23.4	58.2	54000	1313247600	51703	25.11	8
2011-08-13 16:00:00	21.4	58.2	57600	1313251200	49604	23.11	8
2011-08-13 17:00:00	21.6	58.2	61200	1313254800	49924	23.11	8
2011-08-13 18:00:00	22.0	58.2	64800	1313258400	50496	24.11	8
2011-08-13 19:00:00	22.0	58.2	68400	1313262000	50496	24.11	8
2011-08-13 20:00:00	21.6	58.2	72000	1313265600	49924	23.11	8
2011-08-13 21:00:00	22.0	58.2	75600	1313269200	50496	24.11	8
2011-08-13 22:00:00	22.0	58.2	79200	1313272800	50496	24.11	8
2011-08-13 23:00:00	22.0	58.2	82800	1313276400	50496	24.11	8
2011-08-14 00:00:00	21.4	58.2	0	1313280000	49604	23.11	8
2011-08-14 01:00:00	21.4	58.2	3600	1313283600	49604	23.11	8
2011-08-14 02:00:00	21.4	58.2	7200	1313287200	49604	23.11	8
2011-08-14 03:00:00	21.8	58.2	10800	1313290800	50410	23.11	8
2011-08-14 04:00:00	21.8	58.2	14400	1313294400	50410	23.11	8
2011-08-14 05:00:00	21.8	58.2	18000	1313298000	50410	23.11	8
2011-08-14 06:00:00	22.0	58.2	21600	1313301600	50496	24.11	8
2011-08-14 07:00:00	22.5	58.2	25200	1313305200	50815	24.11	8
2011-08-14 08:00:00	23.1	58.2	28800	1313308800	51542	25.11	8
2011-08-14 09:00:00	23.1	58.2	32400	1313312400	51542	25.11	8
2011-08-14 10:00:00	22.2	58.2	36000	1313316000	50571	24.11	8
2011-08-14 11:00:00	23.8	58.2	39600	1313319600	52368	26.11	8
2011-08-14 12:00:00	22.2	58.2	43200	1313323200	50571	24.11	8
2011-08-14 13:00:00	22.2	58.2	46800	1313326800	50571	24.11	8
2011-08-14 14:00:00	23.1	58.2	50400	1313330400	51542	25.11	8
2011-08-14 15:00:00	22.7	58.2	54000	1313334000	51218	24.11	8
2011-08-14 16:00:00	23.2	58.2	57600	1313337600	51582	25.11	8
2011-08-14 17:00:00	23.8	58.2	61200	1313341200	52368	26.11	8
2011-08-14 18:00:00	22.9	58.2	64800	1313344800	51486	25.11	8
2011-08-14 19:00:00	22.9	58.2	68400	1313348400	51486	25.11	8
2011-08-14 20:00:00	22.7	58.2	72000	1313352000	51218	24.11	8
2011-08-14 21:00:00	19.6	58.2	75600	1313355600	47585	21.11	8
2011-08-14 22:00:00	19.8	58.2	79200	1313359200	48001	21.11	8
2011-08-14 23:00:00	19.8	58.2	82800	1313362800	48001	21.11	8
2011-08-15 00:00:00	19.0	58.2	0	1313366400	46769	21.11	8
2011-08-15 01:00:00	19.6	58.2	3600	1313370000	47585	21.11	8
2011-08-15 02:00:00	19.8	58.2	7200	1313373600	48001	21.11	8
2011-08-15 03:00:00	19.8	58.2	10800	1313377200	48001	21.11	8
2011-08-15 04:00:00	19.6	58.2	14400	1313380800	47585	21.11	8
2011-08-15 05:00:00	20.7	58.2	18000	1313384400	49038	22.11	8
2011-08-15 06:00:00	20.3	58.2	21600	1313388000	48296	22.11	8
2011-08-15 07:00:00	19.1	58.2	25200	1313391600	46819	21.11	8
2011-08-15 08:00:00	20.2	58.2	28800	1313395200	48220	22.11	8
2011-08-15 09:00:00	22.0	58.2	32400	1313398800	50496	24.11	8
2011-08-15 10:00:00	22.0	58.2	36000	1313402400	50496	24.11	8
2011-08-15 11:00:00	21.8	58.2	39600	1313406000	50410	23.11	8
2011-08-15 12:00:00	19.8	58.2	43200	1313409600	48001	21.11	8
2011-08-15 13:00:00	22.3	1018.5	46800	1313413200	508992	25.11	8
2011-08-15 14:00:00	21.1	970.0	50400	1313416800	475973	23.11	8
2011-08-15 15:00:00	19.8	979.7	54000	1313420400	465807	22.11	8
2011-08-15 16:00:00	20.7	58.2	57600	1313424000	49038	22.11	8
2011-08-15 17:00:00	21.6	999.1	61200	1313427600	492623	24.11	8
2011-08-15 18:00:00	20.6	58.2	64800	1313431200	48800	22.11	8
2011-08-15 19:00:00	20.5	58.2	68400	1313434800	48564	22.11	8
2011-08-15 20:00:00	19.3	58.2	72000	1313438400	46981	21.11	8
2011-08-15 21:00:00	19.1	58.2	75600	1313442000	46819	21.11	8
2011-08-15 22:00:00	18.9	58.2	79200	1313445600	46732	21.11	8
2011-08-15 23:00:00	19.1	58.2	82800	1313449200	46819	21.11	8
2011-08-16 00:00:00	18.4	58.2	0	1313452800	45770	20.11	8
2011-08-16 01:00:00	18.4	58.2	3600	1313456400	45770	20.11	8
2011-08-16 02:00:00	18.2	58.2	7200	1313460000	45457	20.11	8
2011-08-16 03:00:00	18.0	58.2	10800	1313463600	45307	20.11	8
2011-08-16 04:00:00	18.0	58.2	14400	1313467200	45307	20.11	8
2011-08-16 05:00:00	18.0	58.2	18000	1313470800	45307	20.11	8
