Date	Twet	Load	Tset	Twet+Err	Load+Err
3/12/2012 4:00	1.3	58.2	15.11	0.86	60.31
3/12/2012 5:00	0.7	58.2	15.11	1.07	58.43
3/12/2012 6:00	0.4	58.2	15.11	0.11	60.55
3/12/2012 7:00	4.7	58.2	15.11	4.29	56.73
3/12/2012 8:00	5.9	58.2	15.11	5.87	58.17
3/12/2012 9:00	7.1	58.2	15.11	7.18	54.8
3/12/2012 10:00	8.3	58.2	15.11	8.1	53.01
3/12/2012 11:00	9.5	58.2	15.11	9.43	53.84
3/12/2012 12:00	10.3	58.2	15.11	10.32	63.54
3/12/2012 13:00	11.5	58.2	15.11	11.04	58.46
3/12/2012 14:00	12.7	58.2	15.11	12.28	60.89
3/12/2012 15:00	12.7	58.2	15.11	12.6	59.68
3/12/2012 16:00	12.7	58.2	15.11	12.63	61.98
3/12/2012 17:00	12.2	58.2	15.11	11.88	58.49
3/12/2012 18:00	11.5	58.2	15.11	11.1	59.67
3/12/2012 19:00	11.5	58.2	15.11	11.9	55.51
3/12/2012 20:00	11.5	58.2	15.11	11.61	60.23
3/12/2012 21:00	11.2	58.2	15.11	10.98	62.26
3/12/2012 22:00	10.7	58.2	15.11	10.86	52.4
3/12/2012 23:00	11	58.2	15.11	10.8	57.28
3/13/2012 0:00	13.2	58.2	15.11	13.63	59.84
3/13/2012 1:00	13.5	58.2	15.11	13.05	56.32
3/13/2012 2:00	13.6	58.2	15.11	14	56.56
3/13/2012 3:00	13.4	58.2	15.11	13.81	57.54
3/13/2012 4:00	13.1	58.2	15.11	13.45	61.61
3/13/2012 5:00	12.8	58.2	15.11	13.29	55.88
3/13/2012 6:00	12.8	58.2	15.11	12.48	54.75
3/13/2012 7:00	13.3	58.2	15.11	13.48	54.73
3/13/2012 8:00	14.8	58.2	17.11	14.51	62.05
3/13/2012 9:00	16	58.2	18.11	15.94	58.74
3/13/2012 10:00	16.6	58.2	18.11	16.81	57.57
3/13/2012 11:00	16.7	58.2	18.11	16.65	55.86
3/13/2012 12:00	17.4	58.2	19.11	17.84	55.65
3/13/2012 13:00	17.2	58.2	19.11	17.33	53.76
3/13/2012 14:00	17	58.2	19.11	17.48	59.28
3/13/2012 15:00	17.2	58.2	19.11	17.69	54.7
3/13/2012 16:00	17	58.2	19.11	16.89	62.35
3/13/2012 17:00	16.4	58.2	18.11	16.25	52.9
3/13/2012 18:00	16	58.2	18.11	15.58	52.65
3/13/2012 19:00	14.4	58.2	16.11	14.16	57.52
3/13/2012 20:00	13.8	58.2	16.11	13.55	57.31
3/13/2012 21:00	12.9	58.2	15.11	13.31	57.25
3/13/2012 22:00	11.5	58.2	15.11	11.74	63.95
3/13/2012 23:00	12.7	58.2	15.11	12.44	60.9
3/14/2012 0:00	12	58.2	15.11	11.62	59.27
3/14/2012 1:00	12	58.2	15.11	11.68	56.25
3/14/2012 2:00	12	58.2	15.11	12.42	57.43
3/14/2012 3:00	10.7	58.2	15.11	10.39	57.73
3/14/2012 4:00	9.9	58.2	15.11	9.76	60.26
3/14/2012 5:00	10.4	58.2	15.11	10.1	55.7
3/14/2012 6:00	11	436.5	15.11	10.65	472.86
3/14/2012 7:00	13	446.2	16.11	13.17	452.53
3/14/2012 8:00	12	426.8	15.11	11.66	401.27
3/14/2012 9:00	11.4	426.8	15.11	11.86	432.68
3/14/2012 10:00	12	446.2	15.11	12.18	477.22
3/14/2012 11:00	12.2	446.2	15.11	11.86	470.31
3/14/2012 12:00	12.5	446.2	15.11	12.04	481.53
3/14/2012 13:00	12.7	446.2	15.11	12.45	480.97
3/14/2012 14:00	13.3	455.9	16.11	13.5	432.39
3/14/2012 15:00	13.3	446.2	16.11	13.72	459.21
3/14/2012 16:00	13.5	455.9	16.11	13.25	437.78
3/14/2012 17:00	12.7	436.5	15.11	12.91	424.53
3/14/2012 18:00	11.8	465.6	15.11	11.49	466.35
3/14/2012 19:00	10.9	455.9	15.11	10.48	428.51
3/14/2012 20:00	11.6	446.2	15.11	11.27	427.27
3/14/2012 21:00	11.3	446.2	15.11	11.36	440.1
3/14/2012 22:00	10	436.5	15.11	9.78	434.03
3/14/2012 23:00	11.2	446.2	15.11	11	410.8
3/15/2012 0:00	11.2	436.5	15.11	10.96	459.02
3/15/2012 1:00	9.2	436.5	15.11	9.44	454.16
3/15/2012 2:00	8.7	436.5	15.11	8.46	468.28
3/15/2012 3:00	8.1	436.5	15.11	8.42	424.99
3/15/2012 4:00	8.1	436.5	15.11	8.44	444.42
3/15/2012 5:00	7.3	446.2	15.11	7.04	480.65
3/15/2012 6:00	8.1	683.85	15.11	7.69	615.91
3/15/2012 7:00	11	669.3	15.11	11.08	712.88
3/15/2012 8:00	13	698.4	16.11	12.56	637.02
3/15/2012 9:00	13.9	712.95	17.11	13.46	683.2
3/15/2012 10:00	14.2	742.05	17.11	13.95	795.17
3/15/2012 11:00	14.4	742.05	18.11	14.87	790.41
3/15/2012 12:00	15.6	756.6	15.11	16.07	709.24
3/15/2012 13:00	15.6	756.6	15.11	15.43	719.15
3/15/2012 14:00	16.1	756.6	19.11	15.79	756.37
3/15/2012 15:00	15.4	771.15	15.11	14.91	708.49
3/15/2012 16:00	14.9	771.15	18.11	14.48	785.07
3/15/2012 17:00	13.5	683.85	17.11	13.58	663.3
3/15/2012 18:00	13	771.15	15.11	13.13	702.54
3/15/2012 19:00	12	756.6	15.11	12.03	734.65
3/15/2012 20:00	11.2	756.6	15.11	11.28	700.75
3/15/2012 21:00	10.2	756.6	15.11	10.41	750.13
3/15/2012 22:00	9.9	683.85	15.11	9.51	652.28
3/15/2012 23:00	9.9	683.85	15.11	10.29	670.66
3/16/2012 0:00	9.7	683.85	15.11	10.11	691.24
3/16/2012 1:00	9.4	683.85	15.11	9.29	635.81
3/16/2012 2:00	9.4	683.85	15.11	9.66	640.65
3/16/2012 3:00	9.4	698.4	15.11	9.47	749.97
3/16/2012 4:00	9.4	683.85	15.11	9.72	667.1
3/16/2012 5:00	9.4	669.3	15.11	9.16	722.09
3/16/2012 6:00	9.4	475.3	15.11	8.99	512.71
3/16/2012 7:00	9.4	853.6	15.11	9.12	855.2
3/16/2012 8:00	9.7	649.9	15.11	9.35	629.59
3/16/2012 9:00	9.9	717.8	15.11	10.02	777.17
3/16/2012 10:00	10.2	708.1	15.11	9.82	705.33
3/16/2012 11:00	11	756.6	15.11	10.81	767.26
3/16/2012 12:00	11.8	766.3	15.11	11.54	753.54
3/16/2012 13:00	12.3	805.1	15.11	12.02	851.08
3/16/2012 14:00	12.8	776	15.11	13.17	759.66
3/16/2012 15:00	13.5	708.1	17.11	13.04	651.42
3/16/2012 16:00	13.5	494.7	16.11	13.46	470.72
3/16/2012 17:00	13	465.6	16.11	13.33	482.13
3/16/2012 18:00	12	446.2	15.11	12.18	435
3/16/2012 19:00	11.5	446.2	15.11	11.6	467.31
3/16/2012 20:00	11	436.5	15.11	10.97	469.41
3/16/2012 21:00	11	436.5	15.11	11.38	438.29
3/16/2012 22:00	10.7	446.2	15.11	10.84	470.21
3/16/2012 23:00	10.5	552.9	15.11	10.42	526.04
3/17/2012 0:00	9.9	582	15.11	9.9	638.49
3/17/2012 1:00	9.9	543.2	15.11	10.4	585.91
3/17/2012 2:00	9.1	523.8	15.11	9.27	567.87
3/17/2012 3:00	8.8	523.8	15.11	9.16	521.73
3/17/2012 4:00	8.3	902.1	15.11	8.74	853.73
3/17/2012 5:00	8	805.1	15.11	8.15	827.24
3/18/2012 8:00	9.7	771.15	15.11	9.29	844.79
3/18/2012 9:00	10.2	1236.75	15.11	10.39	1308.33
3/18/2012 10:00	10.8	1338.6	15.11	11.16	1428.63
3/18/2012 11:00	11.8	1338.6	15.11	11.83	1417.63
3/18/2012 12:00	13	1353.15	16.11	13.45	1233.74
3/18/2012 13:00	13.8	1353.15	17.11	13.72	1352.97
3/18/2012 14:00	13.8	1382.25	17.11	14.24	1446.07
3/18/2012 15:00	13.8	1382.25	17.11	13.45	1270.63
3/18/2012 16:00	13.3	1396.8	17.11	13.37	1329.27
3/18/2012 17:00	12.3	1367.7	16.11	12.58	1412.07
3/18/2012 18:00	11.8	960.3	15.11	12.19	903.92
3/18/2012 19:00	11.3	800.25	15.11	11.1	749.56
3/18/2012 20:00	10.7	814.8	15.11	10.5	751.81
3/18/2012 21:00	10.5	814.8	15.11	10.4	749.79
3/18/2012 22:00	10.5	814.8	15.11	10.25	778.13
3/18/2012 23:00	9.7	829.35	15.11	9.81	839.52
3/19/2012 0:00	9.9	800.25	15.11	10.07	743.78
3/19/2012 1:00	9.4	1033.05	15.11	8.94	1082.54
3/19/2012 2:00	8.8	1105.8	15.11	8.89	1057.37
3/19/2012 3:00	8.8	1105.8	15.11	9.2	1110.09
3/19/2012 4:00	8.3	1120.35	15.11	7.94	1131.42
3/19/2012 5:00	8.3	1178.55	15.11	8.27	1127.48
3/19/2012 6:00	9.7	1236.75	15.11	9.52	1203.64
3/19/2012 7:00	11.6	1251.3	15.11	11.99	1277.88
3/19/2012 8:00	13.4	436.5	16.11	13.08	432.25
3/19/2012 9:00	14.6	58.2	16.11	14.61	59.22
3/19/2012 10:00	16.1	58.2	18.11	16.39	63.82
3/19/2012 11:00	17.2	58.2	19.11	16.85	60.47
3/19/2012 12:00	17.4	708.1	20.11	17.73	708.3
3/19/2012 13:00	17.4	58.2	19.11	17.18	59.8
3/19/2012 14:00	16.9	58.2	19.11	17.1	62.77
3/19/2012 15:00	17.6	58.2	19.11	18.07	56.04
3/19/2012 16:00	16.7	58.2	18.11	16.43	55.86
3/19/2012 17:00	16.4	58.2	18.11	16.88	58.44
3/19/2012 18:00	16.3	58.2	18.11	15.9	61.1
3/19/2012 19:00	16.2	446.2	19.11	16.65	429.48
3/19/2012 20:00	16.2	58.2	18.11	16.62	58.5
3/19/2012 21:00	16.1	58.2	18.11	16.29	61.47
3/19/2012 22:00	16.2	58.2	18.11	15.86	63.29
3/19/2012 23:00	16.3	58.2	18.11	16.34	63.19
3/20/2012 0:00	16	58.2	18.11	16.29	53.26
3/20/2012 1:00	15.7	58.2	17.11	15.74	53.32
3/20/2012 2:00	15.7	58.2	17.11	15.68	57.01
3/20/2012 3:00	15.2	58.2	17.11	14.86	62.37
3/20/2012 4:00	15.2	58.2	17.11	14.72	60.67
3/20/2012 5:00	15.2	58.2	17.11	14.8	60.33
3/20/2012 6:00	15.2	58.2	17.11	15.11	59.61
3/20/2012 7:00	14.6	58.2	16.11	14.59	60.63
3/20/2012 8:00	14.9	814.8	17.11	14.85	874.09
3/20/2012 9:00	15.4	1164	18.11	15.55	1183.59
3/20/2012 10:00	15.6	1164	18.11	16.01	1278.7
3/20/2012 11:00	15.6	1164	18.11	15.21	1218.32
3/20/2012 12:00	16.6	1207.65	19.11	16.95	1205.08
3/20/2012 13:00	16.8	1178.55	16.11	17.2	1171.32
3/20/2012 14:00	17.2	2328	20.11	17.27	2100.38
3/20/2012 15:00	17.7	2240.7	17.11	17.25	2155.91
3/20/2012 16:00	17.3	2153.4	20.11	17.07	2072.23
3/20/2012 17:00	17.1	2095.2	20.11	17.47	2237.81
3/20/2012 18:00	16	1600.5	19.11	15.94	1476.86
3/20/2012 19:00	15.3	858.45	18.11	15.43	921.66
