Date	Twet	Load	Tset	Twet+Err	Load+Err
4/20/2012 15:00	15.8	1236.75	15.11	17.26	1575.04
4/20/2012 16:00	15.6	960.3	18.11	16.67	1006.62
4/20/2012 17:00	14.9	1644.15	18.11	15.91	1665
4/20/2012 18:00	14.7	1731.45	18.11	14.72	2071.98
4/20/2012 19:00	14.3	814.8	17.11	15.58	595.76
4/20/2012 20:00	14.1	640.2	17.11	15.23	721.01
4/20/2012 21:00	13.6	698.4	17.11	14.94	895.35
4/20/2012 22:00	13.4	683.85	17.11	14.46	507.39
4/20/2012 23:00	12.9	683.85	16.11	13.48	564.03
4/21/2012 0:00	12.1	683.85	15.11	13.31	865.79
4/21/2012 1:00	11.8	669.3	15.11	13.33	542.88
4/21/2012 2:00	11.8	1309.5	15.11	12.13	997.77
4/21/2012 3:00	11.6	945.75	15.11	11.85	696.82
4/21/2012 4:00	12.1	916.65	15.11	12.92	1084.5
4/21/2012 5:00	13	887.55	16.11	13.66	1017.95
4/21/2012 6:00	14.2	931.2	17.11	14.95	718.52
4/21/2012 7:00	15.5	1003.95	18.11	15.54	1123.89
4/21/2012 8:00	16.1	1033.05	19.11	16.29	1062.15
4/21/2012 9:00	17.7	582	20.11	19	415.87
4/21/2012 10:00	17.9	1358	17.11	18.42	1484.52
4/21/2012 11:00	18.3	1474.4	21.11	20.1	1483.74
4/21/2012 12:00	18.1	1513.2	21.11	18.7	1279.13
4/21/2012 13:00	17.9	1581.1	17.11	19.83	1267.2
4/21/2012 14:00	18.5	1600.5	21.11	19.07	1970.39
4/21/2012 15:00	18.6	1658.7	21.11	19.83	1504.31
4/21/2012 16:00	18.5	1668.4	21.11	18.73	2114.29
4/21/2012 17:00	16.8	1600.5	19.11	18.64	1190.92
4/21/2012 18:00	16.3	1493.8	19.11	16.9	1939.65
4/21/2012 19:00	13.7	834.2	16.11	15.61	1021.02
4/21/2012 20:00	13.2	601.4	16.11	13.3	596.86
4/21/2012 21:00	12.6	591.7	16.11	13.72	752.41
4/21/2012 22:00	12.3	611.1	15.11	12.52	675.78
4/21/2012 23:00	12	611.1	15.11	13.62	772.84
4/22/2012 0:00	11.8	611.1	15.11	12.36	688.17
4/22/2012 1:00	11	591.7	15.11	12.77	644.46
4/22/2012 3:00	9.4	1348.3	15.11	9.78	1159.19
4/22/2012 4:00	8.9	1328.9	15.11	9.44	1438.56
4/22/2012 5:00	8.9	1290.1	15.11	9.24	1528.15
4/22/2012 6:00	8.3	1299.8	15.11	8.88	1299.81
4/22/2012 7:00	8	1367.7	15.11	9.28	1705.23
4/22/2012 8:00	8.3	1396.8	15.11	8.93	1099.36
4/22/2012 9:00	8	669.3	15.11	8.8	781.38
4/22/2012 10:00	8.3	800.25	15.11	9.42	636.74
4/22/2012 11:00	8	814.8	15.11	8.65	752.02
4/22/2012 12:00	8.6	1585.95	15.11	9.04	1352.97
4/22/2012 13:00	8.8	814.8	15.11	9.01	1043.69
4/22/2012 14:00	8.6	1003.95	15.11	9.82	776.08
4/22/2012 15:00	8.6	1062.15	15.11	8.71	1217.48
4/22/2012 16:00	8.6	1105.8	15.11	9.73	888.47
4/22/2012 17:00	8.6	1047.6	15.11	9.37	1233.61
4/22/2012 18:00	8.3	974.85	15.11	8.5	935.92
4/22/2012 19:00	8	771.15	15.11	8.76	717.78
4/22/2012 20:00	7.5	669.3	15.11	8.78	552.43
4/22/2012 21:00	6.9	669.3	15.11	8.1	669.43
4/22/2012 22:00	6.4	669.3	15.11	7.4	533.51
4/22/2012 23:00	6.1	654.75	15.11	7.37	625.49
4/23/2012 0:00	6.1	756.6	15.11	6.82	826.69
4/23/2012 1:00	5.8	640.2	15.11	6.77	698.28
4/23/2012 2:00	5.6	1251.3	15.11	6.16	1578.1
4/23/2012 3:00	5.5	843.9	15.11	5.54	918.47
4/23/2012 4:00	4.5	814.8	15.11	5.88	1012.29
4/23/2012 5:00	4.2	785.7	15.11	4.53	614.25
4/23/2012 6:00	4.5	771.15	15.11	5.19	750.8
4/23/2012 7:00	4.5	785.7	15.11	5.13	1015.14
4/23/2012 8:00	4.8	771.15	15.11	5.16	738.83
4/23/2012 9:00	5.5	630.5	15.11	7.41	624.65
4/23/2012 10:00	5.5	1542.3	15.11	7.3	1500.19
4/23/2012 11:00	6.8	1493.8	15.11	8.54	1465.24
4/23/2012 12:00	5.9	1377.4	15.11	7.22	1691.15
4/23/2012 13:00	6.3	1367.7	15.11	7.11	1289.25
4/23/2012 14:00	4.9	1358	15.11	6.41	953.16
4/23/2012 15:00	5.7	1396.8	15.11	5.9	1522.68
4/23/2012 16:00	5.2	1435.6	15.11	6.1	1208.4
4/23/2012 17:00	5.1	1261	15.11	6.11	1383.48
4/23/2012 18:00	4.6	1251.3	15.11	4.78	1548.9
4/23/2012 19:00	4.2	601.4	15.11	5.63	732.48
4/23/2012 20:00	4.4	630.5	15.11	6.3	495.34
4/23/2012 21:00	4.4	514.1	15.11	4.41	394.52
4/23/2012 22:00	4	523.8	15.11	5.7	415.13
4/23/2012 23:00	3.5	504.4	15.11	5.13	493.38
4/24/2012 0:00	3.4	504.4	15.11	3.97	530.76
4/24/2012 1:00	3.5	611.1	15.11	5.33	482.79
4/24/2012 2:00	3.7	1474.4	15.11	4.92	1489.76
4/24/2012 3:00	3.3	1270.7	15.11	4.83	1070.82
4/24/2012 4:00	2.6	1290.1	15.11	2.9	1023.87
4/24/2012 5:00	2.4	1348.3	15.11	4.34	1168.58
4/24/2012 6:00	4.4	1367.7	15.11	5.33	1377.28
4/24/2012 7:00	5.8	1445.3	15.11	5.93	1335.65
4/24/2012 8:00	6.3	1532.6	15.11	6.59	1929.95
4/24/2012 9:00	6.1	640.2	15.11	6.79	472.4
4/24/2012 10:00	6.6	669.3	15.11	7.05	803.16
4/24/2012 11:00	6.6	669.3	15.11	6.86	755.16
4/24/2012 12:00	7.1	669.3	15.11	8.91	671.39
4/24/2012 13:00	6.8	771.15	15.11	8.78	584.23
4/24/2012 14:00	6.8	654.75	15.11	7.15	781.63
4/24/2012 15:00	6.6	669.3	15.11	6.7	474.62
4/24/2012 16:00	6.6	654.75	15.11	6.99	474.12
4/24/2012 17:00	6	654.75	15.11	7.14	509.59
4/24/2012 18:00	5.7	654.75	15.11	6.77	718.17
4/24/2012 19:00	6	654.75	15.11	7.58	618.19
4/24/2012 20:00	5.5	669.3	15.11	7.01	550.61
4/24/2012 21:00	5.1	654.75	15.11	5.53	631.57
4/24/2012 22:00	4.7	669.3	15.11	6.6	633.84
4/24/2012 23:00	4.7	654.75	15.11	6.46	543.53
4/25/2012 0:00	4.1	654.75	15.11	4.81	668.94
4/25/2012 1:00	3.7	654.75	15.11	3.94	492.03
4/25/2012 2:00	4	683.85	15.11	4.8	527.73
4/25/2012 3:00	4	669.3	15.11	4.8	575.15
4/25/2012 4:00	4	654.75	15.11	5.98	469.5
4/25/2012 5:00	3.1	654.75	15.11	3.74	564.85
4/25/2012 6:00	6.6	654.75	15.11	7.93	823.34
4/25/2012 7:00	8.3	654.75	15.11	9.46	748.12
4/25/2012 8:00	8.6	625.65	15.11	10.41	513.57
4/25/2012 9:00	9.1	494.7	15.11	10.21	469.22
4/25/2012 10:00	9	882.7	15.11	9.8	1145.24
4/25/2012 11:00	9.5	921.5	15.11	10.96	705.96
4/25/2012 12:00	9.5	921.5	15.11	10.87	721.83
4/25/2012 13:00	9.8	931.2	15.11	11	1152.97
4/25/2012 14:00	9.5	940.9	15.11	10.7	873.15
4/25/2012 15:00	9.3	911.8	15.11	11.11	707.16
4/25/2012 16:00	9.7	892.4	15.11	11.3	1010.88
4/25/2012 17:00	9	814.8	15.11	10.09	1016.35
4/25/2012 18:00	8.2	746.9	15.11	9.73	684.06
4/25/2012 19:00	7.5	533.5	15.11	9.04	383.45
4/25/2012 20:00	7.1	504.4	15.11	7.46	396.84
4/25/2012 21:00	6.9	465.6	15.11	7.65	604.66
4/25/2012 22:00	6.6	475.3	15.11	7.64	573.05
4/25/2012 23:00	6.6	475.3	15.11	8.4	361.39
4/26/2012 0:00	7.6	465.6	15.11	9.17	335.69
4/26/2012 1:00	8.3	504.4	15.11	8.42	384.87
4/26/2012 2:00	8.6	708.1	15.11	9.85	678.59
4/26/2012 3:00	9.7	679	15.11	10.19	705.61
4/26/2012 4:00	10.4	708.1	15.11	11.03	519.51
4/26/2012 5:00	11	746.9	15.11	11.99	676.34
4/26/2012 6:00	11.2	834.2	15.11	11.76	804.33
4/26/2012 7:00	11.6	863.3	15.11	13.18	893.97
4/26/2012 8:00	12.4	892.4	15.11	13.9	783.37
4/26/2012 9:00	13.2	654.75	16.11	13.34	534.4
4/26/2012 10:00	13.8	596.55	17.11	15.29	513.5
4/26/2012 11:00	14	625.65	17.11	15.9	648.84
4/26/2012 12:00	14.8	640.2	18.11	14.88	691.2
4/26/2012 13:00	15	640.2	18.11	15.94	678.75
4/26/2012 14:00	15.2	669.3	18.11	16.07	566.46
4/26/2012 15:00	15.2	698.4	18.11	15.42	773.94
4/26/2012 16:00	15.5	669.3	15.11	16.75	583.11
4/26/2012 17:00	15.2	698.4	18.11	15.36	821.12
4/26/2012 18:00	14.8	712.95	18.11	15.44	773.44
4/26/2012 19:00	14.6	683.85	18.11	15	791.45
4/26/2012 20:00	14.3	654.75	17.11	14.47	675.35
4/26/2012 21:00	15.1	683.85	18.11	16.66	766.19
4/26/2012 22:00	14.5	683.85	18.11	16.45	885.37
4/26/2012 23:00	11.5	698.4	15.11	12.05	790.68
4/27/2012 0:00	9.9	640.2	15.11	10.14	692.93
4/27/2012 1:00	8.9	654.75	15.11	9.59	549.48
4/27/2012 2:00	6.4	654.75	15.11	8.06	798.34
4/27/2012 3:00	5.3	654.75	15.11	5.63	486.77
4/27/2012 4:00	5.2	58.2	15.11	5.69	72.7
4/27/2012 5:00	5.4	58.2	15.11	6.59	74.76
4/27/2012 6:00	5.8	58.2	15.11	5.95	71.29
4/27/2012 7:00	6.8	58.2	15.11	7.69	71.91
4/27/2012 8:00	5	58.2	15.11	6.79	40.83
4/27/2012 9:00	6.1	58.2	15.11	6.24	49.73
4/27/2012 10:00	6.1	58.2	15.11	8.01	65.37
4/27/2012 11:00	7.1	58.2	15.11	8.81	71.28
4/27/2012 12:00	7.8	58.2	15.11	9.65	72.37
4/27/2012 13:00	8.1	417.1	15.11	9.54	367.87
4/27/2012 14:00	8	417.1	15.11	9.21	398.48
4/27/2012 15:00	7.7	436.5	15.11	9.03	316.43
4/27/2012 16:00	7.7	426.8	15.11	8.27	298.93
4/27/2012 17:00	7.1	446.2	15.11	8.92	524.57
4/27/2012 18:00	5.9	436.5	15.11	6.93	405.32
4/27/2012 19:00	5.3	446.2	15.11	6.86	329.32
4/27/2012 20:00	4.8	58.2	15.11	4.83	62.29
4/27/2012 21:00	4.4	436.5	15.11	4.62	524.43
4/27/2012 22:00	3.5	436.5	15.11	5.49	309.44
4/27/2012 23:00	3.6	436.5	15.11	4.51	462.63
4/28/2012 0:00	3	436.5	15.11	3.58	423.53
4/28/2012 1:00	2	58.2	15.11	3.02	55.24
4/28/2012 2:00	2	58.2	15.11	2.41	64.54
4/28/2012 3:00	1.7	58.2	15.11	3.13	48.4
4/28/2012 4:00	1.4	58.2	15.11	3.06	63.91
4/28/2012 5:00	2.4	58.2	15.11	4.2	69.72
4/28/2012 6:00	4.2	58.2	15.11	4.38	54.24
4/28/2012 7:00	4.1	58.2	15.11	4.87	70.08
4/28/2012 8:00	4	58.2	15.11	4.85	53.08
4/28/2012 9:00	4.3	446.2	15.11	5.45	414.02
4/28/2012 10:00	4.7	514.1	15.11	6.39	620.06
4/28/2012 11:00	4.3	669.3	15.11	4.36	552.9
4/28/2012 12:00	5	669.3	15.11	5.2	563.49
4/28/2012 13:00	5.6	766.3	15.11	5.86	948.85
4/28/2012 14:00	5.7	795.4	15.11	6.48	680.47
4/28/2012 15:00	6.4	834.2	15.11	7.18	641.78
4/28/2012 16:00	5.9	853.6	15.11	7.87	972.83
4/28/2012 17:00	7.5	921.5	15.11	9.49	648.43
4/28/2012 18:00	7.2	814.8	15.11	8.32	830.62
4/28/2012 19:00	7	543.2	15.11	7.66	451.02
4/28/2012 20:00	7	446.2	15.11	7.88	463.14
4/28/2012 21:00	7.5	485	15.11	8.75	517.8
4/28/2012 22:00	7.5	485	15.11	9.26	376.26
4/28/2012 23:00	7.2	475.3	15.11	7.35	593.09
4/29/2012 0:00	6.9	475.3	15.11	7.79	391.31
4/29/2012 1:00	6.9	446.2	15.11	7.61	533.8
4/29/2012 2:00	6.1	533.5	15.11	7.51	417.11
4/29/2012 3:00	5.8	552.9	15.11	6.17	429.47
4/29/2012 4:00	5.3	504.4	15.11	7.17	393.99
4/29/2012 5:00	5.3	58.2	15.11	5.46	50.5
4/29/2012 6:00	6.7	58.2	15.11	7.95	73.52
4/29/2012 7:00	8.1	58.2	15.11	8.46	70.88
4/29/2012 8:00	8	58.2	15.11	8.76	75.46
4/29/2012 9:00	7.9	465.6	15.11	8.47	596.21
4/29/2012 10:00	9	455.9	15.11	9.6	447.79
4/29/2012 11:00	9.9	475.3	15.11	10.64	478.72
4/29/2012 12:00	10.9	485	15.11	10.91	458.63
4/29/2012 13:00	10.1	504.4	15.11	10.29	366.14
4/29/2012 14:00	10.3	504.4	15.11	12.05	483.66
4/29/2012 15:00	10.2	504.4	15.11	11.35	629.61
4/29/2012 16:00	10.2	514.1	15.11	11.67	405.56
4/29/2012 17:00	9.8	533.5	15.11	10.85	386.52
4/29/2012 18:00	9.4	485	15.11	11.15	478.72
4/29/2012 19:00	8	475.3	15.11	8.46	354.95
4/29/2012 20:00	8.7	465.6	15.11	9.11	429.6
4/29/2012 21:00	8.1	465.6	15.11	8.59	443.22
4/29/2012 22:00	7	455.9	15.11	8.22	387.1
4/29/2012 23:00	6.7	455.9	15.11	7.99	584.24
4/30/2012 0:00	8.3	455.9	15.11	8.8	366.37
4/30/2012 1:00	7.8	465.6	15.11	9.48	601.32
4/30/2012 2:00	5.7	465.6	15.11	6.63	363.07
4/30/2012 3:00	4.3	465.6	15.11	5.65	515.13
4/30/2012 4:00	3.6	465.6	15.11	3.75	514.77
4/30/2012 5:00	3.9	494.7	15.11	4.61	504.88
4/30/2012 6:00	5.2	485	15.11	6.01	575.95
4/30/2012 7:00	5.4	475.3	15.11	7.38	362.49
4/30/2012 8:00	5.9	446.2	15.11	6.6	368.59
4/30/2012 9:00	5.8	640.2	15.11	6.77	525.42
4/30/2012 10:00	7	1324.05	15.11	8.87	1440.85
4/30/2012 11:00	8.1	814.8	15.11	9.47	584.37
4/30/2012 12:00	9.5	829.35	15.11	10.22	858.15
4/30/2012 13:00	10.2	902.1	15.11	12.01	1091.28
4/30/2012 14:00	11	1003.95	15.11	11.63	834.56
4/30/2012 15:00	11.5	1120.35	15.11	12.16	1407.32
4/30/2012 16:00	12	1193.1	15.11	12.84	1367.57
4/30/2012 17:00	11.7	1120.35	15.11	12.73	848.9
4/30/2012 18:00	11.5	1120.35	15.11	12.31	890.1
4/30/2012 19:00	11.2	756.6	15.11	12.21	705.08
4/30/2012 20:00	11	654.75	15.11	11.02	566.92
4/30/2012 21:00	11.2	640.2	15.11	13.17	574.55
4/30/2012 22:00	11	640.2	15.11	12.5	661.78
4/30/2012 23:00	12	640.2	15.11	12.66	481.45
5/1/2012 0:00	12.5	640.2	16.11	13.51	759.44
5/1/2012 1:00	12.8	640.2	16.11	12.9	651.49
5/1/2012 2:00	13.1	814.8	16.11	14.55	795.65
5/1/2012 3:00	13.4	756.6	17.11	14.49	891.17
5/1/2012 4:00	14	858.45	17.11	15.87	939.97
5/1/2012 5:00	14.3	873	17.11	14.95	651.29
5/1/2012 6:00	15.7	800.25	18.11	16.01	670.69
5/1/2012 7:00	16.7	814.8	19.11	17.14	693.27
5/1/2012 8:00	17.9	829.35	20.11	18.23	934.78
5/1/2012 9:00	19	426.8	21.11	19.64	315.95
5/1/2012 10:00	19.8	746.9	19.11	20.42	866.16
5/1/2012 11:00	19.6	805.1	22.11	21.59	590.15
5/1/2012 12:00	19.8	853.6	22.11	20.98	717.6
5/1/2012 13:00	19.5	911.8	22.11	20.01	905.66
5/1/2012 14:00	19.7	979.7	22.11	20.96	1126.42
5/1/2012 15:00	18.7	999.1	21.11	19.32	872.25
5/1/2012 16:00	18.2	999.1	21.11	19.54	1207.79
5/1/2012 17:00	19.1	989.4	22.11	20.14	1164.21
5/1/2012 18:00	17.7	979.7	20.11	18.76	936.89
5/1/2012 19:00	17.4	552.9	20.11	19	402.67
5/1/2012 20:00	17.5	426.8	20.11	17.6	503.54
5/1/2012 21:00	16.3	504.4	19.11	16.88	640.38
5/1/2012 22:00	15.9	523.8	15.11	17.01	576.5
5/1/2012 23:00	15.3	523.8	18.11	15.55	612.91
5/2/2012 0:00	15.1	523.8	18.11	16.58	548.32
5/2/2012 1:00	15.6	426.8	18.11	15.61	437.6
5/2/2012 2:00	16	611.1	19.11	16.41	431.69
5/2/2012 3:00	16.2	679	19.11	17.75	499.03
5/2/2012 4:00	16.5	649.9	19.11	17.14	714.27
5/2/2012 5:00	16	669.3	19.11	16.67	659.46
5/2/2012 6:00	15.1	669.3	18.11	16.1	685.29
5/2/2012 7:00	14.8	543.2	18.11	15.21	702.9
5/2/2012 8:00	14.7	591.7	18.11	15.46	643.85
5/2/2012 9:00	14.7	446.2	17.11	16.49	361.91
5/2/2012 10:00	14.7	776	18.11	14.9	564.58
5/2/2012 11:00	14.9	795.4	15.11	14.93	561.87
5/2/2012 12:00	15.2	882.7	18.11	16.71	914.36
5/2/2012 13:00	15.7	863.3	18.11	16.13	610.2
5/2/2012 14:00	15.2	892.4	18.11	15.62	960.29
5/2/2012 15:00	14.9	979.7	18.11	16.26	979.21
5/2/2012 16:00	14.4	979.7	17.11	15.64	800.52
5/2/2012 17:00	13.9	940.9	17.11	15.2	667.5
5/2/2012 18:00	13.7	940.9	16.11	14.6	768.72
5/2/2012 19:00	13.4	552.9	16.11	13.46	391.37
5/2/2012 20:00	12.9	465.6	16.11	14.28	420.73
5/2/2012 21:00	12.6	485	15.11	14.36	415.55
5/2/2012 22:00	12.1	494.7	15.11	14.1	442.36
5/2/2012 23:00	12.1	485	15.11	12.15	545.06
5/3/2012 0:00	12.1	475.3	15.11	13.12	388.63
5/3/2012 1:00	12.1	475.3	15.11	12.31	374.39
5/3/2012 2:00	12.4	572.3	15.11	13.37	714.15
5/3/2012 3:00	12.1	601.4	15.11	12.8	608.29
5/3/2012 4:00	12.1	620.8	15.11	12.89	797.23
5/3/2012 5:00	11.9	630.5	15.11	12.8	462.15
5/3/2012 6:00	12.4	630.5	16.11	13.73	667.96
5/3/2012 7:00	13.2	649.9	16.11	15.1	776.2
5/3/2012 8:00	13.9	669.3	17.11	14.37	840.03
5/3/2012 9:00	14.7	523.8	17.11	16.6	628.94
5/3/2012 10:00	15.2	591.7	18.11	17.12	585.42
5/3/2012 11:00	17.1	58.2	19.11	18.54	74.46
5/3/2012 12:00	18	58.2	20.11	19.08	62.29
5/3/2012 13:00	19.2	58.2	21.11	20.41	57.62
5/3/2012 14:00	19	58.2	21.11	20.12	48.78
5/3/2012 15:00	19.5	58.2	21.11	20.48	51.89
5/3/2012 16:00	19	58.2	21.11	19.63	68.69
5/3/2012 17:00	19.1	58.2	21.11	20.41	70.26
5/3/2012 18:00	18.2	58.2	20.11	18.69	44.83
5/3/2012 19:00	17.3	58.2	19.11	18.78	47.89
5/3/2012 20:00	16.8	523.8	19.11	18.19	435.17
5/3/2012 21:00	17.6	58.2	19.11	17.9	67.05
5/3/2012 22:00	17.5	58.2	19.11	18.94	67.85
5/3/2012 23:00	17.3	58.2	19.11	19.13	74.29
5/4/2012 0:00	16.8	58.2	18.11	17.52	71.6
5/4/2012 1:00	17.4	533.5	20.11	18.5	513.54
5/4/2012 2:00	16.5	785.7	16.11	17.42	831.72
5/4/2012 3:00	15.7	785.7	15.11	16.75	708.61
5/4/2012 4:00	15.2	727.5	18.11	15.66	677.35
5/4/2012 5:00	15.5	679	15.11	15.74	499.16
5/4/2012 6:00	15.7	679	15.11	17.22	594.38
5/4/2012 7:00	16.3	727.5	19.11	18.08	672.9
5/4/2012 8:00	16.5	640.2	19.11	16.97	547.23
5/4/2012 9:00	17.1	475.3	20.11	17.98	355.9
5/4/2012 10:00	17.9	630.5	17.11	18.76	580.03
5/4/2012 11:00	20.2	485	23.11	21.5	379.82
5/4/2012 12:00	20.4	620.8	23.11	21.82	682.13
5/4/2012 13:00	21.7	649.9	24.11	22.07	645.26
5/4/2012 14:00	23	708.1	26.11	24.87	713.03
5/4/2012 15:00	21.3	717.8	24.11	21.73	777.11
5/4/2012 16:00	20.4	727.5	23.11	22.4	663.27
5/4/2012 17:00	20.1	746.9	23.11	20.16	939.31
5/4/2012 18:00	18.9	737.2	18.11	20.29	519.67
5/4/2012 19:00	18	504.4	21.11	19.3	538.05
5/4/2012 20:00	17.7	465.6	20.11	18.87	471.43
5/4/2012 21:00	17.2	475.3	20.11	19.01	444.56
5/4/2012 22:00	17.1	465.6	20.11	18.94	557.89
5/4/2012 23:00	15.9	455.9	18.11	17.67	409.54
5/5/2012 0:00	16.2	455.9	19.11	16.39	474.41
5/5/2012 1:00	15.4	446.2	18.11	16.98	323.11
5/5/2012 2:00	16	465.6	19.11	16.76	339.37
5/5/2012 3:00	16.7	591.7	19.11	18.08	604.03
5/5/2012 4:00	15.4	465.6	18.11	15.41	447.31
5/5/2012 5:00	16	582	19.11	16.72	488.94
5/5/2012 6:00	18.6	552.9	21.11	18.89	641.48
5/5/2012 7:00	19.6	562.6	22.11	21.14	562.48
5/5/2012 8:00	19.8	591.7	22.11	21.73	552.78
5/5/2012 9:00	20.2	601.4	23.11	20.24	546.07
5/5/2012 10:00	20.4	58.2	22.11	21.32	73.21
5/5/2012 11:00	20.3	58.2	22.11	21.88	53.66
5/5/2012 12:00	20.5	58.2	22.11	21.45	55.31
5/5/2012 13:00	20.6	58.2	22.11	21.06	67.15
5/5/2012 14:00	19.5	58.2	21.11	20.58	71.18
5/5/2012 15:00	19.5	630.5	22.11	20.52	768.06
5/5/2012 16:00	18.4	698.4	21.11	19.42	848.7
5/5/2012 17:00	18.1	776	21.11	18.36	953.88
5/5/2012 18:00	17.9	834.2	20.11	18.36	586.69
5/5/2012 19:00	17.4	523.8	20.11	19.09	616.36
5/5/2012 20:00	17.2	455.9	20.11	17.59	491.04
5/5/2012 21:00	16.6	58.2	18.11	18.02	55.25
5/5/2012 22:00	16.6	475.3	19.11	16.64	389.82
5/5/2012 23:00	15.9	475.3	18.11	16.57	401.84
5/6/2012 0:00	15.6	455.9	18.11	17.42	536.33
5/6/2012 1:00	15.3	465.6	18.11	15.76	514.73
5/6/2012 3:00	15.1	58.2	17.11	15.6	73.34
5/6/2012 4:00	14.9	58.2	17.11	15.46	61.46
5/6/2012 5:00	14.6	58.2	16.11	15.13	70.63
5/6/2012 6:00	14.6	58.2	16.11	16.04	72.95
5/6/2012 7:00	14.3	58.2	16.11	14.55	45.65
5/6/2012 8:00	14.6	58.2	16.11	16.48	41.61
5/6/2012 9:00	14.8	58.2	17.11	16.57	47.15
5/6/2012 10:00	14.9	446.2	17.11	15.9	402.18
5/6/2012 11:00	15.7	853.6	18.11	16.07	704.38
5/6/2012 12:00	16.6	552.9	19.11	17.17	432.77
5/6/2012 13:00	17.2	843.9	20.11	19.2	726.25
5/6/2012 14:00	16.8	688.7	16.11	17.62	820.49
5/6/2012 15:00	16.1	698.4	19.11	16.23	540.18
5/6/2012 16:00	16.1	708.1	19.11	18	570.22
5/6/2012 17:00	16.1	698.4	19.11	16.37	592.04
5/6/2012 18:00	15.9	640.2	15.11	16.22	774.18
5/6/2012 19:00	15.2	514.1	18.11	17.11	616.96
5/6/2012 20:00	14.4	465.6	17.11	15.34	548.76
5/6/2012 21:00	14.2	465.6	17.11	15.54	505.77
5/6/2012 22:00	13.7	455.9	16.11	13.76	542.59
5/6/2012 23:00	13.4	465.6	16.11	13.91	492.27
5/7/2012 0:00	12.9	455.9	16.11	13.9	399.36
5/7/2012 1:00	11.8	485	15.11	12.56	615.03
5/7/2012 2:00	11.5	455.9	15.11	13.23	569.72
5/7/2012 3:00	11.3	552.9	15.11	12.45	493.78
5/7/2012 4:00	11.3	533.5	15.11	12.88	399.21
5/7/2012 5:00	12.4	58.2	15.11	13.42	58.83
5/7/2012 6:00	12.6	58.2	15.11	14.43	45.84
5/7/2012 7:00	13.7	58.2	15.11	14.56	56.4
5/7/2012 8:00	14.4	58.2	16.11	15.28	56.68
5/7/2012 9:00	13.8	805.1	16.11	14.72	663.64
5/7/2012 10:00	14.3	455.9	17.11	15.51	569.82
5/7/2012 11:00	14.8	601.4	18.11	14.97	711.29
5/7/2012 12:00	13.6	601.4	17.11	15.19	627.44
5/7/2012 13:00	13.6	698.4	17.11	14.92	794.42
5/7/2012 14:00	13.6	931.2	16.11	14.79	690.43
5/7/2012 15:00	12.9	960.3	16.11	14.06	729.74
5/7/2012 16:00	13.1	979.7	16.11	14.24	777.65
5/7/2012 17:00	11.5	999.1	15.11	12.02	1133.43
5/7/2012 18:00	11.7	940.9	15.11	12.7	1077.14
5/7/2012 19:00	11.9	572.3	15.11	12.86	615.52
5/7/2012 20:00	12.2	504.4	15.11	12.76	500.84
5/7/2012 21:00	12	455.9	15.11	12.53	440.38
5/7/2012 22:00	11.7	485	15.11	13.36	347.58
5/7/2012 23:00	12.5	504.4	15.11	12.56	594.56
5/8/2012 0:00	13	485	16.11	14.29	352.11
5/8/2012 1:00	12.8	485	16.11	13.26	493.06
5/8/2012 2:00	13	446.2	16.11	13.75	317.42
5/8/2012 3:00	13.1	572.3	16.11	14.49	566.51
5/8/2012 4:00	13.4	659.6	17.11	13.82	485.37
5/8/2012 5:00	13.4	58.2	15.11	15.15	54.8
5/8/2012 6:00	14.4	58.2	16.11	14.58	63.76
5/8/2012 7:00	14.9	611.1	18.11	16.63	525
5/8/2012 8:00	15.8	504.4	18.11	16.83	518.87
5/8/2012 9:00	16.6	620.8	19.11	17.35	734.06
5/8/2012 10:00	16.8	446.2	19.11	17.41	394.31
5/8/2012 11:00	17.3	455.9	20.11	18.64	352.83
5/8/2012 12:00	17.9	494.7	20.11	19.19	425.78
5/8/2012 13:00	18.6	446.2	21.11	19.85	477.69
5/8/2012 14:00	18.9	475.3	21.11	19.47	584.38
5/8/2012 15:00	18.8	485	21.11	20.69	544.74
5/8/2012 16:00	18.4	494.7	21.11	19.25	571.73
5/8/2012 17:00	17.9	485	20.11	18.5	498.01
5/8/2012 18:00	17.9	455.9	20.11	19.81	344.83
5/8/2012 19:00	17.6	465.6	20.11	18.03	468.6
5/8/2012 20:00	17.4	455.9	20.11	18.22	484.49
5/8/2012 21:00	17.3	446.2	20.11	17.88	391.47
5/8/2012 22:00	17.7	465.6	20.11	18.51	409.04
5/8/2012 23:00	17.8	455.9	20.11	18.66	355.47
5/9/2012 0:00	17.8	455.9	20.11	19.44	445.93
5/9/2012 1:00	17.6	426.8	20.11	17.98	485.45
5/9/2012 2:00	17.6	436.5	20.11	19.2	477.92
5/9/2012 3:00	17.6	465.6	20.11	17.93	434.41
5/9/2012 4:00	17.6	455.9	20.11	18.75	539.76
5/9/2012 5:00	18.2	58.2	20.11	19.87	68.97
5/9/2012 6:00	18.2	58.2	20.11	19.81	42.96
5/9/2012 7:00	19.1	58.2	21.11	20.68	45.69
5/9/2012 8:00	19.3	58.2	21.11	21.17	73.63
5/9/2012 9:00	18.1	455.9	20.11	18.47	388.84
5/9/2012 10:00	17.3	485	20.11	17.6	449.03
5/9/2012 11:00	17.2	1120.35	20.11	19.16	986.29
5/9/2012 12:00	17.8	814.8	20.11	17.92	948.27
