Date	Twet	Load	Tset	Twet+Err	Load+Err
3/6/2012 3:00	-4.3	58.2	15.11	-6.25	52.56
3/6/2012 4:00	-5	58.2	15.11	-5.81	48.52
3/6/2012 5:00	-5.1	58.2	15.11	-5.95	70.29
3/6/2012 6:00	-5	58.2	15.11	-6.89	45.58
3/6/2012 7:00	-3.1	58.2	15.11	-4.53	62.1
3/6/2012 8:00	-1.5	58.2	15.11	-1.92	45.48
3/6/2012 9:00	-1	58.2	15.11	-1.38	43.64
3/6/2012 10:00	0	58.2	15.11	-1.67	44.19
3/6/2012 11:00	0.3	58.2	15.11	-1.38	69.76
3/6/2012 12:00	1.4	58.2	15.11	1.07	47.92
3/6/2012 13:00	1.8	58.2	15.11	0.63	54.64
3/6/2012 14:00	2.2	58.2	15.11	1.9	55.49
3/6/2012 15:00	2.5	58.2	15.11	0.5	41.73
3/6/2012 16:00	2	58.2	15.11	0.87	45.9
3/6/2012 17:00	1.7	58.2	15.11	0.86	50.32
3/6/2012 18:00	1.4	58.2	15.11	1.23	43.58
3/6/2012 19:00	1.5	58.2	15.11	0.05	74.3
3/6/2012 20:00	1.3	58.2	15.11	0.57	62.02
3/6/2012 21:00	0.6	58.2	15.11	0.41	71.81
3/6/2012 22:00	0.6	58.2	15.11	0.1	57.42
3/6/2012 23:00	1.1	58.2	15.11	0.84	56.33
3/7/2012 0:00	0.8	58.2	15.11	-1.01	60.21
3/7/2012 1:00	1.3	58.2	15.11	0.81	45.48
3/7/2012 2:00	1	58.2	15.11	-0.98	58.32
3/7/2012 3:00	0.5	58.2	15.11	0.18	52.23
3/7/2012 4:00	-0.1	58.2	15.11	-0.12	45.31
3/7/2012 5:00	-0.6	58.2	15.11	-2.53	54.03
3/7/2012 6:00	-1.2	58.2	15.11	-1.57	54.59
3/7/2012 7:00	2	58.2	15.11	0.55	58.25
3/7/2012 8:00	4.2	58.2	15.11	3.75	61.36
3/7/2012 9:00	5.6	523.8	15.11	5	515.89
3/7/2012 10:00	6.6	591.7	15.11	5.8	453.55
3/7/2012 11:00	7.6	58.2	15.11	7.43	61.57
3/7/2012 12:00	8.5	504.4	15.11	6.79	473.38
3/7/2012 13:00	9.2	523.8	15.11	7.95	646.21
3/7/2012 14:00	10.5	659.6	15.11	9.48	780.52
3/7/2012 15:00	11.4	58.2	15.11	9.61	66.9
3/7/2012 16:00	11.8	58.2	15.11	11.14	45.53
3/7/2012 17:00	11.1	58.2	15.11	9.77	53.17
3/7/2012 18:00	11	58.2	15.11	9.76	50.81
3/7/2012 19:00	10.5	58.2	15.11	9.77	67.22
3/7/2012 20:00	10.3	58.2	15.11	9.74	47.35
3/7/2012 21:00	10.2	58.2	15.11	8.55	66.52
3/7/2012 22:00	10.5	58.2	15.11	8.93	41.66
3/7/2012 23:00	10.2	58.2	15.11	9.81	61.65
3/8/2012 0:00	10.2	58.2	15.11	8.32	50.35
3/8/2012 1:00	10.2	58.2	15.11	8.48	53.63
3/8/2012 2:00	10.2	58.2	15.11	9.28	48.38
3/8/2012 3:00	9.9	58.2	15.11	9.82	60.01
3/8/2012 4:00	10.2	58.2	15.11	8.76	47.57
3/8/2012 5:00	10.2	446.2	15.11	9.44	469.09
3/8/2012 6:00	10.7	785.7	15.11	9.54	951.16
3/8/2012 7:00	11.5	843.9	15.11	11.29	869.93
3/8/2012 8:00	12.8	892.4	15.11	12.19	935.54
3/8/2012 9:00	13	970	16.11	11.01	798.14
3/8/2012 10:00	13.9	979.7	17.11	12.02	885.27
3/8/2012 11:00	14.4	931.2	17.11	12.71	1089.33
3/8/2012 12:00	14.6	960.3	17.11	13.44	1088.59
3/8/2012 13:00	14.8	892.4	17.11	13.16	943.5
3/8/2012 14:00	14.3	843.9	17.11	13.06	606.3
3/8/2012 15:00	14.3	552.9	17.11	14.07	404.05
3/8/2012 16:00	13.6	455.9	16.11	12.63	342.55
3/8/2012 17:00	13.6	494.7	16.11	12.56	552.47
3/8/2012 18:00	13.4	475.3	16.11	12.78	471.5
3/8/2012 19:00	13.4	475.3	16.11	13.16	355.05
3/8/2012 20:00	13.1	475.3	16.11	11.44	508.15
3/8/2012 21:00	13.1	455.9	16.11	11.65	561.09
3/8/2012 22:00	13.6	552.9	17.11	12.88	673.85
3/8/2012 23:00	13.9	649.9	17.11	12.74	828.25
3/9/2012 0:00	13.7	640.2	17.11	12.65	673.53
3/9/2012 1:00	9.9	649.9	15.11	8.78	739.17
3/9/2012 2:00	7.7	572.3	15.11	6.04	415.59
3/9/2012 3:00	6	649.9	15.11	4.14	494.56
3/9/2012 4:00	5.1	679	15.11	3.11	555.07
3/9/2012 5:00	4.1	58.2	15.11	2.2	42.36
3/9/2012 6:00	3.2	58.2	15.11	2.29	56.64
3/9/2012 7:00	2.5	58.2	15.11	2.07	67.04
3/9/2012 8:00	2.6	58.2	15.11	2.43	69.52
3/9/2012 9:00	2.5	58.2	15.11	1.65	50.86
3/9/2012 10:00	3.1	58.2	15.11	2.89	42.55
3/9/2012 11:00	3.8	58.2	15.11	1.85	72.44
3/9/2012 12:00	4.6	58.2	15.11	2.69	64.69
3/9/2012 13:00	5	58.2	15.11	4.91	57.18
3/9/2012 14:00	5.9	58.2	15.11	5.05	72.46
3/9/2012 15:00	5.3	58.2	15.11	4.51	49.24
3/9/2012 16:00	4.9	58.2	15.11	4.76	68.86
3/9/2012 17:00	3.7	58.2	15.11	1.9	43.72
3/9/2012 18:00	2.6	58.2	15.11	2.6	69.79
3/9/2012 19:00	2	58.2	15.11	0.7	63.6
3/9/2012 20:00	1.4	58.2	15.11	0.69	65.62
3/9/2012 21:00	0.8	58.2	15.11	0.16	70.07
3/9/2012 22:00	0.1	58.2	15.11	-0.92	66.03
3/9/2012 23:00	-0.6	58.2	15.11	-1.6	67.05
3/10/2012 0:00	-1.2	58.2	15.11	-2.27	43.04
3/10/2012 1:00	-1.5	58.2	15.11	-3.46	42.3
3/10/2012 2:00	-2.1	58.2	15.11	-2.92	55.41
3/10/2012 3:00	-2.2	58.2	15.11	-3.2	57.22
3/10/2012 4:00	-2.6	58.2	15.11	-4.59	66.42
3/10/2012 5:00	-3.1	58.2	15.11	-4.32	51.87
3/10/2012 6:00	-3.1	58.2	15.11	-5.06	65.3
3/10/2012 7:00	-2	58.2	15.11	-2.35	61.99
3/10/2012 8:00	-1.3	58.2	15.11	-3.12	50.19
3/10/2012 9:00	-1.1	58.2	15.11	-2.63	62.7
3/10/2012 10:00	-0.6	58.2	15.11	-1.85	67.06
3/10/2012 11:00	0.2	58.2	15.11	-0.19	74.96
3/10/2012 12:00	0.4	58.2	15.11	-1.58	75.33
3/10/2012 13:00	1.2	58.2	15.11	-0.55	74.35
3/10/2012 14:00	1.5	58.2	15.11	0.02	46.02
3/10/2012 15:00	1.1	58.2	15.11	0.49	72.66
3/10/2012 16:00	1	58.2	15.11	-0.07	74.72
3/10/2012 17:00	0.6	58.2	15.11	0.17	68
3/10/2012 18:00	0	58.2	15.11	-0.88	71.13
3/10/2012 19:00	-0.6	58.2	15.11	-2.14	62.29
3/10/2012 20:00	-0.9	58.2	15.11	-2.6	69.56
3/10/2012 21:00	-1.6	58.2	15.11	-2.74	74.34
3/10/2012 22:00	-1.8	58.2	15.11	-3.7	46.9
3/10/2012 23:00	-2.2	58.2	15.11	-2.74	51.5
3/11/2012 0:00	-2.7	58.2	15.11	-2.97	73.83
3/11/2012 1:00	-2.7	58.2	15.11	-3.45	51.67
3/11/2012 3:00	-2.2	58.2	15.11	-2.5	57.72
3/11/2012 4:00	-2.7	58.2	15.11	-3.85	45.08
3/11/2012 5:00	-3.1	58.2	15.11	-3.46	56.92
3/11/2012 6:00	-2	475.3	15.11	-2.94	583.11
3/11/2012 7:00	0.4	58.2	15.11	-0.85	57.36
3/11/2012 8:00	2.4	58.2	15.11	1.34	62.1
3/11/2012 9:00	4.1	58.2	15.11	3.48	74.31
3/11/2012 10:00	4.5	58.2	15.11	3.57	65.9
3/11/2012 11:00	5.7	824.5	15.11	4.93	671
3/11/2012 12:00	6.7	640.2	15.11	6.45	658.41
3/11/2012 13:00	7.6	688.7	15.11	7.09	545.36
3/11/2012 14:00	8.3	659.6	15.11	7.41	794.23
3/11/2012 15:00	7.9	582	15.11	7.47	536.81
3/11/2012 16:00	7.9	475.3	15.11	6.33	539.17
3/11/2012 17:00	7.6	504.4	15.11	6.56	542.65
3/11/2012 18:00	6.5	426.8	15.11	4.86	509.7
3/11/2012 19:00	6.2	58.2	15.11	4.61	51.3
3/11/2012 20:00	5.1	58.2	15.11	3.13	48.6
3/11/2012 21:00	4.2	58.2	15.11	3.48	74.93
3/11/2012 22:00	3.9	475.3	15.11	3.07	359.47
3/11/2012 23:00	3.1	582	15.11	2.66	453.01
3/12/2012 0:00	2.7	630.5	15.11	2.33	497.14
3/12/2012 1:00	2.8	572.3	15.11	2.11	588.62
3/12/2012 2:00	1.8	611.1	15.11	0.54	543.66
3/12/2012 3:00	1.3	58.2	15.11	-0.38	56.08
3/12/2012 4:00	1.3	58.2	15.11	0.6	62.38
3/12/2012 5:00	0.7	58.2	15.11	0.5	44.07
3/12/2012 6:00	0.4	58.2	15.11	-0.03	51.04
3/12/2012 7:00	4.7	58.2	15.11	2.83	50.21
3/12/2012 8:00	5.9	58.2	15.11	4.29	67.38
3/12/2012 9:00	7.1	58.2	15.11	5.69	46.93
3/12/2012 10:00	8.3	58.2	15.11	7.25	59.94
3/12/2012 11:00	9.5	58.2	15.11	9.09	54.55
3/12/2012 12:00	10.3	58.2	15.11	8.76	52.82
3/12/2012 13:00	11.5	58.2	15.11	9.71	45.49
3/12/2012 14:00	12.7	58.2	15.11	12.09	43.59
3/12/2012 15:00	12.7	58.2	15.11	11.77	72.34
3/12/2012 16:00	12.7	58.2	15.11	12.31	51.67
3/12/2012 17:00	12.2	58.2	15.11	11.13	65.47
3/12/2012 18:00	11.5	58.2	15.11	9.79	47.37
3/12/2012 19:00	11.5	58.2	15.11	11.1	58.78
3/12/2012 20:00	11.5	58.2	15.11	10.61	48.31
3/12/2012 21:00	11.2	58.2	15.11	10.77	70.11
3/12/2012 22:00	10.7	58.2	15.11	9.56	74.46
3/12/2012 23:00	11	58.2	15.11	9.67	67.9
3/13/2012 0:00	13.2	58.2	15.11	11.35	63.83
3/13/2012 1:00	13.5	58.2	15.11	13.18	52.73
3/13/2012 2:00	13.6	58.2	15.11	12.32	70.23
3/13/2012 3:00	13.4	58.2	15.11	11.64	54.07
3/13/2012 4:00	13.1	58.2	15.11	11.19	73.08
3/13/2012 5:00	12.8	58.2	15.11	10.92	73.47
3/13/2012 6:00	12.8	58.2	15.11	12.13	72.41
3/13/2012 7:00	13.3	58.2	15.11	11.87	62.63
3/13/2012 8:00	14.8	58.2	17.11	14.23	62.74
3/13/2012 9:00	16	58.2	18.11	14.23	65.52
3/13/2012 10:00	16.6	58.2	18.11	14.96	69.19
3/13/2012 11:00	16.7	58.2	18.11	15.41	61.38
3/13/2012 12:00	17.4	58.2	19.11	17.22	45.1
3/13/2012 13:00	17.2	58.2	19.11	16.51	73.82
3/13/2012 14:00	17	58.2	19.11	15.75	73.49
3/13/2012 15:00	17.2	58.2	19.11	16.21	67.49
3/13/2012 16:00	17	58.2	19.11	16.14	45.79
3/13/2012 17:00	16.4	58.2	18.11	14.92	63.25
3/13/2012 18:00	16	58.2	18.11	14.4	42.88
3/13/2012 19:00	14.4	58.2	16.11	12.42	66.38
3/13/2012 20:00	13.8	58.2	16.11	13.75	59.76
3/13/2012 21:00	12.9	58.2	15.11	11.82	55.1
3/13/2012 22:00	11.5	58.2	15.11	9.65	56.26
3/13/2012 23:00	12.7	58.2	15.11	10.8	52.65
3/14/2012 0:00	12	58.2	15.11	10.73	65.64
3/14/2012 1:00	12	58.2	15.11	11.89	69.41
3/14/2012 2:00	12	58.2	15.11	11.08	68.98
3/14/2012 3:00	10.7	58.2	15.11	10.28	58.44
3/14/2012 4:00	9.9	58.2	15.11	8.99	68.07
3/14/2012 5:00	10.4	58.2	15.11	9.75	47.24
3/14/2012 6:00	11	436.5	15.11	10.4	452.45
3/14/2012 7:00	13	446.2	16.11	11.8	342.22
3/14/2012 8:00	12	426.8	15.11	10.01	357.75
3/14/2012 9:00	11.4	426.8	15.11	10.43	529.21
3/14/2012 10:00	12	446.2	15.11	10.37	572.88
3/14/2012 11:00	12.2	446.2	15.11	11.78	544.05
3/14/2012 12:00	12.5	446.2	15.11	10.57	401.35
3/14/2012 13:00	12.7	446.2	15.11	10.86	495.78
3/14/2012 14:00	13.3	455.9	16.11	11.36	351.63
3/14/2012 15:00	13.3	446.2	16.11	12.92	465.61
3/14/2012 16:00	13.5	455.9	16.11	13.25	506.47
3/14/2012 17:00	12.7	436.5	15.11	10.82	321.57
3/14/2012 18:00	11.8	465.6	15.11	9.9	477.08
3/14/2012 19:00	10.9	455.9	15.11	9.29	399.87
3/14/2012 20:00	11.6	446.2	15.11	10.78	504.94
3/14/2012 21:00	11.3	446.2	15.11	10.68	341.07
3/14/2012 22:00	10	436.5	15.11	8.23	406.24
3/14/2012 23:00	11.2	446.2	15.11	10.03	533.73
3/15/2012 0:00	11.2	436.5	15.11	9.67	500.32
3/15/2012 1:00	9.2	436.5	15.11	7.82	387.64
3/15/2012 2:00	8.7	436.5	15.11	7.61	404.11
3/15/2012 3:00	8.1	436.5	15.11	7.68	440.19
3/15/2012 4:00	8.1	436.5	15.11	7.28	397.65
3/15/2012 5:00	7.3	446.2	15.11	6.23	554.19
3/15/2012 6:00	8.1	683.85	15.11	7.19	724.91
3/15/2012 7:00	11	669.3	15.11	10.13	684.24
3/15/2012 8:00	13	698.4	16.11	11.71	898.06
3/15/2012 9:00	13.9	712.95	17.11	12.78	796.57
3/15/2012 10:00	14.2	742.05	17.11	13.51	616.01
3/15/2012 11:00	14.4	742.05	18.11	14.13	731.41
3/15/2012 12:00	15.6	756.6	15.11	14.09	735.96
3/15/2012 13:00	15.6	756.6	15.11	14.08	879.02
3/15/2012 14:00	16.1	756.6	19.11	15.56	735.01
3/15/2012 15:00	15.4	771.15	15.11	13.48	746.82
3/15/2012 16:00	14.9	771.15	18.11	14.59	675.3
3/15/2012 17:00	13.5	683.85	17.11	11.52	732.83
3/15/2012 18:00	13	771.15	15.11	12.93	550.57
3/15/2012 19:00	12	756.6	15.11	11.98	817.85
3/15/2012 20:00	11.2	756.6	15.11	9.73	884.25
3/15/2012 21:00	10.2	756.6	15.11	9.82	594.07
3/15/2012 22:00	9.9	683.85	15.11	9.07	490.69
3/15/2012 23:00	9.9	683.85	15.11	9.33	696.42
3/16/2012 0:00	9.7	683.85	15.11	8.73	886.27
3/16/2012 1:00	9.4	683.85	15.11	8.2	740.4
3/16/2012 2:00	9.4	683.85	15.11	8.8	706.26
3/16/2012 3:00	9.4	698.4	15.11	7.99	580.98
3/16/2012 4:00	9.4	683.85	15.11	8.93	675.82
3/16/2012 5:00	9.4	669.3	15.11	9.29	776.35
3/16/2012 6:00	9.4	475.3	15.11	8.48	521.78
3/16/2012 7:00	9.4	853.6	15.11	9.11	980.3
3/16/2012 8:00	9.7	649.9	15.11	9.04	832.69
3/16/2012 9:00	9.9	717.8	15.11	9.51	568.69
3/16/2012 10:00	10.2	708.1	15.11	9.64	891.69
3/16/2012 11:00	11	756.6	15.11	9.68	909.28
3/16/2012 12:00	11.8	766.3	15.11	10.07	778.4
3/16/2012 13:00	12.3	805.1	15.11	11.57	687.74
3/16/2012 14:00	12.8	776	15.11	11.02	681.68
3/16/2012 15:00	13.5	708.1	17.11	13.44	785.37
3/16/2012 16:00	13.5	494.7	16.11	12.65	559.25
3/16/2012 17:00	13	465.6	16.11	12.58	372.89
3/16/2012 18:00	12	446.2	15.11	10.8	514.87
3/16/2012 19:00	11.5	446.2	15.11	10.12	349.56
3/16/2012 20:00	11	436.5	15.11	10.25	318.26
3/16/2012 21:00	11	436.5	15.11	9.87	527.46
3/16/2012 22:00	10.7	446.2	15.11	10.57	487.27
3/16/2012 23:00	10.5	552.9	15.11	9.32	425.56
3/17/2012 0:00	9.9	582	15.11	9.34	511.04
3/17/2012 1:00	9.9	543.2	15.11	9.09	657.37
3/17/2012 2:00	9.1	523.8	15.11	7.14	619.73
3/17/2012 3:00	8.8	523.8	15.11	7.94	385.45
3/17/2012 4:00	8.3	902.1	15.11	6.77	1051.2
3/17/2012 5:00	8	805.1	15.11	7.06	838.86
3/18/2012 8:00	9.7	771.15	15.11	8.6	896.24
3/18/2012 9:00	10.2	1236.75	15.11	8.96	1357.2
3/18/2012 10:00	10.8	1338.6	15.11	10.25	1367.19
3/18/2012 11:00	11.8	1338.6	15.11	11.12	1616.47
3/18/2012 12:00	13	1353.15	16.11	12.07	1681.27
3/18/2012 13:00	13.8	1353.15	17.11	12.82	1198.03
3/18/2012 14:00	13.8	1382.25	17.11	12.45	1305.22
3/18/2012 15:00	13.8	1382.25	17.11	13.46	1772.44
3/18/2012 16:00	13.3	1396.8	17.11	11.94	1334.21
3/18/2012 17:00	12.3	1367.7	16.11	10.5	1770.99
3/18/2012 18:00	11.8	960.3	15.11	11.15	1130.95
3/18/2012 19:00	11.3	800.25	15.11	11.06	587.58
3/18/2012 20:00	10.7	814.8	15.11	9.91	871.29
3/18/2012 21:00	10.5	814.8	15.11	9.32	872.41
3/18/2012 22:00	10.5	814.8	15.11	10.39	815.95
3/18/2012 23:00	9.7	829.35	15.11	8.56	939.5
3/19/2012 0:00	9.9	800.25	15.11	8.92	1021.82
3/19/2012 1:00	9.4	1033.05	15.11	8.5	1310.12
3/19/2012 2:00	8.8	1105.8	15.11	8.74	788.35
3/19/2012 3:00	8.8	1105.8	15.11	7.6	1215.61
3/19/2012 4:00	8.3	1120.35	15.11	7.6	842.18
3/19/2012 5:00	8.3	1178.55	15.11	6.87	1024.68
3/19/2012 6:00	9.7	1236.75	15.11	9.5	1491.1
3/19/2012 7:00	11.6	1251.3	15.11	10.98	900.62
3/19/2012 8:00	13.4	436.5	16.11	13.3	367.88
3/19/2012 9:00	14.6	58.2	16.11	13.74	62.31
3/19/2012 10:00	16.1	58.2	18.11	15.1	51.1
3/19/2012 11:00	17.2	58.2	19.11	15.77	46.02
3/19/2012 12:00	17.4	708.1	20.11	16.31	625.89
3/19/2012 13:00	17.4	58.2	19.11	16.43	45.31
3/19/2012 14:00	16.9	58.2	19.11	15.26	65.98
3/19/2012 15:00	17.6	58.2	19.11	15.89	46.02
3/19/2012 16:00	16.7	58.2	18.11	15.62	46.45
3/19/2012 17:00	16.4	58.2	18.11	14.61	56.16
3/19/2012 18:00	16.3	58.2	18.11	14.86	69.96
3/19/2012 19:00	16.2	446.2	19.11	16.08	365.04
3/19/2012 20:00	16.2	58.2	18.11	14.9	70.16
3/19/2012 21:00	16.1	58.2	18.11	15.24	58.84
3/19/2012 22:00	16.2	58.2	18.11	14.65	71.88
3/19/2012 23:00	16.3	58.2	18.11	15.03	64.38
3/20/2012 0:00	16	58.2	18.11	14.44	69.02
3/20/2012 1:00	15.7	58.2	17.11	15.02	74.76
3/20/2012 2:00	15.7	58.2	17.11	14.97	41.02
3/20/2012 3:00	15.2	58.2	17.11	13.93	62.65
3/20/2012 4:00	15.2	58.2	17.11	14.38	64.07
3/20/2012 5:00	15.2	58.2	17.11	14.22	50.73
3/20/2012 6:00	15.2	58.2	17.11	14.83	60.33
3/20/2012 7:00	14.6	58.2	16.11	12.62	49.31
3/20/2012 8:00	14.9	814.8	17.11	14.73	959.94
3/20/2012 9:00	15.4	1164	18.11	13.63	1114.95
3/20/2012 10:00	15.6	1164	18.11	13.88	856.22
3/20/2012 11:00	15.6	1164	18.11	13.87	1159.18
3/20/2012 12:00	16.6	1207.65	19.11	15.16	958.95
3/20/2012 13:00	16.8	1178.55	16.11	14.99	1032.5
3/20/2012 14:00	17.2	2328	20.11	16.51	2941.42
3/20/2012 15:00	17.7	2240.7	17.11	16.28	2815.7
3/20/2012 16:00	17.3	2153.4	20.11	15.33	2282.17
3/20/2012 17:00	17.1	2095.2	20.11	16.67	2321.95
3/20/2012 18:00	16	1600.5	19.11	14.99	2069.05
3/20/2012 19:00	15.3	858.45	18.11	13.83	604.01
