	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset	Hour	month	DayofWeek
2011-02-11 11:00:00	-1.0	58.2	39600	1297422000	35675	15.11	11	2	4
2011-02-11 12:00:00	-0.7	58.2	43200	1297425600	35675	15.11	12	2	4
2011-02-11 13:00:00	-0.3	58.2	46800	1297429200	35675	15.11	13	2	4
2011-02-11 14:00:00	0.2	58.2	50400	1297432800	35675	15.11	14	2	4
2011-02-11 15:00:00	0.6	1154.3	54000	1297436400	405957	15.11	15	2	4
2011-02-11 16:00:00	0.4	504.4	57600	1297440000	174214	15.11	16	2	4
2011-02-11 17:00:00	-1.4	630.5	61200	1297443600	226470	15.11	17	2	4
2011-02-11 18:00:00	-3.3	601.4	64800	1297447200	213253	15.11	18	2	4
2011-02-11 19:00:00	-3.4	601.4	68400	1297450800	213250	15.11	19	2	4
2011-02-11 20:00:00	-4.5	58.2	72000	1297454400	35675	15.11	20	2	4
2011-02-11 21:00:00	-4.5	58.2	75600	1297458000	35675	15.11	21	2	4
2011-02-11 22:00:00	-5.1	58.2	79200	1297461600	35675	15.11	22	2	4
2011-02-11 23:00:00	-5.4	58.2	82800	1297465200	35675	15.11	23	2	4
2011-02-12 00:00:00	-6.0	58.2	0	1297468800	35675	15.11	0	2	5
2011-02-12 01:00:00	-6.3	58.2	3600	1297472400	35675	15.11	1	2	5
2011-02-12 02:00:00	-7.1	58.2	7200	1297476000	35675	15.11	2	2	5
2011-02-12 03:00:00	-7.1	58.2	10800	1297479600	35675	15.11	3	2	5
2011-02-12 04:00:00	-7.7	58.2	14400	1297483200	35675	15.11	4	2	5
2011-02-12 05:00:00	-7.1	58.2	18000	1297486800	35675	15.11	5	2	5
2011-02-12 06:00:00	-4.4	58.2	21600	1297490400	35675	15.11	6	2	5
2011-02-12 07:00:00	-4.9	58.2	25200	1297494000	35675	15.11	7	2	5
2011-02-12 08:00:00	-2.8	58.2	28800	1297497600	35675	15.11	8	2	5
2011-02-12 09:00:00	-1.6	58.2	32400	1297501200	35675	15.11	9	2	5
2011-02-12 10:00:00	0.3	407.4	36000	1297504800	142072	15.11	10	2	5
2011-02-12 11:00:00	1.0	426.8	39600	1297508400	147956	15.11	11	2	5
2011-02-12 12:00:00	0.9	475.3	43200	1297512000	163850	15.11	12	2	5
2011-02-12 13:00:00	1.4	543.2	46800	1297515600	189119	15.11	13	2	5
2011-02-12 14:00:00	0.9	485.0	50400	1297519200	167242	15.11	14	2	5
2011-02-12 15:00:00	1.1	523.8	54000	1297522800	181532	15.11	15	2	5
2011-02-12 16:00:00	0.6	533.5	57600	1297526400	185249	15.11	16	2	5
2011-02-12 17:00:00	-0.6	533.5	61200	1297530000	185189	15.11	17	2	5
2011-02-12 18:00:00	-0.8	494.7	64800	1297533600	170635	15.11	18	2	5
2011-02-12 19:00:00	-2.3	504.4	68400	1297537200	174119	15.11	19	2	5
2011-02-12 20:00:00	-1.8	523.8	72000	1297540800	181403	15.11	20	2	5
2011-02-12 21:00:00	-2.2	436.5	75600	1297544400	150908	15.11	21	2	5
2011-02-12 22:00:00	-2.2	58.2	79200	1297548000	35675	15.11	22	2	5
2011-02-12 23:00:00	-2.5	397.7	82800	1297551600	139193	15.11	23	2	5
2011-02-13 00:00:00	-3.8	465.6	0	1297555200	160402	15.11	0	2	6
2011-02-13 01:00:00	-3.5	58.2	3600	1297558800	35675	15.11	1	2	6
2011-02-13 02:00:00	-3.5	358.9	7200	1297562400	128601	15.11	2	2	6
2011-02-13 03:00:00	-3.1	591.7	10800	1297566000	209026	15.11	3	2	6
2011-02-13 04:00:00	-1.9	446.2	14400	1297569600	154019	15.11	4	2	6
2011-02-13 05:00:00	-1.9	436.5	18000	1297573200	150914	15.11	5	2	6
2011-02-13 06:00:00	-2.2	611.1	21600	1297576800	217602	15.11	6	2	6
2011-02-13 07:00:00	-1.7	58.2	25200	1297580400	35675	15.11	7	2	6
2011-02-13 08:00:00	-0.8	426.8	28800	1297584000	147904	15.11	8	2	6
2011-02-13 09:00:00	1.2	523.8	32400	1297587600	181538	15.11	9	2	6
2011-02-13 10:00:00	2.5	58.2	36000	1297591200	35675	15.11	10	2	6
2011-02-13 11:00:00	2.6	58.2	39600	1297594800	35675	15.11	11	2	6
2011-02-13 12:00:00	3.7	58.2	43200	1297598400	35675	15.11	12	2	6
2011-02-13 13:00:00	3.5	58.2	46800	1297602000	35675	15.11	13	2	6
2011-02-13 14:00:00	4.0	58.2	50400	1297605600	35675	15.11	14	2	6
2011-02-13 15:00:00	4.0	58.2	54000	1297609200	35675	15.11	15	2	6
2011-02-13 16:00:00	4.4	58.2	57600	1297612800	35675	15.11	16	2	6
2011-02-13 17:00:00	4.1	58.2	61200	1297616400	35675	15.11	17	2	6
2011-02-13 18:00:00	4.3	58.2	64800	1297620000	35675	15.11	18	2	6
2011-02-13 19:00:00	4.1	58.2	68400	1297623600	35675	15.11	19	2	6
2011-02-13 20:00:00	4.3	58.2	72000	1297627200	35675	15.11	20	2	6
2011-02-13 21:00:00	4.3	58.2	75600	1297630800	35675	15.11	21	2	6
2011-02-13 22:00:00	4.6	58.2	79200	1297634400	35675	15.11	22	2	6
2011-02-13 23:00:00	4.3	58.2	82800	1297638000	35675	15.11	23	2	6
2011-02-14 00:00:00	4.3	58.2	0	1297641600	35675	15.11	0	2	0
2011-02-14 01:00:00	4.0	58.2	3600	1297645200	35675	15.11	1	2	0
2011-02-14 02:00:00	4.0	58.2	7200	1297648800	35675	15.11	2	2	0
2011-02-14 03:00:00	3.8	58.2	10800	1297652400	35675	15.11	3	2	0
2011-02-14 04:00:00	3.5	58.2	14400	1297656000	35675	15.11	4	2	0
2011-02-14 05:00:00	3.5	58.2	18000	1297659600	35675	15.11	5	2	0
2011-02-14 06:00:00	3.5	58.2	21600	1297663200	35675	15.11	6	2	0
2011-02-14 07:00:00	4.1	58.2	25200	1297666800	35675	15.11	7	2	0
2011-02-14 08:00:00	4.6	58.2	28800	1297670400	35675	15.11	8	2	0
2011-02-14 09:00:00	5.2	58.2	32400	1297674000	35675	15.11	9	2	0
2011-02-14 10:00:00	7.4	417.1	36000	1297677600	145728	15.11	10	2	0
2011-02-14 11:00:00	8.4	58.2	39600	1297681200	35675	15.11	11	2	0
2011-02-14 12:00:00	8.7	446.2	43200	1297684800	155567	15.11	12	2	0
2011-02-14 13:00:00	8.3	58.2	46800	1297688400	35675	15.11	13	2	0
2011-02-14 14:00:00	8.3	426.8	50400	1297692000	149119	15.11	14	2	0
2011-02-14 15:00:00	7.2	504.4	54000	1297695600	175328	15.11	15	2	0
2011-02-14 16:00:00	5.9	514.1	57600	1297699200	178520	15.11	16	2	0
2011-02-14 17:00:00	5.0	58.2	61200	1297702800	35675	15.11	17	2	0
2011-02-14 18:00:00	4.2	58.2	64800	1297706400	35675	15.11	18	2	0
2011-02-14 19:00:00	4.1	58.2	68400	1297710000	35675	15.11	19	2	0
2011-02-14 20:00:00	2.7	58.2	72000	1297713600	35675	15.11	20	2	0
2011-02-14 21:00:00	1.8	58.2	75600	1297717200	35675	15.11	21	2	0
2011-02-14 22:00:00	1.3	58.2	79200	1297720800	35675	15.11	22	2	0
2011-02-14 23:00:00	0.6	58.2	82800	1297724400	35675	15.11	23	2	0
2011-02-15 00:00:00	-0.1	58.2	0	1297728000	35675	15.11	0	2	1
2011-02-15 01:00:00	-0.9	58.2	3600	1297731600	35675	15.11	1	2	1
2011-02-15 02:00:00	-1.8	58.2	7200	1297735200	35675	15.11	2	2	1
2011-02-15 03:00:00	-2.5	58.2	10800	1297738800	35675	15.11	3	2	1
2011-02-15 04:00:00	-2.7	58.2	14400	1297742400	35675	15.11	4	2	1
2011-02-15 05:00:00	-3.4	58.2	18000	1297746000	35675	15.11	5	2	1
2011-02-15 06:00:00	-3.4	58.2	21600	1297749600	35675	15.11	6	2	1
2011-02-15 07:00:00	-3.2	58.2	25200	1297753200	35675	15.11	7	2	1
2011-02-15 08:00:00	-2.6	58.2	28800	1297756800	35675	15.11	8	2	1
2011-02-15 09:00:00	-1.8	58.2	32400	1297760400	35675	15.11	9	2	1
2011-02-15 10:00:00	-1.6	58.2	36000	1297764000	35675	15.11	10	2	1
2011-02-15 11:00:00	-0.9	58.2	39600	1297767600	35675	15.11	11	2	1
2011-02-15 12:00:00	-0.2	58.2	43200	1297771200	35675	15.11	12	2	1
2011-02-15 13:00:00	0.4	591.7	46800	1297774800	209201	15.11	13	2	1
2011-02-15 14:00:00	0.5	446.2	50400	1297778400	154084	15.11	14	2	1
2011-02-15 15:00:00	0.2	552.9	54000	1297782000	192930	15.11	15	2	1
2011-02-15 16:00:00	-0.3	688.7	57600	1297785600	254755	15.11	16	2	1
2011-02-15 17:00:00	-1.2	698.4	61200	1297789200	259625	15.11	17	2	1
2011-02-15 18:00:00	-1.9	698.4	64800	1297792800	259572	15.11	18	2	1
2011-02-15 19:00:00	-3.5	708.1	68400	1297796400	264490	15.11	19	2	1
2011-02-15 20:00:00	-4.1	465.6	72000	1297800000	160397	15.11	20	2	1
2011-02-15 21:00:00	-5.0	58.2	75600	1297803600	35675	15.11	21	2	1
2011-02-15 22:00:00	-5.0	436.5	79200	1297807200	150865	15.11	22	2	1
2011-02-15 23:00:00	-5.5	378.3	82800	1297810800	133729	15.11	23	2	1
2011-02-16 00:00:00	-5.1	426.8	0	1297814400	147832	15.11	0	2	2
2011-02-16 01:00:00	-5.3	426.8	3600	1297818000	147830	15.11	1	2	2
2011-02-16 02:00:00	-4.5	58.2	7200	1297821600	35675	15.11	2	2	2
2011-02-16 03:00:00	-4.8	58.2	10800	1297825200	35675	15.11	3	2	2
2011-02-16 04:00:00	-4.5	58.2	14400	1297828800	35675	15.11	4	2	2
2011-02-16 05:00:00	-3.9	58.2	18000	1297832400	35675	15.11	5	2	2
2011-02-16 06:00:00	-4.2	58.2	21600	1297836000	35675	15.11	6	2	2
2011-02-16 07:00:00	-3.4	58.2	25200	1297839600	35675	15.11	7	2	2
2011-02-16 08:00:00	-1.2	58.2	28800	1297843200	35675	15.11	8	2	2
2011-02-16 09:00:00	-0.1	58.2	32400	1297846800	35675	15.11	9	2	2
2011-02-16 10:00:00	1.6	58.2	36000	1297850400	35675	15.11	10	2	2
2011-02-16 11:00:00	3.6	58.2	39600	1297854000	35675	15.11	11	2	2
2011-02-16 12:00:00	4.0	417.1	43200	1297857600	145143	15.11	12	2	2
2011-02-16 13:00:00	4.7	58.2	46800	1297861200	35675	15.11	13	2	2
2011-02-16 14:00:00	5.8	58.2	50400	1297864800	35675	15.11	14	2	2
2011-02-16 15:00:00	6.0	485.0	54000	1297868400	167839	15.11	15	2	2
2011-02-16 16:00:00	6.2	446.2	57600	1297872000	154614	15.11	16	2	2
2011-02-16 17:00:00	5.3	58.2	61200	1297875600	35675	15.11	17	2	2
2011-02-16 18:00:00	4.6	417.1	64800	1297879200	145195	15.11	18	2	2
2011-02-16 19:00:00	4.3	58.2	68400	1297882800	35675	15.11	19	2	2
2011-02-16 20:00:00	3.7	58.2	72000	1297886400	35675	15.11	20	2	2
2011-02-16 21:00:00	3.9	58.2	75600	1297890000	35675	15.11	21	2	2
2011-02-16 22:00:00	4.5	446.2	79200	1297893600	154338	15.11	22	2	2
2011-02-16 23:00:00	4.8	58.2	82800	1297897200	35675	15.11	23	2	2
2011-02-17 00:00:00	4.2	58.2	0	1297900800	35675	15.11	0	2	3
2011-02-17 01:00:00	4.5	58.2	3600	1297904400	35675	15.11	1	2	3
2011-02-17 02:00:00	4.7	58.2	7200	1297908000	35675	15.11	2	2	3
2011-02-17 03:00:00	4.4	58.2	10800	1297911600	35675	15.11	3	2	3
2011-02-17 04:00:00	3.5	58.2	14400	1297915200	35675	15.11	4	2	3
2011-02-17 05:00:00	2.7	58.2	18000	1297918800	35675	15.11	5	2	3
2011-02-17 06:00:00	2.7	58.2	21600	1297922400	35675	15.11	6	2	3
2011-02-17 07:00:00	3.2	58.2	25200	1297926000	35675	15.11	7	2	3
2011-02-17 08:00:00	4.8	58.2	28800	1297929600	35675	15.11	8	2	3
2011-02-17 09:00:00	6.8	455.9	32400	1297933200	157998	15.11	9	2	3
2011-02-17 10:00:00	8.4	436.5	36000	1297936800	152256	15.11	10	2	3
2011-02-17 11:00:00	10.5	58.2	39600	1297940400	35675	15.11	11	2	3
2011-02-17 12:00:00	11.2	58.2	43200	1297944000	35675	15.11	12	2	3
2011-02-17 13:00:00	11.4	58.2	46800	1297947600	35675	15.11	13	2	3
2011-02-17 14:00:00	11.9	58.2	50400	1297951200	35765	15.11	14	2	3
2011-02-17 15:00:00	11.1	58.2	54000	1297954800	35675	15.11	15	2	3
2011-02-17 16:00:00	10.3	58.2	57600	1297958400	35675	15.11	16	2	3
2011-02-17 17:00:00	9.6	58.2	61200	1297962000	35675	15.11	17	2	3
2011-02-17 18:00:00	9.1	58.2	64800	1297965600	35675	15.11	18	2	3
2011-02-17 19:00:00	9.0	58.2	68400	1297969200	35675	15.11	19	2	3
2011-02-17 20:00:00	9.0	58.2	72000	1297972800	35675	15.11	20	2	3
2011-02-17 21:00:00	8.4	446.2	75600	1297976400	155418	15.11	21	2	3
2011-02-17 22:00:00	12.2	58.2	79200	1297980000	35950	15.11	22	2	3
2011-02-17 23:00:00	12.0	58.2	82800	1297983600	35915	15.11	23	2	3
2011-02-18 00:00:00	11.5	58.2	0	1297987200	35675	15.11	0	2	4
2011-02-18 01:00:00	11.5	58.2	3600	1297990800	35675	15.11	1	2	4
2011-02-18 02:00:00	11.0	436.5	7200	1297994400	154486	15.11	2	2	4
2011-02-18 03:00:00	10.4	58.2	10800	1297998000	35675	15.11	3	2	4
2011-02-18 04:00:00	9.4	58.2	14400	1298001600	35675	15.11	4	2	4
2011-02-18 05:00:00	10.7	58.2	18000	1298005200	35675	15.11	5	2	4
2011-02-18 06:00:00	11.0	58.2	21600	1298008800	35675	15.11	6	2	4
2011-02-18 07:00:00	10.7	58.2	25200	1298012400	35675	15.11	7	2	4
2011-02-18 08:00:00	11.0	58.2	28800	1298016000	35675	15.11	8	2	4
2011-02-18 09:00:00	11.5	58.2	32400	1298019600	35675	15.11	9	2	4
2011-02-18 10:00:00	11.5	58.2	36000	1298023200	35675	15.11	10	2	4
2011-02-18 11:00:00	12.2	58.2	39600	1298026800	35950	15.11	11	2	4
2011-02-18 12:00:00	13.8	407.4	43200	1298030400	161120	16.11	12	2	4
2011-02-18 13:00:00	15.0	514.1	46800	1298034000	212491	18.11	13	2	4
2011-02-18 14:00:00	14.9	58.2	50400	1298037600	40247	17.11	14	2	4
2011-02-18 15:00:00	14.5	436.5	54000	1298041200	176532	17.11	15	2	4
2011-02-18 16:00:00	13.8	58.2	57600	1298044800	38299	16.11	16	2	4
2011-02-18 17:00:00	12.9	465.6	61200	1298048400	176081	16.11	17	2	4
2011-02-18 18:00:00	12.0	436.5	64800	1298052000	157565	15.11	18	2	4
2011-02-18 19:00:00	10.3	475.3	68400	1298055600	166778	15.11	19	2	4
2011-02-18 20:00:00	6.8	58.2	72000	1298059200	35675	15.11	20	2	4
2011-02-18 21:00:00	5.6	58.2	75600	1298062800	35675	15.11	21	2	4
2011-02-18 22:00:00	4.8	455.9	79200	1298066400	157570	15.11	22	2	4
2011-02-18 23:00:00	3.3	426.8	82800	1298070000	148068	15.11	23	2	4
2011-02-19 00:00:00	2.9	58.2	0	1298073600	35675	15.11	0	2	5
2011-02-19 01:00:00	2.5	514.1	3600	1298077200	177954	15.11	1	2	5
2011-02-19 02:00:00	2.4	58.2	7200	1298080800	35675	15.11	2	2	5
2011-02-19 03:00:00	2.2	58.2	10800	1298084400	35675	15.11	3	2	5
2011-02-19 04:00:00	1.8	58.2	14400	1298088000	35675	15.11	4	2	5
2011-02-19 05:00:00	1.4	58.2	18000	1298091600	35675	15.11	5	2	5
2011-02-19 06:00:00	1.3	698.4	21600	1298095200	259905	15.11	6	2	5
2011-02-19 07:00:00	1.6	58.2	25200	1298098800	35675	15.11	7	2	5
2011-02-19 08:00:00	2.1	465.6	28800	1298102400	160589	15.11	8	2	5
2011-02-19 09:00:00	2.4	58.2	32400	1298106000	35675	15.11	9	2	5
2011-02-19 10:00:00	2.9	58.2	36000	1298109600	35675	15.11	10	2	5
2011-02-19 11:00:00	3.2	58.2	39600	1298113200	35675	15.11	11	2	5
2011-02-19 12:00:00	3.7	58.2	43200	1298116800	35675	15.11	12	2	5
2011-02-19 13:00:00	3.3	58.2	46800	1298120400	35675	15.11	13	2	5
2011-02-19 14:00:00	3.3	58.2	50400	1298124000	35675	15.11	14	2	5
2011-02-19 15:00:00	2.6	58.2	54000	1298127600	35675	15.11	15	2	5
2011-02-19 16:00:00	2.4	58.2	57600	1298131200	35675	15.11	16	2	5
2011-02-19 17:00:00	0.8	58.2	61200	1298134800	35675	15.11	17	2	5
2011-02-19 18:00:00	0.1	58.2	64800	1298138400	35675	15.11	18	2	5
2011-02-19 19:00:00	-0.4	58.2	68400	1298142000	35675	15.11	19	2	5
2011-02-19 20:00:00	-0.7	58.2	72000	1298145600	35675	15.11	20	2	5
2011-02-19 21:00:00	-1.0	58.2	75600	1298149200	35675	15.11	21	2	5
2011-02-19 22:00:00	-1.7	58.2	79200	1298152800	35675	15.11	22	2	5
2011-02-19 23:00:00	-1.9	58.2	82800	1298156400	35675	15.11	23	2	5
2011-02-20 00:00:00	-2.1	58.2	0	1298160000	35675	15.11	0	2	6
2011-02-20 01:00:00	-2.5	58.2	3600	1298163600	35675	15.11	1	2	6
2011-02-20 02:00:00	-2.5	58.2	7200	1298167200	35675	15.11	2	2	6
2011-02-20 03:00:00	-2.8	58.2	10800	1298170800	35675	15.11	3	2	6
2011-02-20 04:00:00	-2.8	58.2	14400	1298174400	35675	15.11	4	2	6
2011-02-20 05:00:00	-3.2	58.2	18000	1298178000	35675	15.11	5	2	6
2011-02-20 06:00:00	-3.5	58.2	21600	1298181600	35675	15.11	6	2	6
2011-02-20 07:00:00	-2.5	58.2	25200	1298185200	35675	15.11	7	2	6
2011-02-20 08:00:00	-1.6	58.2	28800	1298188800	35675	15.11	8	2	6
2011-02-20 09:00:00	-0.3	58.2	32400	1298192400	35675	15.11	9	2	6
2011-02-20 10:00:00	0.2	58.2	36000	1298196000	35675	15.11	10	2	6
2011-02-20 11:00:00	1.0	58.2	39600	1298199600	35675	15.11	11	2	6
2011-02-20 12:00:00	1.1	58.2	43200	1298203200	35675	15.11	12	2	6
2011-02-20 13:00:00	2.0	58.2	46800	1298206800	35675	15.11	13	2	6
2011-02-20 14:00:00	2.4	494.7	50400	1298210400	170797	15.11	14	2	6
2011-02-20 15:00:00	1.8	523.8	54000	1298214000	181579	15.11	15	2	6
2011-02-20 16:00:00	2.0	504.4	57600	1298217600	174306	15.11	16	2	6
2011-02-20 17:00:00	1.6	475.3	61200	1298221200	163884	15.11	17	2	6
2011-02-20 18:00:00	1.4	523.8	64800	1298224800	181551	15.11	18	2	6
2011-02-20 19:00:00	0.9	475.3	68400	1298228400	163850	15.11	19	2	6
2011-02-20 20:00:00	1.8	591.7	72000	1298232000	209324	15.11	20	2	6
2011-02-20 21:00:00	2.0	446.2	75600	1298235600	154148	15.11	21	2	6
2011-02-20 22:00:00	1.9	523.8	79200	1298239200	181586	15.11	22	2	6
2011-02-20 23:00:00	2.3	58.2	82800	1298242800	35675	15.11	23	2	6
2011-02-21 00:00:00	2.0	58.2	0	1298246400	35675	15.11	0	2	0
2011-02-21 01:00:00	2.4	485.0	3600	1298250000	167329	15.11	1	2	0
2011-02-21 02:00:00	2.5	514.1	7200	1298253600	177954	15.11	2	2	0
2011-02-21 03:00:00	1.7	679.0	10800	1298257200	250116	15.11	3	2	0
2011-02-21 04:00:00	1.4	717.8	14400	1298260800	270056	15.11	4	2	0
2011-02-21 05:00:00	2.6	698.4	18000	1298264400	260149	15.11	5	2	0
2011-02-21 06:00:00	2.9	688.7	21600	1298268000	255246	15.11	6	2	0
2011-02-21 07:00:00	2.9	717.8	25200	1298271600	270369	15.11	7	2	0
2011-02-21 08:00:00	2.4	717.8	28800	1298275200	270257	15.11	8	2	0
2011-02-21 09:00:00	2.7	776.0	32400	1298278800	252144	15.11	9	2	0
2011-02-21 10:00:00	3.1	58.2	36000	1298282400	35675	15.11	10	2	0
2011-02-21 11:00:00	3.2	58.2	39600	1298286000	35675	15.11	11	2	0
2011-02-21 12:00:00	3.1	58.2	43200	1298289600	35675	15.11	12	2	0
2011-02-21 13:00:00	2.9	58.2	46800	1298293200	35675	15.11	13	2	0
2011-02-21 14:00:00	2.4	58.2	50400	1298296800	35675	15.11	14	2	0
2011-02-21 15:00:00	2.4	58.2	54000	1298300400	35675	15.11	15	2	0
2011-02-21 16:00:00	2.0	58.2	57600	1298304000	35675	15.11	16	2	0
2011-02-21 17:00:00	1.2	58.2	61200	1298307600	35675	15.11	17	2	0
2011-02-21 18:00:00	0.1	58.2	64800	1298311200	35675	15.11	18	2	0
2011-02-21 19:00:00	-1.0	58.2	68400	1298314800	35675	15.11	19	2	0
2011-02-21 20:00:00	-1.5	58.2	72000	1298318400	35675	15.11	20	2	0
2011-02-21 21:00:00	-2.4	58.2	75600	1298322000	35675	15.11	21	2	0
2011-02-21 22:00:00	-3.1	58.2	79200	1298325600	35675	15.11	22	2	0
2011-02-21 23:00:00	-3.3	58.2	82800	1298329200	35675	15.11	23	2	0
2011-02-22 00:00:00	-3.7	58.2	0	1298332800	35675	15.11	0	2	1
2011-02-22 01:00:00	-3.7	58.2	3600	1298336400	35675	15.11	1	2	1
2011-02-22 02:00:00	-4.2	58.2	7200	1298340000	35675	15.11	2	2	1
2011-02-22 03:00:00	-4.4	58.2	10800	1298343600	35675	15.11	3	2	1
2011-02-22 04:00:00	-4.9	58.2	14400	1298347200	35675	15.11	4	2	1
2011-02-22 05:00:00	-5.3	58.2	18000	1298350800	35675	15.11	5	2	1
2011-02-22 06:00:00	-5.8	58.2	21600	1298354400	35675	15.11	6	2	1
2011-02-22 07:00:00	-5.7	58.2	25200	1298358000	35675	15.11	7	2	1
2011-02-22 08:00:00	-4.8	58.2	28800	1298361600	35675	15.11	8	2	1
2011-02-22 09:00:00	-4.6	58.2	32400	1298365200	35675	15.11	9	2	1
2011-02-22 10:00:00	-3.9	58.2	36000	1298368800	35675	15.11	10	2	1
2011-02-22 11:00:00	-2.7	58.2	39600	1298372400	35675	15.11	11	2	1
2011-02-22 12:00:00	-2.0	58.2	43200	1298376000	35675	15.11	12	2	1
2011-02-22 13:00:00	-1.1	58.2	46800	1298379600	35675	15.11	13	2	1
2011-02-22 14:00:00	-0.9	58.2	50400	1298383200	35675	15.11	14	2	1
2011-02-22 15:00:00	-0.9	58.2	54000	1298386800	35675	15.11	15	2	1
2011-02-22 16:00:00	-1.9	58.2	57600	1298390400	35675	15.11	16	2	1
2011-02-22 17:00:00	-2.7	58.2	61200	1298394000	35675	15.11	17	2	1
2011-02-22 18:00:00	-3.4	58.2	64800	1298397600	35675	15.11	18	2	1
2011-02-22 19:00:00	-4.1	58.2	68400	1298401200	35675	15.11	19	2	1
2011-02-22 20:00:00	-5.2	58.2	72000	1298404800	35675	15.11	20	2	1
2011-02-22 21:00:00	-5.7	58.2	75600	1298408400	35675	15.11	21	2	1
2011-02-22 22:00:00	-6.2	58.2	79200	1298412000	35675	15.11	22	2	1
2011-02-22 23:00:00	-6.3	58.2	82800	1298415600	35675	15.11	23	2	1
2011-02-23 00:00:00	-7.1	58.2	0	1298419200	35675	15.11	0	2	2
