	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset	Hour	month	DayofWeek
2011-10-02 14:00:00	7.0	1338.6	50400	1317564000	493640	15.11	14	10	6
2011-10-02 15:00:00	7.6	58.2	54000	1317567600	35675	15.11	15	10	6
2011-10-02 16:00:00	7.0	979.7	57600	1317571200	339818	15.11	16	10	6
2011-10-02 17:00:00	7.3	950.6	61200	1317574800	329682	15.11	17	10	6
2011-10-02 18:00:00	7.5	863.3	64800	1317578400	300628	15.11	18	10	6
2011-10-02 19:00:00	7.8	766.3	68400	1317582000	260006	15.11	19	10	6
2011-10-02 20:00:00	7.3	58.2	72000	1317585600	35675	15.11	20	10	6
2011-10-02 21:00:00	6.7	58.2	75600	1317589200	35675	15.11	21	10	6
2011-10-02 22:00:00	6.1	58.2	79200	1317592800	35675	15.11	22	10	6
2011-10-02 23:00:00	5.8	58.2	82800	1317596400	35675	15.11	23	10	6
2011-10-03 00:00:00	5.8	58.2	0	1317600000	35675	15.11	0	10	0
2011-10-03 01:00:00	6.1	58.2	3600	1317603600	35675	15.11	1	10	0
2011-10-03 02:00:00	6.6	58.2	7200	1317607200	35675	15.11	2	10	0
2011-10-03 03:00:00	5.8	58.2	10800	1317610800	35675	15.11	3	10	0
2011-10-03 04:00:00	6.4	630.5	14400	1317614400	227895	15.11	4	10	0
2011-10-03 05:00:00	5.8	679.0	18000	1317618000	251162	15.11	5	10	0
2011-10-03 06:00:00	6.4	727.5	21600	1317621600	276673	15.11	6	10	0
2011-10-03 07:00:00	6.9	698.4	25200	1317625200	261534	15.11	7	10	0
2011-10-03 08:00:00	7.5	58.2	28800	1317628800	35675	15.11	8	10	0
2011-10-03 09:00:00	8.6	58.2	32400	1317632400	35675	15.11	9	10	0
2011-10-03 10:00:00	9.1	58.2	36000	1317636000	35675	15.11	10	10	0
2011-10-03 11:00:00	8.9	58.2	39600	1317639600	35675	15.11	11	10	0
2011-10-03 12:00:00	9.7	58.2	43200	1317643200	35675	15.11	12	10	0
2011-10-03 13:00:00	9.1	58.2	46800	1317646800	35675	15.11	13	10	0
2011-10-03 14:00:00	8.6	829.35	50400	1317650400	290980	15.11	14	10	0
2011-10-03 15:00:00	9.1	873.0	54000	1317654000	305231	15.11	15	10	0
2011-10-03 16:00:00	9.1	858.45	57600	1317657600	300573	15.11	16	10	0
2011-10-03 17:00:00	9.1	1033.05	61200	1317661200	361766	15.11	17	10	0
2011-10-03 18:00:00	8.6	1018.5	64800	1317664800	355585	15.11	18	10	0
2011-10-03 19:00:00	9.1	1003.95	68400	1317668400	350762	15.11	19	10	0
2011-10-03 20:00:00	9.1	669.3	72000	1317672000	248544	15.11	20	10	0
2011-10-03 21:00:00	9.4	58.2	75600	1317675600	35675	15.11	21	10	0
2011-10-03 22:00:00	8.8	640.2	79200	1317679200	233923	15.11	22	10	0
2011-10-03 23:00:00	9.1	654.75	82800	1317682800	241315	15.11	23	10	0
2011-10-04 00:00:00	9.1	640.2	0	1317686400	234253	15.11	0	10	1
2011-10-04 01:00:00	8.8	640.2	3600	1317690000	233923	15.11	1	10	1
2011-10-04 02:00:00	8.8	58.2	7200	1317693600	35675	15.11	2	10	1
2011-10-04 03:00:00	8.0	58.2	10800	1317697200	35675	15.11	3	10	1
2011-10-04 04:00:00	8.0	58.2	14400	1317700800	35675	15.11	4	10	1
2011-10-04 05:00:00	7.5	58.2	18000	1317704400	35675	15.11	5	10	1
2011-10-04 06:00:00	8.6	58.2	21600	1317708000	35675	15.11	6	10	1
2011-10-04 07:00:00	9.1	58.2	25200	1317711600	35675	15.11	7	10	1
2011-10-04 08:00:00	11.0	58.2	28800	1317715200	35675	15.11	8	10	1
2011-10-04 09:00:00	12.5	58.2	32400	1317718800	36064	15.11	9	10	1
2011-10-04 10:00:00	13.0	58.2	36000	1317722400	36903	15.11	10	10	1
2011-10-04 11:00:00	13.4	58.2	39600	1317726000	37526	15.11	11	10	1
2011-10-04 12:00:00	14.1	620.8	43200	1317729600	256135	17.11	12	10	1
2011-10-04 13:00:00	14.8	58.2	46800	1317733200	40160	17.11	13	10	1
2011-10-04 14:00:00	14.6	58.2	50400	1317736800	39781	16.11	14	10	1
2011-10-04 15:00:00	14.5	940.9	54000	1317740400	379446	17.11	15	10	1
2011-10-04 16:00:00	14.0	882.7	57600	1317744000	351418	17.11	16	10	1
2011-10-04 17:00:00	13.6	688.7	61200	1317747600	289181	17.11	17	10	1
2011-10-04 18:00:00	13.1	58.2	64800	1317751200	37045	15.11	18	10	1
2011-10-04 19:00:00	12.6	58.2	68400	1317754800	36139	15.11	19	10	1
2011-10-04 20:00:00	12.9	58.2	72000	1317758400	36665	15.11	20	10	1
2011-10-04 21:00:00	12.1	58.2	75600	1317762000	35930	15.11	21	10	1
2011-10-04 22:00:00	11.8	58.2	79200	1317765600	35675	15.11	22	10	1
2011-10-04 23:00:00	11.8	58.2	82800	1317769200	35675	15.11	23	10	1
2011-10-05 00:00:00	11.3	58.2	0	1317772800	35675	15.11	0	10	2
2011-10-05 01:00:00	11.0	58.2	3600	1317776400	35675	15.11	1	10	2
2011-10-05 02:00:00	10.7	58.2	7200	1317780000	35675	15.11	2	10	2
2011-10-05 03:00:00	10.2	58.2	10800	1317783600	35675	15.11	3	10	2
2011-10-05 04:00:00	10.5	698.4	14400	1317787200	267192	15.11	4	10	2
2011-10-05 05:00:00	10.7	58.2	18000	1317790800	35675	15.11	5	10	2
2011-10-05 06:00:00	11.3	58.2	21600	1317794400	35675	15.11	6	10	2
2011-10-05 07:00:00	13.1	58.2	25200	1317798000	37045	15.11	7	10	2
2011-10-05 08:00:00	14.3	58.2	28800	1317801600	39237	16.11	8	10	2
2011-10-05 09:00:00	13.6	58.2	32400	1317805200	37922	15.11	9	10	2
2011-10-05 10:00:00	14.1	654.75	36000	1317808800	274495	17.11	10	10	2
2011-10-05 11:00:00	14.3	1324.05	39600	1317812400	561698	17.11	11	10	2
2011-10-05 12:00:00	14.5	1382.25	43200	1317816000	599114	18.11	12	10	2
2011-10-05 13:00:00	15.0	1396.8	46800	1317819600	615468	18.11	13	10	2
2011-10-05 14:00:00	14.3	1396.8	50400	1317823200	603991	17.11	14	10	2
2011-10-05 15:00:00	14.3	1396.8	54000	1317826800	603991	17.11	15	10	2
2011-10-05 16:00:00	14.3	1396.8	57600	1317830400	603991	17.11	16	10	2
2011-10-05 17:00:00	13.9	1396.8	61200	1317834000	594818	17.11	17	10	2
2011-10-05 18:00:00	13.3	1367.7	64800	1317837600	568618	16.11	18	10	2
2011-10-05 19:00:00	12.1	1382.25	68400	1317841200	552534	15.11	19	10	2
2011-10-05 20:00:00	12.3	785.7	72000	1317844800	276139	15.11	20	10	2
2011-10-05 21:00:00	12.5	683.85	75600	1317848400	275765	16.11	21	10	2
2011-10-05 22:00:00	12.0	698.4	79200	1317852000	279110	15.11	22	10	2
2011-10-05 23:00:00	11.0	698.4	82800	1317855600	269839	15.11	23	10	2
2011-10-06 00:00:00	9.7	698.4	0	1317859200	264638	15.11	0	10	3
2011-10-06 01:00:00	9.2	683.85	3600	1317862800	256089	15.11	1	10	3
2011-10-06 02:00:00	7.5	669.3	7200	1317866400	247100	15.11	2	10	3
2011-10-06 03:00:00	7.8	1018.5	10800	1317870000	354777	15.11	3	10	3
2011-10-06 04:00:00	7.6	1076.7	14400	1317873600	377130	15.11	4	10	3
2011-10-06 05:00:00	7.0	1091.25	18000	1317877200	382458	15.11	5	10	3
2011-10-06 06:00:00	7.6	1120.35	21600	1317880800	394859	15.11	6	10	3
2011-10-06 07:00:00	9.2	1164.0	25200	1317884400	415506	15.11	7	10	3
2011-10-06 08:00:00	10.0	1236.75	28800	1317888000	450611	15.11	8	10	3
2011-10-06 09:00:00	10.1	1265.85	32400	1317891600	464867	15.11	9	10	3
2011-10-06 10:00:00	10.6	58.2	36000	1317895200	35675	15.11	10	10	3
2011-10-06 11:00:00	11.1	58.2	39600	1317898800	35675	15.11	11	10	3
2011-10-06 12:00:00	11.8	58.2	43200	1317902400	35675	15.11	12	10	3
2011-10-06 13:00:00	12.3	572.3	46800	1317906000	216609	15.11	13	10	3
2011-10-06 14:00:00	12.5	58.2	50400	1317909600	36064	15.11	14	10	3
2011-10-06 15:00:00	12.9	562.6	54000	1317913200	216862	16.11	15	10	3
2011-10-06 16:00:00	12.9	58.2	57600	1317916800	36665	15.11	16	10	3
2011-10-06 17:00:00	12.2	58.2	61200	1317920400	35950	15.11	17	10	3
2011-10-06 18:00:00	11.5	58.2	64800	1317924000	35675	15.11	18	10	3
2011-10-06 19:00:00	10.7	58.2	68400	1317927600	35675	15.11	19	10	3
2011-10-06 20:00:00	10.2	58.2	72000	1317931200	35675	15.11	20	10	3
2011-10-06 21:00:00	9.7	58.2	75600	1317934800	35675	15.11	21	10	3
2011-10-06 22:00:00	9.1	58.2	79200	1317938400	35675	15.11	22	10	3
2011-10-06 23:00:00	8.3	58.2	82800	1317942000	35675	15.11	23	10	3
2011-10-07 00:00:00	8.3	58.2	0	1317945600	35675	15.11	0	10	4
2011-10-07 01:00:00	7.7	58.2	3600	1317949200	35675	15.11	1	10	4
2011-10-07 02:00:00	7.7	58.2	7200	1317952800	35675	15.11	2	10	4
2011-10-07 03:00:00	6.9	58.2	10800	1317956400	35675	15.11	3	10	4
2011-10-07 04:00:00	7.7	58.2	14400	1317960000	35675	15.11	4	10	4
2011-10-07 05:00:00	7.2	58.2	18000	1317963600	35675	15.11	5	10	4
2011-10-07 06:00:00	8.0	58.2	21600	1317967200	35675	15.11	6	10	4
2011-10-07 07:00:00	11.5	58.2	25200	1317970800	35675	15.11	7	10	4
2011-10-07 08:00:00	13.3	58.2	28800	1317974400	37354	15.11	8	10	4
2011-10-07 09:00:00	14.2	58.2	32400	1317978000	39080	16.11	9	10	4
2011-10-07 10:00:00	14.4	683.85	36000	1317981600	294748	17.11	10	10	4
2011-10-07 11:00:00	14.6	931.2	39600	1317985200	377288	17.11	11	10	4
2011-10-07 12:00:00	13.4	974.85	43200	1317988800	376057	16.11	12	10	4
2011-10-07 13:00:00	13.6	974.85	46800	1317992400	380167	16.11	13	10	4
2011-10-07 14:00:00	14.3	974.85	50400	1317996000	390224	17.11	14	10	4
2011-10-07 15:00:00	13.9	945.75	54000	1317999600	374254	17.11	15	10	4
2011-10-07 16:00:00	13.4	902.1	57600	1318003200	347184	16.11	16	10	4
2011-10-07 17:00:00	12.5	887.55	61200	1318006800	327647	15.11	17	10	4
2011-10-07 18:00:00	12.3	887.55	64800	1318010400	324156	15.11	18	10	4
2011-10-07 19:00:00	11.3	843.9	68400	1318014000	300637	15.11	19	10	4
2011-10-07 20:00:00	11.0	640.2	72000	1318017600	239186	15.11	20	10	4
2011-10-07 21:00:00	10.8	742.05	75600	1318021200	295329	15.11	21	10	4
2011-10-07 22:00:00	10.2	58.2	79200	1318024800	35675	15.11	22	10	4
2011-10-07 23:00:00	9.9	58.2	82800	1318028400	35675	15.11	23	10	4
2011-10-08 00:00:00	9.4	58.2	0	1318032000	35675	15.11	0	10	5
2011-10-08 01:00:00	8.8	58.2	3600	1318035600	35675	15.11	1	10	5
2011-10-08 02:00:00	8.3	712.95	7200	1318039200	270195	15.11	2	10	5
2011-10-08 03:00:00	8.8	945.75	10800	1318042800	329365	15.11	3	10	5
2011-10-08 04:00:00	8.0	1062.15	14400	1318046400	371751	15.11	4	10	5
2011-10-08 05:00:00	8.3	1047.6	18000	1318050000	366381	15.11	5	10	5
2011-10-08 06:00:00	9.1	1047.6	21600	1318053600	367390	15.11	6	10	5
2011-10-08 07:00:00	12.1	960.3	25200	1318057200	348790	15.11	7	10	5
2011-10-08 08:00:00	14.2	1003.95	28800	1318060800	400995	17.11	8	10	5
2011-10-08 09:00:00	15.1	960.3	32400	1318064400	397505	18.11	9	10	5
2011-10-08 10:00:00	14.9	58.2	36000	1318068000	40247	17.11	10	10	5
2011-10-08 11:00:00	15.5	58.2	39600	1318071600	41354	17.11	11	10	5
2011-10-08 12:00:00	15.3	58.2	43200	1318075200	41014	17.11	12	10	5
2011-10-08 13:00:00	15.2	1028.2	46800	1318078800	427157	18.11	13	10	5
2011-10-08 14:00:00	13.9	58.2	50400	1318082400	38441	16.11	14	10	5
2011-10-08 15:00:00	15.3	58.2	54000	1318086000	41014	17.11	15	10	5
2011-10-08 16:00:00	13.6	436.5	57600	1318089600	169805	16.11	16	10	5
2011-10-08 17:00:00	13.2	475.3	61200	1318093200	181520	16.11	17	10	5
2011-10-08 18:00:00	12.5	58.2	64800	1318096800	36064	15.11	18	10	5
2011-10-08 19:00:00	11.8	58.2	68400	1318100400	35675	15.11	19	10	5
2011-10-08 20:00:00	12.1	58.2	72000	1318104000	35930	15.11	20	10	5
2011-10-08 21:00:00	11.0	58.2	75600	1318107600	35675	15.11	21	10	5
2011-10-08 22:00:00	10.8	58.2	79200	1318111200	35675	15.11	22	10	5
2011-10-08 23:00:00	10.5	58.2	82800	1318114800	35675	15.11	23	10	5
2011-10-09 00:00:00	10.2	58.2	0	1318118400	35675	15.11	0	10	6
2011-10-09 01:00:00	10.8	58.2	3600	1318122000	35675	15.11	1	10	6
2011-10-09 02:00:00	9.9	58.2	7200	1318125600	35675	15.11	2	10	6
2011-10-09 03:00:00	9.9	58.2	10800	1318129200	35675	15.11	3	10	6
2011-10-09 04:00:00	9.7	58.2	14400	1318132800	35675	15.11	4	10	6
2011-10-09 05:00:00	9.4	58.2	18000	1318136400	35675	15.11	5	10	6
2011-10-09 07:00:00	12.8	58.2	25200	1318143600	36420	15.11	7	10	6
2011-10-09 08:00:00	15.3	58.2	28800	1318147200	41014	17.11	8	10	6
2011-10-09 09:00:00	16.5	58.2	32400	1318150800	43022	18.11	9	10	6
2011-10-09 10:00:00	16.9	58.2	36000	1318154400	43684	19.11	10	10	6
2011-10-09 11:00:00	17.2	58.2	39600	1318158000	43947	19.11	11	10	6
2011-10-09 12:00:00	17.2	58.2	43200	1318161600	43947	19.11	12	10	6
2011-10-09 13:00:00	17.5	58.2	46800	1318165200	44586	19.11	13	10	6
2011-10-09 14:00:00	17.4	58.2	50400	1318168800	44383	19.11	14	10	6
2011-10-09 15:00:00	17.7	58.2	54000	1318172400	44971	19.11	15	10	6
2011-10-09 16:00:00	18.2	58.2	57600	1318176000	45457	20.11	16	10	6
2011-10-09 17:00:00	16.7	58.2	61200	1318179600	43412	18.11	17	10	6
2011-10-09 18:00:00	16.0	58.2	64800	1318183200	42090	18.11	18	10	6
2011-10-09 19:00:00	15.3	58.2	68400	1318186800	41014	17.11	19	10	6
2011-10-09 20:00:00	14.0	58.2	72000	1318190400	38652	16.11	20	10	6
2011-10-09 21:00:00	14.3	58.2	75600	1318194000	39237	16.11	21	10	6
2011-10-09 22:00:00	13.5	58.2	79200	1318197600	37713	15.11	22	10	6
2011-10-09 23:00:00	12.7	58.2	82800	1318201200	36252	15.11	23	10	6
2011-10-10 00:00:00	12.1	58.2	0	1318204800	35930	15.11	0	10	0
2011-10-10 01:00:00	12.9	58.2	3600	1318208400	36665	15.11	1	10	0
2011-10-10 02:00:00	13.2	58.2	7200	1318212000	37195	15.11	2	10	0
2011-10-10 03:00:00	11.8	58.2	10800	1318215600	35675	15.11	3	10	0
2011-10-10 04:00:00	11.6	58.2	14400	1318219200	35675	15.11	4	10	0
2011-10-10 05:00:00	11.3	58.2	18000	1318222800	35675	15.11	5	10	0
2011-10-10 06:00:00	11.6	58.2	21600	1318226400	35675	15.11	6	10	0
2011-10-10 07:00:00	14.3	58.2	25200	1318230000	39237	16.11	7	10	0
2011-10-10 08:00:00	16.5	58.2	28800	1318233600	43022	18.11	8	10	0
2011-10-10 09:00:00	17.5	58.2	32400	1318237200	44586	19.11	9	10	0
2011-10-10 10:00:00	18.0	58.2	36000	1318240800	45307	20.11	10	10	0
2011-10-10 11:00:00	18.8	58.2	39600	1318244400	46646	20.11	11	10	0
2011-10-10 12:00:00	18.6	58.2	43200	1318248000	46230	20.11	12	10	0
2011-10-10 13:00:00	17.7	58.2	46800	1318251600	44971	19.11	13	10	0
2011-10-10 14:00:00	17.3	58.2	50400	1318255200	44126	19.11	14	10	0
2011-10-10 15:00:00	17.7	58.2	54000	1318258800	44971	19.11	15	10	0
2011-10-10 16:00:00	18.1	58.2	57600	1318262400	45369	20.11	16	10	0
2011-10-10 17:00:00	18.0	58.2	61200	1318266000	45307	20.11	17	10	0
2011-10-10 18:00:00	17.4	58.2	64800	1318269600	44383	19.11	18	10	0
2011-10-10 19:00:00	16.4	58.2	68400	1318273200	42848	18.11	19	10	0
2011-10-10 20:00:00	15.6	58.2	72000	1318276800	41545	17.11	20	10	0
2011-10-10 21:00:00	15.4	58.2	75600	1318280400	41179	17.11	21	10	0
2011-10-10 22:00:00	15.4	58.2	79200	1318284000	41179	17.11	22	10	0
2011-10-10 23:00:00	14.9	58.2	82800	1318287600	40247	17.11	23	10	0
2011-10-11 00:00:00	14.9	58.2	0	1318291200	40247	17.11	0	10	1
2011-10-11 01:00:00	15.1	58.2	3600	1318294800	40564	17.11	1	10	1
2011-10-11 02:00:00	15.1	58.2	7200	1318298400	40564	17.11	2	10	1
2011-10-11 03:00:00	15.1	58.2	10800	1318302000	40564	17.11	3	10	1
2011-10-11 04:00:00	14.9	58.2	14400	1318305600	40247	17.11	4	10	1
2011-10-11 05:00:00	15.1	58.2	18000	1318309200	40564	17.11	5	10	1
2011-10-11 06:00:00	15.8	58.2	21600	1318312800	41948	18.11	6	10	1
2011-10-11 07:00:00	16.9	58.2	25200	1318316400	43684	19.11	7	10	1
2011-10-11 08:00:00	16.5	58.2	28800	1318320000	43022	18.11	8	10	1
2011-10-11 09:00:00	17.0	58.2	32400	1318323600	43743	19.11	9	10	1
2011-10-11 10:00:00	17.1	58.2	36000	1318327200	43827	19.11	10	10	1
2011-10-11 11:00:00	17.6	58.2	39600	1318330800	44771	19.11	11	10	1
2011-10-11 12:00:00	17.9	58.2	43200	1318334400	45262	20.11	12	10	1
2011-10-11 13:00:00	18.2	58.2	46800	1318338000	45457	20.11	13	10	1
2011-10-11 14:00:00	18.4	58.2	50400	1318341600	45770	20.11	14	10	1
2011-10-11 15:00:00	18.2	873.0	54000	1318345200	404772	21.11	15	10	1
2011-10-11 16:00:00	18.5	654.75	57600	1318348800	311209	21.11	16	10	1
2011-10-11 17:00:00	18.0	669.3	61200	1318352400	316057	21.11	17	10	1
2011-10-11 18:00:00	17.5	756.6	64800	1318356000	377584	17.11	18	10	1
2011-10-11 19:00:00	17.6	58.2	68400	1318359600	44771	19.11	19	10	1
2011-10-11 20:00:00	17.6	58.2	72000	1318363200	44771	19.11	20	10	1
2011-10-11 21:00:00	16.2	58.2	75600	1318366800	42391	18.11	21	10	1
2011-10-11 22:00:00	16.2	58.2	79200	1318370400	42391	18.11	22	10	1
2011-10-11 23:00:00	16.0	58.2	82800	1318374000	42090	18.11	23	10	1
2011-10-12 00:00:00	16.1	58.2	0	1318377600	42211	18.11	0	10	2
2011-10-12 01:00:00	16.4	58.2	3600	1318381200	42848	18.11	1	10	2
2011-10-12 02:00:00	16.4	58.2	7200	1318384800	42848	18.11	2	10	2
2011-10-12 03:00:00	16.2	58.2	10800	1318388400	42391	18.11	3	10	2
2011-10-12 04:00:00	16.2	58.2	14400	1318392000	42391	18.11	4	10	2
2011-10-12 05:00:00	16.0	58.2	18000	1318395600	42090	18.11	5	10	2
2011-10-12 06:00:00	15.6	58.2	21600	1318399200	41545	17.11	6	10	2
2011-10-12 07:00:00	16.0	58.2	25200	1318402800	42090	18.11	7	10	2
2011-10-12 08:00:00	16.2	58.2	28800	1318406400	42391	18.11	8	10	2
2011-10-12 09:00:00	16.2	58.2	32400	1318410000	42391	18.11	9	10	2
2011-10-12 10:00:00	15.9	58.2	36000	1318413600	42007	18.11	10	10	2
2011-10-12 11:00:00	16.2	58.2	39600	1318417200	42391	18.11	11	10	2
2011-10-12 12:00:00	16.2	58.2	43200	1318420800	42391	18.11	12	10	2
2011-10-12 13:00:00	16.5	58.2	46800	1318424400	43022	18.11	13	10	2
2011-10-12 14:00:00	16.5	58.2	50400	1318428000	43022	18.11	14	10	2
2011-10-12 15:00:00	16.8	58.2	54000	1318431600	43638	18.11	15	10	2
2011-10-12 16:00:00	16.8	58.2	57600	1318435200	43638	18.11	16	10	2
2011-10-12 17:00:00	16.5	58.2	61200	1318438800	43022	18.11	17	10	2
2011-10-12 18:00:00	16.5	58.2	64800	1318442400	43022	18.11	18	10	2
2011-10-12 19:00:00	16.8	58.2	68400	1318446000	43638	18.11	19	10	2
2011-10-12 20:00:00	16.8	58.2	72000	1318449600	43638	18.11	20	10	2
2011-10-12 21:00:00	16.8	58.2	75600	1318453200	43638	18.11	21	10	2
2011-10-12 22:00:00	16.8	58.2	79200	1318456800	43638	18.11	22	10	2
2011-10-12 23:00:00	16.8	58.2	82800	1318460400	43638	18.11	23	10	2
2011-10-13 00:00:00	16.8	58.2	0	1318464000	43638	18.11	0	10	3
2011-10-13 01:00:00	16.8	58.2	3600	1318467600	43638	18.11	1	10	3
2011-10-13 02:00:00	16.8	58.2	7200	1318471200	43638	18.11	2	10	3
2011-10-13 03:00:00	16.8	58.2	10800	1318474800	43638	18.11	3	10	3
2011-10-13 04:00:00	16.8	58.2	14400	1318478400	43638	18.11	4	10	3
2011-10-13 05:00:00	16.8	58.2	18000	1318482000	43638	18.11	5	10	3
2011-10-13 06:00:00	17.2	58.2	21600	1318485600	43947	19.11	6	10	3
2011-10-13 07:00:00	17.2	58.2	25200	1318489200	43947	19.11	7	10	3
2011-10-13 08:00:00	17.4	58.2	28800	1318492800	44383	19.11	8	10	3
2011-10-13 09:00:00	17.9	58.2	32400	1318496400	45262	20.11	9	10	3
2011-10-13 10:00:00	18.5	426.8	36000	1318500000	199599	21.11	10	10	3
2011-10-13 11:00:00	18.8	669.3	39600	1318503600	336476	18.11	11	10	3
2011-10-13 12:00:00	19.6	950.6	43200	1318507200	450605	22.11	12	10	3
2011-10-13 13:00:00	19.6	659.6	46800	1318510800	322276	22.11	13	10	3
2011-10-13 14:00:00	20.1	766.3	50400	1318514400	397022	23.11	14	10	3
2011-10-13 15:00:00	20.7	882.7	54000	1318518000	432702	23.11	15	10	3
2011-10-13 16:00:00	20.7	853.6	57600	1318521600	420945	23.11	16	10	3
2011-10-13 17:00:00	20.7	863.3	61200	1318525200	424817	23.11	17	10	3
2011-10-13 18:00:00	20.3	805.1	64800	1318528800	400318	23.11	18	10	3
2011-10-13 19:00:00	20.3	766.3	68400	1318532400	398551	23.11	19	10	3
2011-10-13 20:00:00	20.5	494.7	72000	1318536000	238821	23.11	20	10	3
2011-10-13 21:00:00	20.5	446.2	75600	1318539600	217661	23.11	21	10	3
2011-10-13 22:00:00	20.5	446.2	79200	1318543200	217661	23.11	22	10	3
2011-10-13 23:00:00	18.9	455.9	82800	1318546800	213334	21.11	23	10	3
2011-10-14 00:00:00	19.8	446.2	0	1318550400	213981	22.11	0	10	4
2011-10-14 01:00:00	19.4	436.5	3600	1318554000	208495	22.11	1	10	4
2011-10-14 02:00:00	18.7	436.5	7200	1318557600	204200	21.11	2	10	4
2011-10-14 03:00:00	18.7	504.4	10800	1318561200	233193	21.11	3	10	4
2011-10-14 04:00:00	18.2	572.3	14400	1318564800	263184	21.11	4	10	4
2011-10-14 05:00:00	18.1	601.4	18000	1318568400	277958	21.11	5	10	4
2011-10-14 06:00:00	18.1	601.4	21600	1318572000	277958	21.11	6	10	4
2011-10-14 07:00:00	18.1	601.4	25200	1318575600	277958	21.11	7	10	4
2011-10-14 08:00:00	18.0	611.1	28800	1318579200	282719	21.11	8	10	4
2011-10-14 09:00:00	17.1	620.8	32400	1318582800	280967	20.11	9	10	4
2011-10-14 10:00:00	18.0	58.2	36000	1318586400	45307	20.11	10	10	4
2011-10-14 11:00:00	16.1	58.2	39600	1318590000	42211	18.11	11	10	4
2011-10-14 12:00:00	17.0	58.2	43200	1318593600	43743	19.11	12	10	4
2011-10-14 13:00:00	15.7	58.2	46800	1318597200	41754	17.11	13	10	4
2011-10-14 14:00:00	15.6	58.2	50400	1318600800	41545	17.11	14	10	4
2011-10-14 15:00:00	13.3	58.2	54000	1318604400	37354	15.11	15	10	4
2011-10-14 16:00:00	12.2	58.2	57600	1318608000	35950	15.11	16	10	4
2011-10-14 17:00:00	11.2	58.2	61200	1318611600	35675	15.11	17	10	4
2011-10-14 18:00:00	10.7	58.2	64800	1318615200	35675	15.11	18	10	4
2011-10-14 19:00:00	10.2	58.2	68400	1318618800	35675	15.11	19	10	4
