	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset	Hour	month	DayofWeek
2012-11-02 12:00:00	5.7	1387.1	43200	1351857600	517014	15.11	12	11	4
2012-11-02 13:00:00	5.6	1435.6	46800	1351861200	542272	15.11	13	11	4
2012-11-02 14:00:00	5.4	1474.4	50400	1351864800	578726	15.11	14	11	4
2012-11-02 15:00:00	5.0	1493.8	54000	1351868400	556487	15.11	15	11	4
2012-11-02 16:00:00	4.6	1532.6	57600	1351872000	516585	15.11	16	11	4
2012-11-02 17:00:00	4.2	1542.3	61200	1351875600	510051	15.11	17	11	4
2012-11-02 18:00:00	4.5	1571.4	64800	1351879200	498050	15.11	18	11	4
2012-11-02 19:00:00	3.9	1561.7	68400	1351882800	500749	15.11	19	11	4
2012-11-02 20:00:00	3.9	1513.2	72000	1351886400	532609	15.11	20	11	4
2012-11-02 21:00:00	3.9	1261.0	75600	1351890000	454247	15.11	21	11	4
2012-11-02 22:00:00	4.1	1493.8	79200	1351893600	555964	15.11	22	11	4
2012-11-02 23:00:00	3.8	1484.1	82800	1351897200	570799	15.11	23	11	4
2012-11-03 00:00:00	3.6	1474.4	0	1351900800	577507	15.11	0	11	5
2012-11-03 01:00:00	3.4	1231.9	3600	1351904400	440639	15.11	1	11	5
2012-11-03 02:00:00	3.1	1261.0	7200	1351908000	453889	15.11	2	11	5
2012-11-03 03:00:00	3.1	1261.0	10800	1351911600	453889	15.11	3	11	5
2012-11-03 04:00:00	3.1	1251.3	14400	1351915200	449399	15.11	4	11	5
2012-11-03 05:00:00	3.1	1222.2	18000	1351918800	436144	15.11	5	11	5
2012-11-03 06:00:00	3.1	1183.4	21600	1351922400	418973	15.11	6	11	5
2012-11-03 07:00:00	3.4	1173.7	25200	1351926000	414867	15.11	7	11	5
2012-11-03 08:00:00	3.7	1193.1	28800	1351929600	423427	15.11	8	11	5
2012-11-03 09:00:00	3.8	1222.2	32400	1351933200	436420	15.11	9	11	5
2012-11-03 10:00:00	3.8	708.1	36000	1351936800	265478	15.11	10	11	5
2012-11-03 11:00:00	4.3	1552.0	39600	1351940400	505074	15.11	11	11	5
2012-11-03 12:00:00	4.3	1581.1	43200	1351944000	495698	15.11	12	11	5
2012-11-03 13:00:00	4.3	1571.4	46800	1351947600	497926	15.11	13	11	5
2012-11-03 14:00:00	4.5	1581.1	50400	1351951200	495822	15.11	14	11	5
2012-11-03 15:00:00	4.5	1658.7	54000	1351954800	580215	15.11	15	11	5
2012-11-03 16:00:00	4.3	1658.7	57600	1351958400	580092	15.11	16	11	5
2012-11-03 17:00:00	4.2	1629.6	61200	1351962000	568310	15.11	17	11	5
2012-11-03 18:00:00	3.9	1522.9	64800	1351965600	523686	15.11	18	11	5
2012-11-03 19:00:00	3.9	1173.7	68400	1351969200	415053	15.11	19	11	5
2012-11-03 20:00:00	3.6	1096.1	72000	1351972800	382568	15.11	20	11	5
2012-11-03 21:00:00	3.6	698.4	75600	1351976400	260386	15.11	21	11	5
2012-11-03 22:00:00	3.3	1047.6	79200	1351980000	363428	15.11	22	11	5
2012-11-03 23:00:00	2.7	795.4	82800	1351983600	246744	15.11	23	11	5
2012-11-04 00:00:00	1.8	1047.6	0	1351987200	363148	15.11	0	11	6
2012-11-04 01:00:00	0.9	776.0	3600	1351990800	251761	15.11	1	11	6
2012-11-04 02:00:00	0.5	688.7	7200	1351994400	254840	15.11	2	11	6
2012-11-04 03:00:00	-0.1	1270.7	10800	1351998000	457607	15.11	3	11	6
2012-11-04 04:00:00	-0.1	1212.5	14400	1352001600	431097	15.11	4	11	6
2012-11-04 05:00:00	0.7	1173.7	18000	1352005200	414245	15.11	5	11	6
2012-11-04 06:00:00	1.0	1241.6	21600	1352008800	444379	15.11	6	11	6
2012-11-04 07:00:00	1.8	1270.7	25200	1352012400	457996	15.11	7	11	6
2012-11-04 08:00:00	3.6	1377.4	28800	1352016000	510813	15.11	8	11	6
2012-11-04 09:00:00	3.4	1474.4	32400	1352019600	577500	15.11	9	11	6
2012-11-04 10:00:00	4.0	1212.5	36000	1352023200	432157	15.11	10	11	6
2012-11-04 11:00:00	4.8	1581.1	39600	1352026800	495997	15.11	11	11	6
2012-11-04 12:00:00	4.9	902.1	43200	1352030400	311944	15.11	12	11	6
2012-11-04 13:00:00	5.2	916.65	46800	1352034000	316870	15.11	13	11	6
2012-11-04 14:00:00	5.3	916.65	50400	1352037600	316903	15.11	14	11	6
2012-11-04 15:00:00	5.0	916.65	54000	1352041200	316808	15.11	15	11	6
2012-11-04 16:00:00	4.1	916.65	57600	1352044800	316584	15.11	16	11	6
2012-11-04 17:00:00	3.5	916.65	61200	1352048400	316470	15.11	17	11	6
2012-11-04 18:00:00	2.9	902.1	64800	1352052000	311559	15.11	18	11	6
2012-11-04 19:00:00	2.4	1561.7	68400	1352055600	500052	15.11	19	11	6
2012-11-04 20:00:00	1.4	1552.0	72000	1352059200	503681	15.11	20	11	6
2012-11-04 21:00:00	0.8	1222.2	75600	1352062800	435569	15.11	21	11	6
2012-11-04 22:00:00	1.6	1542.3	79200	1352066400	508861	15.11	22	11	6
2012-11-04 23:00:00	2.4	1542.3	82800	1352070000	509193	15.11	23	11	6
2012-11-05 00:00:00	2.7	1464.7	0	1352073600	556225	15.11	0	11	0
2012-11-05 01:00:00	2.7	1367.7	3600	1352077200	505468	15.11	1	11	0
2012-11-05 02:00:00	2.3	1241.6	7200	1352080800	444686	15.11	2	11	0
2012-11-05 03:00:00	2.1	1241.6	10800	1352084400	444631	15.11	3	11	0
2012-11-05 04:00:00	2.1	1261.0	14400	1352088000	453560	15.11	4	11	0
2012-11-05 05:00:00	1.2	1231.9	18000	1352091600	440014	15.11	5	11	0
2012-11-05 06:00:00	1.0	1280.4	21600	1352095200	462355	15.11	6	11	0
2012-11-05 07:00:00	0.7	1348.3	25200	1352098800	495113	15.11	7	11	0
2012-11-05 08:00:00	1.0	1464.7	28800	1352102400	555535	15.11	8	11	0
2012-11-05 09:00:00	1.9	1561.7	32400	1352106000	499789	15.11	9	11	0
2012-11-05 10:00:00	2.3	766.3	36000	1352109600	257753	15.11	10	11	0
2012-11-05 11:00:00	3.1	1542.3	39600	1352113200	509504	15.11	11	11	0
2012-11-05 12:00:00	3.4	1552.0	43200	1352116800	504530	15.11	12	11	0
2012-11-05 13:00:00	3.4	1590.8	46800	1352120400	493760	15.11	13	11	0
2012-11-05 14:00:00	3.9	1619.9	50400	1352124000	564300	15.11	14	11	0
2012-11-05 15:00:00	3.6	1639.3	54000	1352127600	571899	15.11	15	11	0
2012-11-05 16:00:00	2.8	1687.8	57600	1352131200	591313	15.11	16	11	0
2012-11-05 17:00:00	2.2	1687.8	61200	1352134800	591111	15.11	17	11	0
2012-11-05 18:00:00	1.9	1658.7	64800	1352138400	579132	15.11	18	11	0
2012-11-05 19:00:00	1.2	1105.8	68400	1352142000	385978	15.11	19	11	0
2012-11-05 20:00:00	0.9	1008.8	72000	1352145600	348469	15.11	20	11	0
2012-11-05 21:00:00	0.6	766.3	75600	1352149200	257319	15.11	21	11	0
2012-11-05 22:00:00	-0.3	766.3	79200	1352152800	257226	15.11	22	11	0
2012-11-05 23:00:00	-2.0	746.9	82800	1352156400	276983	15.11	23	11	0
2012-11-06 00:00:00	-2.0	737.2	0	1352160000	287668	15.11	0	11	1
2012-11-06 01:00:00	-1.0	727.5	3600	1352163600	274914	15.11	1	11	1
2012-11-06 02:00:00	-2.4	1018.5	7200	1352167200	351805	15.11	2	11	1
2012-11-06 03:00:00	-2.0	1522.9	10800	1352170800	521565	15.11	3	11	1
2012-11-06 04:00:00	-1.5	1445.3	14400	1352174400	544542	15.11	4	11	1
2012-11-06 05:00:00	-1.2	1348.3	18000	1352178000	494762	15.11	5	11	1
2012-11-06 06:00:00	-1.0	1358.0	21600	1352181600	499616	15.11	6	11	1
2012-11-06 07:00:00	-0.8	1484.1	25200	1352185200	569361	15.11	7	11	1
2012-11-06 08:00:00	0.1	1503.5	28800	1352188800	541637	15.11	8	11	1
2012-11-06 09:00:00	0.6	1571.4	32400	1352192400	496190	15.11	9	11	1
2012-11-06 10:00:00	1.7	1348.3	36000	1352196000	495380	15.11	10	11	1
2012-11-06 11:00:00	2.0	1513.2	39600	1352199600	531864	15.11	11	11	1
2012-11-06 12:00:00	2.6	1552.0	43200	1352203200	504187	15.11	12	11	1
2012-11-06 13:00:00	2.7	1561.7	46800	1352206800	500181	15.11	13	11	1
2012-11-06 14:00:00	3.3	916.65	50400	1352210400	316437	15.11	14	11	1
2012-11-06 15:00:00	3.1	916.65	54000	1352214000	316406	15.11	15	11	1
2012-11-06 16:00:00	2.6	916.65	57600	1352217600	316336	15.11	16	11	1
2012-11-06 17:00:00	2.6	916.65	61200	1352221200	316336	15.11	17	11	1
2012-11-06 18:00:00	2.4	916.65	64800	1352224800	316311	15.11	18	11	1
2012-11-06 19:00:00	1.9	916.65	68400	1352228400	316254	15.11	19	11	1
2012-11-06 20:00:00	1.9	1561.7	72000	1352232000	499789	15.11	20	11	1
2012-11-06 21:00:00	1.4	1319.2	75600	1352235600	481001	15.11	21	11	1
2012-11-06 22:00:00	1.6	1532.6	79200	1352239200	515058	15.11	22	11	1
2012-11-06 23:00:00	1.6	1455.0	82800	1352242800	550520	15.11	23	11	1
2012-11-07 00:00:00	0.9	1455.0	0	1352246400	550278	15.11	0	11	2
2012-11-07 01:00:00	0.9	1406.5	3600	1352250000	524689	15.11	1	11	2
2012-11-07 02:00:00	0.9	1290.1	7200	1352253600	466917	15.11	2	11	2
2012-11-07 03:00:00	0.6	1319.2	10800	1352257200	480812	15.11	3	11	2
2012-11-07 04:00:00	0.4	1309.5	14400	1352260800	476084	15.11	4	11	2
2012-11-07 05:00:00	0.6	1309.5	18000	1352264400	476124	15.11	5	11	2
2012-11-07 06:00:00	1.1	1328.9	21600	1352268000	485651	15.11	6	11	2
2012-11-07 07:00:00	1.1	1338.6	25200	1352271600	490413	15.11	7	11	2
2012-11-07 08:00:00	1.4	1416.2	28800	1352275200	529888	15.11	8	11	2
2012-11-07 09:00:00	1.5	1503.5	32400	1352278800	542094	15.11	9	11	2
2012-11-07 10:00:00	1.5	727.5	36000	1352282400	275249	15.11	10	11	2
2012-11-07 11:00:00	2.0	1678.1	39600	1352286000	587063	15.11	11	11	2
2012-11-07 12:00:00	2.8	1697.5	43200	1352289600	595329	15.11	12	11	2
2012-11-07 13:00:00	2.5	1687.8	46800	1352293200	591207	15.11	13	11	2
2012-11-07 14:00:00	2.7	1619.9	50400	1352296800	563834	15.11	14	11	2
2012-11-07 15:00:00	3.0	1668.4	54000	1352300400	583426	15.11	15	11	2
2012-11-07 16:00:00	2.9	1746.0	57600	1352304000	615810	15.11	16	11	2
2012-11-07 17:00:00	2.5	1716.9	61200	1352307600	603322	15.11	17	11	2
2012-11-07 18:00:00	2.4	1590.8	64800	1352311200	493277	15.11	18	11	2
2012-11-07 19:00:00	2.5	1115.5	68400	1352314800	390157	15.11	19	11	2
2012-11-07 20:00:00	2.4	1076.7	72000	1352318400	374556	15.11	20	11	2
2012-11-07 21:00:00	2.6	727.5	75600	1352322000	275482	15.11	21	11	2
2012-11-07 22:00:00	2.0	1076.7	79200	1352325600	374484	15.11	22	11	2
2012-11-07 23:00:00	2.2	1028.2	82800	1352329200	355850	15.11	23	11	2
2012-11-08 00:00:00	1.8	1008.8	0	1352332800	348575	15.11	0	11	3
2012-11-08 01:00:00	1.7	746.9	3600	1352336400	277454	15.11	1	11	3
2012-11-08 02:00:00	1.2	727.5	7200	1352340000	275196	15.11	2	11	3
2012-11-08 03:00:00	0.9	1348.3	10800	1352343600	495161	15.11	3	11	3
2012-11-08 04:00:00	0.7	1299.8	14400	1352347200	471492	15.11	4	11	3
2012-11-08 05:00:00	0.9	1251.3	18000	1352350800	448800	15.11	5	11	3
2012-11-08 06:00:00	0.4	1309.5	21600	1352354400	476084	15.11	6	11	3
2012-11-08 07:00:00	0.6	1367.7	25200	1352358000	504787	15.11	7	11	3
2012-11-08 08:00:00	0.8	1474.4	28800	1352361600	576372	15.11	8	11	3
2012-11-08 09:00:00	1.4	1619.9	32400	1352365200	563492	15.11	9	11	3
2012-11-08 10:00:00	2.2	1396.8	36000	1352368800	520109	15.11	10	11	3
2012-11-08 11:00:00	2.8	916.65	39600	1352372400	316363	15.11	11	11	3
2012-11-08 12:00:00	3.1	916.65	43200	1352376000	316406	15.11	12	11	3
2012-11-08 13:00:00	3.3	916.65	46800	1352379600	316437	15.11	13	11	3
2012-11-08 14:00:00	3.5	1552.0	50400	1352383200	504636	15.11	14	11	3
2012-11-08 15:00:00	3.0	1561.7	54000	1352386800	500324	15.11	15	11	3
2012-11-08 16:00:00	2.8	902.1	57600	1352390400	311546	15.11	16	11	3
2012-11-08 17:00:00	2.2	1542.3	61200	1352394000	509105	15.11	17	11	3
2012-11-08 18:00:00	2.3	1552.0	64800	1352397600	504052	15.11	18	11	3
2012-11-08 19:00:00	2.5	1561.7	68400	1352401200	500090	15.11	19	11	3
2012-11-08 20:00:00	2.5	1639.3	72000	1352404800	571492	15.11	20	11	3
2012-11-08 21:00:00	2.5	1425.9	75600	1352408400	535413	15.11	21	11	3
2012-11-08 22:00:00	2.7	1600.5	79200	1352412000	556207	15.11	22	11	3
2012-11-08 23:00:00	2.5	1455.0	82800	1352415600	550902	15.11	23	11	3
2012-11-09 00:00:00	2.5	1455.0	0	1352419200	550902	15.11	0	11	4
2012-11-09 01:00:00	1.9	1503.5	3600	1352422800	542205	15.11	1	11	4
2012-11-09 02:00:00	1.9	1464.7	7200	1352426400	555876	15.11	2	11	4
2012-11-09 03:00:00	1.3	1425.9	10800	1352430000	534941	15.11	3	11	4
2012-11-09 04:00:00	1.1	1396.8	14400	1352433600	519734	15.11	4	11	4
2012-11-09 05:00:00	0.8	1416.2	18000	1352437200	529707	15.11	5	11	4
2012-11-09 06:00:00	0.5	1416.2	21600	1352440800	529627	15.11	6	11	4
2012-11-09 07:00:00	2.5	1435.6	25200	1352444400	540541	15.11	7	11	4
2012-11-09 08:00:00	3.6	1484.1	28800	1352448000	570979	15.11	8	11	4
2012-11-09 09:00:00	4.8	1581.1	32400	1352451600	495997	15.11	9	11	4
2012-11-09 10:00:00	5.9	766.3	36000	1352455200	258718	15.11	10	11	4
2012-11-09 11:00:00	6.2	1590.8	39600	1352458800	495772	15.11	11	11	4
2012-11-09 12:00:00	7.0	1610.2	43200	1352462400	563020	15.11	12	11	4
2012-11-09 13:00:00	7.3	1610.2	46800	1352466000	563378	15.11	13	11	4
2012-11-09 14:00:00	7.3	1668.4	50400	1352469600	586880	15.11	14	11	4
2012-11-09 15:00:00	7.3	1668.4	54000	1352473200	586880	15.11	15	11	4
2012-11-09 16:00:00	6.4	1697.5	57600	1352476800	597900	15.11	16	11	4
2012-11-09 17:00:00	5.1	1561.7	61200	1352480400	501509	15.11	17	11	4
2012-11-09 18:00:00	4.8	1290.1	64800	1352484000	468440	15.11	18	11	4
2012-11-09 19:00:00	3.9	1096.1	68400	1352487600	382662	15.11	19	11	4
2012-11-09 20:00:00	3.6	1008.8	72000	1352491200	348893	15.11	20	11	4
2012-11-09 21:00:00	3.2	708.1	75600	1352494800	265329	15.11	21	11	4
2012-11-09 22:00:00	3.0	698.4	79200	1352498400	260241	15.11	22	11	4
2012-11-09 23:00:00	2.7	708.1	82800	1352502000	265213	15.11	23	11	4
2012-11-10 00:00:00	2.4	698.4	0	1352505600	260105	15.11	0	11	5
2012-11-10 01:00:00	1.2	688.7	3600	1352509200	254931	15.11	1	11	5
2012-11-10 02:00:00	1.5	746.9	7200	1352512800	277412	15.11	2	11	5
2012-11-10 03:00:00	1.2	1377.4	10800	1352516400	509846	15.11	3	11	5
2012-11-10 04:00:00	1.2	1377.4	14400	1352520000	509846	15.11	4	11	5
2012-11-10 05:00:00	0.6	1328.9	18000	1352523600	485536	15.11	5	11	5
2012-11-10 06:00:00	0.6	1319.2	21600	1352527200	480812	15.11	6	11	5
2012-11-10 07:00:00	3.4	1396.8	25200	1352530800	520656	15.11	7	11	5
2012-11-10 08:00:00	6.5	1484.1	28800	1352534400	573034	15.11	8	11	5
2012-11-10 09:00:00	7.1	1522.9	32400	1352538000	526335	15.11	9	11	5
2012-11-10 10:00:00	8.0	1561.7	36000	1352541600	505108	15.11	10	11	5
2012-11-10 11:00:00	8.9	1639.3	39600	1352545200	577638	15.11	11	11	5
2012-11-10 12:00:00	9.4	1542.3	43200	1352548800	518619	15.11	12	11	5
2012-11-10 13:00:00	9.5	1639.3	46800	1352552400	579199	15.11	13	11	5
2012-11-10 14:00:00	9.7	1629.6	50400	1352556000	575896	15.11	14	11	5
2012-11-10 15:00:00	9.3	1678.1	54000	1352559600	594621	15.11	15	11	5
2012-11-10 16:00:00	8.8	1619.9	57600	1352563200	569596	15.11	16	11	5
2012-11-10 17:00:00	8.5	1619.9	61200	1352566800	569017	15.11	17	11	5
2012-11-10 18:00:00	7.6	1484.1	64800	1352570400	574429	15.11	18	11	5
2012-11-10 19:00:00	7.1	1377.4	68400	1352574000	513283	15.11	19	11	5
2012-11-10 20:00:00	6.5	1396.8	72000	1352577600	522662	15.11	20	11	5
2012-11-10 21:00:00	5.7	1503.5	75600	1352581200	544450	15.11	21	11	5
2012-11-10 22:00:00	5.4	1396.8	79200	1352584800	521798	15.11	22	11	5
2012-11-10 23:00:00	4.5	1387.1	82800	1352588400	516246	15.11	23	11	5
2012-11-11 00:00:00	4.2	1425.9	0	1352592000	536250	15.11	0	11	6
2012-11-11 01:00:00	3.9	1396.8	3600	1352595600	520909	15.11	1	11	6
2012-11-11 03:00:00	3.4	1464.7	10800	1352602800	556559	15.11	3	11	6
2012-11-11 04:00:00	2.5	1484.1	14400	1352606400	570120	15.11	4	11	6
2012-11-11 05:00:00	2.8	1484.1	18000	1352610000	570585	15.11	5	11	6
2012-11-11 06:00:00	2.3	1503.5	21600	1352613600	542366	15.11	6	11	6
2012-11-11 07:00:00	4.5	1552.0	25200	1352617200	505195	15.11	7	11	6
2012-11-11 08:00:00	7.8	1522.9	28800	1352620800	527345	15.11	8	11	6
2012-11-11 09:00:00	10.2	1619.9	32400	1352624400	573980	15.11	9	11	6
2012-11-11 10:00:00	10.5	679.0	36000	1352628000	256844	15.11	10	11	6
2012-11-11 11:00:00	11.2	766.3	39600	1352631600	271278	15.11	11	11	6
2012-11-11 12:00:00	12.5	746.9	43200	1352635200	307075	15.11	12	11	6
2012-11-11 13:00:00	13.0	766.3	46800	1352638800	301677	15.11	13	11	6
2012-11-11 14:00:00	12.5	776.0	50400	1352642400	282650	15.11	14	11	6
2012-11-11 15:00:00	11.5	766.3	54000	1352646000	274083	15.11	15	11	6
2012-11-11 16:00:00	11.2	785.7	57600	1352649600	262615	15.11	16	11	6
2012-11-11 17:00:00	10.7	776.0	61200	1352653200	262195	15.11	17	11	6
2012-11-11 18:00:00	10.5	1193.1	64800	1352656800	432759	15.11	18	11	6
2012-11-11 19:00:00	10.0	1076.7	68400	1352660400	380751	15.11	19	11	6
2012-11-11 20:00:00	9.7	504.4	72000	1352664000	176782	15.11	20	11	6
2012-11-11 21:00:00	8.9	688.7	75600	1352667600	258164	15.11	21	11	6
2012-11-11 22:00:00	7.5	746.9	79200	1352671200	279575	15.11	22	11	6
2012-11-11 23:00:00	6.7	737.2	82800	1352674800	289691	15.11	23	11	6
2012-11-12 00:00:00	6.4	1134.9	0	1352678400	399957	15.11	0	11	0
2012-11-12 01:00:00	6.1	708.1	3600	1352682000	266219	15.11	1	11	0
2012-11-12 02:00:00	5.9	679.0	7200	1352685600	251199	15.11	2	11	0
2012-11-12 03:00:00	4.7	717.8	10800	1352689200	270844	15.11	3	11	0
2012-11-12 04:00:00	5.6	708.1	14400	1352692800	266025	15.11	4	11	0
2012-11-12 05:00:00	5.3	708.1	18000	1352696400	265920	15.11	5	11	0
2012-11-12 06:00:00	5.3	698.4	21600	1352700000	260873	15.11	6	11	0
2012-11-12 07:00:00	7.2	708.1	25200	1352703600	266766	15.11	7	11	0
2012-11-12 08:00:00	9.7	776.0	28800	1352707200	257721	15.11	8	11	0
2012-11-12 09:00:00	12.3	785.7	32400	1352710800	276139	15.11	9	11	0
2012-11-12 10:00:00	13.8	1348.3	36000	1352714400	565031	17.11	10	11	0
2012-11-12 11:00:00	15.8	1425.9	39600	1352718000	667314	15.11	11	11	0
2012-11-12 12:00:00	15.8	1387.1	43200	1352721600	644900	15.11	12	11	0
2012-11-12 13:00:00	15.8	1493.8	46800	1352725200	708105	15.11	13	11	0
2012-11-12 14:00:00	16.1	1522.9	50400	1352728800	715754	19.11	14	11	0
2012-11-12 15:00:00	15.3	1484.1	54000	1352732400	691688	15.11	15	11	0
2012-11-12 16:00:00	14.9	1406.5	57600	1352736000	619435	18.11	16	11	0
2012-11-12 17:00:00	14.9	1435.6	61200	1352739600	637100	18.11	17	11	0
2012-11-12 18:00:00	15.0	1416.2	64800	1352743200	627164	18.11	18	11	0
2012-11-12 19:00:00	14.7	1387.1	68400	1352746800	604650	18.11	19	11	0
2012-11-12 20:00:00	14.7	1338.6	72000	1352750400	576654	18.11	20	11	0
2012-11-12 21:00:00	15.0	1328.9	75600	1352754000	575816	18.11	21	11	0
2012-11-12 22:00:00	15.0	1309.5	79200	1352757600	564857	18.11	22	11	0
2012-11-12 23:00:00	15.3	1270.7	82800	1352761200	549012	18.11	23	11	0
2012-11-13 00:00:00	11.9	1241.6	0	1352764800	472101	15.11	0	11	1
2012-11-13 01:00:00	9.1	1241.6	3600	1352768400	450179	15.11	1	11	1
2012-11-13 02:00:00	8.8	1338.6	7200	1352772000	496328	15.11	2	11	1
2012-11-13 03:00:00	7.8	1319.2	10800	1352775600	484989	15.11	3	11	1
2012-11-13 04:00:00	6.9	1348.3	14400	1352779200	498371	15.11	4	11	1
2012-11-13 05:00:00	5.3	1183.4	18000	1352782800	420000	15.11	5	11	1
2012-11-13 06:00:00	5.3	1193.1	21600	1352786400	424256	15.11	6	11	1
2012-11-13 07:00:00	5.0	1222.2	25200	1352790000	437055	15.11	7	11	1
2012-11-13 08:00:00	5.0	1261.0	28800	1352793600	454846	15.11	8	11	1
2012-11-13 09:00:00	5.3	1387.1	32400	1352797200	516737	15.11	9	11	1
2012-11-13 10:00:00	5.3	1270.7	36000	1352800800	459562	15.11	10	11	1
2012-11-13 11:00:00	4.5	1445.3	39600	1352804400	546718	15.11	11	11	1
2012-11-13 12:00:00	4.8	1474.4	43200	1352808000	578275	15.11	12	11	1
2012-11-13 13:00:00	4.8	1464.7	46800	1352811600	557341	15.11	13	11	1
2012-11-13 14:00:00	5.1	1445.3	50400	1352815200	547093	15.11	14	11	1
2012-11-13 15:00:00	4.5	1513.2	54000	1352818800	533073	15.11	15	11	1
2012-11-13 16:00:00	3.8	1532.6	57600	1352822400	516091	15.11	16	11	1
2012-11-13 17:00:00	3.0	1561.7	61200	1352826000	500324	15.11	17	11	1
2012-11-13 18:00:00	2.4	1396.8	64800	1352829600	520195	15.11	18	11	1
2012-11-13 19:00:00	2.1	1280.4	68400	1352833200	462632	15.11	19	11	1
2012-11-13 20:00:00	1.6	1251.3	72000	1352836800	448950	15.11	20	11	1
2012-11-13 21:00:00	1.0	1261.0	75600	1352840400	453296	15.11	21	11	1
2012-11-13 22:00:00	0.3	1241.6	79200	1352844000	444254	15.11	22	11	1
2012-11-13 23:00:00	0.3	1270.7	82800	1352847600	457674	15.11	23	11	1
2012-11-14 00:00:00	-0.1	1231.9	0	1352851200	439792	15.11	0	11	2
2012-11-14 01:00:00	-0.3	1222.2	3600	1352854800	435399	15.11	1	11	2
2012-11-14 02:00:00	-0.3	1251.3	7200	1352858400	448599	15.11	2	11	2
2012-11-14 03:00:00	-0.8	1241.6	10800	1352862000	444097	15.11	3	11	2
2012-11-14 04:00:00	-1.5	1241.6	14400	1352865600	444016	15.11	4	11	2
2012-11-14 05:00:00	-0.6	1222.2	18000	1352869200	435360	15.11	5	11	2
2012-11-14 06:00:00	0.0	1251.3	21600	1352872800	448644	15.11	6	11	2
2012-11-14 07:00:00	0.6	1280.4	25200	1352876400	462274	15.11	7	11	2
2012-11-14 08:00:00	1.4	1270.7	28800	1352880000	457896	15.11	8	11	2
2012-11-14 09:00:00	1.9	1348.3	32400	1352883600	495443	15.11	9	11	2
2012-11-14 10:00:00	2.4	1183.4	36000	1352887200	418774	15.11	10	11	2
2012-11-14 11:00:00	2.7	1387.1	39600	1352890800	515340	15.11	11	11	2
2012-11-14 12:00:00	3.3	1455.0	43200	1352894400	551275	15.11	12	11	2
2012-11-14 13:00:00	3.3	1532.6	46800	1352898000	515798	15.11	13	11	2
2012-11-14 14:00:00	3.8	1561.7	50400	1352901600	500694	15.11	14	11	2
