	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset	Hour	month	DayofWeek
2012-10-02 23:00:00	20.7	1202.8	82800	1349218800	590041	23.11	23	10	1
2012-10-03 00:00:00	21.1	1193.1	0	1349222400	590126	24.11	0	10	2
2012-10-03 01:00:00	21.1	1193.1	3600	1349226000	590126	24.11	1	10	2
2012-10-03 02:00:00	21.1	1105.8	7200	1349229600	542651	24.11	2	10	2
2012-10-03 03:00:00	21.1	1338.6	10800	1349233200	677669	24.11	3	10	2
2012-10-03 04:00:00	21.1	1299.8	14400	1349236800	653292	24.11	4	10	2
2012-10-03 05:00:00	21.6	1299.8	18000	1349240400	658785	24.11	5	10	2
2012-10-03 06:00:00	21.3	1328.9	21600	1349244000	673391	24.11	6	10	2
2012-10-03 07:00:00	20.9	1416.2	25200	1349247600	755915	20.11	7	10	2
2012-10-03 08:00:00	20.9	1542.3	28800	1349251200	840230	20.11	8	10	2
2012-10-03 09:00:00	20.9	1639.3	32400	1349254800	799870	23.11	9	10	2
2012-10-03 10:00:00	21.8	1299.8	36000	1349258400	662212	24.11	10	10	2
2012-10-03 11:00:00	22.2	1716.9	39600	1349262000	861855	25.11	11	10	2
2012-10-03 12:00:00	22.4	1561.7	43200	1349265600	853352	25.11	12	10	2
2012-10-03 13:00:00	22.2	1716.9	46800	1349269200	861855	25.11	13	10	2
2012-10-03 14:00:00	21.9	1697.5	50400	1349272800	846382	24.11	14	10	2
2012-10-03 15:00:00	21.9	1687.8	54000	1349276400	841043	24.11	15	10	2
2012-10-03 16:00:00	22.0	1207.65	57600	1349280000	609475	25.11	16	10	2
2012-10-03 17:00:00	22.0	1207.65	61200	1349283600	609475	25.11	17	10	2
2012-10-03 18:00:00	21.6	1678.1	64800	1349287200	829831	24.11	18	10	2
2012-10-03 19:00:00	21.6	1513.2	68400	1349290800	804456	24.11	19	10	2
2012-10-03 20:00:00	21.4	1532.6	72000	1349294400	815120	24.11	20	10	2
2012-10-03 21:00:00	21.1	1328.9	75600	1349298000	671504	24.11	21	10	2
2012-10-03 22:00:00	21.1	1435.6	79200	1349301600	741904	24.11	22	10	2
2012-10-03 23:00:00	20.9	1435.6	82800	1349305200	768391	20.11	23	10	2
2012-10-04 00:00:00	20.9	1338.6	0	1349308800	676158	24.11	0	10	3
2012-10-04 01:00:00	20.9	1290.1	3600	1349312400	645940	24.11	1	10	3
2012-10-04 02:00:00	20.9	1309.5	7200	1349316000	657888	24.11	2	10	3
2012-10-04 03:00:00	20.9	1280.4	10800	1349319600	640037	24.11	3	10	3
2012-10-04 04:00:00	20.7	1309.5	14400	1349323200	653906	23.11	4	10	3
2012-10-04 05:00:00	20.7	1290.1	18000	1349326800	641877	23.11	5	10	3
2012-10-04 06:00:00	21.3	1290.1	21600	1349330400	649064	24.11	6	10	3
2012-10-04 07:00:00	21.3	1348.3	25200	1349334000	685838	24.11	7	10	3
2012-10-04 08:00:00	21.8	970.0	28800	1349337600	480691	24.11	8	10	3
2012-10-04 09:00:00	22.2	1008.8	32400	1349341200	503789	25.11	9	10	3
2012-10-04 10:00:00	22.7	640.2	36000	1349344800	329959	25.11	10	10	3
2012-10-04 11:00:00	21.0	766.3	39600	1349348400	404864	24.11	11	10	3
2012-10-04 12:00:00	21.3	766.3	43200	1349352000	406775	24.11	12	10	3
2012-10-04 13:00:00	21.8	785.7	46800	1349355600	438816	21.11	13	10	3
2012-10-04 14:00:00	21.2	805.1	50400	1349359200	407149	23.11	14	10	3
2012-10-04 15:00:00	19.8	776.0	54000	1349362800	413099	19.11	15	10	3
2012-10-04 16:00:00	20.2	805.1	57600	1349366400	398688	22.11	16	10	3
2012-10-04 17:00:00	19.1	795.4	61200	1349370000	409359	22.11	17	10	3
2012-10-04 18:00:00	18.4	843.9	64800	1349373600	394885	21.11	18	10	3
2012-10-04 19:00:00	17.8	795.4	68400	1349377200	406329	17.11	19	10	3
2012-10-04 20:00:00	17.3	708.1	72000	1349380800	334227	20.11	20	10	3
2012-10-04 21:00:00	16.1	640.2	75600	1349384400	283661	19.11	21	10	3
2012-10-04 22:00:00	15.8	698.4	79200	1349388000	325227	15.11	22	10	3
2012-10-04 23:00:00	15.0	688.7	82800	1349391600	301972	18.11	23	10	3
2012-10-05 00:00:00	14.8	688.7	0	1349395200	300248	18.11	0	10	4
2012-10-05 01:00:00	14.2	698.4	3600	1349398800	300725	17.11	1	10	4
2012-10-05 02:00:00	14.2	649.9	7200	1349402400	272885	17.11	2	10	4
2012-10-05 03:00:00	13.9	679.0	10800	1349406000	286174	17.11	3	10	4
2012-10-05 04:00:00	13.7	669.3	14400	1349409600	278979	17.11	4	10	4
2012-10-05 05:00:00	13.7	679.0	18000	1349413200	284435	17.11	5	10	4
2012-10-05 06:00:00	14.1	659.6	21600	1349416800	277199	17.11	6	10	4
2012-10-05 07:00:00	15.8	688.7	25200	1349420400	319704	15.11	7	10	4
2012-10-05 08:00:00	17.0	708.1	28800	1349424000	331539	20.11	8	10	4
2012-10-05 09:00:00	17.8	746.9	32400	1349427600	374364	17.11	9	10	4
2012-10-05 10:00:00	18.2	1270.7	36000	1349431200	594795	21.11	10	10	4
2012-10-05 11:00:00	18.6	1358.0	39600	1349434800	654184	21.11	11	10	4
2012-10-05 12:00:00	18.0	1387.1	43200	1349438400	661790	21.11	12	10	4
2012-10-05 13:00:00	17.9	1358.0	46800	1349442000	668153	17.11	13	10	4
2012-10-05 14:00:00	18.2	1416.2	50400	1349445600	683167	21.11	14	10	4
2012-10-05 15:00:00	18.0	1455.0	54000	1349449200	705206	21.11	15	10	4
2012-10-05 16:00:00	17.8	1484.1	57600	1349452800	742558	17.11	16	10	4
2012-10-05 17:00:00	17.3	1445.3	61200	1349456400	687061	20.11	17	10	4
2012-10-05 18:00:00	17.1	1338.6	64800	1349460000	617290	20.11	18	10	4
2012-10-05 19:00:00	16.3	1290.1	68400	1349463600	576306	19.11	19	10	4
2012-10-05 20:00:00	16.3	1251.3	72000	1349467200	554626	19.11	20	10	4
2012-10-05 21:00:00	16.4	1251.3	75600	1349470800	556567	19.11	21	10	4
2012-10-05 22:00:00	15.7	1202.8	79200	1349474400	545430	15.11	22	10	4
2012-10-05 23:00:00	15.8	989.4	82800	1349478000	420443	18.11	23	10	4
2012-10-06 00:00:00	15.6	989.4	0	1349481600	416301	18.11	0	10	5
2012-10-06 01:00:00	15.3	979.7	3600	1349485200	407601	18.11	1	10	5
2012-10-06 02:00:00	15.3	999.1	7200	1349488800	415815	18.11	2	10	5
2012-10-06 03:00:00	15.0	989.4	10800	1349492400	408532	18.11	3	10	5
2012-10-06 04:00:00	15.1	960.3	14400	1349496000	397505	18.11	4	10	5
2012-10-06 05:00:00	15.1	970.0	18000	1349499600	401445	18.11	5	10	5
2012-10-06 06:00:00	15.3	979.7	21600	1349503200	407601	18.11	6	10	5
2012-10-06 07:00:00	16.5	989.4	25200	1349506800	428880	19.11	7	10	5
2012-10-06 08:00:00	17.7	970.0	28800	1349510400	436665	20.11	8	10	5
2012-10-06 09:00:00	18.0	1338.6	32400	1349514000	632106	21.11	9	10	5
2012-10-06 10:00:00	18.7	1164.0	36000	1349517600	543764	21.11	10	10	5
2012-10-06 11:00:00	18.7	1716.9	39600	1349521200	800180	21.11	11	10	5
2012-10-06 12:00:00	17.2	1775.1	43200	1349524800	798065	20.11	12	10	5
2012-10-06 13:00:00	15.7	1804.2	46800	1349528400	818141	15.11	13	10	5
2012-10-06 14:00:00	15.1	1862.4	50400	1349532000	794140	18.11	14	10	5
2012-10-06 15:00:00	13.6	1794.5	54000	1349535600	722674	17.11	15	10	5
2012-10-06 16:00:00	12.4	1852.7	57600	1349539200	720119	16.11	16	10	5
2012-10-06 17:00:00	10.7	1843.0	61200	1349542800	675804	15.11	17	10	5
2012-10-06 18:00:00	10.5	1794.5	64800	1349546400	651351	15.11	18	10	5
2012-10-06 19:00:00	10.2	1503.5	68400	1349550000	556603	15.11	19	10	5
2012-10-06 20:00:00	9.4	1435.6	72000	1349553600	548786	15.11	20	10	5
2012-10-06 21:00:00	8.6	1164.0	75600	1349557200	414488	15.11	21	10	5
2012-10-06 22:00:00	8.6	1358.0	79200	1349560800	505673	15.11	22	10	5
2012-10-06 23:00:00	7.8	1328.9	82800	1349564400	489762	15.11	23	10	5
2012-10-07 00:00:00	7.5	1270.7	0	1349568000	461321	15.11	0	10	6
2012-10-07 01:00:00	7.5	1222.2	3600	1349571600	438918	15.11	1	10	6
2012-10-07 02:00:00	7.5	1134.9	7200	1349575200	400835	15.11	2	10	6
2012-10-07 03:00:00	7.8	1348.3	10800	1349578800	499415	15.11	3	10	6
2012-10-07 04:00:00	8.1	1309.5	14400	1349582400	480669	15.11	4	10	6
2012-10-07 05:00:00	8.3	1290.1	18000	1349586000	471591	15.11	5	10	6
2012-10-07 06:00:00	8.6	1348.3	21600	1349589600	500768	15.11	6	10	6
2012-10-07 07:00:00	9.1	1406.5	25200	1349593200	532105	15.11	7	10	6
2012-10-07 08:00:00	9.4	1532.6	28800	1349596800	524704	15.11	8	10	6
2012-10-07 09:00:00	9.4	1619.9	32400	1349600400	571039	15.11	9	10	6
2012-10-07 10:00:00	9.7	1280.4	36000	1349604000	470254	15.11	10	10	6
2012-10-07 11:00:00	9.9	1299.8	39600	1349607600	480514	15.11	11	10	6
2012-10-07 12:00:00	9.7	1348.3	43200	1349611200	504012	15.11	12	10	6
2012-10-07 13:00:00	8.9	1367.7	46800	1349614800	511319	15.11	13	10	6
2012-10-07 14:00:00	9.4	1503.5	50400	1349618400	551610	15.11	14	10	6
2012-10-07 15:00:00	9.7	1513.2	54000	1349622000	542521	15.11	15	10	6
2012-10-07 16:00:00	9.1	1522.9	57600	1349625600	531019	15.11	16	10	6
2012-10-07 17:00:00	9.4	1474.4	61200	1349629200	585911	15.11	17	10	6
2012-10-07 18:00:00	9.4	1348.3	64800	1349632800	502886	15.11	18	10	6
2012-10-07 19:00:00	9.4	1251.3	68400	1349636400	455447	15.11	19	10	6
2012-10-07 20:00:00	8.3	1193.1	72000	1349640000	426813	15.11	20	10	6
2012-10-07 21:00:00	7.5	1280.4	75600	1349643600	465909	15.11	21	10	6
2012-10-07 22:00:00	7.7	1183.4	79200	1349647200	421837	15.11	22	10	6
2012-10-07 23:00:00	7.2	1164.0	82800	1349650800	412939	15.11	23	10	6
2012-10-08 00:00:00	6.4	1154.3	0	1349654400	408158	15.11	0	10	0
2012-10-08 01:00:00	5.6	1144.6	3600	1349658000	403510	15.11	1	10	0
2012-10-08 02:00:00	5.3	1261.0	7200	1349661600	455026	15.11	2	10	0
2012-10-08 03:00:00	4.7	1261.0	10800	1349665200	454674	15.11	3	10	0
2012-10-08 04:00:00	4.7	1280.4	14400	1349668800	463778	15.11	4	10	0
2012-10-08 05:00:00	5.0	1270.7	18000	1349672400	459381	15.11	5	10	0
2012-10-08 06:00:00	5.6	1309.5	21600	1349676000	478251	15.11	6	10	0
2012-10-08 07:00:00	6.7	1328.9	25200	1349679600	488563	15.11	7	10	0
2012-10-08 08:00:00	6.8	1396.8	28800	1349683200	522950	15.11	8	10	0
2012-10-08 09:00:00	7.3	1319.2	32400	1349686800	484393	15.11	9	10	0
2012-10-08 10:00:00	7.3	1241.6	36000	1349690400	447571	15.11	10	10	0
2012-10-08 11:00:00	7.9	1852.7	39600	1349694000	667869	15.11	11	10	0
2012-10-08 12:00:00	7.9	1901.2	43200	1349697600	690393	15.11	12	10	0
2012-10-08 13:00:00	8.0	1891.5	46800	1349701200	686032	15.11	13	10	0
2012-10-08 14:00:00	8.5	1852.7	50400	1349704800	669103	15.11	14	10	0
2012-10-08 15:00:00	8.4	1872.1	54000	1349708400	677833	15.11	15	10	0
2012-10-08 16:00:00	7.9	1910.9	57600	1349712000	694970	15.11	16	10	0
2012-10-08 17:00:00	8.4	1930.3	61200	1349715600	705294	15.11	17	10	0
2012-10-08 18:00:00	8.1	1891.5	64800	1349719200	686232	15.11	18	10	0
2012-10-08 19:00:00	7.8	1571.4	68400	1349722800	501634	15.11	19	10	0
2012-10-08 20:00:00	8.1	1493.8	72000	1349726400	560203	15.11	20	10	0
2012-10-08 21:00:00	7.8	1231.9	75600	1349730000	443653	15.11	21	10	0
2012-10-08 22:00:00	7.8	1445.3	79200	1349733600	549849	15.11	22	10	0
2012-10-08 23:00:00	7.5	1455.0	82800	1349737200	554622	15.11	23	10	0
2012-10-09 00:00:00	7.3	1425.9	0	1349740800	538761	15.11	0	10	1
2012-10-09 01:00:00	7.5	1406.5	3600	1349744400	528810	15.11	1	10	1
2012-10-09 02:00:00	7.5	1241.6	7200	1349748000	447772	15.11	2	10	1
2012-10-09 03:00:00	8.0	1338.6	10800	1349751600	494855	15.11	3	10	1
2012-10-09 04:00:00	8.0	1299.8	14400	1349755200	475819	15.11	4	10	1
2012-10-09 05:00:00	8.3	1319.2	18000	1349758800	485730	15.11	5	10	1
2012-10-09 06:00:00	8.6	1387.1	21600	1349762400	520610	15.11	6	10	1
2012-10-09 07:00:00	9.4	1522.9	25200	1349766000	532255	15.11	7	10	1
2012-10-09 08:00:00	10.2	1726.6	28800	1349769600	618962	15.11	8	10	1
2012-10-09 09:00:00	10.5	1794.5	32400	1349773200	651351	15.11	9	10	1
2012-10-09 10:00:00	11.5	1125.2	36000	1349776800	410173	15.11	10	10	1
2012-10-09 11:00:00	11.8	911.8	39600	1349780400	326986	15.11	11	10	1
2012-10-09 12:00:00	12.3	911.8	43200	1349784000	333202	15.11	12	10	1
2012-10-09 13:00:00	12.5	931.2	46800	1349787600	344477	15.11	13	10	1
2012-10-09 14:00:00	12.8	940.9	50400	1349791200	354945	16.11	14	10	1
2012-10-09 15:00:00	12.8	950.6	54000	1349794800	358636	16.11	15	10	1
2012-10-09 16:00:00	12.6	970.0	57600	1349798400	362554	15.11	16	10	1
2012-10-09 17:00:00	12.8	960.3	61200	1349802000	362369	16.11	17	10	1
2012-10-09 18:00:00	12.6	960.3	64800	1349805600	358537	15.11	18	10	1
2012-10-09 19:00:00	12.6	970.0	68400	1349809200	362554	15.11	19	10	1
2012-10-09 20:00:00	12.6	960.3	72000	1349812800	358537	15.11	20	10	1
2012-10-09 21:00:00	12.7	1125.2	75600	1349816400	431020	16.11	21	10	1
2012-10-09 22:00:00	12.7	950.6	79200	1349820000	357136	15.11	22	10	1
2012-10-09 23:00:00	12.4	940.9	82800	1349823600	346267	15.11	23	10	1
2012-10-10 00:00:00	12.7	940.9	0	1349827200	353159	15.11	0	10	2
2012-10-10 01:00:00	12.7	940.9	3600	1349830800	353159	15.11	1	10	2
2012-10-10 02:00:00	12.4	1115.5	7200	1349834400	421927	15.11	2	10	2
2012-10-10 03:00:00	13.0	1115.5	10800	1349838000	430769	16.11	3	10	2
2012-10-10 04:00:00	12.7	1115.5	14400	1349841600	426595	16.11	4	10	2
2012-10-10 05:00:00	12.4	970.0	18000	1349845200	357966	15.11	5	10	2
2012-10-10 06:00:00	13.0	911.8	21600	1349848800	345851	16.11	6	10	2
2012-10-10 07:00:00	13.0	921.5	25200	1349852400	349467	16.11	7	10	2
2012-10-10 08:00:00	13.6	911.8	28800	1349856000	354504	16.11	8	10	2
2012-10-10 09:00:00	13.3	902.1	32400	1349859600	345714	16.11	9	10	2
2012-10-10 10:00:00	13.2	1396.8	36000	1349863200	582769	16.11	10	10	2
2012-10-10 11:00:00	13.2	1852.7	39600	1349866800	740154	16.11	11	10	2
2012-10-10 12:00:00	12.7	1353.15	43200	1349870400	546765	16.11	12	10	2
2012-10-10 13:00:00	12.9	1367.7	46800	1349874000	558835	16.11	13	10	2
2012-10-10 14:00:00	13.1	1765.4	50400	1349877600	692809	16.11	14	10	2
2012-10-10 15:00:00	12.9	1804.2	54000	1349881200	706536	16.11	15	10	2
2012-10-10 16:00:00	12.9	1852.7	57600	1349884800	731005	16.11	16	10	2
2012-10-10 17:00:00	12.9	1804.2	61200	1349888400	706536	16.11	17	10	2
2012-10-10 18:00:00	12.4	1639.3	64800	1349892000	617086	15.11	18	10	2
2012-10-10 19:00:00	10.2	1406.5	68400	1349895600	537295	15.11	19	10	2
2012-10-10 20:00:00	9.5	1348.3	72000	1349899200	503236	15.11	20	10	2
2012-10-10 21:00:00	8.9	1348.3	75600	1349902800	501444	15.11	21	10	2
2012-10-10 22:00:00	8.1	1377.4	79200	1349906400	514635	15.11	22	10	2
2012-10-10 23:00:00	7.8	1377.4	82800	1349910000	514165	15.11	23	10	2
2012-10-11 00:00:00	7.3	1387.1	0	1349913600	518489	15.11	0	10	3
2012-10-11 01:00:00	6.8	1445.3	3600	1349917200	548517	15.11	1	10	3
2012-10-11 02:00:00	6.8	1319.2	7200	1349920800	483897	15.11	2	10	3
2012-10-11 03:00:00	5.9	1435.6	10800	1349924400	542503	15.11	3	10	3
2012-10-11 04:00:00	4.6	1445.3	14400	1349928000	546777	15.11	4	10	3
2012-10-11 05:00:00	4.5	1464.7	18000	1349931600	557157	15.11	5	10	3
2012-10-11 06:00:00	4.8	1658.7	21600	1349935200	580418	15.11	6	10	3
2012-10-11 07:00:00	5.5	1765.4	25200	1349938800	625951	15.11	7	10	3
2012-10-11 08:00:00	5.9	1784.8	28800	1349942400	634811	15.11	8	10	3
2012-10-11 09:00:00	6.4	1804.2	32400	1349946000	643906	15.11	9	10	3
2012-10-11 10:00:00	6.8	940.9	36000	1349949600	325926	15.11	10	10	3
2012-10-11 11:00:00	7.7	989.4	39600	1349953200	343899	15.11	11	10	3
2012-10-11 12:00:00	7.8	989.4	43200	1349956800	343985	15.11	12	10	3
2012-10-11 13:00:00	8.2	1008.8	46800	1349960400	351520	15.11	13	10	3
2012-10-11 14:00:00	8.7	58.2	50400	1349964000	35675	15.11	14	10	3
2012-10-11 15:00:00	8.5	58.2	54000	1349967600	35675	15.11	15	10	3
2012-10-11 16:00:00	8.3	58.2	57600	1349971200	35675	15.11	16	10	3
2012-10-11 17:00:00	7.8	1290.1	61200	1349974800	470887	15.11	17	10	3
2012-10-11 18:00:00	7.4	1261.0	64800	1349978400	456664	15.11	18	10	3
2012-10-11 19:00:00	7.1	1241.6	68400	1349982000	447383	15.11	19	10	3
2012-10-11 20:00:00	6.5	1222.2	72000	1349985600	438043	15.11	20	10	3
2012-10-11 21:00:00	6.1	940.9	75600	1349989200	325497	15.11	21	10	3
2012-10-11 22:00:00	5.6	1212.5	79200	1349992800	433058	15.11	22	10	3
2012-10-11 23:00:00	5.1	1212.5	82800	1349996400	432753	15.11	23	10	3
2012-10-12 00:00:00	5.1	1193.1	0	1350000000	424138	15.11	0	10	4
2012-10-12 01:00:00	4.8	1183.4	3600	1350003600	419711	15.11	1	10	4
2012-10-12 02:00:00	4.5	921.5	7200	1350007200	318302	15.11	2	10	4
2012-10-12 03:00:00	4.2	931.2	10800	1350010800	321513	15.11	3	10	4
2012-10-12 04:00:00	3.7	931.2	14400	1350014400	321409	15.11	4	10	4
2012-10-12 05:00:00	3.9	921.5	18000	1350018000	318169	15.11	5	10	4
2012-10-12 06:00:00	5.6	931.2	21600	1350021600	321937	15.11	6	10	4
2012-10-12 07:00:00	8.1	940.9	25200	1350025200	326966	15.11	7	10	4
2012-10-12 08:00:00	9.1	921.5	28800	1350028800	321337	15.11	8	10	4
2012-10-12 09:00:00	9.6	960.3	32400	1350032400	335591	15.11	9	10	4
2012-10-12 10:00:00	10.6	1387.1	36000	1350036000	530021	15.11	10	10	4
2012-10-12 12:00:00	11.5	1406.5	43200	1350043200	552806	15.11	12	10	4
2012-10-12 13:00:00	10.8	1435.6	46800	1350046800	558838	15.11	13	10	4
2012-10-12 14:00:00	9.6	1455.0	50400	1350050400	560313	15.11	14	10	4
2012-10-12 15:00:00	7.7	1532.6	54000	1350054000	519706	15.11	15	10	4
2012-10-12 16:00:00	7.0	1561.7	57600	1350057600	503368	15.11	16	10	4
2012-10-12 17:00:00	6.8	1503.5	61200	1350061200	545724	15.11	17	10	4
2012-10-12 18:00:00	5.9	1503.5	64800	1350064800	544531	15.11	18	10	4
2012-10-12 19:00:00	5.4	1522.9	68400	1350068400	524684	15.11	19	10	4
2012-10-12 20:00:00	5.6	1493.8	72000	1350072000	557129	15.11	20	10	4
2012-10-12 21:00:00	5.0	1328.9	75600	1350075600	487330	15.11	21	10	4
2012-10-12 22:00:00	4.0	1493.8	79200	1350079200	555883	15.11	22	10	4
2012-10-12 23:00:00	3.1	1474.4	82800	1350082800	577367	15.11	23	10	4
2012-10-13 00:00:00	2.8	1406.5	0	1350086400	525397	15.11	0	10	5
2012-10-13 01:00:00	3.1	1377.4	3600	1350090000	510571	15.11	1	10	5
2012-10-13 02:00:00	2.7	1309.5	7200	1350093600	476715	15.11	2	10	5
2012-10-13 03:00:00	2.6	1290.1	10800	1350097200	467384	15.11	3	10	5
2012-10-13 04:00:00	0.9	1280.4	14400	1350100800	462334	15.11	4	10	5
2012-10-13 05:00:00	0.7	1270.7	18000	1350104400	457747	15.11	5	10	5
2012-10-13 06:00:00	1.1	1261.0	21600	1350108000	453317	15.11	6	10	5
2012-10-13 07:00:00	3.7	1328.9	25200	1350111600	486619	15.11	7	10	5
2012-10-13 08:00:00	4.7	1338.6	28800	1350115200	491934	15.11	8	10	5
2012-10-13 09:00:00	5.4	1358.0	32400	1350118800	502033	15.11	9	10	5
2012-10-13 10:00:00	5.3	1183.4	36000	1350122400	420000	15.11	10	10	5
2012-10-13 11:00:00	5.9	1600.5	39600	1350126000	558037	15.11	11	10	5
2012-10-13 12:00:00	6.6	1542.3	43200	1350129600	511969	15.11	12	10	5
2012-10-13 13:00:00	6.8	1513.2	46800	1350133200	534842	15.11	13	10	5
2012-10-13 14:00:00	7.5	1484.1	50400	1350136800	574309	15.11	14	10	5
2012-10-13 15:00:00	7.3	1542.3	54000	1350140400	512932	15.11	15	10	5
2012-10-13 16:00:00	6.5	1522.9	57600	1350144000	525680	15.11	16	10	5
2012-10-13 17:00:00	6.2	1522.9	61200	1350147600	525377	15.11	17	10	5
2012-10-13 18:00:00	5.7	1455.0	64800	1350151200	552729	15.11	18	10	5
2012-10-13 19:00:00	5.8	1435.6	68400	1350154800	542424	15.11	19	10	5
2012-10-13 20:00:00	5.6	1348.3	72000	1350158400	497315	15.11	20	10	5
2012-10-13 21:00:00	5.6	1173.7	75600	1350162000	415963	15.11	21	10	5
2012-10-13 22:00:00	6.8	1358.0	79200	1350165600	503138	15.11	22	10	5
2012-10-13 23:00:00	7.5	1328.9	82800	1350169200	489384	15.11	23	10	5
2012-10-14 00:00:00	7.8	1299.8	0	1350172800	475552	15.11	0	10	6
2012-10-14 01:00:00	6.7	1251.3	3600	1350176400	451510	15.11	1	10	6
2012-10-14 02:00:00	8.0	1183.4	7200	1350180000	422165	15.11	2	10	6
2012-10-14 03:00:00	7.8	1193.1	10800	1350183600	426213	15.11	3	10	6
2012-10-14 04:00:00	6.7	1212.5	14400	1350187200	433834	15.11	4	10	6
2012-10-14 05:00:00	6.4	1212.5	18000	1350190800	433604	15.11	5	10	6
2012-10-14 06:00:00	8.0	1261.0	21600	1350194400	457359	15.11	6	10	6
2012-10-14 07:00:00	9.9	1290.1	25200	1350198000	475749	15.11	7	10	6
2012-10-14 08:00:00	11.5	1358.0	28800	1350201600	525870	15.11	8	10	6
2012-10-14 09:00:00	13.5	1484.1	32400	1350205200	640219	17.11	9	10	6
2012-10-14 10:00:00	13.9	1358.0	36000	1350208800	572338	17.11	10	10	6
2012-10-14 11:00:00	13.9	1416.2	39600	1350212400	606296	17.11	11	10	6
2012-10-14 12:00:00	15.0	1455.0	43200	1350216000	651043	18.11	12	10	6
2012-10-14 13:00:00	15.2	1416.2	46800	1350219600	631402	18.11	13	10	6
