	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset	Hour	month	DayofWeek
2011-04-06 03:00:00	0.7	58.2	10800	1302058800	35675	15.11	3	4	2
2011-04-06 04:00:00	0.4	58.2	14400	1302062400	35675	15.11	4	4	2
2011-04-06 05:00:00	-0.3	58.2	18000	1302066000	35675	15.11	5	4	2
2011-04-06 06:00:00	1.3	58.2	21600	1302069600	35675	15.11	6	4	2
2011-04-06 07:00:00	3.5	58.2	25200	1302073200	35675	15.11	7	4	2
2011-04-06 08:00:00	4.4	58.2	28800	1302076800	35675	15.11	8	4	2
2011-04-06 09:00:00	5.7	58.2	32400	1302080400	35675	15.11	9	4	2
2011-04-06 10:00:00	5.8	426.8	36000	1302084000	148334	15.11	10	4	2
2011-04-06 11:00:00	6.7	58.2	39600	1302087600	35675	15.11	11	4	2
2011-04-06 12:00:00	6.7	58.2	43200	1302091200	35675	15.11	12	4	2
2011-04-06 13:00:00	7.6	698.4	46800	1302094800	261953	15.11	13	4	2
2011-04-06 14:00:00	8.3	436.5	50400	1302098400	152210	15.11	14	4	2
2011-04-06 15:00:00	8.6	455.9	54000	1302102000	158749	15.11	15	4	2
2011-04-06 16:00:00	8.9	436.5	57600	1302105600	152508	15.11	16	4	2
2011-04-06 17:00:00	8.6	436.5	61200	1302109200	152353	15.11	17	4	2
2011-04-06 18:00:00	8.1	446.2	64800	1302112800	155280	15.11	18	4	2
2011-04-06 19:00:00	7.5	426.8	68400	1302116400	148781	15.11	19	4	2
2011-04-06 20:00:00	7.3	426.8	72000	1302120000	148707	15.11	20	4	2
2011-04-06 21:00:00	7.2	58.2	75600	1302123600	35675	15.11	21	4	2
2011-04-06 22:00:00	6.3	426.8	79200	1302127200	148429	15.11	22	4	2
2011-04-06 23:00:00	7.6	426.8	82800	1302130800	148821	15.11	23	4	2
2011-04-07 00:00:00	7.0	417.1	0	1302134400	145600	15.11	0	4	3
2011-04-07 01:00:00	6.2	407.4	3600	1302138000	142491	15.11	1	4	3
2011-04-07 02:00:00	6.0	58.2	7200	1302141600	35675	15.11	2	4	3
2011-04-07 03:00:00	5.7	58.2	10800	1302145200	35675	15.11	3	4	3
2011-04-07 04:00:00	5.7	58.2	14400	1302148800	35675	15.11	4	4	3
2011-04-07 05:00:00	5.4	58.2	18000	1302152400	35675	15.11	5	4	3
2011-04-07 06:00:00	5.7	58.2	21600	1302156000	35675	15.11	6	4	3
2011-04-07 07:00:00	6.2	58.2	25200	1302159600	35675	15.11	7	4	3
2011-04-07 08:00:00	7.3	58.2	28800	1302163200	35675	15.11	8	4	3
2011-04-07 09:00:00	7.9	58.2	32400	1302166800	35675	15.11	9	4	3
2011-04-07 10:00:00	8.9	485.0	36000	1302170400	169044	15.11	10	4	3
2011-04-07 11:00:00	10.0	58.2	39600	1302174000	35675	15.11	11	4	3
2011-04-07 12:00:00	10.5	58.2	43200	1302177600	35675	15.11	12	4	3
2011-04-07 13:00:00	11.0	446.2	46800	1302181200	157736	15.11	13	4	3
2011-04-07 14:00:00	11.0	58.2	50400	1302184800	35675	15.11	14	4	3
2011-04-07 15:00:00	10.5	465.6	54000	1302188400	163613	15.11	15	4	3
2011-04-07 16:00:00	10.0	436.5	57600	1302192000	153249	15.11	16	4	3
2011-04-07 17:00:00	9.7	582.0	61200	1302195600	208342	15.11	17	4	3
2011-04-07 18:00:00	9.7	58.2	64800	1302199200	35675	15.11	18	4	3
2011-04-07 19:00:00	9.7	58.2	68400	1302202800	35675	15.11	19	4	3
2011-04-07 20:00:00	8.6	58.2	72000	1302206400	35675	15.11	20	4	3
2011-04-07 21:00:00	7.3	58.2	75600	1302210000	35675	15.11	21	4	3
2011-04-07 22:00:00	6.2	58.2	79200	1302213600	35675	15.11	22	4	3
2011-04-07 23:00:00	6.2	58.2	82800	1302217200	35675	15.11	23	4	3
2011-04-08 00:00:00	6.2	58.2	0	1302220800	35675	15.11	0	4	4
2011-04-08 01:00:00	5.9	58.2	3600	1302224400	35675	15.11	1	4	4
2011-04-08 02:00:00	6.2	388.0	7200	1302228000	136863	15.11	2	4	4
2011-04-08 03:00:00	6.4	475.3	10800	1302231600	164525	15.11	3	4	4
2011-04-08 04:00:00	6.4	417.1	14400	1302235200	145454	15.11	4	4	4
2011-04-08 05:00:00	6.6	58.2	18000	1302238800	35675	15.11	5	4	4
2011-04-08 06:00:00	6.6	58.2	21600	1302242400	35675	15.11	6	4	4
2011-04-08 07:00:00	6.9	58.2	25200	1302246000	35675	15.11	7	4	4
2011-04-08 08:00:00	6.9	58.2	28800	1302249600	35675	15.11	8	4	4
2011-04-08 09:00:00	7.0	58.2	32400	1302253200	35675	15.11	9	4	4
2011-04-08 10:00:00	7.0	407.4	36000	1302256800	142666	15.11	10	4	4
2011-04-08 11:00:00	7.0	58.2	39600	1302260400	35675	15.11	11	4	4
2011-04-08 12:00:00	6.7	58.2	43200	1302264000	35675	15.11	12	4	4
2011-04-08 13:00:00	6.7	543.2	46800	1302267600	190146	15.11	13	4	4
2011-04-08 14:00:00	6.9	388.0	50400	1302271200	136992	15.11	14	4	4
2011-04-08 15:00:00	6.1	58.2	54000	1302274800	35675	15.11	15	4	4
2011-04-08 16:00:00	5.6	426.8	57600	1302278400	148302	15.11	16	4	4
2011-04-08 17:00:00	5.3	397.7	61200	1302282000	139518	15.11	17	4	4
2011-04-08 18:00:00	4.8	388.0	64800	1302285600	136701	15.11	18	4	4
2011-04-08 19:00:00	5.3	388.0	68400	1302289200	136748	15.11	19	4	4
2011-04-08 20:00:00	5.6	58.2	72000	1302292800	35675	15.11	20	4	4
2011-04-08 21:00:00	5.3	407.4	75600	1302296400	142360	15.11	21	4	4
2011-04-08 22:00:00	5.3	58.2	79200	1302300000	35675	15.11	22	4	4
2011-04-08 23:00:00	5.3	58.2	82800	1302303600	35675	15.11	23	4	4
2011-04-09 00:00:00	5.3	58.2	0	1302307200	35675	15.11	0	4	5
2011-04-09 01:00:00	5.3	58.2	3600	1302310800	35675	15.11	1	4	5
2011-04-09 02:00:00	5.0	58.2	7200	1302314400	35675	15.11	2	4	5
2011-04-09 03:00:00	5.3	58.2	10800	1302318000	35675	15.11	3	4	5
2011-04-09 04:00:00	5.3	58.2	14400	1302321600	35675	15.11	4	4	5
2011-04-09 05:00:00	5.3	58.2	18000	1302325200	35675	15.11	5	4	5
2011-04-09 06:00:00	5.6	58.2	21600	1302328800	35675	15.11	6	4	5
2011-04-09 07:00:00	5.9	58.2	25200	1302332400	35675	15.11	7	4	5
2011-04-09 08:00:00	6.1	58.2	28800	1302336000	35675	15.11	8	4	5
2011-04-09 09:00:00	6.4	58.2	32400	1302339600	35675	15.11	9	4	5
2011-04-09 10:00:00	7.0	58.2	36000	1302343200	35675	15.11	10	4	5
2011-04-09 11:00:00	7.6	58.2	39600	1302346800	35675	15.11	11	4	5
2011-04-09 12:00:00	8.1	58.2	43200	1302350400	35675	15.11	12	4	5
2011-04-09 13:00:00	8.6	523.8	46800	1302354000	183365	15.11	13	4	5
2011-04-09 14:00:00	8.6	446.2	50400	1302357600	155516	15.11	14	4	5
2011-04-09 15:00:00	8.6	679.0	54000	1302361200	252844	15.11	15	4	5
2011-04-09 16:00:00	8.6	475.3	57600	1302364800	165427	15.11	16	4	5
2011-04-09 17:00:00	8.6	485.0	61200	1302368400	168873	15.11	17	4	5
2011-04-09 18:00:00	8.6	485.0	64800	1302372000	168873	15.11	18	4	5
2011-04-09 19:00:00	8.6	58.2	68400	1302375600	35675	15.11	19	4	5
2011-04-09 20:00:00	8.6	397.7	72000	1302379200	140403	15.11	20	4	5
2011-04-09 21:00:00	8.9	58.2	75600	1302382800	35675	15.11	21	4	5
2011-04-09 22:00:00	8.6	58.2	79200	1302386400	35675	15.11	22	4	5
2011-04-09 23:00:00	8.6	58.2	82800	1302390000	35675	15.11	23	4	5
2011-04-10 00:00:00	8.6	58.2	0	1302393600	35675	15.11	0	4	6
2011-04-10 01:00:00	8.6	58.2	3600	1302397200	35675	15.11	1	4	6
2011-04-10 02:00:00	8.6	58.2	7200	1302400800	35675	15.11	2	4	6
2011-04-10 03:00:00	8.8	58.2	10800	1302404400	35675	15.11	3	4	6
2011-04-10 04:00:00	8.8	58.2	14400	1302408000	35675	15.11	4	4	6
2011-04-10 05:00:00	8.8	58.2	18000	1302411600	35675	15.11	5	4	6
2011-04-10 06:00:00	8.8	58.2	21600	1302415200	35675	15.11	6	4	6
2011-04-10 07:00:00	9.1	58.2	25200	1302418800	35675	15.11	7	4	6
2011-04-10 08:00:00	9.7	58.2	28800	1302422400	35675	15.11	8	4	6
2011-04-10 09:00:00	9.9	58.2	32400	1302426000	35675	15.11	9	4	6
2011-04-10 10:00:00	10.2	58.2	36000	1302429600	35675	15.11	10	4	6
2011-04-10 11:00:00	11.0	58.2	39600	1302433200	35675	15.11	11	4	6
2011-04-10 12:00:00	11.8	58.2	43200	1302436800	35675	15.11	12	4	6
2011-04-10 13:00:00	13.0	58.2	46800	1302440400	36903	15.11	13	4	6
2011-04-10 14:00:00	13.5	58.2	50400	1302444000	37713	15.11	14	4	6
2011-04-10 15:00:00	13.3	58.2	54000	1302447600	37354	15.11	15	4	6
2011-04-10 16:00:00	13.0	58.2	57600	1302451200	36903	15.11	16	4	6
2011-04-10 17:00:00	12.8	58.2	61200	1302454800	36420	15.11	17	4	6
2011-04-10 18:00:00	12.3	58.2	64800	1302458400	35977	15.11	18	4	6
2011-04-10 19:00:00	12.1	58.2	68400	1302462000	35930	15.11	19	4	6
2011-04-10 20:00:00	11.3	58.2	72000	1302465600	35675	15.11	20	4	6
2011-04-10 21:00:00	11.0	58.2	75600	1302469200	35675	15.11	21	4	6
2011-04-10 22:00:00	10.2	58.2	79200	1302472800	35675	15.11	22	4	6
2011-04-10 23:00:00	11.0	58.2	82800	1302476400	35675	15.11	23	4	6
2011-04-11 00:00:00	12.4	58.2	0	1302480000	36013	15.11	0	4	0
2011-04-11 01:00:00	12.9	58.2	3600	1302483600	36665	15.11	1	4	0
2011-04-11 02:00:00	13.8	58.2	7200	1302487200	38299	16.11	2	4	0
2011-04-11 03:00:00	13.8	58.2	10800	1302490800	38299	16.11	3	4	0
2011-04-11 04:00:00	13.8	58.2	14400	1302494400	38299	16.11	4	4	0
2011-04-11 05:00:00	14.1	58.2	18000	1302498000	38924	16.11	5	4	0
2011-04-11 06:00:00	15.1	58.2	21600	1302501600	40564	17.11	6	4	0
2011-04-11 07:00:00	15.9	58.2	25200	1302505200	42007	18.11	7	4	0
2011-04-11 08:00:00	16.8	58.2	28800	1302508800	43638	18.11	8	4	0
2011-04-11 09:00:00	17.5	58.2	32400	1302512400	44586	19.11	9	4	0
2011-04-11 10:00:00	18.8	58.2	36000	1302516000	46646	20.11	10	4	0
2011-04-11 11:00:00	19.4	58.2	39600	1302519600	47120	21.11	11	4	0
2011-04-11 12:00:00	19.5	58.2	43200	1302523200	47326	21.11	12	4	0
2011-04-11 13:00:00	19.9	960.3	46800	1302526800	458457	22.11	13	4	0
2011-04-11 14:00:00	20.5	426.8	50400	1302530400	209843	23.11	14	4	0
2011-04-11 15:00:00	20.3	436.5	54000	1302534000	213200	23.11	15	4	0
2011-04-11 16:00:00	20.2	446.2	57600	1302537600	216909	23.11	16	4	0
2011-04-11 17:00:00	20.3	455.9	61200	1302541200	221150	23.11	17	4	0
2011-04-11 18:00:00	20.0	446.2	64800	1302544800	215247	22.11	18	4	0
2011-04-11 19:00:00	19.9	58.2	68400	1302548400	48091	22.11	19	4	0
2011-04-11 20:00:00	19.4	397.7	72000	1302552000	193939	22.11	20	4	0
2011-04-11 21:00:00	17.2	58.2	75600	1302555600	43947	19.11	21	4	0
2011-04-11 22:00:00	16.3	494.7	79200	1302559200	213210	19.11	22	4	0
2011-04-11 23:00:00	15.7	58.2	82800	1302562800	41754	17.11	23	4	0
2011-04-12 00:00:00	15.3	58.2	0	1302566400	41014	17.11	0	4	1
2011-04-12 01:00:00	15.1	446.2	3600	1302570000	185570	18.11	1	4	1
2011-04-12 02:00:00	15.1	58.2	7200	1302573600	40564	17.11	2	4	1
2011-04-12 03:00:00	14.9	58.2	10800	1302577200	40247	17.11	3	4	1
2011-04-12 04:00:00	14.7	58.2	14400	1302580800	40002	16.11	4	4	1
2011-04-12 05:00:00	14.7	58.2	18000	1302584400	40002	16.11	5	4	1
2011-04-12 06:00:00	14.5	58.2	21600	1302588000	39583	16.11	6	4	1
2011-04-12 07:00:00	13.6	58.2	25200	1302591600	37922	15.11	7	4	1
2011-04-12 08:00:00	12.4	58.2	28800	1302595200	36013	15.11	8	4	1
2011-04-12 09:00:00	12.9	58.2	32400	1302598800	36665	15.11	9	4	1
2011-04-12 10:00:00	14.0	1076.7	36000	1302602400	430111	17.11	10	4	1
2011-04-12 11:00:00	14.7	858.45	39600	1302606000	350798	17.11	11	4	1
2011-04-12 12:00:00	13.3	858.45	43200	1302609600	329738	16.11	12	4	1
2011-04-12 13:00:00	13.4	858.45	46800	1302613200	331034	16.11	13	4	1
2011-04-12 14:00:00	13.2	58.2	50400	1302616800	37195	15.11	14	4	1
2011-04-12 15:00:00	12.6	58.2	54000	1302620400	36139	15.11	15	4	1
2011-04-12 16:00:00	11.5	1149.45	57600	1302624000	421150	15.11	16	4	1
2011-04-12 17:00:00	11.3	800.25	61200	1302627600	286948	15.11	17	4	1
2011-04-12 18:00:00	11.0	814.8	64800	1302631200	290382	15.11	18	4	1
2011-04-12 19:00:00	10.2	58.2	68400	1302634800	35675	15.11	19	4	1
2011-04-12 20:00:00	9.9	58.2	72000	1302638400	35675	15.11	20	4	1
2011-04-12 21:00:00	10.2	1178.55	75600	1302642000	424777	15.11	21	4	1
2011-04-12 22:00:00	9.9	58.2	79200	1302645600	35675	15.11	22	4	1
2011-04-12 23:00:00	9.9	58.2	82800	1302649200	35675	15.11	23	4	1
2011-04-13 00:00:00	9.9	58.2	0	1302652800	35675	15.11	0	4	2
2011-04-13 01:00:00	9.1	58.2	3600	1302656400	35675	15.11	1	4	2
2011-04-13 02:00:00	8.8	1222.2	7200	1302660000	440657	15.11	2	4	2
2011-04-13 03:00:00	8.8	1193.1	10800	1302663600	427561	15.11	3	4	2
2011-04-13 04:00:00	8.8	1222.2	14400	1302667200	440657	15.11	4	4	2
2011-04-13 05:00:00	8.8	1033.05	18000	1302670800	361357	15.11	5	4	2
2011-04-13 06:00:00	9.1	1018.5	21600	1302674400	356224	15.11	6	4	2
2011-04-13 07:00:00	9.1	1353.15	25200	1302678000	504427	15.11	7	4	2
2011-04-13 08:00:00	8.8	742.05	28800	1302681600	288682	15.11	8	4	2
2011-04-13 09:00:00	9.1	742.05	32400	1302685200	289185	15.11	9	4	2
2011-04-13 10:00:00	9.7	620.8	36000	1302688800	225903	15.11	10	4	2
2011-04-13 11:00:00	9.7	679.0	39600	1302692400	254500	15.11	11	4	2
2011-04-13 12:00:00	10.7	698.4	43200	1302696000	268130	15.11	12	4	2
2011-04-13 13:00:00	11.0	776.0	46800	1302699600	264258	15.11	13	4	2
2011-04-13 14:00:00	10.7	814.8	50400	1302703200	289575	15.11	14	4	2
2011-04-13 15:00:00	11.0	824.5	54000	1302706800	293385	15.11	15	4	2
2011-04-13 16:00:00	10.4	776.0	57600	1302710400	260497	15.11	16	4	2
2011-04-13 17:00:00	10.7	824.5	61200	1302714000	292556	15.11	17	4	2
2011-04-13 18:00:00	9.9	766.3	64800	1302717600	263913	15.11	18	4	2
2011-04-13 19:00:00	9.4	591.7	68400	1302721200	212232	15.11	19	4	2
2011-04-13 20:00:00	9.1	494.7	72000	1302724800	172695	15.11	20	4	2
2011-04-13 21:00:00	8.6	591.7	75600	1302728400	211482	15.11	21	4	2
2011-04-13 22:00:00	8.9	514.1	79200	1302732000	179821	15.11	22	4	2
2011-04-13 23:00:00	7.8	514.1	82800	1302735600	179227	15.11	23	4	2
2011-04-14 00:00:00	7.5	494.7	0	1302739200	171870	15.11	0	4	3
2011-04-14 01:00:00	6.1	485.0	3600	1302742800	167867	15.11	1	4	3
2011-04-14 02:00:00	6.4	591.7	7200	1302746400	210367	15.11	2	4	3
2011-04-14 03:00:00	5.3	582.0	10800	1302750000	205803	15.11	3	4	3
2011-04-14 04:00:00	5.6	552.9	14400	1302753600	193703	15.11	4	4	3
2011-04-14 05:00:00	5.3	562.6	18000	1302757200	197606	15.11	5	4	3
2011-04-14 06:00:00	7.5	562.6	21600	1302760800	198396	15.11	6	4	3
2011-04-14 07:00:00	8.7	582.0	25200	1302764400	207324	15.11	7	4	3
2011-04-14 08:00:00	9.7	620.8	28800	1302768000	225903	15.11	8	4	3
2011-04-14 09:00:00	10.3	562.6	32400	1302771600	200943	15.11	9	4	3
2011-04-14 10:00:00	10.9	1062.15	36000	1302775200	378362	15.11	10	4	3
2011-04-14 11:00:00	10.9	1236.75	39600	1302778800	455951	15.11	11	4	3
2011-04-14 12:00:00	11.2	1353.15	43200	1302782400	518576	15.11	12	4	3
2011-04-14 13:00:00	11.2	1469.55	46800	1302786000	583863	15.11	13	4	3
2011-04-14 14:00:00	11.7	1484.1	50400	1302789600	605929	15.11	14	4	3
2011-04-14 15:00:00	11.3	58.2	54000	1302793200	35675	15.11	15	4	3
2011-04-14 16:00:00	11.5	58.2	57600	1302796800	35675	15.11	16	4	3
2011-04-14 17:00:00	11.2	58.2	61200	1302800400	35675	15.11	17	4	3
2011-04-14 18:00:00	10.4	1469.55	64800	1302804000	573916	15.11	18	4	3
