	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset	Hour	month	DayofWeek
2013-01-04 09:00:00	-1.0	1144.6	32400	1357290000	401690	15.11	9	1	4
2013-01-04 10:00:00	-0.5	1319.2	36000	1357293600	480609	15.11	10	1	4
2013-01-04 11:00:00	0.1	1338.6	39600	1357297200	490191	15.11	11	1	4
2013-01-04 12:00:00	0.4	1338.6	43200	1357300800	490252	15.11	12	1	4
2013-01-04 13:00:00	0.7	1338.6	46800	1357304400	490317	15.11	13	1	4
2013-01-04 14:00:00	1.0	1377.4	50400	1357308000	509791	15.11	14	1	4
2013-01-04 15:00:00	1.0	1387.1	54000	1357311600	514730	15.11	15	1	4
2013-01-04 16:00:00	0.0	1377.4	57600	1357315200	509554	15.11	16	1	4
2013-01-04 17:00:00	-0.3	1338.6	61200	1357318800	490117	15.11	17	1	4
2013-01-04 18:00:00	-0.7	1280.4	64800	1357322400	462060	15.11	18	1	4
2013-01-04 19:00:00	-1.0	1222.2	68400	1357326000	435312	15.11	19	1	4
2013-01-04 20:00:00	-1.0	1134.9	72000	1357329600	397647	15.11	20	1	4
2013-01-04 21:00:00	-1.3	1183.4	75600	1357333200	418187	15.11	21	1	4
2013-01-04 22:00:00	-1.2	1183.4	79200	1357336800	418197	15.11	22	1	4
2013-01-04 23:00:00	-0.8	1193.1	82800	1357340400	422460	15.11	23	1	4
2013-01-05 00:00:00	-1.0	1183.4	0	1357344000	418217	15.11	0	1	5
2013-01-05 01:00:00	-1.7	1134.9	3600	1357347600	397586	15.11	1	1	5
2013-01-05 02:00:00	-1.7	1134.9	7200	1357351200	397586	15.11	2	1	5
2013-01-05 03:00:00	-1.7	1164.0	10800	1357354800	409818	15.11	3	1	5
2013-01-05 04:00:00	-1.3	1164.0	14400	1357358400	409854	15.11	4	1	5
2013-01-05 05:00:00	-1.7	1183.4	18000	1357362000	418150	15.11	5	1	5
2013-01-05 06:00:00	-1.9	1202.8	21600	1357365600	426604	15.11	6	1	5
2013-01-05 07:00:00	-2.6	1270.7	25200	1357369200	457306	15.11	7	1	5
2013-01-05 08:00:00	-1.2	1299.8	28800	1357372800	471178	15.11	8	1	5
2013-01-05 09:00:00	-0.1	1328.9	32400	1357376400	485397	15.11	9	1	5
2013-01-05 10:00:00	0.1	1396.8	36000	1357380000	519481	15.11	10	1	5
2013-01-05 11:00:00	0.7	1474.4	39600	1357383600	576331	15.11	11	1	5
2013-01-05 12:00:00	1.2	1484.1	43200	1357387200	569897	15.11	12	1	5
2013-01-05 13:00:00	1.2	1464.7	46800	1357390800	555602	15.11	13	1	5
2013-01-05 14:00:00	1.7	1503.5	50400	1357394400	542365	15.11	14	1	5
2013-01-05 15:00:00	1.4	1484.1	54000	1357398000	569996	15.11	15	1	5
2013-01-05 16:00:00	0.6	1425.9	57600	1357401600	534733	15.11	16	1	5
2013-01-05 17:00:00	-0.2	1348.3	61200	1357405200	494926	15.11	17	1	5
2013-01-05 18:00:00	-0.3	1290.1	64800	1357408800	466696	15.11	18	1	5
2013-01-05 19:00:00	-0.3	1270.7	68400	1357412400	457576	15.11	19	1	5
2013-01-05 20:00:00	0.1	1309.5	72000	1357416000	476027	15.11	20	1	5
2013-01-05 21:00:00	0.5	1309.5	75600	1357419600	476104	15.11	21	1	5
2013-01-05 22:00:00	0.3	1319.2	79200	1357423200	480751	15.11	22	1	5
2013-01-05 23:00:00	0.9	1319.2	82800	1357426800	480878	15.11	23	1	5
2013-01-06 00:00:00	1.1	785.7	0	1357430400	248216	15.11	0	1	6
2013-01-06 01:00:00	1.4	1299.8	3600	1357434000	471652	15.11	1	1	6
2013-01-06 02:00:00	1.3	1299.8	7200	1357437600	471627	15.11	2	1	6
2013-01-06 03:00:00	1.5	1299.8	10800	1357441200	471677	15.11	3	1	6
2013-01-06 04:00:00	0.8	1299.8	14400	1357444800	471513	15.11	4	1	6
2013-01-06 05:00:00	-0.4	1290.1	18000	1357448400	466680	15.11	5	1	6
2013-01-06 06:00:00	-2.2	1299.8	21600	1357452000	471061	15.11	6	1	6
2013-01-06 07:00:00	-1.3	1328.9	25200	1357455600	485208	15.11	7	1	6
2013-01-06 08:00:00	1.5	1377.4	28800	1357459200	509935	15.11	8	1	6
2013-01-06 09:00:00	3.1	1183.4	32400	1357462800	418973	15.11	9	1	6
2013-01-06 10:00:00	3.2	1309.5	36000	1357466400	476924	15.11	10	1	6
2013-01-06 11:00:00	4.2	1299.8	39600	1357470000	472749	15.11	11	1	6
2013-01-06 12:00:00	4.5	1338.6	43200	1357473600	491820	15.11	12	1	6
2013-01-06 13:00:00	4.1	1367.7	46800	1357477200	506151	15.11	13	1	6
2013-01-06 14:00:00	4.3	1348.3	50400	1357480800	496525	15.11	14	1	6
2013-01-06 15:00:00	4.2	1377.4	54000	1357484400	511125	15.11	15	1	6
2013-01-06 16:00:00	3.8	1396.8	57600	1357488000	520857	15.11	16	1	6
2013-01-06 17:00:00	3.8	1367.7	61200	1357491600	505995	15.11	17	1	6
2013-01-06 18:00:00	3.5	1367.7	64800	1357495200	505844	15.11	18	1	6
2013-01-06 19:00:00	3.5	1328.9	68400	1357498800	486520	15.11	19	1	6
2013-01-06 20:00:00	3.3	1164.0	72000	1357502400	410664	15.11	20	1	6
2013-01-06 21:00:00	3.2	1309.5	75600	1357506000	476924	15.11	21	1	6
2013-01-06 22:00:00	3.2	1299.8	79200	1357509600	472252	15.11	22	1	6
2013-01-06 23:00:00	2.7	1290.1	82800	1357513200	467420	15.11	23	1	6
2013-01-07 00:00:00	2.7	1280.4	0	1357516800	462825	15.11	0	1	0
2013-01-07 01:00:00	2.1	1164.0	3600	1357520400	410344	15.11	1	1	0
2013-01-07 02:00:00	2.1	1144.6	7200	1357524000	402130	15.11	2	1	0
2013-01-07 03:00:00	2.2	1154.3	10800	1357527600	406241	15.11	3	1	0
2013-01-07 04:00:00	1.7	1164.0	14400	1357531200	410261	15.11	4	1	0
2013-01-07 05:00:00	2.2	1164.0	18000	1357534800	410367	15.11	5	1	0
2013-01-07 06:00:00	1.1	1183.4	21600	1357538400	418501	15.11	6	1	0
2013-01-07 07:00:00	1.4	1222.2	25200	1357542000	435684	15.11	7	1	0
2013-01-07 08:00:00	2.1	1270.7	28800	1357545600	458078	15.11	8	1	0
2013-01-07 09:00:00	2.5	1358.0	32400	1357549200	500501	15.11	9	1	0
2013-01-07 10:00:00	2.8	1435.6	36000	1357552800	540676	15.11	10	1	0
2013-01-07 11:00:00	3.4	1484.1	39600	1357556400	570881	15.11	11	1	0
2013-01-07 12:00:00	3.0	1474.4	43200	1357560000	577218	15.11	12	1	0
2013-01-07 13:00:00	3.3	1552.0	46800	1357563600	504534	15.11	13	1	0
2013-01-07 14:00:00	3.0	1532.6	50400	1357567200	515652	15.11	14	1	0
2013-01-07 15:00:00	2.3	58.2	54000	1357570800	35675	15.11	15	1	0
2013-01-07 16:00:00	1.7	58.2	57600	1357574400	35675	15.11	16	1	0
2013-01-07 17:00:00	1.1	58.2	61200	1357578000	35675	15.11	17	1	0
2013-01-07 18:00:00	-0.8	1008.8	64800	1357581600	348321	15.11	18	1	0
2013-01-07 19:00:00	-1.5	999.1	68400	1357585200	344728	15.11	19	1	0
2013-01-07 20:00:00	-2.4	1299.8	72000	1357588800	471040	15.11	20	1	0
2013-01-07 22:00:00	-3.1	999.1	79200	1357596000	344645	15.11	22	1	0
2013-01-07 23:00:00	-3.1	999.1	82800	1357599600	344645	15.11	23	1	0
2013-01-08 00:00:00	-3.6	999.1	0	1357603200	344624	15.11	0	1	1
2013-01-08 01:00:00	-4.4	1299.8	3600	1357606800	470871	15.11	1	1	1
2013-01-08 02:00:00	-3.5	1503.5	7200	1357610400	540949	15.11	2	1	1
2013-01-08 03:00:00	-4.0	1299.8	10800	1357614000	470900	15.11	3	1	1
2013-01-08 04:00:00	-3.6	1280.4	14400	1357617600	461757	15.11	4	1	1
2013-01-08 05:00:00	-4.0	1338.6	18000	1357621200	489671	15.11	5	1	1
2013-01-08 06:00:00	-3.8	1358.0	21600	1357624800	499287	15.11	6	1	1
2013-01-08 07:00:00	-3.5	1387.1	25200	1357628400	513979	15.11	7	1	1
2013-01-08 08:00:00	-1.0	1416.2	28800	1357632000	529306	15.11	8	1	1
2013-01-08 09:00:00	2.2	1270.7	32400	1357635600	458107	15.11	9	1	1
2013-01-08 10:00:00	3.6	1406.5	36000	1357639200	525779	15.11	10	1	1
2013-01-08 11:00:00	4.8	1464.7	39600	1357642800	557341	15.11	11	1	1
2013-01-08 12:00:00	5.4	1464.7	43200	1357646400	557747	15.11	12	1	1
2013-01-08 13:00:00	5.5	1445.3	46800	1357650000	547371	15.11	13	1	1
2013-01-08 14:00:00	5.5	1464.7	50400	1357653600	557820	15.11	14	1	1
2013-01-08 15:00:00	5.5	1464.7	54000	1357657200	557820	15.11	15	1	1
2013-01-08 16:00:00	4.5	1493.8	57600	1357660800	556529	15.11	16	1	1
2013-01-08 17:00:00	3.9	1416.2	61200	1357664400	530993	15.11	17	1	1
2013-01-08 18:00:00	3.8	1319.2	64800	1357668000	481925	15.11	18	1	1
2013-01-08 19:00:00	2.4	1299.8	68400	1357671600	471943	15.11	19	1	1
2013-01-08 20:00:00	0.9	1270.7	72000	1357675200	457787	15.11	20	1	1
2013-01-08 21:00:00	0.5	1309.5	75600	1357678800	476104	15.11	21	1	1
2013-01-08 22:00:00	-0.8	1338.6	79200	1357682400	490034	15.11	22	1	1
2013-01-08 23:00:00	-0.6	1338.6	82800	1357686000	490066	15.11	23	1	1
2013-01-09 00:00:00	-1.5	1299.8	0	1357689600	471140	15.11	0	1	2
2013-01-09 01:00:00	-1.7	1280.4	3600	1357693200	461934	15.11	1	1	2
2013-01-09 02:00:00	-2.0	1270.7	7200	1357696800	457364	15.11	2	1	2
2013-01-09 03:00:00	-2.6	1299.8	10800	1357700400	471020	15.11	3	1	2
2013-01-09 04:00:00	-2.6	1299.8	14400	1357704000	471020	15.11	4	1	2
2013-01-09 05:00:00	-1.7	1299.8	18000	1357707600	471116	15.11	5	1	2
2013-01-09 06:00:00	-1.7	1319.2	21600	1357711200	480441	15.11	6	1	2
2013-01-09 07:00:00	-1.5	1309.5	25200	1357714800	475785	15.11	7	1	2
2013-01-09 08:00:00	1.6	1358.0	28800	1357718400	500186	15.11	8	1	2
2013-01-09 09:00:00	3.0	1008.8	32400	1357722000	348767	15.11	9	1	2
2013-01-09 10:00:00	3.8	58.2	36000	1357725600	35675	15.11	10	1	2
2013-01-09 11:00:00	4.8	58.2	39600	1357729200	35675	15.11	11	1	2
2013-01-09 12:00:00	5.9	1940.0	43200	1357732800	706012	15.11	12	1	2
2013-01-09 13:00:00	6.4	1920.6	46800	1357736400	697336	15.11	13	1	2
2013-01-09 14:00:00	6.5	1755.7	50400	1357740000	622752	15.11	14	1	2
2013-01-09 15:00:00	6.3	1678.1	54000	1357743600	589736	15.11	15	1	2
2013-01-09 16:00:00	6.5	1658.7	57600	1357747200	581979	15.11	16	1	2
2013-01-09 17:00:00	5.7	1503.5	61200	1357750800	544450	15.11	17	1	2
2013-01-09 18:00:00	4.5	1455.0	64800	1357754400	551920	15.11	18	1	2
2013-01-09 19:00:00	5.7	1406.5	68400	1357758000	527041	15.11	19	1	2
2013-01-09 20:00:00	5.5	999.1	72000	1357761600	345955	15.11	20	1	2
2013-01-09 21:00:00	6.0	1338.6	75600	1357765200	492781	15.11	21	1	2
2013-01-09 22:00:00	5.3	1309.5	79200	1357768800	478057	15.11	22	1	2
2013-01-09 23:00:00	4.8	1299.8	82800	1357772400	473080	15.11	23	1	2
2013-01-10 00:00:00	4.2	1280.4	0	1357776000	463506	15.11	0	1	3
2013-01-10 01:00:00	3.9	999.1	3600	1357779600	345402	15.11	1	1	3
2013-01-10 02:00:00	2.9	1008.8	7200	1357783200	348748	15.11	2	1	3
2013-01-10 03:00:00	2.7	1008.8	10800	1357786800	348712	15.11	3	1	3
2013-01-10 04:00:00	2.2	1008.8	14400	1357790400	348632	15.11	4	1	3
2013-01-10 05:00:00	0.9	1008.8	18000	1357794000	348469	15.11	5	1	3
2013-01-10 06:00:00	0.6	58.2	21600	1357797600	35675	15.11	6	1	3
2013-01-10 07:00:00	0.9	1008.8	25200	1357801200	348469	15.11	7	1	3
2013-01-10 08:00:00	2.9	58.2	28800	1357804800	35675	15.11	8	1	3
2013-01-10 09:00:00	3.8	1261.0	32400	1357808400	454197	15.11	9	1	3
2013-01-10 10:00:00	4.1	1396.8	36000	1357812000	521015	15.11	10	1	3
2013-01-10 11:00:00	4.5	1455.0	39600	1357815600	551920	15.11	11	1	3
2013-01-10 12:00:00	4.5	1455.0	43200	1357819200	551920	15.11	12	1	3
2013-01-10 13:00:00	5.0	1484.1	46800	1357822800	571817	15.11	13	1	3
2013-01-10 14:00:00	5.2	1493.8	50400	1357826400	556605	15.11	14	1	3
2013-01-10 15:00:00	4.7	1513.2	54000	1357830000	533237	15.11	15	1	3
2013-01-10 16:00:00	4.4	1503.5	57600	1357833600	543684	15.11	16	1	3
2013-01-10 17:00:00	3.2	1455.0	61200	1357837200	551227	15.11	17	1	3
2013-01-10 18:00:00	3.1	1367.7	64800	1357840800	505652	15.11	18	1	3
2013-01-10 19:00:00	3.1	1328.9	68400	1357844400	486329	15.11	19	1	3
2013-01-10 20:00:00	2.9	1251.3	72000	1357848000	449326	15.11	20	1	3
2013-01-10 21:00:00	2.5	1290.1	75600	1357851600	467349	15.11	21	1	3
2013-01-10 22:00:00	2.2	1270.7	79200	1357855200	458107	15.11	22	1	3
2013-01-10 23:00:00	1.7	1251.3	82800	1357858800	448974	15.11	23	1	3
2013-01-11 00:00:00	2.1	1231.9	0	1357862400	440220	15.11	0	1	4
2013-01-11 01:00:00	1.5	1251.3	3600	1357866000	448927	15.11	1	1	4
2013-01-11 02:00:00	0.3	1241.6	7200	1357869600	444254	15.11	2	1	4
2013-01-11 03:00:00	0.5	1261.0	10800	1357873200	453200	15.11	3	1	4
2013-01-11 04:00:00	0.9	1261.0	14400	1357876800	453276	15.11	4	1	4
2013-01-11 05:00:00	0.5	1251.3	18000	1357880400	448726	15.11	5	1	4
2013-01-11 06:00:00	0.9	1212.5	21600	1357884000	431253	15.11	6	1	4
2013-01-11 07:00:00	1.7	1280.4	25200	1357887600	462521	15.11	7	1	4
2013-01-11 08:00:00	2.4	1328.9	28800	1357891200	486041	15.11	8	1	4
2013-01-11 09:00:00	2.6	1309.5	32400	1357894800	476678	15.11	9	1	4
2013-01-11 10:00:00	3.2	1522.9	36000	1357898400	523387	15.11	10	1	4
2013-01-11 11:00:00	3.9	1940.0	39600	1357902000	704238	15.11	11	1	4
2013-01-11 12:00:00	4.5	1542.3	43200	1357905600	510243	15.11	12	1	4
2013-01-11 13:00:00	5.0	1532.6	46800	1357909200	516877	15.11	13	1	4
2013-01-11 14:00:00	5.1	1532.6	50400	1357912800	516855	15.11	14	1	4
2013-01-11 15:00:00	5.6	1610.2	54000	1357916400	561586	15.11	15	1	4
2013-01-11 16:00:00	5.3	1600.5	57600	1357920000	557502	15.11	16	1	4
2013-01-11 17:00:00	5.5	1435.6	61200	1357923600	542199	15.11	17	1	4
2013-01-11 18:00:00	5.5	1435.6	64800	1357927200	542199	15.11	18	1	4
2013-01-11 19:00:00	5.5	1338.6	68400	1357930800	492429	15.11	19	1	4
2013-01-11 20:00:00	6.1	1309.5	72000	1357934400	478604	15.11	20	1	4
2013-01-11 21:00:00	6.1	1338.6	75600	1357938000	492856	15.11	21	1	4
2013-01-11 22:00:00	6.1	1319.2	79200	1357941600	483319	15.11	22	1	4
2013-01-11 23:00:00	5.8	1309.5	82800	1357945200	478388	15.11	23	1	4
2013-01-12 00:00:00	5.5	1299.8	0	1357948800	473508	15.11	0	1	5
2013-01-12 01:00:00	5.5	1280.4	3600	1357952400	464259	15.11	1	1	5
2013-01-12 02:00:00	5.5	1270.7	7200	1357956000	459687	15.11	2	1	5
2013-01-12 03:00:00	5.5	1280.4	10800	1357959600	464259	15.11	3	1	5
2013-01-12 04:00:00	5.8	1270.7	14400	1357963200	459885	15.11	4	1	5
2013-01-12 05:00:00	5.8	1280.4	18000	1357966800	464458	15.11	5	1	5
2013-01-12 06:00:00	5.8	1435.6	21600	1357970400	542424	15.11	6	1	5
2013-01-12 07:00:00	5.8	1513.2	25200	1357974000	533896	15.11	7	1	5
2013-01-12 08:00:00	6.1	1522.9	28800	1357977600	525307	15.11	8	1	5
2013-01-12 09:00:00	6.9	1251.3	32400	1357981200	451679	15.11	9	1	5
2013-01-12 10:00:00	7.2	1552.0	36000	1357984800	507646	15.11	10	1	5
2013-01-12 11:00:00	8.0	1610.2	39600	1357988400	564327	15.11	11	1	5
2013-01-12 12:00:00	9.4	1552.0	43200	1357992000	513673	15.11	12	1	5
2013-01-12 13:00:00	10.2	1610.2	46800	1357995600	570042	15.11	13	1	5
2013-01-12 14:00:00	10.4	1629.6	50400	1357999200	578999	15.11	14	1	5
2013-01-12 15:00:00	9.9	1610.2	54000	1358002800	568769	15.11	15	1	5
2013-01-12 16:00:00	8.9	1503.5	57600	1358006400	549627	15.11	16	1	5
2013-01-12 17:00:00	8.0	1464.7	61200	1358010000	560729	15.11	17	1	5
2013-01-12 18:00:00	7.2	1319.2	64800	1358013600	484287	15.11	18	1	5
2013-01-12 19:00:00	6.6	1222.2	68400	1358017200	438121	15.11	19	1	5
2013-01-12 20:00:00	6.1	1270.7	72000	1358020800	460095	15.11	20	1	5
2013-01-12 21:00:00	6.1	1134.9	75600	1358024400	399751	15.11	21	1	5
2013-01-12 22:00:00	5.8	1105.8	79200	1358028000	387521	15.11	22	1	5
2013-01-12 23:00:00	5.3	1086.4	82800	1358031600	379370	15.11	23	1	5
2013-01-13 00:00:00	4.7	1086.4	0	1358035200	379075	15.11	0	1	6
2013-01-13 01:00:00	4.7	1241.6	3600	1358038800	445709	15.11	1	1	6
2013-01-13 02:00:00	5.0	1202.8	7200	1358042400	428370	15.11	2	1	6
2013-01-13 03:00:00	5.5	1435.6	10800	1358046000	542199	15.11	3	1	6
2013-01-13 04:00:00	5.5	1231.9	14400	1358049600	441752	15.11	4	1	6
2013-01-13 05:00:00	5.5	1309.5	18000	1358053200	478185	15.11	5	1	6
2013-01-13 06:00:00	5.5	1319.2	21600	1358056800	482898	15.11	6	1	6
2013-01-13 07:00:00	5.5	1358.0	25200	1358060400	502100	15.11	7	1	6
2013-01-13 08:00:00	6.1	1474.4	28800	1358064000	579178	15.11	8	1	6
2013-01-13 09:00:00	6.6	1270.7	32400	1358067600	460478	15.11	9	1	6
2013-01-13 10:00:00	7.2	1610.2	36000	1358071200	563256	15.11	10	1	6
2013-01-13 11:00:00	7.7	1668.4	39600	1358074800	587418	15.11	11	1	6
2013-01-13 12:00:00	7.7	1629.6	43200	1358078400	571643	15.11	12	1	6
2013-01-13 13:00:00	7.7	1668.4	46800	1358082000	587418	15.11	13	1	6
2013-01-13 14:00:00	8.0	1678.1	50400	1358085600	591873	15.11	14	1	6
2013-01-13 15:00:00	8.3	1678.1	54000	1358089200	592375	15.11	15	1	6
2013-01-13 16:00:00	8.3	1600.5	57600	1358092800	560957	15.11	16	1	6
2013-01-13 17:00:00	8.8	1629.6	61200	1358096400	573497	15.11	17	1	6
2013-01-13 18:00:00	8.8	1503.5	64800	1358100000	549329	15.11	18	1	6
2013-01-13 19:00:00	8.8	1358.0	68400	1358103600	506120	15.11	19	1	6
2013-01-13 20:00:00	8.8	1280.4	72000	1358107200	467833	15.11	20	1	6
2013-01-13 21:00:00	8.8	1358.0	75600	1358110800	506120	15.11	21	1	6
2013-01-13 22:00:00	8.8	1164.0	79200	1358114400	414792	15.11	22	1	6
2013-01-13 23:00:00	8.8	1134.9	82800	1358118000	402350	15.11	23	1	6
2013-01-14 00:00:00	8.8	58.2	0	1358121600	35675	15.11	0	1	0
2013-01-14 01:00:00	8.8	1280.4	3600	1358125200	467833	15.11	1	1	0
2013-01-14 02:00:00	8.8	1290.1	7200	1358128800	472491	15.11	2	1	0
2013-01-14 03:00:00	8.8	1309.5	10800	1358132400	481915	15.11	3	1	0
2013-01-14 04:00:00	9.1	1299.8	14400	1358136000	477872	15.11	4	1	0
2013-01-14 05:00:00	9.4	1358.0	18000	1358139600	507836	15.11	5	1	0
2013-01-14 06:00:00	8.8	1396.8	21600	1358143200	526146	15.11	6	1	0
2013-01-14 07:00:00	9.7	1455.0	25200	1358146800	560819	15.11	7	1	0
2013-01-14 08:00:00	10.2	1493.8	28800	1358150400	569026	15.11	8	1	0
2013-01-14 09:00:00	13.2	858.45	32400	1358154000	328604	16.11	9	1	0
