	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset	Hour	month	DayofWeek
2012-07-02 10:00:00	21.2	58.2	36000	1341223200	49450	23.11	10	7	0
2012-07-02 11:00:00	21.3	1484.1	39600	1341226800	778286	24.11	11	7	0
2012-07-02 12:00:00	21.1	1440.45	43200	1341230400	745240	24.11	12	7	0
2012-07-02 13:00:00	21.1	58.2	46800	1341234000	49402	23.11	13	7	0
2012-07-02 14:00:00	20.8	58.2	50400	1341237600	49256	22.11	14	7	0
2012-07-02 15:00:00	20.4	572.3	54000	1341241200	277001	23.11	15	7	0
2012-07-02 16:00:00	20.3	785.7	57600	1341244800	412776	23.11	16	7	0
2012-07-02 17:00:00	20.3	805.1	61200	1341248400	400318	23.11	17	7	0
2012-07-02 18:00:00	19.5	950.6	64800	1341252000	449739	22.11	18	7	0
2012-07-02 19:00:00	19.2	698.4	68400	1341255600	343340	22.11	19	7	0
2012-07-02 20:00:00	19.4	834.2	72000	1341259200	402073	22.11	20	7	0
2012-07-02 21:00:00	19.2	940.9	75600	1341262800	443616	22.11	21	7	0
2012-07-02 22:00:00	19.1	960.3	79200	1341266400	451390	22.11	22	7	0
2012-07-02 23:00:00	19.2	921.5	82800	1341270000	435494	22.11	23	7	0
2012-07-03 00:00:00	18.8	582.0	0	1341273600	272926	21.11	0	7	1
2012-07-03 01:00:00	18.8	455.9	3600	1341277200	212626	21.11	1	7	1
2012-07-03 02:00:00	18.6	591.7	7200	1341280800	276171	21.11	2	7	1
2012-07-03 03:00:00	18.8	504.4	10800	1341284400	233972	21.11	3	7	1
2012-07-03 04:00:00	18.2	465.6	14400	1341288000	213947	21.11	4	7	1
2012-07-03 05:00:00	19.5	475.3	18000	1341291600	224871	22.11	5	7	1
2012-07-03 06:00:00	20.5	494.7	21600	1341295200	238821	23.11	6	7	1
2012-07-03 07:00:00	22.0	601.4	25200	1341298800	303323	25.11	7	7	1
2012-07-03 08:00:00	22.7	989.4	28800	1341302400	497255	25.11	8	7	1
2012-07-03 09:00:00	21.6	1231.9	32400	1341306000	617238	24.11	9	7	1
2012-07-03 10:00:00	21.7	1018.5	36000	1341309600	502848	24.11	10	7	1
2012-07-03 11:00:00	21.5	853.6	39600	1341313200	428129	24.11	11	7	1
2012-07-03 12:00:00	20.4	950.6	43200	1341316800	459500	23.11	12	7	1
2012-07-03 13:00:00	20.9	989.4	46800	1341320400	481829	23.11	13	7	1
2012-07-03 14:00:00	21.7	766.3	50400	1341324000	410489	24.11	14	7	1
2012-07-03 15:00:00	21.5	785.7	54000	1341327600	423041	24.11	15	7	1
2012-07-03 16:00:00	21.6	58.2	57600	1341331200	49924	23.11	16	7	1
2012-07-03 17:00:00	22.0	58.2	61200	1341334800	50496	24.11	17	7	1
2012-07-03 18:00:00	22.4	58.2	64800	1341338400	50706	24.11	18	7	1
2012-07-03 19:00:00	23.3	1964.25	68400	1341342000	1029201	26.11	19	7	1
2012-07-03 20:00:00	21.7	2488.05	72000	1341345600	1452359	21.11	20	7	1
2012-07-03 21:00:00	21.1	2138.85	75600	1341349200	1102899	24.11	21	7	1
2012-07-03 22:00:00	20.3	2022.45	79200	1341352800	1007899	23.11	22	7	1
2012-07-03 23:00:00	20.5	1833.3	82800	1341356400	897349	23.11	23	7	1
2012-07-04 00:00:00	20.6	887.55	0	1341360000	433965	23.11	0	7	2
2012-07-04 01:00:00	20.8	858.45	3600	1341363600	423667	23.11	1	7	2
2012-07-04 02:00:00	20.8	742.05	7200	1341367200	399302	20.11	2	7	2
2012-07-04 03:00:00	20.5	727.5	10800	1341370800	372891	23.11	3	7	2
2012-07-04 04:00:00	19.9	727.5	14400	1341374400	381714	19.11	4	7	2
2012-07-04 05:00:00	19.7	712.95	18000	1341378000	357659	22.11	5	7	2
2012-07-04 06:00:00	20.0	858.45	21600	1341381600	416579	22.11	6	7	2
2012-07-04 07:00:00	21.1	58.2	25200	1341385200	49402	23.11	7	7	2
2012-07-04 08:00:00	21.5	58.2	28800	1341388800	49733	23.11	8	7	2
2012-07-04 09:00:00	22.7	1484.1	32400	1341392400	799897	25.11	9	7	2
2012-07-04 10:00:00	23.5	1484.1	36000	1341396000	811189	26.11	10	7	2
2012-07-04 11:00:00	23.6	58.2	39600	1341399600	51943	25.11	11	7	2
2012-07-04 12:00:00	24.1	58.2	43200	1341403200	52442	26.11	12	7	2
2012-07-04 13:00:00	24.4	58.2	46800	1341406800	52593	26.11	13	7	2
2012-07-04 14:00:00	24.4	494.7	50400	1341410400	256921	26.11	14	7	2
2012-07-04 15:00:00	24.5	795.4	54000	1341414000	461457	26.11	15	7	2
2012-07-04 16:00:00	25.0	785.7	57600	1341417600	467357	26.11	16	7	2
2012-07-04 17:00:00	25.2	911.8	61200	1341421200	512733	26.11	17	7	2
2012-07-04 18:00:00	25.3	989.4	64800	1341424800	562706	26.11	18	7	2
2012-07-04 19:00:00	25.0	989.4	68400	1341428400	538795	26.11	19	7	2
2012-07-04 20:00:00	25.0	999.1	72000	1341432000	544079	26.11	20	7	2
2012-07-04 21:00:00	24.9	58.2	75600	1341435600	53533	26.11	21	7	2
2012-07-04 22:00:00	24.0	999.1	79200	1341439200	512141	26.11	22	7	2
2012-07-04 23:00:00	22.9	989.4	82800	1341442800	499086	25.11	23	7	2
2012-07-05 00:00:00	21.4	601.4	0	1341446400	298993	24.11	0	7	3
2012-07-05 01:00:00	20.7	494.7	3600	1341450000	239712	23.11	1	7	3
2012-07-05 02:00:00	20.6	523.8	7200	1341453600	253107	23.11	2	7	3
2012-07-05 03:00:00	20.7	543.2	10800	1341457200	263427	23.11	3	7	3
2012-07-05 04:00:00	20.7	523.8	14400	1341460800	253657	23.11	4	7	3
2012-07-05 05:00:00	21.0	533.5	18000	1341464400	260848	23.11	5	7	3
2012-07-05 06:00:00	22.7	504.4	21600	1341468000	253367	25.11	6	7	3
2012-07-05 07:00:00	23.7	679.0	25200	1341471600	361520	26.11	7	7	3
2012-07-05 08:00:00	24.9	717.8	28800	1341475200	410847	26.11	8	7	3
2012-07-05 09:00:00	25.4	58.2	32400	1341478800	55906	26.11	9	7	3
2012-07-05 10:00:00	26.0	863.3	36000	1341482400	517246	26.11	10	7	3
2012-07-05 11:00:00	25.8	649.9	39600	1341486000	375806	25.11	11	7	3
2012-07-05 12:00:00	25.6	708.1	43200	1341489600	414300	25.11	12	7	3
2012-07-05 13:00:00	25.5	776.0	46800	1341493200	464348	25.11	13	7	3
2012-07-05 14:00:00	25.7	756.6	50400	1341496800	450982	25.11	14	7	3
2012-07-05 15:00:00	25.5	873.0	54000	1341500400	518569	25.11	15	7	3
2012-07-05 16:00:00	25.1	873.0	57600	1341504000	485558	26.11	16	7	3
2012-07-05 17:00:00	24.7	902.1	61200	1341507600	479014	26.11	17	7	3
2012-07-05 18:00:00	24.8	887.55	64800	1341511200	475899	26.11	18	7	3
2012-07-05 19:00:00	22.5	916.65	68400	1341514800	462292	25.11	19	7	3
2012-07-05 20:00:00	23.0	887.55	72000	1341518400	453008	25.11	20	7	3
2012-07-05 21:00:00	22.5	887.55	75600	1341522000	449601	25.11	21	7	3
2012-07-05 22:00:00	22.7	887.55	79200	1341525600	450669	25.11	22	7	3
2012-07-05 23:00:00	22.2	756.6	82800	1341529200	406978	25.11	23	7	3
2012-07-06 00:00:00	22.0	698.4	0	1341532800	364619	25.11	0	7	4
2012-07-06 01:00:00	22.3	727.5	3600	1341536400	386313	25.11	1	7	4
2012-07-06 02:00:00	21.6	698.4	7200	1341540000	361094	24.11	2	7	4
2012-07-06 03:00:00	22.2	683.85	10800	1341543600	355588	25.11	3	7	4
2012-07-06 04:00:00	21.8	698.4	14400	1341547200	363054	24.11	4	7	4
2012-07-06 05:00:00	21.8	683.85	18000	1341550800	353225	24.11	5	7	4
2012-07-06 06:00:00	22.0	727.5	21600	1341554400	384868	25.11	6	7	4
2012-07-06 07:00:00	20.4	771.15	25200	1341558000	402969	23.11	7	7	4
2012-07-06 08:00:00	20.1	785.7	28800	1341561600	411173	23.11	8	7	4
2012-07-06 09:00:00	21.0	727.5	32400	1341565200	377166	24.11	9	7	4
2012-07-06 10:00:00	21.6	785.7	36000	1341568800	424052	24.11	10	7	4
2012-07-06 11:00:00	22.1	756.6	39600	1341572400	406449	25.11	11	7	4
2012-07-06 12:00:00	22.8	814.8	43200	1341576000	421197	25.11	12	7	4
2012-07-06 13:00:00	22.5	858.45	46800	1341579600	437339	25.11	13	7	4
2012-07-06 14:00:00	23.4	514.1	50400	1341583200	261205	26.11	14	7	4
2012-07-06 15:00:00	23.5	795.4	54000	1341586800	447227	26.11	15	7	4
2012-07-06 16:00:00	22.8	960.3	57600	1341590400	484188	25.11	16	7	4
2012-07-06 17:00:00	23.6	979.7	61200	1341594000	499219	26.11	17	7	4
2012-07-06 18:00:00	23.9	58.2	64800	1341597600	52388	26.11	18	7	4
2012-07-06 19:00:00	22.9	58.2	68400	1341601200	51486	25.11	19	7	4
2012-07-06 20:00:00	22.5	1008.8	72000	1341604800	505315	25.11	20	7	4
2012-07-06 21:00:00	22.4	999.1	75600	1341608400	500020	25.11	21	7	4
2012-07-06 22:00:00	21.9	989.4	79200	1341612000	490953	24.11	22	7	4
2012-07-06 23:00:00	21.9	921.5	82800	1341615600	459656	24.11	23	7	4
2012-07-07 00:00:00	21.8	611.1	0	1341619200	307248	24.11	0	7	5
2012-07-07 01:00:00	22.0	504.4	3600	1341622800	250862	24.11	1	7	5
2012-07-07 02:00:00	22.3	533.5	7200	1341626400	266746	25.11	2	7	5
2012-07-07 03:00:00	22.7	543.2	10800	1341630000	273297	25.11	3	7	5
2012-07-07 04:00:00	22.5	533.5	14400	1341633600	267360	25.11	4	7	5
2012-07-07 05:00:00	23.6	533.5	18000	1341637200	271941	26.11	5	7	5
2012-07-07 06:00:00	24.9	523.8	21600	1341640800	282479	26.11	6	7	5
2012-07-07 07:00:00	25.5	620.8	25200	1341644400	355518	25.11	7	7	5
2012-07-07 08:00:00	25.6	698.4	28800	1341648000	407431	25.11	8	7	5
2012-07-07 09:00:00	26.4	776.0	32400	1341651600	472140	26.11	9	7	5
2012-07-07 10:00:00	26.2	824.5	36000	1341655200	502010	26.11	10	7	5
2012-07-07 11:00:00	22.9	785.7	39600	1341658800	448876	22.11	11	7	5
2012-07-07 12:00:00	24.9	727.5	43200	1341662400	418206	26.11	12	7	5
2012-07-07 13:00:00	24.2	785.7	46800	1341666000	447624	26.11	13	7	5
2012-07-07 14:00:00	21.3	698.4	50400	1341669600	358898	24.11	14	7	5
2012-07-07 15:00:00	23.0	669.3	54000	1341673200	351732	26.11	15	7	5
2012-07-07 16:00:00	23.8	698.4	57600	1341676800	375938	26.11	16	7	5
2012-07-07 17:00:00	24.2	712.95	61200	1341680400	391210	26.11	17	7	5
2012-07-07 18:00:00	24.4	669.3	64800	1341684000	363144	26.11	18	7	5
2012-07-07 19:00:00	24.4	669.3	68400	1341687600	363144	26.11	19	7	5
2012-07-07 20:00:00	24.4	742.05	72000	1341691200	416671	26.11	20	7	5
2012-07-07 21:00:00	24.1	771.15	75600	1341694800	434354	26.11	21	7	5
2012-07-07 22:00:00	23.8	742.05	79200	1341698400	408070	26.11	22	7	5
2012-07-07 23:00:00	23.5	771.15	82800	1341702000	427935	26.11	23	7	5
2012-07-08 00:00:00	23.7	698.4	0	1341705600	375111	26.11	0	7	6
2012-07-08 01:00:00	23.8	669.3	3600	1341709200	355628	26.11	1	7	6
2012-07-08 02:00:00	23.5	669.3	7200	1341712800	353660	26.11	2	7	6
2012-07-08 03:00:00	24.2	654.75	10800	1341716400	349978	26.11	3	7	6
2012-07-08 04:00:00	24.1	654.75	14400	1341720000	348709	26.11	4	7	6
2012-07-08 05:00:00	24.0	625.65	18000	1341723600	328477	26.11	5	7	6
2012-07-08 06:00:00	24.0	654.75	21600	1341727200	347603	26.11	6	7	6
2012-07-08 07:00:00	24.3	640.2	25200	1341730800	341625	26.11	7	7	6
2012-07-08 08:00:00	24.8	640.2	28800	1341734400	352195	26.11	8	7	6
2012-07-08 09:00:00	25.3	640.2	32400	1341738000	366523	25.11	9	7	6
2012-07-08 10:00:00	25.2	625.65	36000	1341741600	356157	26.11	10	7	6
2012-07-08 11:00:00	25.8	640.2	39600	1341745200	369502	25.11	11	7	6
2012-07-08 12:00:00	26.1	640.2	43200	1341748800	371262	26.11	12	7	6
2012-07-08 13:00:00	26.7	683.85	46800	1341752400	404663	26.11	13	7	6
2012-07-08 14:00:00	26.2	533.5	50400	1341756000	308382	26.11	14	7	6
2012-07-08 15:00:00	25.8	582.0	54000	1341759600	333785	25.11	15	7	6
2012-07-08 16:00:00	25.7	591.7	57600	1341763200	338981	25.11	16	7	6
2012-07-08 17:00:00	25.4	611.1	61200	1341766800	349017	25.11	17	7	6
2012-07-08 18:00:00	25.4	601.4	64800	1341770400	343180	25.11	18	7	6
2012-07-08 19:00:00	24.5	611.1	68400	1341774000	325947	26.11	19	7	6
2012-07-08 20:00:00	24.5	611.1	72000	1341777600	325947	26.11	20	7	6
2012-07-08 21:00:00	24.7	620.8	75600	1341781200	336576	26.11	21	7	6
2012-07-08 22:00:00	24.8	620.8	79200	1341784800	339199	26.11	22	7	6
2012-07-08 23:00:00	24.8	582.0	82800	1341788400	314313	26.11	23	7	6
2012-07-09 00:00:00	24.6	572.3	0	1341792000	303669	26.11	0	7	0
2012-07-09 01:00:00	25.1	533.5	3600	1341795600	294747	26.11	1	7	0
2012-07-09 02:00:00	23.1	552.9	7200	1341799200	281114	26.11	2	7	0
2012-07-09 03:00:00	22.0	552.9	10800	1341802800	275938	24.11	3	7	0
2012-07-09 04:00:00	21.6	552.9	14400	1341806400	273162	24.11	4	7	0
2012-07-09 05:00:00	21.1	562.6	18000	1341810000	276439	24.11	5	7	0
2012-07-09 06:00:00	20.7	523.8	21600	1341813600	253657	23.11	6	7	0
2012-07-09 07:00:00	20.9	552.9	25200	1341817200	270030	23.11	7	7	0
2012-07-09 08:00:00	21.5	543.2	28800	1341820800	267614	24.11	8	7	0
2012-07-09 09:00:00	22.2	572.3	32400	1341824400	287287	25.11	9	7	0
2012-07-09 10:00:00	21.0	552.9	36000	1341828000	271005	23.11	10	7	0
2012-07-09 11:00:00	20.7	523.8	39600	1341831600	253657	23.11	11	7	0
2012-07-09 12:00:00	19.6	543.2	43200	1341835200	257131	22.11	12	7	0
2012-07-09 13:00:00	19.6	572.3	46800	1341838800	272172	22.11	13	7	0
2012-07-09 14:00:00	20.2	625.65	50400	1341842400	305892	23.11	14	7	0
2012-07-09 15:00:00	20.1	1425.9	54000	1341846000	719989	23.11	15	7	0
2012-07-09 16:00:00	20.3	873.0	57600	1341849600	426397	23.11	16	7	0
2012-07-09 17:00:00	19.8	1687.8	61200	1341853200	806072	22.11	17	7	0
2012-07-09 18:00:00	19.9	1789.65	64800	1341856800	864825	23.11	18	7	0
2012-07-09 19:00:00	20.3	1396.8	68400	1341860400	703261	23.11	19	7	0
2012-07-09 20:00:00	20.6	1324.05	72000	1341864000	661173	23.11	20	7	0
2012-07-09 21:00:00	20.4	1731.45	75600	1341867600	838816	23.11	21	7	0
2012-07-09 22:00:00	20.2	1862.4	79200	1341871200	909208	23.11	22	7	0
2012-07-09 23:00:00	20.2	1265.85	82800	1341874800	620325	23.11	23	7	0
2012-07-10 00:00:00	20.2	756.6	0	1341878400	390791	23.11	0	7	1
2012-07-10 01:00:00	19.7	683.85	3600	1341882000	338594	22.11	1	7	1
2012-07-10 02:00:00	19.5	640.2	7200	1341885600	309623	22.11	2	7	1
2012-07-10 03:00:00	19.2	640.2	10800	1341889200	307519	22.11	3	7	1
2012-07-10 04:00:00	19.5	640.2	14400	1341892800	309623	22.11	4	7	1
2012-07-10 05:00:00	20.2	640.2	18000	1341896400	314490	23.11	5	7	1
2012-07-10 06:00:00	21.8	654.75	21600	1341900000	334197	24.11	6	7	1
2012-07-10 07:00:00	22.9	1644.15	25200	1341903600	831187	25.11	7	7	1
2012-07-10 08:00:00	22.4	1411.35	28800	1341907200	743006	25.11	8	7	1
2012-07-10 09:00:00	21.6	931.2	32400	1341910800	461445	24.11	9	7	1
2012-07-10 10:00:00	20.4	931.2	36000	1341914400	451068	23.11	10	7	1
2012-07-10 11:00:00	20.3	1033.05	39600	1341918000	496695	23.11	11	7	1
2012-07-10 12:00:00	20.2	1047.6	43200	1341921600	503067	23.11	12	7	1
2012-07-10 13:00:00	20.3	1396.8	46800	1341925200	703261	23.11	13	7	1
2012-07-10 14:00:00	21.2	543.2	50400	1341928800	266576	24.11	14	7	1
2012-07-10 15:00:00	21.7	562.6	54000	1341932400	278921	24.11	15	7	1
2012-07-10 16:00:00	21.9	572.3	57600	1341936000	285720	24.11	16	7	1
2012-07-10 17:00:00	21.4	572.3	61200	1341939600	282682	24.11	17	7	1
2012-07-10 18:00:00	21.8	582.0	64800	1341943200	290357	24.11	18	7	1
2012-07-10 19:00:00	20.8	582.0	68400	1341946800	284932	23.11	19	7	1
2012-07-10 20:00:00	20.3	572.3	72000	1341950400	276549	23.11	20	7	1
2012-07-10 21:00:00	20.4	562.6	75600	1341954000	271858	23.11	21	7	1
2012-07-10 22:00:00	20.8	572.3	79200	1341957600	279588	23.11	22	7	1
2012-07-10 23:00:00	20.6	572.3	82800	1341961200	278112	23.11	23	7	1
2012-07-11 00:00:00	20.4	572.3	0	1341964800	277001	23.11	0	7	2
2012-07-11 01:00:00	20.5	543.2	3600	1341968400	262305	23.11	1	7	2
2012-07-11 02:00:00	20.4	552.9	7200	1341972000	266808	23.11	2	7	2
2012-07-11 03:00:00	20.2	552.9	10800	1341975600	266029	23.11	3	7	2
2012-07-11 04:00:00	20.0	552.9	14400	1341979200	265421	23.11	4	7	2
2012-07-11 05:00:00	21.3	552.9	18000	1341982800	271922	24.11	5	7	2
2012-07-11 06:00:00	22.2	562.6	21600	1341986400	281946	25.11	6	7	2
2012-07-11 07:00:00	22.5	552.9	25200	1341990000	277642	25.11	7	7	2
2012-07-11 08:00:00	21.6	543.2	28800	1341993600	268065	24.11	8	7	2
2012-07-11 09:00:00	19.1	543.2	32400	1341997200	254779	22.11	9	7	2
2012-07-11 10:00:00	20.4	552.9	36000	1342000800	266808	23.11	10	7	2
2012-07-11 11:00:00	21.6	523.8	39600	1342004400	258159	24.11	11	7	2
2012-07-11 12:00:00	21.3	523.8	43200	1342008000	257073	24.11	12	7	2
2012-07-11 13:00:00	20.4	523.8	46800	1342011600	252217	23.11	13	7	2
2012-07-11 14:00:00	20.3	640.2	50400	1342015200	315020	23.11	14	7	2
2012-07-11 15:00:00	20.4	1964.25	54000	1342018800	973480	23.11	15	7	2
2012-07-11 16:00:00	20.2	1818.75	57600	1342022400	884250	23.11	16	7	2
2012-07-11 17:00:00	20.4	1847.85	61200	1342026000	903898	23.11	17	7	2
2012-07-11 18:00:00	20.3	1891.5	64800	1342029600	927724	23.11	18	7	2
2012-07-11 19:00:00	20.3	1964.25	68400	1342033200	971565	23.11	19	7	2
2012-07-11 20:00:00	19.8	2051.55	72000	1342036800	1060903	19.11	20	7	2
2012-07-11 21:00:00	19.1	1920.6	75600	1342040400	920904	22.11	21	7	2
2012-07-11 22:00:00	18.9	1804.2	79200	1342044000	900356	18.11	22	7	2
2012-07-11 23:00:00	18.5	858.45	82800	1342047600	401041	21.11	23	7	2
2012-07-12 00:00:00	18.7	814.8	0	1342051200	386318	21.11	0	7	3
2012-07-12 01:00:00	17.9	669.3	3600	1342054800	328523	17.11	1	7	3
2012-07-12 02:00:00	17.7	683.85	7200	1342058400	335057	17.11	2	7	3
2012-07-12 03:00:00	18.0	654.75	10800	1342062000	307419	21.11	3	7	3
2012-07-12 04:00:00	17.3	727.5	14400	1342065600	346679	20.11	4	7	3
2012-07-12 05:00:00	18.6	727.5	18000	1342069200	369782	18.11	5	7	3
2012-07-12 06:00:00	20.0	669.3	21600	1342072800	331321	23.11	6	7	3
2012-07-12 07:00:00	20.3	1556.85	25200	1342076400	814789	23.11	7	7	3
2012-07-12 08:00:00	20.8	771.15	28800	1342080000	419193	20.11	8	7	3
2012-07-12 09:00:00	19.6	989.4	32400	1342083600	467862	22.11	9	7	3
2012-07-12 10:00:00	19.0	1047.6	36000	1342087200	490271	22.11	10	7	3
2012-07-12 11:00:00	18.7	1062.15	39600	1342090800	491660	21.11	11	7	3
2012-07-12 12:00:00	19.6	1134.9	43200	1342094400	539210	22.11	12	7	3
2012-07-12 13:00:00	19.6	1207.65	46800	1342098000	578818	22.11	13	7	3
2012-07-12 14:00:00	19.7	552.9	50400	1342101600	262780	22.11	14	7	3
2012-07-12 15:00:00	20.0	58.2	54000	1342105200	48123	22.11	15	7	3
2012-07-12 16:00:00	20.3	58.2	57600	1342108800	48296	22.11	16	7	3
2012-07-12 17:00:00	20.5	1328.9	61200	1342112400	662549	23.11	17	7	3
2012-07-12 18:00:00	20.6	58.2	64800	1342116000	48800	22.11	18	7	3
2012-07-12 19:00:00	19.8	1358.0	68400	1342119600	673179	23.11	19	7	3
2012-07-12 20:00:00	19.8	58.2	72000	1342123200	48001	21.11	20	7	3
2012-07-12 21:00:00	19.3	1348.3	75600	1342126800	657427	22.11	21	7	3
2012-07-12 22:00:00	19.3	58.2	79200	1342130400	46981	21.11	22	7	3
2012-07-12 23:00:00	19.3	1328.9	82800	1342134000	645441	22.11	23	7	3
2012-07-13 00:00:00	18.8	679.0	0	1342137600	342125	18.11	0	7	4
2012-07-13 01:00:00	18.7	562.6	3600	1342141200	261664	21.11	1	7	4
2012-07-13 02:00:00	18.3	601.4	7200	1342144800	279116	21.11	2	7	4
2012-07-13 03:00:00	18.9	562.6	10800	1342148400	263749	21.11	3	7	4
2012-07-13 04:00:00	18.7	552.9	14400	1342152000	256690	21.11	4	7	4
2012-07-13 05:00:00	19.1	552.9	18000	1342155600	259590	22.11	5	7	4
2012-07-13 06:00:00	19.8	543.2	21600	1342159200	258633	22.11	6	7	4
2012-07-13 07:00:00	20.0	999.1	25200	1342162800	478056	22.11	7	7	4
2012-07-13 08:00:00	20.0	1134.9	28800	1342166400	545870	23.11	8	7	4
2012-07-13 09:00:00	19.5	785.7	32400	1342170000	406220	22.11	9	7	4
2012-07-13 10:00:00	20.3	805.1	36000	1342173600	400318	23.11	10	7	4
2012-07-13 11:00:00	19.9	814.8	39600	1342177200	398448	22.11	11	7	4
2012-07-13 12:00:00	20.3	931.2	43200	1342180800	450520	23.11	12	7	4
2012-07-13 13:00:00	20.5	989.4	46800	1342184400	477638	23.11	13	7	4
2012-07-13 14:00:00	20.9	727.5	50400	1342188000	390528	20.11	14	7	4
2012-07-13 15:00:00	20.6	1804.2	54000	1342191600	882744	23.11	15	7	4
2012-07-13 16:00:00	20.2	1338.6	57600	1342195200	664619	23.11	16	7	4
2012-07-13 17:00:00	21.3	1338.6	61200	1342198800	679591	24.11	17	7	4
2012-07-13 18:00:00	21.3	1731.45	64800	1342202400	854819	24.11	18	7	4
2012-07-13 19:00:00	21.1	2197.05	68400	1342206000	1143136	24.11	19	7	4
2012-07-13 20:00:00	21.4	1804.2	72000	1342209600	896971	24.11	20	7	4
2012-07-13 21:00:00	21.4	2051.55	75600	1342213200	1049547	24.11	21	7	4
2012-07-13 22:00:00	21.0	1324.05	79200	1342216800	667662	24.11	22	7	4
2012-07-13 23:00:00	20.7	1251.3	82800	1342220400	618373	23.11	23	7	4
2012-07-14 00:00:00	20.7	756.6	0	1342224000	395610	23.11	0	7	5
2012-07-14 01:00:00	20.7	785.7	3600	1342227600	428492	20.11	1	7	5
2012-07-14 02:00:00	21.0	669.3	7200	1342231200	338438	24.11	2	7	5
2012-07-14 03:00:00	20.2	698.4	10800	1342234800	350973	23.11	3	7	5
2012-07-14 04:00:00	19.0	669.3	14400	1342238400	323860	22.11	4	7	5
2012-07-14 05:00:00	20.2	654.75	18000	1342242000	323297	23.11	5	7	5
2012-07-14 06:00:00	20.3	785.7	21600	1342245600	412776	23.11	6	7	5
2012-07-14 07:00:00	19.3	1964.25	25200	1342249200	950451	22.11	7	7	5
2012-07-14 08:00:00	20.2	1818.75	28800	1342252800	884250	23.11	8	7	5
2012-07-14 09:00:00	20.4	1702.35	32400	1342256400	823246	23.11	9	7	5
2012-07-14 10:00:00	21.0	1935.15	36000	1342260000	969879	24.11	10	7	5
2012-07-14 11:00:00	21.4	2109.75	39600	1342263600	1088447	24.11	11	7	5
2012-07-14 12:00:00	22.2	1847.85	43200	1342267200	937505	25.11	12	7	5
2012-07-14 13:00:00	22.9	1993.35	46800	1342270800	1042387	25.11	13	7	5
2012-07-14 14:00:00	23.4	1096.1	50400	1342274400	558348	26.11	14	7	5
2012-07-14 15:00:00	23.7	1425.9	54000	1342278000	771125	26.11	15	7	5
2012-07-14 16:00:00	23.7	1784.8	57600	1342281600	921731	26.11	16	7	5
