	Unnamed: 0	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset	Hour	month	DayofWeek	Load_dis	Twet_dis	Tset_BN
664	2012-03-19 15:00:00	17.6	58.2	54000	1332169200	44771	19.11	15	3	0	100	18.0	19.11
665	2012-06-15 10:00:00	17.6	58.2	36000	1339754400	44771	19.11	10	6	4	100	18.0	19.11
666	2012-06-23 21:00:00	17.7	58.2	75600	1340485200	44971	19.11	21	6	5	100	18.0	19.11
667	2012-06-23 22:00:00	17.7	58.2	79200	1340488800	44971	19.11	22	6	5	100	18.0	19.11
668	2012-06-23 23:00:00	17.6	58.2	82800	1340492400	44771	19.11	23	6	5	100	18.0	19.11
669	2012-09-22 07:00:00	17.4	58.2	25200	1348297200	44383	19.11	7	9	5	100	18.0	19.11
670	2012-03-14 06:00:00	11.0	436.5	21600	1331704800	154486	15.11	6	3	2	450	12.0	15.11
671	2012-03-14 09:00:00	11.4	426.8	32400	1331715600	152130	15.11	9	3	2	450	12.0	15.11
672	2012-03-14 20:00:00	11.6	446.2	72000	1331755200	159267	15.11	20	3	2	450	12.0	15.11
673	2012-03-14 21:00:00	11.3	446.2	75600	1331758800	158388	15.11	21	3	2	450	12.0	15.11
674	2012-03-14 23:00:00	11.2	446.2	82800	1331766000	158150	15.11	23	3	2	450	12.0	15.11
675	2012-03-15 00:00:00	11.2	436.5	0	1331769600	154878	15.11	0	3	3	450	12.0	15.11
676	2012-03-16 19:00:00	11.5	446.2	68400	1331924400	158943	15.11	19	3	4	450	12.0	15.11
677	2012-03-16 20:00:00	11.0	436.5	72000	1331928000	154486	15.11	20	3	4	450	12.0	15.11
678	2012-03-16 21:00:00	11.0	436.5	75600	1331931600	154486	15.11	21	3	4	450	12.0	15.11
679	2012-03-25 19:00:00	11.3	436.5	68400	1332702000	155103	15.11	19	3	6	450	12.0	15.11
680	2012-03-25 22:00:00	11.6	446.2	79200	1332712800	159267	15.11	22	3	6	450	12.0	15.11
681	2012-03-25 23:00:00	11.3	446.2	82800	1332716400	158388	15.11	23	3	6	450	12.0	15.11
682	2012-03-14 07:00:00	13.0	446.2	25200	1331708400	169377	16.11	7	3	2	450	14.0	16.11
683	2012-03-14 15:00:00	13.3	446.2	54000	1331737200	171045	16.11	15	3	2	450	14.0	16.11
684	2012-03-19 08:00:00	13.4	436.5	28800	1332144000	168161	16.11	8	3	0	450	14.0	16.11
685	2012-03-21 20:00:00	13.8	436.5	72000	1332360000	171903	16.11	20	3	2	450	14.0	16.11
686	2012-03-21 21:00:00	13.8	446.2	75600	1332363600	175670	16.11	21	3	2	450	14.0	16.11
687	2012-03-21 22:00:00	13.8	436.5	79200	1332367200	171903	16.11	22	3	2	450	14.0	16.11
688	2012-03-21 23:00:00	13.5	426.8	82800	1332370800	165380	16.11	23	3	2	450	14.0	16.11
689	2012-03-14 08:00:00	12.0	426.8	28800	1331712000	154215	15.11	8	3	2	450	13.0	15.11
690	2012-03-14 10:00:00	12.0	446.2	36000	1331719200	161000	15.11	10	3	2	450	13.0	15.11
691	2012-03-14 11:00:00	12.2	446.2	39600	1331722800	162234	15.11	11	3	2	450	13.0	15.11
692	2012-03-14 12:00:00	12.5	446.2	43200	1331726400	164739	15.11	12	3	2	450	13.0	15.11
693	2012-03-14 13:00:00	12.7	446.2	46800	1331730000	166946	15.11	13	3	2	450	13.0	15.11
694	2012-03-14 17:00:00	12.7	436.5	61200	1331744400	163236	15.11	17	3	2	450	13.0	15.11
695	2012-03-16 18:00:00	12.0	446.2	64800	1331920800	161000	15.11	18	3	4	450	13.0	15.11
696	2012-03-26 00:00:00	12.1	436.5	0	1332720000	158110	15.11	0	3	0	450	13.0	15.11
697	2012-03-14 18:00:00	11.8	465.6	64800	1331748000	167042	15.11	18	3	2	500	12.0	15.11
698	2012-03-25 12:00:00	11.3	485.0	43200	1332676800	172319	15.11	12	3	6	500	12.0	15.11
699	2012-03-25 13:00:00	11.5	485.0	46800	1332680400	173015	15.11	13	3	6	500	12.0	15.11
700	2012-03-25 20:00:00	11.0	455.9	72000	1332705600	161063	15.11	20	3	6	500	12.0	15.11
701	2012-03-25 21:00:00	11.0	455.9	75600	1332709200	161063	15.11	21	3	6	500	12.0	15.11
702	2012-03-26 01:00:00	11.8	455.9	3600	1332723600	163496	15.11	1	3	0	500	12.0	15.11
703	2012-03-14 19:00:00	10.9	455.9	68400	1331751600	160872	15.11	19	3	2	500	11.0	15.11
704	2012-03-25 09:00:00	10.2	455.9	32400	1332666000	159898	15.11	9	3	6	500	11.0	15.11
705	2012-03-25 10:00:00	10.2	455.9	36000	1332669600	159898	15.11	10	3	6	500	11.0	15.11
706	2012-03-25 11:00:00	10.7	475.3	39600	1332673200	167362	15.11	11	3	6	500	11.0	15.11
707	2012-03-15 07:00:00	11.0	669.3	25200	1331794800	254158	15.11	7	3	3	700	12.0	15.11
708	2012-06-05 05:00:00	11.8	679.0	18000	1338872400	265853	15.11	5	6	1	700	12.0	15.11
709	2012-06-05 06:00:00	11.5	688.7	21600	1338876000	268270	15.11	6	6	1	700	12.0	15.11
710	2012-06-05 22:00:00	11.5	683.85	79200	1338933600	265596	15.11	22	6	1	700	12.0	15.11
711	2012-06-06 00:00:00	11.3	654.75	0	1338940800	248443	15.11	0	6	2	700	12.0	15.11
712	2012-09-17 02:00:00	11.8	669.3	7200	1347847200	260533	15.11	2	9	0	700	12.0	15.11
713	2012-09-21 02:00:00	11.6	698.4	7200	1348192800	274622	15.11	2	9	4	700	12.0	15.11
714	2012-03-15 10:00:00	14.2	742.05	36000	1331805600	327439	17.11	10	3	3	750	15.0	18.11
715	2012-03-15 11:00:00	14.4	742.05	39600	1331809200	329633	18.11	11	3	3	750	15.0	18.11
716	2012-06-03 22:00:00	14.5	746.9	79200	1338760800	333369	18.11	22	6	6	750	15.0	18.11
717	2012-06-03 23:00:00	14.2	717.8	82800	1338764400	312406	17.11	23	6	6	750	15.0	18.11
718	2012-06-04 00:00:00	14.3	708.1	0	1338768000	307822	17.11	0	6	0	750	15.0	18.11
719	2012-06-04 20:00:00	14.0	737.2	72000	1338840000	321947	17.11	20	6	0	750	15.0	18.11
720	2012-09-11 13:00:00	14.1	708.1	46800	1347368400	305320	17.11	13	9	1	750	15.0	18.11
721	2012-09-16 10:00:00	14.8	717.8	36000	1347789600	317666	18.11	10	9	6	750	15.0	18.11
722	2012-03-15 12:00:00	15.6	756.6	43200	1331812800	357954	15.11	12	3	3	800	16.0	15.11
723	2012-03-15 13:00:00	15.6	756.6	46800	1331816400	357954	15.11	13	3	3	800	16.0	15.11
724	2012-03-15 15:00:00	15.4	771.15	54000	1331823600	364936	15.11	15	3	3	800	16.0	15.11
725	2012-03-28 20:00:00	15.0	756.6	72000	1332964800	344038	18.11	20	3	2	800	16.0	15.11
726	2012-06-09 05:00:00	15.1	785.7	18000	1339218000	372704	15.11	5	6	5	800	16.0	15.11
727	2012-09-09 19:00:00	15.4	766.3	68400	1347217200	361879	15.11	19	9	6	800	16.0	15.11
728	2012-09-12 19:00:00	15.3	776.0	68400	1347476400	366924	15.11	19	9	2	800	16.0	15.11
729	2012-03-15 14:00:00	16.1	756.6	50400	1331820000	354665	19.11	14	3	3	800	17.0	16.11
730	2012-03-21 11:00:00	16.2	766.3	39600	1332327600	362234	19.11	11	3	2	800	17.0	16.11
731	2012-06-03 15:00:00	16.3	766.3	54000	1338735600	371453	16.11	15	6	6	800	17.0	16.11
732	2012-06-03 16:00:00	16.3	766.3	57600	1338739200	371453	16.11	16	6	6	800	17.0	16.11
733	2012-06-03 17:00:00	16.1	785.7	61200	1338742800	374271	19.11	17	6	6	800	17.0	16.11
734	2012-06-07 15:00:00	16.8	785.7	54000	1339081200	389320	16.11	15	6	3	800	17.0	16.11
735	2012-06-09 06:00:00	16.7	785.7	21600	1339221600	388260	16.11	6	6	5	800	17.0	16.11
736	2012-06-28 05:00:00	16.9	785.7	18000	1340859600	390377	16.11	5	6	3	800	17.0	16.11
737	2012-03-15 16:00:00	14.9	771.15	57600	1331827200	352495	18.11	16	3	3	800	15.0	16.11
738	2012-06-02 09:00:00	14.3	766.3	32400	1338627600	344347	17.11	9	6	5	800	15.0	16.11
739	2012-06-03 19:00:00	14.5	776.0	68400	1338750000	358560	15.11	19	6	6	800	15.0	16.11
740	2012-06-03 20:00:00	14.2	766.3	72000	1338753600	342947	17.11	20	6	6	800	15.0	16.11
741	2012-06-09 04:00:00	14.4	795.4	14400	1339214400	339329	15.11	4	6	5	800	15.0	16.11
742	2012-09-10 07:00:00	14.3	785.7	25200	1347260400	341826	15.11	7	9	0	800	15.0	16.11
743	2012-03-15 18:00:00	13.0	771.15	64800	1331834400	298457	15.11	18	3	3	800	14.0	15.11
744	2012-03-28 23:00:00	13.2	756.6	82800	1332975600	319926	15.11	23	3	2	800	14.0	15.11
745	2012-09-10 06:00:00	13.3	756.6	21600	1347256800	324927	15.11	6	9	0	800	14.0	15.11
746	2012-09-15 08:00:00	13.2	756.6	28800	1347696000	319926	15.11	8	9	5	800	14.0	15.11
747	2012-09-15 09:00:00	13.4	776.0	32400	1347699600	312207	15.11	9	9	5	800	14.0	15.11
748	2012-03-15 19:00:00	12.0	756.6	68400	1331838000	288032	15.11	19	3	3	800	13.0	15.11
749	2012-03-16 14:00:00	12.8	776.0	50400	1331906400	288209	15.11	14	3	4	800	13.0	15.11
750	2012-03-24 21:00:00	12.1	756.6	75600	1332622800	289272	15.11	21	3	5	800	13.0	15.11
751	2012-06-27 00:00:00	12.0	776.0	0	1340755200	274769	15.11	0	6	2	800	13.0	15.11
752	2012-09-10 04:00:00	12.8	766.3	14400	1347249600	293436	15.11	4	9	0	800	13.0	15.11
753	2012-03-15 20:00:00	11.2	756.6	72000	1331841600	279305	15.11	20	3	3	800	12.0	15.11
754	2012-03-16 11:00:00	11.0	756.6	39600	1331895600	277591	15.11	11	3	4	800	12.0	15.11
755	2012-03-16 12:00:00	11.8	766.3	43200	1331899200	277419	15.11	12	3	4	800	12.0	15.11
756	2012-03-24 22:00:00	11.9	771.15	79200	1332626400	275787	15.11	22	3	5	800	12.0	15.11
757	2012-03-24 23:00:00	11.6	756.6	82800	1332630000	282996	15.11	23	3	5	800	12.0	15.11
758	2012-03-29 00:00:00	11.2	756.6	0	1332979200	279305	15.11	0	3	3	800	12.0	15.11
759	2012-06-05 08:00:00	11.9	795.4	28800	1338883200	268866	15.11	8	6	1	800	12.0	15.11
760	2012-03-16 07:00:00	9.4	853.6	25200	1331881200	299395	15.11	7	3	4	900	10.0	15.11
761	2012-03-26 18:00:00	2.6	873.0	64800	1332784800	302128	15.11	18	3	0	900	10.0	15.11
762	2012-03-27 01:00:00	-1.6	887.55	3600	1332810000	306478	15.11	1	3	1	900	10.0	15.11
763	2012-03-27 02:00:00	-1.8	887.55	7200	1332813600	306469	15.11	2	3	1	900	10.0	15.11
764	2012-03-31 10:00:00	9.1	892.4	36000	1333188000	311567	15.11	10	3	5	900	10.0	15.11
765	2012-03-31 11:00:00	9.9	873.0	39600	1333191600	306323	15.11	11	3	5	900	10.0	15.11
766	2012-12-13 05:00:00	0.1	863.3	18000	1355374800	298867	15.11	5	12	3	900	10.0	15.11
767	2012-12-13 06:00:00	-0.2	882.7	21600	1355378400	304992	15.11	6	12	3	900	10.0	15.11
768	2012-12-14 03:00:00	-3.8	863.3	10800	1355454000	298705	15.11	3	12	4	900	10.0	15.11
769	2012-12-14 07:00:00	-3.5	853.6	25200	1355468400	295699	15.11	7	12	4	900	10.0	15.11
770	2012-12-24 05:00:00	-3.1	892.4	18000	1356325200	307984	15.11	5	12	0	900	10.0	15.11
771	2012-12-24 06:00:00	-2.8	892.4	21600	1356328800	307994	15.11	6	12	0	900	10.0	15.11
772	2012-12-24 07:00:00	-2.2	892.4	25200	1356332400	308018	15.11	7	12	0	900	10.0	15.11
773	2012-12-27 04:00:00	1.8	873.0	14400	1356580800	302047	15.11	4	12	3	900	10.0	15.11
774	2012-12-27 05:00:00	1.6	873.0	18000	1356584400	302029	15.11	5	12	3	900	10.0	15.11
775	2012-12-31 21:00:00	0.4	887.55	75600	1356987600	306587	15.11	21	12	0	900	10.0	15.11
776	2012-12-31 22:00:00	0.4	887.55	79200	1356991200	306587	15.11	22	12	0	900	10.0	15.11
777	2012-12-31 23:00:00	0.2	887.55	82800	1356994800	306574	15.11	23	12	0	900	10.0	15.11
778	2012-03-16 09:00:00	9.9	717.8	32400	1331888400	275624	15.11	9	3	4	750	10.0	15.11
779	2012-03-26 21:00:00	0.7	712.95	75600	1332795600	267388	15.11	21	3	0	750	10.0	15.11
780	2012-03-26 22:00:00	0.0	727.5	79200	1332799200	275023	15.11	22	3	0	750	10.0	15.11
781	2012-03-26 23:00:00	-0.7	712.95	82800	1332802800	267226	15.11	23	3	0	750	10.0	15.11
782	2012-03-29 07:00:00	8.3	742.05	25200	1333004400	287888	15.11	7	3	3	750	10.0	15.11
783	2012-03-29 18:00:00	6.8	708.1	64800	1333044000	266543	15.11	18	3	3	750	10.0	15.11
784	2012-03-30 12:00:00	4.3	727.5	43200	1333108800	275910	15.11	12	3	4	750	10.0	15.11
785	2012-03-31 03:00:00	7.2	742.05	10800	1333162800	287053	15.11	3	3	5	750	10.0	15.11
786	2012-03-31 06:00:00	7.5	727.5	21600	1333173600	277319	15.11	6	3	5	750	10.0	15.11
787	2012-03-31 07:00:00	7.8	712.95	25200	1333177200	269744	15.11	7	3	5	750	10.0	15.11
788	2012-03-31 08:00:00	8.3	727.5	28800	1333180800	278030	15.11	8	3	5	750	10.0	15.11
789	2012-03-16 13:00:00	12.3	805.1	46800	1331902800	295432	15.11	13	3	4	850	13.0	15.11
790	2012-03-24 18:00:00	12.7	800.25	64800	1332612000	300161	15.11	18	3	5	850	13.0	15.11
791	2012-03-28 11:00:00	12.0	814.8	39600	1332932400	295536	15.11	11	3	2	850	13.0	15.11
792	2012-06-05 21:00:00	12.3	800.25	75600	1338930000	293842	15.11	21	6	1	850	13.0	15.11
793	2012-06-07 00:00:00	12.9	814.8	0	1339027200	309952	15.11	0	6	3	850	13.0	15.11
794	2012-06-07 23:00:00	12.9	834.2	82800	1339110000	317053	15.11	23	6	3	850	13.0	15.11
795	2012-06-08 00:00:00	12.9	814.8	0	1339113600	309952	15.11	0	6	4	850	13.0	15.11
796	2012-06-08 01:00:00	12.4	824.5	3600	1339117200	303286	15.11	1	6	4	850	13.0	15.11
797	2012-03-16 23:00:00	10.5	552.9	82800	1331938800	197245	15.11	23	3	4	600	11.0	15.11
798	2012-09-12 05:00:00	10.8	582.0	18000	1347426000	210691	15.11	5	9	2	600	11.0	15.11
799	2012-03-17 04:00:00	8.3	902.1	14400	1331956800	313948	15.11	4	3	5	950	10.0	15.11
800	2012-03-26 09:00:00	7.4	945.75	32400	1332752400	328063	15.11	9	3	0	950	10.0	15.11
801	2012-03-27 03:00:00	-2.4	902.1	10800	1332817200	311166	15.11	3	3	1	950	10.0	15.11
802	2012-03-31 17:00:00	7.5	911.8	61200	1333213200	316508	15.11	17	3	5	950	10.0	15.11
803	2012-09-24 23:00:00	8.6	921.5	82800	1348527600	320777	15.11	23	9	0	950	10.0	15.11
804	2012-09-25 00:00:00	7.8	911.8	0	1348531200	316753	15.11	0	9	1	950	10.0	15.11
805	2012-12-13 02:00:00	0.3	940.9	7200	1355364000	324304	15.11	2	12	3	950	10.0	15.11
806	2012-12-13 03:00:00	0.3	921.5	10800	1355367600	317735	15.11	3	12	3	950	10.0	15.11
807	2012-12-13 04:00:00	0.3	902.1	14400	1355371200	311308	15.11	4	12	3	950	10.0	15.11
808	2012-12-13 07:00:00	-0.2	931.2	25200	1355382000	320967	15.11	7	12	3	950	10.0	15.11
809	2012-12-14 08:00:00	0.0	911.8	28800	1355472000	314483	15.11	8	12	4	950	10.0	15.11
810	2012-12-14 10:00:00	3.4	921.5	36000	1355479200	318078	15.11	10	12	4	950	10.0	15.11
811	2012-12-14 21:00:00	-0.6	921.5	75600	1355518800	317676	15.11	21	12	4	950	10.0	15.11
812	2012-12-15 00:00:00	-0.3	940.9	0	1355529600	324261	15.11	0	12	5	950	10.0	15.11
813	2012-12-15 01:00:00	-1.0	921.5	3600	1355533200	317653	15.11	1	12	5	950	10.0	15.11
814	2012-12-15 02:00:00	-1.0	911.8	7200	1355536800	314424	15.11	2	12	5	950	10.0	15.11
815	2012-12-15 03:00:00	-1.0	911.8	10800	1355540400	314424	15.11	3	12	5	950	10.0	15.11
816	2012-12-15 04:00:00	-1.0	911.8	14400	1355544000	314424	15.11	4	12	5	950	10.0	15.11
817	2012-12-15 05:00:00	-1.0	902.1	18000	1355547600	311230	15.11	5	12	5	950	10.0	15.11
818	2012-12-15 06:00:00	-1.0	911.8	21600	1355551200	314424	15.11	6	12	5	950	10.0	15.11
819	2012-12-15 07:00:00	-0.8	931.2	25200	1355554800	320929	15.11	7	12	5	950	10.0	15.11
820	2012-12-16 10:00:00	7.5	921.5	36000	1355652000	319789	15.11	10	12	6	950	10.0	15.11
821	2012-12-16 21:00:00	8.0	931.2	75600	1355691600	323524	15.11	21	12	6	950	10.0	15.11
822	2012-12-17 02:00:00	8.8	931.2	7200	1355709600	324313	15.11	2	12	0	950	10.0	15.11
823	2012-12-17 03:00:00	8.8	931.2	10800	1355713200	324313	15.11	3	12	0	950	10.0	15.11
824	2012-12-17 04:00:00	9.4	931.2	14400	1355716800	325062	15.11	4	12	0	950	10.0	15.11
825	2012-12-17 05:00:00	9.1	911.8	18000	1355720400	318045	15.11	5	12	0	950	10.0	15.11
826	2012-12-17 06:00:00	9.4	931.2	21600	1355724000	325062	15.11	6	12	0	950	10.0	15.11
827	2012-12-18 23:00:00	2.2	940.9	82800	1355871600	324488	15.11	23	12	1	950	10.0	15.11
828	2012-12-21 18:00:00	0.0	931.2	64800	1356112800	320980	15.11	18	12	4	950	10.0	15.11
829	2012-12-21 19:00:00	0.2	931.2	68400	1356116400	320994	15.11	19	12	4	950	10.0	15.11
830	2012-12-21 21:00:00	-0.2	931.2	75600	1356123600	320967	15.11	21	12	4	950	10.0	15.11
831	2012-12-21 22:00:00	0.2	931.2	79200	1356127200	320994	15.11	22	12	4	950	10.0	15.11
832	2012-12-21 23:00:00	0.4	921.5	82800	1356130800	317742	15.11	23	12	4	950	10.0	15.11
833	2012-12-22 00:00:00	0.0	931.2	0	1356134400	320980	15.11	0	12	5	950	10.0	15.11
834	2012-12-23 09:00:00	-1.1	921.5	32400	1356253200	317648	15.11	9	12	6	950	10.0	15.11
835	2012-12-23 20:00:00	-2.4	921.5	72000	1356292800	317586	15.11	20	12	6	950	10.0	15.11
836	2012-12-24 01:00:00	-3.1	911.8	3600	1356310800	314332	15.11	1	12	0	950	10.0	15.11
837	2012-12-24 02:00:00	-3.3	911.8	7200	1356314400	314325	15.11	2	12	0	950	10.0	15.11
838	2012-12-24 03:00:00	-3.1	911.8	10800	1356318000	314332	15.11	3	12	0	950	10.0	15.11
839	2012-12-24 04:00:00	-3.7	902.1	14400	1356321600	311120	15.11	4	12	0	950	10.0	15.11
840	2012-12-24 08:00:00	-1.0	902.1	28800	1356336000	311230	15.11	8	12	0	950	10.0	15.11
841	2012-12-25 18:00:00	2.6	931.2	64800	1356458400	321232	15.11	18	12	1	950	10.0	15.11
842	2012-12-27 03:00:00	2.0	911.8	10800	1356577200	314652	15.11	3	12	3	950	10.0	15.11
843	2012-12-27 06:00:00	1.0	911.8	21600	1356588000	314557	15.11	6	12	3	950	10.0	15.11
844	2012-12-30 20:00:00	-2.6	940.9	72000	1356897600	324139	15.11	20	12	6	950	10.0	15.11
845	2012-12-31 02:00:00	-3.8	931.2	7200	1356919200	320796	15.11	2	12	0	950	10.0	15.11
846	2012-12-31 03:00:00	-3.3	940.9	10800	1356922800	324111	15.11	3	12	0	950	10.0	15.11
847	2012-12-31 04:00:00	-3.3	911.8	14400	1356926400	314325	15.11	4	12	0	950	10.0	15.11
848	2012-12-31 19:00:00	0.2	902.1	68400	1356980400	311301	15.11	19	12	0	950	10.0	15.11
849	2012-03-18 09:00:00	10.2	1236.75	32400	1332061200	451481	15.11	9	3	6	1250	11.0	15.11
850	2012-06-03 04:00:00	10.7	1222.2	14400	1338696000	447481	15.11	4	6	6	1250	11.0	15.11
851	2012-12-18 04:00:00	10.0	1212.5	14400	1355803200	439366	15.11	4	12	1	1250	11.0	15.11
852	2012-03-18 10:00:00	10.8	1338.6	36000	1332064800	506170	15.11	10	3	6	1350	11.0	15.11
853	2012-09-24 12:00:00	10.8	1338.6	43200	1348488000	506170	15.11	12	9	0	1350	11.0	15.11
854	2012-09-24 14:00:00	10.8	1338.6	50400	1348495200	506170	15.11	14	9	0	1350	11.0	15.11
855	2012-09-24 16:00:00	10.9	1309.5	57600	1348502400	492104	15.11	16	9	0	1350	11.0	15.11
856	2012-12-09 00:00:00	10.0	1338.6	0	1355011200	500443	15.11	0	12	6	1350	11.0	15.11
857	2012-12-09 01:00:00	10.0	1309.5	3600	1355014800	485775	15.11	1	12	6	1350	11.0	15.11
858	2012-03-18 11:00:00	11.8	1338.6	39600	1332068400	521057	15.11	11	3	6	1350	12.0	15.11
859	2012-09-19 20:00:00	11.2	1348.3	72000	1348084800	515976	15.11	20	9	2	1350	12.0	15.11
860	2012-09-21 04:00:00	11.0	1309.5	14400	1348200000	493155	15.11	4	9	4	1350	12.0	15.11
861	2012-09-24 17:00:00	11.0	1319.2	61200	1348506000	498165	15.11	17	9	0	1350	12.0	15.11
862	2012-09-30 00:00:00	11.3	1348.3	0	1348963200	517402	15.11	0	9	6	1350	12.0	15.11
863	2012-09-30 01:00:00	11.3	1309.5	3600	1348966800	496875	15.11	1	9	6	1350	12.0	15.11
864	2012-09-30 03:00:00	11.0	1338.6	10800	1348974000	508304	15.11	3	9	6	1350	12.0	15.11
865	2012-03-18 12:00:00	13.0	1353.15	43200	1332072000	552791	16.11	12	3	6	1400	14.0	16.11
866	2012-03-18 13:00:00	13.8	1353.15	46800	1332075600	567775	17.11	13	3	6	1400	14.0	16.11
867	2012-03-18 14:00:00	13.8	1382.25	50400	1332079200	584450	17.11	14	3	6	1400	14.0	16.11
868	2012-03-18 15:00:00	13.8	1382.25	54000	1332082800	584450	17.11	15	3	6	1400	14.0	16.11
869	2012-03-18 16:00:00	13.3	1396.8	57600	1332086400	585388	17.11	16	3	6	1400	14.0	16.11
870	2012-06-16 01:00:00	13.1	1358.0	3600	1339808400	557861	16.11	1	6	5	1400	14.0	16.11
871	2012-09-19 07:00:00	13.3	1377.4	25200	1348038000	574220	16.11	7	9	2	1400	14.0	16.11
872	2012-12-04 16:00:00	13.8	1396.8	57600	1354636800	592922	17.11	16	12	1	1400	14.0	16.11
873	2012-12-04 22:00:00	13.2	1367.7	79200	1354658400	565911	16.11	22	12	1	1400	14.0	16.11
874	2012-03-18 17:00:00	12.3	1367.7	61200	1332090000	548620	16.11	17	3	6	1400	13.0	16.11
875	2012-03-24 19:00:00	12.4	1367.7	68400	1332615600	550013	16.11	19	3	5	1400	13.0	16.11
876	2012-06-16 04:00:00	12.6	1396.8	14400	1339819200	569624	16.11	4	6	5	1400	13.0	16.11
877	2012-06-17 03:00:00	12.3	1367.7	10800	1339902000	548620	16.11	3	6	6	1400	13.0	16.11
878	2012-09-19 19:00:00	12.2	1396.8	68400	1348081200	563565	16.11	19	9	2	1400	13.0	16.11
879	2012-09-23 14:00:00	12.0	1396.8	50400	1348408800	558209	15.11	14	9	6	1400	13.0	16.11
880	2012-09-30 07:00:00	12.0	1358.0	25200	1348988400	536314	15.11	7	9	6	1400	13.0	16.11
881	2012-12-03 09:00:00	12.0	1367.7	32400	1354525200	541733	15.11	9	12	0	1400	13.0	16.11
882	2012-12-04 17:00:00	12.8	1353.15	61200	1354640400	548625	16.11	17	12	1	1400	13.0	16.11
883	2012-12-04 20:00:00	12.3	1396.8	72000	1354651200	564911	16.11	20	12	1	1400	13.0	16.11
884	2012-12-04 23:00:00	12.9	1353.15	82800	1354662000	550631	16.11	23	12	1	1400	13.0	16.11
885	2012-12-05 00:00:00	12.7	1367.7	0	1354665600	554903	16.11	0	12	2	1400	13.0	16.11
886	2012-03-18 18:00:00	11.8	960.3	64800	1332093600	345030	15.11	18	3	6	1000	12.0	15.11
887	2012-06-05 09:00:00	11.9	960.3	32400	1338886800	346141	15.11	9	6	1	1000	12.0	15.11
888	2012-12-11 00:00:00	11.5	989.4	0	1355184000	353465	15.11	0	12	1	1000	12.0	15.11
889	2012-12-21 00:00:00	11.6	970.0	0	1356048000	346838	15.11	0	12	4	1000	12.0	15.11
890	2012-12-21 03:00:00	11.8	970.0	10800	1356058800	348765	15.11	3	12	4	1000	12.0	15.11
891	2012-03-18 20:00:00	10.7	814.8	72000	1332100800	289575	15.11	20	3	6	850	11.0	15.11
892	2012-03-18 21:00:00	10.5	814.8	75600	1332104400	289129	15.11	21	3	6	850	11.0	15.11
893	2012-03-18 22:00:00	10.5	814.8	79200	1332108000	289129	15.11	22	3	6	850	11.0	15.11
894	2012-03-28 10:00:00	10.6	814.8	36000	1332928800	289344	15.11	10	3	2	850	11.0	15.11
895	2012-03-29 03:00:00	10.2	800.25	10800	1332990000	284190	15.11	3	3	3	850	11.0	15.11
896	2012-03-19 01:00:00	9.4	1033.05	3600	1332118800	362239	15.11	1	3	0	1050	10.0	15.11
897	2012-03-26 10:00:00	7.2	1047.6	36000	1332756000	365376	15.11	10	3	0	1050	10.0	15.11
898	2012-03-27 05:00:00	-3.5	1003.95	18000	1332824400	346396	15.11	5	3	1	1050	10.0	15.11
899	2012-09-24 04:00:00	9.7	1008.8	14400	1348459200	353556	15.11	4	9	0	1050	10.0	15.11
900	2012-12-04 00:00:00	8.6	1047.6	0	1354579200	366721	15.11	0	12	1	1050	10.0	15.11
901	2012-12-04 01:00:00	8.6	1047.6	3600	1354582800	366721	15.11	1	12	1	1050	10.0	15.11
902	2012-12-07 21:00:00	7.7	1047.6	75600	1354914000	365796	15.11	21	12	4	1050	10.0	15.11
903	2012-12-08 02:00:00	7.7	1047.6	7200	1354932000	365796	15.11	2	12	5	1050	10.0	15.11
904	2012-12-08 03:00:00	7.7	1047.6	10800	1354935600	365796	15.11	3	12	5	1050	10.0	15.11
905	2012-12-08 04:00:00	7.7	1047.6	14400	1354939200	365796	15.11	4	12	5	1050	10.0	15.11
906	2012-12-08 05:00:00	7.7	1047.6	18000	1354942800	365796	15.11	5	12	5	1050	10.0	15.11
907	2012-12-08 06:00:00	7.7	1037.9	21600	1354946400	362058	15.11	6	12	5	1050	10.0	15.11
908	2012-12-08 07:00:00	7.7	1047.6	25200	1354950000	365796	15.11	7	12	5	1050	10.0	15.11
909	2012-12-08 12:00:00	9.9	1047.6	43200	1354968000	368899	15.11	12	12	5	1050	10.0	15.11
910	2012-12-09 08:00:00	9.4	1033.05	28800	1355040000	362239	15.11	8	12	6	1050	10.0	15.11
911	2012-12-09 09:00:00	8.8	1003.95	32400	1355043600	350372	15.11	9	12	6	1050	10.0	15.11
912	2012-12-10 06:00:00	7.7	1047.6	21600	1355119200	365796	15.11	6	12	0	1050	10.0	15.11
913	2012-12-10 07:00:00	8.8	1037.9	25200	1355122800	363219	15.11	7	12	0	1050	10.0	15.11
914	2012-12-10 08:00:00	8.8	1047.6	28800	1355126400	366971	15.11	8	12	0	1050	10.0	15.11
915	2012-12-17 01:00:00	8.8	1008.8	3600	1355706000	352180	15.11	1	12	0	1050	10.0	15.11
916	2012-12-18 16:00:00	5.3	1008.8	57600	1355846400	349443	15.11	16	12	1	1050	10.0	15.11
917	2012-12-18 18:00:00	4.4	1008.8	64800	1355853600	349108	15.11	18	12	1	1050	10.0	15.11
918	2012-12-19 19:00:00	4.2	1008.8	68400	1355943600	349048	15.11	19	12	2	1050	10.0	15.11
